reference_Q_std,total/epochs,train/loss_critic,eval/return,ret_rms_std,rollout/Q_mean,rollout/return,eval/episodes,rollout/episode_steps,train/loss_actor,train/param_noise_distance,reference_action_mean,total/steps_per_second,rollout/actions_std,reference_perturbed_action_mean,total/steps,rollout/actions_mean,eval/return_history,reference_action_std,reference_perturbed_action_std,ret_rms_mean,reference_Q_mean,rollout/return_history,reference_actor_Q_std,rollout/episodes,total/episodes,param_noise_stddev,reference_actor_Q_mean,obs_rms_std,total/duration,obs_rms_mean,eval/Q
0.7689712047576904,568,25.077375411987305,1069.6649321896562,1.0,158.22357177734375,603.538318974693,568.0,1000.0,-193.2474365234375,0.2532740533351898,0.6322399973869324,85.94577418862472,0.6382346153259277,0.5926368832588196,568000,0.014944292604923248,918.4946390108121,0.4122660756111145,0.4687272906303406,0.0,179.9398193359375,768.7642586828638,0.6212657690048218,568.0,568.0,0.0211056883401964,181.5509796142578,2.586977005004883,6608.818238735199,0.20783211290836334,196.83741760253906
0.8693704605102539,569,60.903377532958984,1069.800505495224,1.0,158.29159545898438,604.2466346674033,569.0,1000.0,-193.67649841308594,0.21003328263759613,0.5416662693023682,85.94383445792128,0.6382574439048767,0.5836161971092224,569000,0.014796864241361618,921.2565808862997,0.6019274592399597,0.4532047212123871,0.0,181.13800048828125,770.1906659346791,0.8220210671424866,569.0,569.0,0.020689822899908242,183.20069885253906,2.587169885635376,6620.602904081345,0.20785625278949738,197.1248321533203
0.8104594945907593,570,61.9100456237793,773.0690204424981,1.0,158.35838317871094,604.8278342298604,570.0,1000.0,-193.31373596191406,0.20615926384925842,0.5610253810882568,85.94114091619849,0.6382507085800171,0.594329297542572,570000,0.014960931614041328,920.1013483329497,0.6292392015457153,0.6837071776390076,0.0,182.436767578125,769.5975692545788,0.9264000058174133,570.0,570.0,0.0211056883401964,183.52658081054688,2.5872206687927246,6632.44627571106,0.20794367790222168,195.59132385253906
0.5803391933441162,571,2.441572666168213,921.8117857329893,1.0,158.4267120361328,605.4967863019853,571.0,1000.0,-193.98388671875,0.238031804561615,0.5464699864387512,85.93824674895177,0.6383641362190247,0.4711255133152008,571000,0.014944975264370441,919.230327734695,0.5949969291687012,0.6648592352867126,0.0,179.87936401367188,767.7880870923166,0.6255555748939514,571.0,571.0,0.021962663920618616,180.97262573242188,2.587578535079956,6644.305901050568,0.20800507068634033,197.28045654296875
0.570583701133728,572,26.291301727294922,887.0025357869029,1.0,158.49203491210938,605.8108562448106,572.0,1000.0,-193.94236755371094,0.21662460267543793,0.5401591658592224,85.93588490404836,0.6384063959121704,0.7120923399925232,572000,0.014926248230040073,918.0404680114268,0.6153823733329773,0.4994547367095947,0.0,180.88558959960938,765.3886038300634,0.6969261169433594,572.0,572.0,0.021962663920618616,181.93331909179688,2.587512731552124,6656.125094175339,0.20802707970142365,197.02139282226562
0.6706032752990723,573,63.88453674316406,749.5902559983617,1.0,158.55838012695312,606.2215922671877,573.0,1000.0,-194.36976623535156,0.2454090416431427,0.48774805665016174,85.93300430348104,0.6384421586990356,0.5954874157905579,573000,0.014951310120522976,916.5939221538931,0.6915833950042725,0.6134241819381714,0.0,180.86500549316406,762.8000487887958,0.8166362643241882,573.0,573.0,0.022854436146078055,182.74673461914062,2.587299346923828,6667.985189676285,0.2080610692501068,196.42709350585938
0.6960887312889099,574,38.785682678222656,564.1805106476536,1.0,158.6228485107422,606.4909647871358,574.0,1000.0,-194.38467407226562,0.18137192726135254,0.5116867423057556,85.93050842201156,0.6384738087654114,0.4086240828037262,574000,0.014980798587203026,912.5684290971514,0.7095920443534851,0.756497323513031,0.0,180.5084991455078,762.4792846594905,0.7756628394126892,574.0,574.0,0.022854436146078055,182.0576171875,2.5871944427490234,6679.816174030304,0.20809847116470337,193.8138427734375
0.8052956461906433,575,12.184804916381836,617.7183831874769,1.0,158.6837921142578,606.2263392818965,575.0,1000.0,-194.55934143066406,0.1955231875181198,0.4585496187210083,85.9288010192334,0.6385967135429382,0.5827425718307495,575000,0.014925221912562847,909.9147694105417,0.6404790878295898,0.5059038400650024,0.0,180.36123657226562,757.8110581964038,0.5745713114738464,575.0,575.0,0.022854436146078055,182.11721801757812,2.5879361629486084,6691.586443424225,0.20809483528137207,194.96463012695312
0.9895636439323425,576,47.470001220703125,716.2564057628206,1.0,158.74681091308594,606.1465978265473,576.0,1000.0,-194.54847717285156,0.195036843419075,0.4881739914417267,85.92643164214434,0.6386293768882751,0.3241839110851288,576000,0.01493905670940876,909.1889557458717,0.5435858368873596,0.5826879143714905,0.0,181.75186157226562,756.0743658322104,0.6975494027137756,576.0,576.0,0.021962663920618616,182.8870849609375,2.5883679389953613,6703.408823013306,0.20811617374420166,195.83604431152344
0.7742455005645752,577,25.868574142456055,746.4208065130583,1.0,158.80828857421875,606.0368026346363,577.0,1000.0,-194.30093383789062,0.18329651653766632,0.5201780796051025,85.92330079864787,0.6387255191802979,0.43309223651885986,577000,0.014967518858611584,906.5053979866465,0.515019416809082,0.6472975015640259,0.0,180.92752075195312,752.056105471989,0.6243464350700378,577.0,577.0,0.02152991267583435,181.5822296142578,2.588587760925293,6715.291366100311,0.20815107226371765,196.01327514648438
0.7410958409309387,578,52.657684326171875,351.50866465037916,1.0,158.8696746826172,605.9423977098128,578.0,1000.0,-194.34237670898438,0.2317572385072708,0.575080156326294,85.92056641819137,0.6387775540351868,0.3878568410873413,578000,0.014932086691260338,907.8359402564582,0.4295082092285156,0.5876649618148804,0.0,180.441162109375,749.6749031142571,0.6370417475700378,578.0,578.0,0.019490749081111935,181.52383422851562,2.5884041786193848,6727.1437339782715,0.20815937221050262,192.5909881591797
0.7646121978759766,579,47.47764587402344,723.4179325979128,1.0,158.92739868164062,605.4802563432609,579.0,1000.0,-194.5902862548828,0.15858395397663116,0.4422109127044678,85.91719702625849,0.6389002799987793,0.21781086921691895,579000,0.014801062643527985,905.9211014589534,0.6026110649108887,0.677951455116272,0.0,179.50704956054688,746.8486241910131,0.6172805428504944,579.0,579.0,0.0211056883401964,180.629638671875,2.588721752166748,6739.0466639995575,0.2081509679555893,195.39578247070312
0.6608970761299133,580,12.541543960571289,1006.8363785228136,1.0,158.99119567871094,605.7529690556381,580.0,1000.0,-194.64932250976562,0.19167907536029816,0.4830012321472168,85.91499389233898,0.638849675655365,0.6579434275627136,580000,0.014709627255797386,905.60725700129,0.6578572392463684,0.509943962097168,0.0,180.05470275878906,757.4958297650354,0.4920610189437866,580.0,580.0,0.02152991267583435,181.84271240234375,2.5884852409362793,6750.858886480331,0.20816658437252045,198.21969604492188
0.6025721430778503,581,38.108375549316406,1057.1979374880434,1.0,159.05760192871094,606.2304684787367,581.0,1000.0,-194.60009765625,0.21013383567333221,0.38066336512565613,85.91304650121883,0.6388558149337769,0.4942046105861664,581000,0.014823581092059612,906.7316105423171,0.7261921167373657,0.6673165559768677,0.0,181.96856689453125,758.0633445798328,0.559349536895752,581.0,581.0,0.02152991267583435,182.77114868164062,2.5883829593658447,6762.651583909988,0.20823195576667786,197.42176818847656
0.565773606300354,582,74.16923522949219,1046.9442416838956,1.0,159.12191772460938,606.6698319974882,582.0,1000.0,-194.1580047607422,0.226424440741539,0.350551038980484,85.91026870106424,0.6389166712760925,0.2466871738433838,582000,0.014943870715796947,906.6107894467942,0.6860470175743103,0.7527502775192261,0.0,182.4071502685547,759.7339502629999,0.5235269665718079,582.0,582.0,0.022854436146078055,183.14447021484375,2.588635206222534,6774.510297775269,0.2083107829093933,198.67092895507812
0.6394224762916565,583,74.13299560546875,1064.2992943445067,1.0,159.18548583984375,606.9532466703427,583.0,1000.0,-193.97406005859375,0.23147708177566528,0.4333328306674957,85.90832932397223,0.639049232006073,0.2541503310203552,583000,0.014842036180198193,907.6572890777954,0.6847112774848938,0.7185583114624023,0.0,181.35464477539062,756.7596008329125,0.5395931601524353,583.0,583.0,0.024748079434129402,182.26730346679688,2.5885274410247803,6786.303546905518,0.20833462476730347,197.55479431152344
0.6801854372024536,584,38.17256546020508,1130.2751753243424,1.0,159.24598693847656,607.0881698471238,584.0,1000.0,-194.1351318359375,0.1939622163772583,0.36036548018455505,85.90524075513116,0.6391586661338806,0.33523598313331604,584000,0.014617032371461391,908.4454640682878,0.7239810228347778,0.7009245157241821,0.0,180.75299072265625,756.905228645326,0.6401925683021545,584.0,584.0,0.022854436146078055,182.2947998046875,2.5889720916748047,6798.188269615173,0.20833472907543182,198.56124877929688
0.7550272345542908,585,49.5409049987793,1024.536940098601,1.0,159.3096923828125,607.5769494222053,585.0,1000.0,-194.41796875,0.24719075858592987,0.43988433480262756,85.90388659496773,0.639266848564148,0.5784339308738708,585000,0.014543484896421432,909.1887125046663,0.7475935220718384,0.7330381274223328,0.0,182.1764373779297,755.9193068139213,0.652863621711731,585.0,585.0,0.022854436146078055,183.16485595703125,2.589639663696289,6809.936350822449,0.20836308598518372,196.88572692871094
