rollout/episodes,train/loss_critic,rollout/return_history,total/steps_per_second,rollout/Q_mean,train/param_noise_distance,rollout/episode_steps,reference_action_mean,rollout/return,reference_actor_Q_std,eval/return,total/epochs,rollout/actions_std,reference_Q_mean,obs_rms_mean,reference_action_std,ret_rms_std,reference_actor_Q_mean,total/episodes,rollout/actions_mean,reference_Q_std,ret_rms_mean,eval/Q,total/steps,eval/episodes,train/loss_actor,total/duration,obs_rms_std,eval/return_history
13.0,0.6941919922828674,-284.8985611039378,55.797780381048845,6.799229621887207,0.0,1000.0,-0.0030919313430786133,-284.8985611039378,0.909048318862915,-684.6635620358309,13,0.7427167296409607,34.02961730957031,0.1335986703634262,0.6654852032661438,1.0,34.53618240356445,13.0,0.0795041173696518,0.9954299926757812,0.0,33.51575469970703,13000,13.0,-13.495702743530273,232.98417806625366,1.6891155242919922,-403.5325632336045
14.0,1.0539551973342896,-257.37316582407345,55.81018047350242,8.534036636352539,0.0,1000.0,-0.12408652156591415,-257.37316582407345,1.1780085563659668,17.567708728460094,14,0.7387164235115051,35.438560485839844,0.13305212557315826,0.6573020219802856,1.0,36.20538330078125,14.0,0.0702727660536766,1.1253221035003662,0.0,37.56344223022461,14000,14.0,-16.265974044799805,250.85029077529907,1.8411363363265991,-373.4539723791713
15.0,1.8823169469833374,-226.83527196360257,55.83191761700365,10.71410083770752,0.0,1000.0,-0.17721886932849884,-226.83527196360257,1.442026138305664,73.50066801648676,15,0.7364319562911987,39.94449234008789,0.1332702785730362,0.7704554796218872,1.0,41.21544647216797,15.0,0.06436275690793991,1.3400579690933228,0.0,43.32106399536133,15000,15.0,-20.6716365814209,268.6635286808014,1.9721821546554565,-343.6569963527941
16.0,2.7982306480407715,-195.54608279105088,55.821808155751974,13.011147499084473,0.0,1000.0,-0.23003017902374268,-195.54608279105088,1.617736577987671,493.8680360792256,16,0.7302021980285645,45.08179473876953,0.13227073848247528,0.7594864368438721,1.0,46.246063232421875,16.0,0.05796733498573303,1.5723254680633545,0.0,51.38972473144531,16000,16.0,-25.20818519592285,286.62632989883423,2.0343174934387207,-291.31168182579285
17.0,2.0126922130584717,-168.29961049190746,55.819789496752456,15.283095359802246,0.0,1000.0,-0.10218298435211182,-168.29961049190746,1.6898735761642456,433.1764323079824,17,0.7258843779563904,50.184547424316406,0.13150088489055634,0.7570148706436157,1.0,51.423011779785156,17.0,0.04357662796974182,1.5105584859848022,0.0,54.784217834472656,17000,17.0,-30.187902450561523,304.5514888763428,2.075103521347046,-248.69473393557078
18.0,1.1979645490646362,-145.809112554921,55.82250772597916,17.567691802978516,0.0,1000.0,-0.1898532509803772,-145.809112554921,1.7573940753936768,734.5862950421476,18,0.7220669388771057,54.283531188964844,0.13142824172973633,0.7730375528335571,1.0,55.221885681152344,18.0,0.03914116695523262,1.6443772315979004,0.0,60.14188003540039,18000,18.0,-34.77924728393555,322.45058012008667,2.0907530784606934,-194.0680101034753
19.0,1.2473441362380981,-120.59352027882963,55.82711407467716,19.8654842376709,0.0,1000.0,-0.15950803458690643,-120.59352027882963,1.9837099313735962,1026.6401341013327,19,0.7169885635375977,58.33422088623047,0.13172093033790588,0.8049997687339783,1.0,59.48890686035156,19.0,0.03936811536550522,1.9196057319641113,0.0,65.11906433105469,19000,19.0,-39.62274169921875,340.33641743659973,2.136892318725586,-129.82021304006435
20.0,1.6663821935653687,-95.8636367841616,55.8360629568016,21.953285217285156,0.0,1000.0,-0.09467390924692154,-95.8636367841616,1.7468202114105225,762.0152937222957,20,0.7119376063346863,62.65766525268555,0.13113926351070404,0.8408761620521545,1.0,63.82334899902344,20.0,0.0312812365591526,1.5540547370910645,0.0,69.37879943847656,20000,20.0,-44.10062026977539,358.1914436817169,2.149090051651001,-85.22843770194636
21.0,4.186479091644287,-80.65232499522037,55.83472578391908,22.832109451293945,0.0,1000.0,-0.008004744537174702,-80.65232499522037,1.1510499715805054,405.917670160714,21,0.7088675498962402,66.19625854492188,0.13165906071662903,0.8063574433326721,1.0,67.34466552734375,21.0,0.029430806636810303,1.156933307647705,0.0,72.24880981445312,21000,21.0,-47.479034423828125,376.110023021698,2.1459238529205322,-61.84052780372444
22.0,4.052640914916992,-52.484847852630885,55.85689394923046,25.166542053222656,0.0,1000.0,-0.21316514909267426,-52.484847852630885,1.5540127754211426,344.77202234429717,22,0.704363226890564,71.13517761230469,0.1320801079273224,0.7538138031959534,1.0,72.22491455078125,22.0,0.02601052075624466,1.4723503589630127,0.0,75.78047180175781,22000,22.0,-51.907466888427734,393.8636476993561,2.164581775665283,-43.358139160632554
23.0,3.78794527053833,-30.419864567596406,55.866733222997226,27.485225677490234,0.0,1000.0,-0.181695356965065,-30.419864567596406,1.187965750694275,705.0650490848568,23,0.7008445262908936,75.39137268066406,0.13213099539279938,0.7666535377502441,1.0,76.61715698242188,23.0,0.019444849342107773,1.1438089609146118,0.0,82.03314971923828,23000,23.0,-56.27054214477539,411.69402027130127,2.1913974285125732,-10.818000541263448
24.0,7.227299213409424,-16.813823251514492,55.87220498247347,29.756574630737305,0.0,1000.0,-0.12703977525234222,-16.813823251514492,1.348214864730835,-233.5004388778596,24,0.6960657238960266,79.74435424804688,0.13137024641036987,0.7826861143112183,1.0,81.20597839355469,24.0,0.015370517037808895,1.181361198425293,0.0,76.5628890991211,24000,24.0,-59.822200775146484,429.55168867111206,2.188678026199341,-20.09643547195494
25.0,3.4793694019317627,-30.595407454900414,55.885165216390256,28.841489791870117,0.0,1000.0,-0.1179857850074768,-30.595407454900414,1.6731055974960327,779.1270998981736,25,0.7017087936401367,83.72869873046875,0.13358095288276672,0.7707841992378235,1.0,84.909912109375,25.0,0.019173821434378624,1.4904555082321167,0.0,89.4128646850586,25000,25.0,-60.3159294128418,447.3459084033966,2.1579220294952393,11.8725059428502
26.0,5.970886707305908,-14.663646795085288,55.886757721136334,31.132980346679688,0.0,1000.0,0.025972088798880577,-14.663646795085288,1.0168659687042236,205.24588939330351,26,0.6983454823493958,87.79820251464844,0.13275998830795288,0.8250399827957153,1.0,89.03947448730469,26.0,0.013253771699965,1.071080207824707,0.0,73.87144470214844,26000,26.0,-65.01591491699219,465.22648763656616,2.1648342609405518,19.309943767867637
27.0,9.286237716674805,-17.528545287547438,55.8851714943429,32.99888229370117,0.0,1000.0,-0.1494232565164566,-17.528545287547438,1.5065714120864868,-345.05493379735947,27,0.6948418617248535,92.44367980957031,0.13218598067760468,0.7738288640975952,1.0,93.69589233398438,27.0,0.013274379074573517,1.2459508180618286,0.0,5.465096950531006,27000,27.0,-68.79625701904297,483.133526802063,2.147836208343506,5.814948302488854
28.0,3.8822290897369385,-19.700246560537465,55.87194752754879,32.95153045654297,0.0,1000.0,-0.19498075544834137,-19.700246560537465,1.3689417839050293,-531.3024438362929,28,0.697045624256134,96.98384094238281,0.13290709257125854,0.7727368474006653,1.0,98.58662414550781,28.0,0.013775351457297802,1.4036198854446411,0.0,-11.217015266418457,28000,28.0,-70.5291519165039,501.1459460258484,2.129790782928467,-13.367815702467638
29.0,7.592236518859863,-34.240450860572146,55.87030845984479,31.349102020263672,0.0,1000.0,0.04273703694343567,-34.240450860572146,0.9326626658439636,867.4533966132278,29,0.7048951387405396,101.36093139648438,0.13459284603595734,0.7721176743507385,1.0,102.5590591430664,29.0,0.013480684719979763,0.8531095385551453,0.0,106.82792663574219,29000,29.0,-69.7055892944336,519.0592427253723,2.1038661003112793,17.00532954979772
30.0,7.249546051025391,-34.720734668138604,55.878196258287744,31.103649139404297,0.0,1000.0,-0.06319097429513931,-34.720734668138604,1.3656113147735596,189.27281261519937,30,0.7064886689186096,105.2257080078125,0.13576899468898773,0.7933079600334167,1.0,106.6210708618164,30.0,0.014018467627465725,1.3030339479446411,0.0,107.8602523803711,30000,30.0,-71.73261260986328,536.8820400238037,2.0965840816497803,22.74757898531111
31.0,7.2628021240234375,-24.965830403618163,55.877794258461414,33.086917877197266,0.0,1000.0,0.06572549790143967,-24.965830403618163,1.4929908514022827,968.7544102200443,31,0.7056611776351929,109.22702026367188,0.13518884778022766,0.7734014987945557,1.0,110.78352355957031,31.0,0.014962110668420792,1.3790947198867798,0.0,117.95867156982422,31000,31.0,-76.0985336303711,554.7820992469788,2.102421522140503,53.26392837997992
32.0,4.967291355133057,-23.659632863548758,55.87855454625228,33.445945739746094,0.0,1000.0,0.012674490921199322,-23.659632863548758,1.134473443031311,-275.2117030394664,32,0.7098159193992615,114.36122131347656,0.13577954471111298,0.7172989845275879,1.0,116.11985778808594,32.0,0.014121519401669502,1.2340601682662964,0.0,16.40817642211914,32000,32.0,-76.56201171875,572.6705040931702,2.1040923595428467,42.99906489812223
33.0,8.957291603088379,-35.79001039140981,55.87359331554274,32.21226501464844,0.0,1000.0,-0.026934901252388954,-35.79001039140981,1.4020359516143799,-507.76132823182814,33,0.7170530557632446,118.97679138183594,0.13621866703033447,0.7261252999305725,1.0,120.61418914794922,33.0,0.01367029920220375,1.54159677028656,0.0,-10.940272331237793,33000,33.0,-77.30097961425781,590.6188960075378,2.080819606781006,26.309356015396457
34.0,6.671052932739258,-43.14860539862037,55.8751254142477,31.39438247680664,0.0,1000.0,-0.05902867391705513,-43.14860539862037,1.1710200309753418,154.07171446291687,34,0.7195404767990112,124.31912231445312,0.1350918412208557,0.748242199420929,1.0,126.13069152832031,34.0,0.0056252311915159225,1.2407195568084717,0.0,49.19348907470703,34000,34.0,-77.11172485351562,608.4997527599335,2.063950538635254,30.06707244032353
35.0,11.797045707702637,-42.466389138084764,55.86827208805083,31.545684814453125,0.0,1000.0,-0.033353548496961594,-42.466389138084764,1.7117191553115845,-350.118289887666,35,0.7226807475090027,129.10211181640625,0.1335171014070511,0.7095257639884949,1.0,130.7133026123047,35.0,-0.006603227462619543,1.3559678792953491,0.0,19.290813446044922,35000,35.0,-78.7626724243164,626.4736440181732,2.056309938430786,19.204633516666686
