rollout/episodes,reference_Q_std,reference_action_std,reference_actor_Q_std,rollout/Q_mean,reference_Q_mean,total/episodes,total/steps,total/epochs,reference_actor_Q_mean,rollout/actions_std,eval/episodes,obs_rms_std,rollout/episode_steps,reference_perturbed_action_std,train/param_noise_distance,reference_action_mean,total/duration,ret_rms_mean,ret_rms_std,obs_rms_mean,eval/Q,total/steps_per_second,param_noise_stddev,eval/return,rollout/return,reference_perturbed_action_mean,rollout/actions_mean,train/loss_critic,train/loss_actor,eval/return_history,rollout/return_history
121.0,38.40176773071289,0.6894426345825195,40.42887878417969,35.27586364746094,48.02698516845703,121.0,16000,16,52.91221618652344,0.5471867918968201,16.0,1.5222967863082886,131.52892561983472,0.6339089274406433,0.18442298471927643,0.5155972838401794,145.62580680847168,0.0,1.0,0.009866409003734589,59.667762756347656,109.8706359171856,0.02733727610437334,441.42007594253374,110.5230347636404,0.5785474181175232,0.6207863092422485,18.609336853027344,-75.16532897949219,217.49464673458732,137.87402561721706
125.0,41.52162551879883,0.6386628150939941,42.49542236328125,37.67555618286133,50.53559875488281,125.0,17000,17,55.39332580566406,0.5446376204490662,17.0,1.5136440992355347,135.704,0.5664549469947815,0.15427035093307495,0.5646855235099792,155.00986528396606,0.0,1.0,0.009733837097883224,99.85498046875,109.67043916112898,0.026270585008002556,145.50440054182778,112.43968420049653,0.64398193359375,0.6206851005554199,21.13604164123535,-81.46498107910156,213.25992637030734,143.74844512372712
135.0,42.63876724243164,0.6617867946624756,43.62364196777344,41.35379409790039,51.314361572265625,135.0,18000,18,56.0588264465332,0.5443882346153259,18.0,1.5291200876235962,132.54814814814816,0.6093127131462097,0.18620522320270538,0.5257278680801392,164.16121888160706,0.0,1.0,0.016834324225783348,102.3807601928711,109.64830867259572,0.02575295069895359,112.22012819443599,114.81719167755784,0.5912896394729614,0.6195385456085205,14.185948371887207,-85.97050476074219,207.6466042494256,149.22286297165897
142.0,41.8325080871582,0.6524954438209534,43.35772705078125,45.39120101928711,55.39220428466797,142.0,19000,19,60.97068786621094,0.5430898666381836,19.0,1.523331642150879,133.6056338028169,0.6299726366996765,0.16783465445041656,0.537913978099823,173.53092193603516,0.0,1.0,0.02320903167128563,107.90122985839844,109.49057256206791,0.02733727610437334,102.15791840056526,121.93444943839917,0.5758543014526367,0.6194846630096436,17.46416664123535,-90.11607360839844,202.09456815211715,162.4392668871742
147.0,44.204856872558594,0.6806314587593079,45.430789947509766,48.83639907836914,55.772335052490234,147.0,20000,20,60.708160400390625,0.5439441800117493,20.0,1.5181320905685425,134.19727891156464,0.6605760455131531,0.22884993255138397,0.4672197997570038,183.14267253875732,0.0,1.0,0.02601412869989872,100.55718994140625,109.20447825051546,0.02575295069895359,149.81337339829327,125.82281801372514,0.4939415156841278,0.617297351360321,14.194785118103027,-93.66608428955078,199.48050841442597,168.59008507180764
150.0,45.667911529541016,0.6680899858474731,47.32953643798828,51.25703430175781,57.92322540283203,150.0,21000,21,63.272708892822266,0.5424923896789551,21.0,1.5032589435577393,139.56,0.7051379680633545,0.18260499835014343,0.5082878470420837,192.63714814186096,0.0,1.0,0.02741907723248005,104.5113525390625,109.01324174782361,0.02575295069895359,189.72717423639864,132.13210689629176,0.42698994278907776,0.6127880215644836,15.4801664352417,-97.45822143554688,199.01606392975796,178.5698568788239
156.0,45.92079162597656,0.7104336023330688,47.47321319580078,54.898250579833984,60.465396881103516,156.0,22000,22,66.24683380126953,0.5433863401412964,22.0,1.498792290687561,139.80128205128204,0.697381854057312,0.173045814037323,0.4269449710845947,202.57704091072083,0.0,1.0,0.03129839897155762,124.54622650146484,108.60065830310839,0.02575295069895359,342.71275692595833,135.85432790545636,0.4345763623714447,0.6124144196510315,15.782522201538086,-102.34004974365234,205.54773179322163,181.20398334445935
163.0,48.03593063354492,0.7433295249938965,49.98427200317383,57.982261657714844,62.31474685668945,163.0,23000,23,67.67294311523438,0.5457710027694702,23.0,1.4990146160125732,140.52147239263803,0.716046154499054,0.18217426538467407,0.3643612861633301,211.92863607406616,0.0,1.0,0.03216667100787163,106.69039154052734,108.52709867845238,0.02575295069895359,161.76517429803158,141.84979301949545,0.41369035840034485,0.6102932691574097,21.783706665039062,-105.93829345703125,203.644142336909,186.39953750464127
164.0,52.322784423828125,0.7233611345291138,54.21611404418945,59.94834518432617,63.308311462402344,164.0,24000,24,68.63497924804688,0.5524515509605408,24.0,1.4862110614776611,145.7621951219512,0.726284921169281,0.1799956113100052,0.3935507833957672,221.3591320514679,0.0,1.0,0.028306512162089348,134.65248107910156,108.42109732531746,0.02575295069895359,290.5489310298788,146.3803733039074,0.3736252784729004,0.6006618738174438,17.459135055541992,-111.01103210449219,207.26517519911613,194.26865704926206
172.0,53.103633880615234,0.7108001112937927,55.47019577026367,62.597320556640625,64.68467712402344,172.0,25000,25,70.4361343383789,0.5540212988853455,25.0,1.4991823434829712,145.07558139534885,0.7007512450218201,0.19934047758579254,0.403754860162735,231.35073900222778,0.0,1.0,0.02919922024011612,125.36126708984375,108.06103368340338,0.025245515830755405,278.00319925384287,150.1623897325536,0.4099893271923065,0.599772036075592,21.75143814086914,-114.72034454345703,210.0946961613052,191.61994634526002
178.0,55.726444244384766,0.7171193957328796,57.97119140625,65.5385513305664,67.9066162109375,178.0,26000,26,73.37804412841797,0.5566616654396057,26.0,1.5120757818222046,145.29775280898878,0.7520111203193665,0.18594789505004883,0.37147092819213867,240.7036588191986,0.0,1.0,0.028292421251535416,131.25909423828125,108.01663808330208,0.024748079434129402,193.65098451881164,152.19258080696912,0.29017141461372375,0.596219003200531,23.018362045288086,-120.21233367919922,209.46224571351698,195.6927723003868
185.0,57.71363830566406,0.6726956963539124,60.1751708984375,67.96351623535156,67.16956329345703,185.0,27000,27,73.05723571777344,0.562522292137146,27.0,1.5273617506027222,145.61621621621623,0.6807988882064819,0.20899870991706848,0.4510534703731537,249.96282172203064,0.0,1.0,0.025294536724686623,136.46881103515625,108.0160634049217,0.023313810312614227,192.84507459838926,154.30985654731288,0.4314481019973755,0.5901162028312683,25.66913604736328,-124.32313537597656,208.84679493147522,195.1821438575926
192.0,58.8525390625,0.6870666742324829,61.56119155883789,70.59771728515625,66.8228759765625,192.0,28000,28,72.92788696289062,0.5648437738418579,28.0,1.5440058708190918,145.58854166666666,0.6599051356315613,0.20425675809383392,0.445501446723938,259.4108831882477,0.0,1.0,0.024626731872558594,136.8994598388672,107.93687472117789,0.023313810312614227,185.60680115879856,156.92198900524895,0.4430171549320221,0.5875838398933411,27.0456600189209,-129.20433044433594,208.01679515387963,203.19047929235268
196.0,62.57759094238281,0.6237486600875854,64.96572875976562,72.7444839477539,72.20310974121094,196.0,29000,29,78.50318145751953,0.5689605474472046,29.0,1.5440231561660767,145.14285714285714,0.6916577219963074,0.1884772777557373,0.5223068594932556,268.9923074245453,0.0,1.0,0.023926611989736557,151.19647216796875,107.80977447890311,0.024748079434129402,329.12796319989894,158.11758430223517,0.4238460063934326,0.5807695984840393,29.898670196533203,-131.44361877441406,212.19304232788028,207.42870412007326
201.0,63.46571350097656,0.6201449632644653,66.5003662109375,74.907958984375,69.2235107421875,201.0,30000,30,75.61756896972656,0.5746980905532837,30.0,1.5412856340408325,149.0099502487562,0.646655797958374,0.18707987666130066,0.5141302943229675,278.5451292991638,0.0,1.0,0.022089168429374695,153.7992401123047,107.70247562928776,0.024748079434129402,328.0583015626393,163.23900172358117,0.5415477752685547,0.5728347897529602,33.785133361816406,-135.7825469970703,216.05521763570556,220.69347713040884
