eval/episodes,train/loss_critic,eval/return_history,reference_action_mean,rollout/episode_steps,rollout/actions_mean,rollout/episodes,train/param_noise_distance,eval/return,rollout/Q_mean,reference_actor_Q_mean,rollout/return_history,total/duration,obs_rms_mean,ret_rms_std,eval/Q,rollout/return,total/epochs,train/loss_actor,rollout/actions_std,total/steps_per_second,total/episodes,total/steps,reference_action_std,reference_Q_mean,reference_actor_Q_std,obs_rms_std,reference_Q_std,ret_rms_mean
848.0,127.93062591552734,1191.0825282647058,0.6646579504013062,1000.0,0.008025837130844593,848.0,0.0,1063.5110093902974,210.65887451171875,232.57461547851562,920.8569299568502,11338.988828659058,0.12768208980560303,1.0,244.55845642089844,699.9925735649364,848,-234.736328125,0.6658987402915955,74.78621002401005,848.0,848000,0.40205031633377075,230.34573364257812,1.9964522123336792,2.513266086578369,1.782556414604187,0.0
849.0,21.471237182617188,1187.7858465823886,0.681488037109375,1000.0,0.008015569299459457,849.0,0.0,968.6312502647572,210.6996307373047,234.55587768554688,927.2128787733144,11352.994020462036,0.12774096429347992,1.0,240.8276824951172,700.4960485318858,849,-236.6903533935547,0.6659331321716309,74.78203533533157,849.0,849000,0.4543840289115906,232.97967529296875,2.2198853492736816,2.513605833053589,2.0434794425964355,0.0
850.0,4.803738594055176,1187.5469290744775,0.46959388256073,1000.0,0.008064030669629574,850.0,0.0,1001.5197011511782,210.7383575439453,234.84597778320312,924.9145275764091,11367.034685134888,0.12776124477386475,1.0,245.09190368652344,700.6378424700288,850,-237.1245880126953,0.6659805774688721,74.77763757610224,850.0,850000,0.5885334014892578,233.13912963867188,1.8160277605056763,2.514012336730957,1.696022868156433,0.0
851.0,22.31290054321289,1187.8481021158168,0.48536214232444763,1000.0,0.008137095719575882,851.0,0.0,1222.8826559822348,210.7793426513672,234.28564453125,925.4647769396548,11381.039533615112,0.12780267000198364,1.0,246.35572814941406,701.1067183608831,851,-237.7788543701172,0.6659980416297913,74.77348597959623,851.0,851000,0.6038341522216797,232.5592041015625,2.4776835441589355,2.5144121646881104,2.071697950363159,0.0
852.0,27.379716873168945,1189.6898710118455,0.4688364565372467,1000.0,0.008127225562930107,852.0,0.0,1369.7766359395032,210.82110595703125,234.44955444335938,926.0352532895383,11395.13883137703,0.1278701275587082,1.0,247.40707397460938,701.7298110121407,852,-237.45388793945312,0.6660113334655762,74.76872485782968,852.0,852000,0.6837216019630432,232.07290649414062,2.569946050643921,2.5147242546081543,2.2041943073272705,0.0
853.0,104.32650756835938,1190.333094668244,0.19629497826099396,1000.0,0.008069835603237152,853.0,0.0,974.0369266317136,210.86044311523438,235.52964782714844,926.0391947262432,11409.056201457977,0.1278688609600067,1.0,244.87225341796875,701.9193319945232,853,-236.5154266357422,0.665997326374054,74.76516768240603,853.0,853000,0.6836782097816467,233.91534423828125,2.7604238986968994,2.514993906021118,2.6560614109039307,0.0
854.0,20.66431427001953,1189.6173297236385,0.5365597605705261,1000.0,0.008041544817388058,854.0,0.0,1189.720421043082,210.8992462158203,235.24447631835938,922.8873524450761,11422.855306148529,0.12786880135536194,1.0,246.4736785888672,702.0197391829964,854,-237.8533935546875,0.6660332083702087,74.76239321181993,854.0,854000,0.6071382761001587,233.25558471679688,1.9152652025222778,2.5151610374450684,1.587714672088623,0.0
855.0,74.2058334350586,1184.4206626123178,0.28466853499412537,1000.0,0.008105255663394928,855.0,0.0,655.6369144371561,210.9383087158203,234.81617736816406,919.624468722722,11436.651994466782,0.12787668406963348,1.0,213.94285583496094,702.1506629829747,855,-238.35116577148438,0.666114330291748,74.75964123186239,855.0,855000,0.7324612140655518,232.67503356933594,2.8380203247070312,2.5152077674865723,2.726036310195923,0.0
856.0,59.57951354980469,1183.3876003393984,0.28889885544776917,1000.0,0.00817915704101324,856.0,0.0,1109.6456991457362,210.97801208496094,236.07742309570312,918.4562546195905,11450.394248723984,0.12791961431503296,1.0,245.6053924560547,702.4322381583709,856,-238.91941833496094,0.66614830493927,74.75725127066184,856.0,856000,0.6899430751800537,234.32907104492188,2.7329840660095215,2.5156803131103516,2.557598829269409,0.0
857.0,4.071619510650635,1183.3231364426474,0.34904757142066956,1000.0,0.008315413258969784,857.0,0.0,1130.444695263494,211.01951599121094,236.6974639892578,926.3294537489937,11464.19231748581,0.1279836893081665,1.0,247.20108032226562,702.8765727227684,857,-237.98829650878906,0.666149377822876,74.75450308809431,857.0,857000,0.7073695063591003,235.16375732421875,2.430734634399414,2.51594877243042,2.2749626636505127,0.0
858.0,100.3397445678711,1182.49207515292,0.4152849018573761,1000.0,0.008338159881532192,858.0,0.0,1064.9903656131266,211.05816650390625,236.28125,924.4159256699267,11477.919523477554,0.12799446284770966,1.0,226.5000762939453,702.8971917545789,858,-239.0733642578125,0.6661752462387085,74.75222301785621,858.0,858000,0.662962019443512,234.62522888183594,2.6864383220672607,2.5161099433898926,2.4886209964752197,0.0
859.0,97.59908294677734,1184.5490033116994,0.22209382057189941,1000.0,0.008400995284318924,859.0,0.0,1276.4657496738723,211.0994110107422,236.19479370117188,924.9662364282007,11491.66586446762,0.12805810570716858,1.0,245.79249572753906,703.3529069442578,859,-237.18568420410156,0.6661788821220398,74.74982392727229,859.0,859000,0.7503852844238281,233.996826171875,2.2856991291046143,2.5164401531219482,2.1863694190979004,0.0
860.0,40.72978591918945,1181.0032055091478,0.24748878180980682,1000.0,0.008259008638560772,860.0,0.0,887.0066080151412,211.1409149169922,236.3972625732422,927.5730802706405,11505.456525802612,0.12808765470981598,1.0,217.773193359375,703.8699493838004,860,-237.97621154785156,0.6662115454673767,74.7471426336998,860.0,860000,0.7857921123504639,234.17105102539062,2.543180227279663,2.5165791511535645,2.622368097305298,0.0
861.0,59.418540954589844,1180.7196400501848,0.2912832200527191,1000.0,0.008251417428255081,861.0,0.0,1294.1351444740928,211.18406677246094,237.14227294921875,938.3354419284649,11519.441395282745,0.1281512975692749,1.0,248.3821563720703,704.6234186605492,861,-239.0621337890625,0.6662284135818481,74.74320763093449,861.0,861000,0.7788540720939636,236.1262969970703,2.6612789630889893,2.5172626972198486,2.657343626022339,0.0
862.0,75.88888549804688,1180.729277144676,0.46952739357948303,1000.0,0.008206307888031006,862.0,0.0,1319.113524058644,211.22596740722656,235.50897216796875,938.5156431470486,11533.175109624863,0.128169447183609,1.0,247.78082275390625,705.1264290539593,862,-239.44898986816406,0.6662276387214661,74.74090975005045,862.0,862000,0.5986840724945068,233.97427368164062,2.066418170928955,2.517603635787964,2.2500436305999756,0.0
863.0,41.2790641784668,1182.9281894130709,0.540813148021698,1000.0,0.008278735913336277,863.0,0.0,1303.4222996720002,211.2643585205078,236.04415893554688,937.4699789516078,11547.03981423378,0.12817203998565674,1.0,248.76400756835938,705.3277216397463,863,-239.4490203857422,0.6661691665649414,74.73776949623046,863.0,863000,0.5554914474487305,234.8418731689453,3.31223464012146,2.5177087783813477,3.2811038494110107,0.0
864.0,64.48197937011719,1183.3427700849031,0.3463921546936035,1000.0,0.008221864700317383,864.0,0.0,1302.544448014521,211.30735778808594,235.97659301757812,937.4534564260756,11560.869788885117,0.12818846106529236,1.0,249.36830139160156,705.8389473897602,864,-239.90379333496094,0.6661239266395569,74.7348612844571,864.0,864000,0.7008521556854248,234.54518127441406,3.395787477493286,2.5178442001342773,3.1375014781951904,0.0
865.0,42.05696105957031,1182.2182909660737,0.4088338315486908,1000.0,0.008208283223211765,865.0,0.0,1250.8200742514396,211.34640502929688,236.57969665527344,932.9012966534973,11574.712401151657,0.1281612515449524,1.0,248.88455200195312,705.8008508631095,865,-239.2264862060547,0.6661035418510437,74.7318784278333,865.0,865000,0.6508093476295471,235.0046844482422,2.9095706939697266,2.5177245140075684,3.0348148345947266,0.0
866.0,117.51298522949219,1182.845895196549,0.2767697274684906,1000.0,0.008363944478332996,866.0,0.0,1194.0996886751102,211.38824462890625,236.8053741455078,937.3934942581427,11588.493045330048,0.12820105254650116,1.0,248.6821746826172,706.1620522416696,866,-239.6737823486328,0.666096568107605,74.72930230121528,866.0,866000,0.7351810336112976,235.0703125,2.346576452255249,2.5181005001068115,2.501487970352173,0.0
867.0,26.293333053588867,1181.8734339320886,0.24751317501068115,1000.0,0.00836547464132309,867.0,0.0,1100.917421344559,211.43185424804688,236.64120483398438,940.4125259554187,11602.317235469818,0.12825563549995422,1.0,248.50039672851562,706.7820231372664,867,-240.14215087890625,0.6661005616188049,74.72645182890417,867.0,867000,0.7648289799690247,234.72833251953125,2.1000537872314453,2.518407106399536,2.2315423488616943,0.0
868.0,78.82685852050781,1178.8916918787636,0.10542205721139908,1000.0,0.00828961655497551,868.0,0.0,887.2574802408499,211.4667510986328,236.04156494140625,940.3711490260572,11616.094516038895,0.1281418651342392,1.0,248.0264434814453,706.157016461351,868,-240.7409210205078,0.6660681366920471,74.72390989945124,868.0,868000,0.708622932434082,234.7180633544922,2.1990678310394287,2.5175983905792236,2.076219081878662,0.0
869.0,40.97384262084961,1179.3350042794048,0.3062210977077484,1000.0,0.008296871557831764,869.0,0.0,1360.9721062387302,211.50921630859375,236.19491577148438,937.9876798709436,11629.853973150253,0.1281224638223648,1.0,251.38565063476562,706.3523091103252,869,-241.0521240234375,0.6660491228103638,74.72148850761609,869.0,869000,0.5220226645469666,234.44503784179688,2.155748128890991,2.5176730155944824,1.649319052696228,0.0
870.0,61.63816833496094,1181.9181999451057,0.3126249313354492,1000.0,0.008187521249055862,870.0,0.0,1288.7974386136311,211.55392456054688,237.1749267578125,941.5078968904475,11643.78703045845,0.12813422083854675,1.0,251.04417419433594,706.8811678245704,870,-241.40109252929688,0.6660482883453369,74.71795883282705,870.0,870000,0.6265453100204468,234.79443359375,2.1286239624023438,2.517758846282959,1.8946701288223267,0.0
871.0,78.3505859375,1186.837959587684,0.3905791938304901,1000.0,0.008080260828137398,871.0,0.0,1333.3486228880513,211.59886169433594,236.2642059326172,945.0296725895777,11657.669129133224,0.12814871966838837,1.0,251.24325561523438,707.4100721355828,871,-241.04998779296875,0.6660968065261841,74.71476419100951,871.0,871000,0.6414414048194885,233.81307983398438,2.9229230880737305,2.517756223678589,2.5905261039733887,0.0
872.0,21.232494354248047,1187.50141713297,0.5380626916885376,1000.0,0.008360889740288258,872.0,0.0,1300.9414350800794,211.6416015625,238.40383911132812,942.5795585024389,11671.439334869385,0.12820316851139069,1.0,251.973876953125,707.5844497642235,872,-241.85142517089844,0.6661540865898132,74.7122934011085,872.0,872000,0.6552740931510925,236.67935180664062,2.9855690002441406,2.5182318687438965,2.8269526958465576,0.0
873.0,5.248299598693848,1192.4139057350412,0.2897831201553345,1000.0,0.008539603091776371,873.0,0.0,1178.4566197617419,211.6856689453125,239.648193359375,950.8491715914093,11685.193392515182,0.1282581090927124,1.0,241.93124389648438,707.8891847345712,873,-243.47479248046875,0.6662298440933228,74.70993167808332,873.0,873000,0.6643786430358887,237.31619262695312,2.6709110736846924,2.5185914039611816,2.8273513317108154,0.0
874.0,30.249658584594727,1189.656917126322,0.47174903750419617,1000.0,0.008569999597966671,874.0,0.0,969.8670811849076,211.7314910888672,240.81597900390625,950.5408027006779,11699.181727170944,0.128292053937912,1.0,220.7344970703125,708.3592564534426,874,-241.7067413330078,0.6662652492523193,74.7060794833339,874.0,874000,0.681508481502533,238.49703979492188,2.4009947776794434,2.5186851024627686,2.3706278800964355,0.0
875.0,23.677541732788086,1185.5191338639768,0.4624447822570801,1000.0,0.008573419414460659,875.0,0.0,711.6653636166056,211.7762451171875,241.30111694335938,952.0696965441939,11713.10359621048,0.12833178043365479,1.0,180.71400451660156,708.7789727101429,875,-242.7958221435547,0.6662678718566895,74.70266038482637,875.0,875000,0.6036025285720825,239.67044067382812,2.182908058166504,2.5190024375915527,2.2502427101135254,0.0
876.0,100.70150756835938,1185.307359659916,0.48055997490882874,1000.0,0.008720253594219685,876.0,0.0,1292.4668649799373,211.8229217529297,239.94314575195312,954.2506513534371,11726.97031879425,0.12841933965682983,1.0,253.31675720214844,709.3835603800209,876,-241.7555694580078,0.6663150191307068,74.69960067998782,876.0,876000,0.5548782348632812,238.081298828125,2.243972063064575,2.5195882320404053,2.129364013671875,0.0
877.0,23.678359985351562,1185.6518581182156,0.5168775916099548,1000.0,0.008833418600261211,877.0,0.0,1234.4220508902013,211.86959838867188,238.71710205078125,958.0472741714433,11740.826046705246,0.1284935027360916,1.0,253.4393310546875,709.9112781346666,877,-242.3851318359375,0.6663967967033386,74.69661815201725,877.0,877000,0.5878899097442627,237.33721923828125,1.8833849430084229,2.5199594497680664,1.6632018089294434,0.0
878.0,59.820777893066406,1186.7546668521863,0.6627325415611267,1000.0,0.009010594338178635,878.0,0.0,1356.351838477712,211.91644287109375,240.65689086914062,957.2650261536572,11754.750364542007,0.12853547930717468,1.0,253.59559631347656,710.3696524339362,878,-243.15904235839844,0.6664063334465027,74.69320681181551,878.0,878000,0.4827180504798889,239.08770751953125,1.5389213562011719,2.5198814868927,1.6323049068450928,0.0
879.0,69.32146453857422,1186.6380340409155,0.47546276450157166,1000.0,0.008965515531599522,879.0,0.0,1244.1948184556938,211.96226501464844,239.272705078125,956.4095722551357,11768.738624095917,0.1285640001296997,1.0,253.73007202148438,710.6720772959636,879,-243.9094696044922,0.666435718536377,74.68939774057777,879.0,879000,0.500816285610199,237.33856201171875,2.079796552658081,2.5200600624084473,2.3364036083221436,0.0
880.0,43.14976119995117,1185.4000976229174,0.5242689251899719,1000.0,0.008855504915118217,880.0,0.0,1253.8371761261265,212.0079803466797,241.07711791992188,954.3709337595814,11782.57746219635,0.12857681512832642,1.0,254.10064697265625,710.8779001595815,880,-244.84725952148438,0.6664562225341797,74.68654484330139,880.0,880000,0.4759923815727234,239.39901733398438,1.846603274345398,2.519899368286133,1.95005464553833,0.0
881.0,43.48509216308594,1186.1160149254722,0.6127787232398987,1000.0,0.008662702515721321,881.0,0.0,1330.6172335215795,212.05592346191406,243.13531494140625,955.7836302743499,11796.370472669601,0.12859292328357697,1.0,255.14649963378906,711.3790177389334,881,-245.8822784423828,0.6664742827415466,74.68398877783156,881.0,881000,0.41399964690208435,240.93760681152344,1.4739598035812378,2.5199878215789795,1.552930235862732,0.0
882.0,63.30763626098633,1186.5950892722592,0.6128759384155273,1000.0,0.008726860396564007,882.0,0.0,1333.7913533094056,212.10289001464844,242.92987060546875,955.1213180466876,11810.131466388702,0.1286223977804184,1.0,255.18392944335938,711.7612233006637,882,-245.86611938476562,0.6664319038391113,74.68164114092606,882.0,882000,0.45692986249923706,241.04693603515625,1.4735000133514404,2.520376205444336,1.4863593578338623,0.0
883.0,22.037513732910156,1187.0903042202176,0.5627560615539551,1000.0,0.008644291199743748,883.0,0.0,1366.0986347590388,212.1501922607422,243.53369140625,962.6505755139381,11824.03402853012,0.12865705788135529,1.0,255.91099548339844,712.0931533351521,883,-243.95809936523438,0.6664501428604126,74.67840483792723,883.0,883000,0.6266792416572571,241.6832275390625,1.5081920623779297,2.5204386711120605,1.4503263235092163,0.0
884.0,65.9996109008789,1188.3314381654982,0.5743868947029114,1000.0,0.008590043522417545,884.0,0.0,1433.3716648702743,212.1995086669922,245.6901092529297,966.0183233757191,11837.917342185974,0.12873555719852448,1.0,255.8715057373047,712.9276890266854,884,-243.8510284423828,0.6664442420005798,74.67529755844382,884.0,884000,0.605802059173584,243.80880737304688,1.3881111145019531,2.520946502685547,1.3247953653335571,0.0
885.0,32.913639068603516,1189.1467325352571,0.5647155046463013,1000.0,0.008943017572164536,885.0,0.0,1277.1865725411476,212.1599578857422,245.60630798339844,962.471857360577,11851.687877178192,0.12884977459907532,1.0,255.45765686035156,712.9152005644252,885,-245.17996215820312,0.6666272282600403,74.67290812679693,885.0,885000,0.518169641494751,244.40087890625,1.3695636987686157,2.5211355686187744,1.4892385005950928,0.0
886.0,139.7156219482422,1189.3903981523563,0.4732130765914917,1000.0,0.009908008389174938,886.0,0.0,1351.4261756295268,211.9234619140625,243.3545379638672,947.0595951532871,11865.561305522919,0.12908317148685455,1.0,253.43984985351562,711.6071440794568,886,-246.13983154296875,0.6669088006019592,74.6698767286807,886.0,886000,0.5491666793823242,242.07388305664062,1.3592509031295776,2.520293951034546,1.4827816486358643,0.0
887.0,23.412891387939453,1188.9387308014886,0.3431542217731476,1000.0,0.009842338040471077,887.0,0.0,1317.4669602063104,211.97279357910156,244.14825439453125,947.605089735444,11879.669546842575,0.1291138380765915,1.0,256.7839050292969,712.0517278946255,887,-246.58026123046875,0.6669578552246094,74.66537654961542,887.0,887000,0.5608324408531189,242.42742919921875,1.4502811431884766,2.5205657482147217,1.4004427194595337,0.0
888.0,145.3046875,1189.3958730951756,0.5684543251991272,1000.0,0.009785868227481842,888.0,0.0,1355.44331454944,212.01953125,244.35565185546875,942.5664884962634,11893.750130414963,0.1290891319513321,1.0,256.5010986328125,712.0150166926948,888,-245.09539794921875,0.6669516563415527,74.66106066321224,888.0,888000,0.4982394576072693,242.70477294921875,1.5528877973556519,2.5202362537384033,1.5005735158920288,0.0
889.0,122.44081115722656,1194.9550676728259,0.15216779708862305,1000.0,0.00978943146765232,889.0,0.0,1284.4677936309345,212.06797790527344,242.79087829589844,940.8197604945681,11907.941348314285,0.12908156216144562,1.0,256.67633056640625,712.1629634190102,889,-246.06373596191406,0.6670293807983398,74.65606136243262,889.0,889000,0.5890058279037476,241.0402374267578,2.198387622833252,2.5199339389801025,2.5601584911346436,0.0
890.0,24.580476760864258,1196.664427455609,0.4938574731349945,1000.0,0.009677482768893242,890.0,0.0,1319.245901714144,212.11822509765625,244.36505126953125,945.46177915754,11922.07273387909,0.12911584973335266,1.0,257.3194274902344,712.8236325815857,890,-244.9597625732422,0.6670438647270203,74.65144860850219,890.0,890000,0.5068604350090027,243.09698486328125,1.6146516799926758,2.5199320316314697,1.5530285835266113,0.0
891.0,23.415382385253906,1198.551857973226,0.48467254638671875,1000.0,0.009567291475832462,891.0,0.0,1305.1367639719174,212.1668243408203,245.02496337890625,947.7310822652303,11936.201958417892,0.12912361323833466,1.0,257.1569519042969,713.2535220074406,891,-244.8485565185547,0.6670464277267456,74.64686029140373,891.0,891000,0.5421687960624695,243.46563720703125,1.7841475009918213,2.5199472904205322,1.5086499452590942,0.0
892.0,37.12177658081055,1195.164362917979,0.6201323866844177,1000.0,0.009421943686902523,892.0,0.0,964.3187659080832,212.21620178222656,244.30335998535156,950.7911804068349,11950.279239416122,0.1291530728340149,1.0,216.5887451171875,713.8359897454926,892,-246.5103302001953,0.6670982241630554,74.64260726710702,892.0,892000,0.5176519155502319,242.4697265625,1.246998906135559,2.5199618339538574,1.0704989433288574,0.0
893.0,103.1225357055664,1194.9243449811192,0.37524494528770447,1000.0,0.00947579089552164,893.0,0.0,1200.1429485927024,212.26443481445312,242.69589233398438,949.6644219037511,11964.156908988953,0.1292075514793396,1.0,256.0762023925781,714.2278529912927,893,-245.34103393554688,0.6672049760818481,74.63960952644044,893.0,893000,0.719070553779602,241.05096435546875,2.1531083583831787,2.520159959793091,2.065950870513916,0.0
894.0,23.528799057006836,1194.810742161527,0.4078989326953888,1000.0,0.009499351494014263,894.0,0.0,1226.43180897557,212.31321716308594,241.80186462402344,949.6168900579407,11978.036017417908,0.129266157746315,1.0,256.389404296875,714.6690928976267,894,-246.6763153076172,0.6672428846359253,74.63660976640799,894.0,894000,0.6460428237915039,240.4862060546875,1.887656331062317,2.5202720165252686,2.007434606552124,0.0
895.0,82.92036437988281,1195.4770323148002,0.5626695156097412,1000.0,0.009414165280759335,895.0,0.0,1329.838215451437,212.36190795898438,241.6141357421875,950.3786657269945,11991.842846393585,0.12930457293987274,1.0,255.86610412597656,715.0955695713664,895,-245.72586059570312,0.6672787070274353,74.63406679559358,895.0,895000,0.5041735768318176,239.90768432617188,1.5809166431427002,2.5203707218170166,1.427124261856079,0.0
896.0,24.421836853027344,1196.924029492935,0.5671484470367432,1000.0,0.0095070144161582,896.0,0.0,1383.6890028304392,212.4089813232422,243.68682861328125,950.0038978523579,12005.745807647705,0.12934814393520355,1.0,257.05108642578125,715.4309014908368,896,-246.04513549804688,0.6673253178596497,74.63093208497257,896.0,896000,0.48311591148376465,242.1932830810547,1.5619544982910156,2.520617723464966,1.3564101457595825,0.0
897.0,64.5738754272461,1197.0130029124152,0.5891767144203186,1000.0,0.009540770202875137,897.0,0.0,1345.6894290319763,212.45787048339844,242.9283447265625,950.1625121041134,12019.574447870255,0.12938085198402405,1.0,256.3869934082031,716.0089984283434,897,-245.87123107910156,0.6673194766044617,74.62826607467282,897.0,897000,0.5306103229522705,241.62490844726562,1.7173038721084595,2.5205960273742676,1.3828754425048828,0.0
898.0,63.5189323425293,1197.8051977400062,0.49267974495887756,1000.0,0.009435183368623257,898.0,0.0,1316.2958150390014,212.50621032714844,243.10324096679688,951.467970316662,12033.489112615585,0.12942901253700256,1.0,256.0215148925781,716.5236616737486,898,-245.2124786376953,0.6673694849014282,74.62507271133532,898.0,898000,0.5920935273170471,241.59947204589844,2.0616703033447266,2.5208487510681152,1.7287166118621826,0.0
899.0,21.063133239746094,1197.8746569784773,0.46839913725852966,1000.0,0.009327328763902187,899.0,0.0,1361.88894909485,212.55499267578125,244.74951171875,953.3411062196336,12047.364424705505,0.12947146594524384,1.0,257.2850646972656,717.1049657241887,899,-246.81381225585938,0.6673775315284729,74.62213047663957,899.0,899000,0.6749733686447144,243.09817504882812,2.0069825649261475,2.521045684814453,1.7540746927261353,0.0
900.0,64.48182678222656,1194.0140159145544,0.6113721132278442,1000.0,0.009505687281489372,900.0,0.0,826.9228820454304,212.60377502441406,245.17596435546875,956.2013058391328,12061.31878066063,0.12953472137451172,1.0,183.02252197265625,717.694242302502,900,-247.2398223876953,0.6673899292945862,74.6187059944953,900.0,900000,0.4512089490890503,243.96697998046875,1.6524288654327393,2.521249771118164,1.6969252824783325,0.0
901.0,22.053762435913086,1190.0488584482173,0.5291762351989746,1000.0,0.009550506249070168,901.0,0.0,680.8294729604528,212.65194702148438,243.71109008789062,955.8905449532416,12075.2149477005,0.1295595020055771,1.0,176.32054138183594,718.0797615300502,901,-246.84051513671875,0.66739422082901,74.61564898864005,901.0,901000,0.5141335129737854,242.29681396484375,1.717647671699524,2.5212252140045166,1.9263806343078613,0.0
902.0,42.662471771240234,1191.7197833917432,0.441340833902359,1000.0,0.009647076949477196,902.0,0.0,1340.743225264884,212.7002716064453,244.87745666503906,960.0110025281924,12089.083313703537,0.12959541380405426,1.0,258.2738952636719,718.4971833124863,902,-248.22988891601562,0.6673517823219299,74.612770595893,902.0,902000,0.5210091471672058,242.85902404785156,1.4249218702316284,2.5213513374328613,1.4202449321746826,0.0
903.0,94.87882995605469,1193.104860236789,0.5196014642715454,1000.0,0.009732850827276707,903.0,0.0,1347.6697429458914,212.74855041503906,243.66183471679688,958.6274528564117,12102.958990335464,0.12959077954292297,1.0,257.6766357421875,718.7011603757276,903,-247.61416625976562,0.667367696762085,74.60985373255166,903.0,903000,0.5021167397499084,242.05601501464844,2.1488466262817383,2.5210154056549072,1.804319977760315,0.0
904.0,43.0088005065918,1192.0153821864185,0.44621220231056213,1000.0,0.009715763852000237,904.0,0.0,1150.0715438654072,212.79571533203125,242.03506469726562,957.2631110329099,12116.774003744125,0.12957029044628143,1.0,257.6788024902344,718.8474274423141,904,-247.2701416015625,0.6673551797866821,74.60731707306424,904.0,904000,0.5308398008346558,240.5443572998047,1.7728886604309082,2.520956039428711,1.698194980621338,0.0
905.0,44.6217155456543,1191.9135156557602,0.3573659360408783,1000.0,0.009679889306426048,905.0,0.0,1162.2337042475658,212.8441162109375,241.36862182617188,956.3188233545357,12130.557585000992,0.12960518896579742,1.0,254.48316955566406,719.2388565396653,905,-247.79376220703125,0.6673926115036011,74.60497950391009,905.0,905000,0.6261702179908752,240.36044311523438,1.7253925800323486,2.5212368965148926,1.6208863258361816,0.0
906.0,65.80335998535156,1191.0941063275302,0.3451235294342041,1000.0,0.009561479091644287,906.0,0.0,1202.646334172467,212.88888549804688,242.26248168945312,954.9565242226754,12144.309590816498,0.1295536756515503,1.0,256.5091857910156,719.2584940414893,906,-246.0120849609375,0.6673504114151001,74.60284120927841,906.0,906000,0.6007422208786011,240.83518981933594,2.1528756618499756,2.52093768119812,1.9576036930084229,0.0
907.0,126.10044860839844,1192.8825833649564,0.38102588057518005,1000.0,0.009529619477689266,907.0,0.0,1377.7044737371575,212.93814086914062,243.3828125,962.4662792166587,12158.119106531143,0.1295788735151291,1.0,257.85931396484375,719.8088684880834,907,-247.17495727539062,0.667350709438324,74.60035487831126,907.0,907000,0.6521489024162292,241.41738891601562,2.3911499977111816,2.521003246307373,2.3071324825286865,0.0
908.0,62.682552337646484,1194.2538169075285,0.5111680030822754,1000.0,0.00950973853468895,908.0,0.0,1274.371056925112,212.9873504638672,243.8772430419922,965.7611205995963,12171.977111816406,0.129617840051651,1.0,257.1806640625,720.3868775942195,908,-246.5538330078125,0.6673451662063599,74.59757701306592,908.0,908000,0.6628590226173401,242.17401123046875,2.0039262771606445,2.521177291870117,1.9285775423049927,0.0
909.0,43.87320327758789,1194.8503175294475,0.51270592212677,1000.0,0.009752949699759483,909.0,0.0,1403.5043045869074,212.97129821777344,244.97833251953125,955.1126882419651,12185.89025068283,0.12939389050006866,1.0,258.69140625,719.5562242200991,909,-247.38011169433594,0.6674779057502747,74.59446797077995,909.0,909000,0.6899192929267883,243.0452423095703,2.2135138511657715,2.5208518505096436,1.994122862815857,0.0
910.0,63.88969421386719,1191.933074576831,0.23268520832061768,1000.0,0.009832428768277168,910.0,0.0,1008.8702321930393,213.01962280273438,244.87989807128906,960.7934880937772,12199.744086027145,0.1294458657503128,1.0,256.2777099609375,720.0739307896873,910,-246.66390991210938,0.6674577593803406,74.59172861193534,910.0,910000,0.6509296894073486,243.48626708984375,2.009406328201294,2.520876407623291,2.4211690425872803,0.0
911.0,23.697742462158203,1192.5723667387654,0.34664642810821533,1000.0,0.009857697412371635,911.0,0.0,1396.7752005444797,213.068115234375,244.566162109375,961.5812418872715,12213.632556438446,0.12946373224258423,1.0,258.6525573730469,720.5271069232434,911,-247.7041778564453,0.6674240827560425,74.58878395025599,911.0,911000,0.6314618587493896,243.36056518554688,1.5601696968078613,2.5207788944244385,1.5956836938858032,0.0
912.0,100.732421875,1196.2511317802955,0.2708113491535187,1000.0,0.009918464347720146,912.0,0.0,1431.5022319409723,213.11599731445312,242.96090698242188,962.8768786290915,12227.54569530487,0.12951542437076569,1.0,258.608642578125,721.0034507047814,912,-246.6572265625,0.6674618124961853,74.58569550471519,912.0,912000,0.7253096103668213,240.61160278320312,2.194215774536133,2.5209083557128906,2.42683482170105,0.0
913.0,44.128143310546875,1198.4770992179572,0.3027697801589966,1000.0,0.00998444389551878,913.0,0.0,1494.7544043251125,213.16473388671875,243.97412109375,963.6565751941844,12241.563836574554,0.12955409288406372,1.0,259.0825500488281,721.4667306692565,913,-247.63836669921875,0.667488157749176,74.58197434482983,913.0,913000,0.7632385492324829,241.50181579589844,2.5473835468292236,2.520981788635254,2.693694591522217,0.0
914.0,43.469329833984375,1202.9784159562344,0.2777080237865448,1000.0,0.0100399199873209,914.0,0.0,1560.4707364578962,213.21298217773438,245.12782287597656,974.8862286293167,12255.444018363953,0.12960579991340637,1.0,259.34014892578125,721.9862806607334,914,-248.34652709960938,0.6674780249595642,74.57910122476451,914.0,914000,0.7179413437843323,242.69302368164062,2.510512590408325,2.5212793350219727,2.3957114219665527,0.0
915.0,45.790367126464844,1209.5532050562192,0.3065541982650757,1000.0,0.010145850479602814,915.0,0.0,1510.316100882781,213.25888061523438,244.1769561767578,976.9830392104199,12269.252073287964,0.12960921227931976,1.0,259.3732604980469,722.1218069788633,915,-247.77171325683594,0.6675125956535339,74.57667301433106,915.0,915000,0.6628004312515259,241.76666259765625,3.2705390453338623,2.521392345428467,3.5516045093536377,0.0
