total/steps,rollout/actions_std,ret_rms_mean,total/episodes,total/epochs,rollout/return,rollout/Q_mean,eval/Q,ret_rms_std,rollout/episode_steps,eval/return,reference_Q_std,eval/return_history,reference_action_std,train/param_noise_distance,train/loss_actor,train/loss_critic,obs_rms_mean,rollout/episodes,rollout/actions_mean,eval/episodes,obs_rms_std,reference_Q_mean,reference_actor_Q_mean,reference_actor_Q_std,total/duration,rollout/return_history,reference_action_mean,total/steps_per_second
475000,0.6588499546051025,0.0,475.0,475,566.6677808500667,169.95376586914062,212.4508514404297,1.0,1000.0,1065.3073600803796,1.0669443607330322,898.8901283234704,0.7262029051780701,0.0,-208.4261932373047,57.880306243896484,0.19459682703018188,475.0,-0.017597896978259087,475.0,2.8841216564178467,190.69924926757812,191.875244140625,1.1459507942199707,8754.402526140213,785.7002709642271,0.4853445589542389,54.25841438997961
476000,0.6588230729103088,0.0,476.0,476,567.2999490530399,170.04112243652344,212.546142578125,1.0,1000.0,1008.8668476726574,1.4014261960983276,898.8084453322542,0.7344869375228882,0.0,-208.9736785888672,44.40459060668945,0.19461902976036072,476.0,-0.017731590196490288,476.0,2.8842246532440186,193.2742462158203,194.44741821289062,1.3731156587600708,8773.05346918106,787.9255444072649,0.3916856348514557,54.25704991678721
477000,0.6587378978729248,0.0,477.0,477,568.0541510149411,170.12954711914062,211.21914672851562,1.0,1000.0,783.3110392884298,1.3598284721374512,898.9477783406682,0.7152712345123291,0.0,-208.73013305664062,57.2440185546875,0.19469629228115082,477.0,-0.01757108047604561,477.0,2.8843886852264404,193.9778289794922,195.27212524414062,1.3391907215118408,8791.647967338562,789.3445898034561,0.49337196350097656,54.25603956983722
478000,0.6586594581604004,0.0,478.0,478,568.819660698297,170.21627807617188,211.69334411621094,1.0,1000.0,872.2618204416538,1.3721250295639038,899.6547465702284,0.753256618976593,0.0,-208.78643798828125,38.13309860229492,0.19478723406791687,478.0,-0.017279518768191338,478.0,2.884122610092163,193.22738647460938,194.0250244140625,1.5784558057785034,8810.36068058014,791.1829363411908,0.4434138834476471,54.25430550801525
479000,0.6586209535598755,0.0,479.0,479,569.411765026542,170.30189514160156,211.8705291748047,1.0,1000.0,897.2007728857359,0.9286814332008362,899.9486939905147,0.731911301612854,0.0,-208.6981964111328,36.612388610839844,0.1948675513267517,479.0,-0.017023487016558647,479.0,2.8844566345214844,193.20468139648438,194.5078125,0.9619024991989136,8829.107183218002,791.7980665816937,0.4185328781604767,54.252371169585885
480000,0.6586451530456543,0.0,480.0,480,570.0590732823181,170.38766479492188,212.19082641601562,1.0,1000.0,904.9100841906442,1.865232229232788,900.4984382495494,0.7509276270866394,0.0,-209.2142333984375,31.930025100708008,0.194930762052536,480.0,-0.016956858336925507,480.0,2.8843088150024414,193.4448699951172,194.70098876953125,1.7201379537582397,8847.704366922379,792.3934785202355,0.2936074435710907,54.25136058959045
481000,0.6586151123046875,0.0,481.0,481,570.8793491463458,170.4739227294922,212.46249389648438,1.0,1000.0,1101.2010276036326,1.214751958847046,901.6330657290264,0.7921516299247742,0.0,-209.2704620361328,51.90898895263672,0.1950116902589798,481.0,-0.0168021060526371,481.0,2.8840177059173584,195.12782287597656,196.07028198242188,1.260428786277771,8866.307417154312,793.4984182710629,0.33821025490760803,54.250318353430096
482000,0.6585249304771423,0.0,482.0,482,571.3905238235752,170.5587921142578,211.55657958984375,1.0,1000.0,938.6287069788459,1.044847011566162,902.3425089222698,0.8070871233940125,0.0,-209.0129852294922,64.35724639892578,0.1950395405292511,482.0,-0.016861721873283386,482.0,2.884119749069214,192.29925537109375,193.619140625,1.1464358568191528,8884.93935585022,792.952588787257,0.19349659979343414,54.249104095756245
483000,0.658698320388794,0.0,483.0,483,571.6352477736328,170.6425018310547,211.33807373046875,1.0,1000.0,824.5156585289485,1.1835261583328247,899.9983983703588,0.8410183787345886,0.0,-208.8042755126953,51.7556266784668,0.19507518410682678,483.0,-0.01689491607248783,483.0,2.8840525150299072,194.04193115234375,195.44241333007812,1.183583378791809,8903.676961183548,790.7368189150385,0.2603873312473297,54.2472511194741
484000,0.6586406826972961,0.0,484.0,484,572.024608639824,170.7259521484375,211.4302978515625,1.0,1000.0,825.1546795727963,2.3583719730377197,899.0162760909183,0.7363218069076538,0.0,-208.98406982421875,52.37819290161133,0.19512306153774261,484.0,-0.016791563481092453,484.0,2.8842082023620605,195.44325256347656,196.492919921875,1.8502404689788818,8922.461805343628,790.1409221697864,0.33008429408073425,54.24511873058781
485000,0.6586087942123413,0.0,485.0,485,572.3389447198194,170.80831909179688,211.6519317626953,1.0,1000.0,872.8824838614164,1.408748984336853,898.1127857995085,0.7657511234283447,0.0,-209.20863342285156,51.016075134277344,0.19510525465011597,485.0,-0.01712210103869438,485.0,2.8834328651428223,194.02784729003906,195.5128173828125,1.6084710359573364,8941.170830011368,789.2032689390012,0.3823357820510864,54.243455272331865
486000,0.6585561037063599,0.0,486.0,486,573.0153792295655,170.8917999267578,211.8623809814453,1.0,1000.0,984.6065914554786,1.3733079433441162,899.2805215409161,0.7785431146621704,0.0,-209.21923828125,65.56268310546875,0.19515976309776306,486.0,-0.01708109676837921,486.0,2.8837056159973145,195.7926483154297,197.09176635742188,1.0473116636276245,8959.964367866516,791.2523303147295,0.4154985845088959,54.24128713535531
487000,0.6586676239967346,0.0,487.0,487,573.1158255397443,170.97235107421875,211.99819946289062,1.0,1000.0,927.3917387323188,0.8486435413360596,896.9537403781355,0.7548770308494568,0.0,-209.68067932128906,45.064002990722656,0.1951180249452591,487.0,-0.017322180792689323,487.0,2.8838424682617188,196.03663635253906,197.3360595703125,0.9628021121025085,8978.694562673569,788.6768185446417,0.4180614948272705,54.239510721811094
488000,0.6587425470352173,0.0,488.0,488,573.3564443243334,171.0550537109375,212.11134338378906,1.0,1000.0,910.3288784238057,1.3249551057815552,897.074274409013,0.7545299530029297,0.0,-209.6776123046875,38.21809387207031,0.19517996907234192,488.0,-0.017138510942459106,488.0,2.883945941925049,196.80250549316406,197.53353881835938,1.0198932886123657,8997.369271993637,786.0105582308549,0.4594058096408844,54.23807618066886
489000,0.6588476300239563,0.0,489.0,489,573.5559554366519,171.13587951660156,211.30055236816406,1.0,1000.0,862.1340274696704,1.139846920967102,895.687763151221,0.6952502727508545,0.0,-209.25152587890625,65.72068786621094,0.19520382583141327,489.0,-0.01712230034172535,489.0,2.883787155151367,195.63087463378906,196.222900390625,1.3857314586639404,9016.297934293747,785.5742410849724,0.5384432673454285,54.23511995317663
490000,0.6587997078895569,0.0,490.0,490,573.9981433810605,171.21653747558594,211.1548309326172,1.0,1000.0,1041.71538079012,1.0500191450119019,896.7564410349918,0.7654080986976624,0.0,-208.4735565185547,47.69651794433594,0.1952623426914215,490.0,-0.017009226605296135,490.0,2.8835833072662354,193.7872772216797,195.05233764648438,1.3082828521728516,9035.022159337997,785.0963707832381,0.33534225821495056,54.23340323449773
491000,0.6586517095565796,0.0,491.0,491,574.6546845604631,171.29661560058594,210.7211456298828,1.0,1000.0,912.8218216004947,1.4232250452041626,895.7438637126537,0.7635599970817566,0.0,-208.3005828857422,51.226722717285156,0.19533443450927734,491.0,-0.016800129786133766,491.0,2.8831875324249268,194.39248657226562,195.83294677734375,1.8253190517425537,9053.778182983398,784.8857368964841,0.4135507047176361,54.23150314449231
492000,0.6585659980773926,0.0,492.0,492,575.1536184292759,171.37489318847656,210.53607177734375,1.0,1000.0,841.8683866840471,1.1282681226730347,892.8110200053031,0.7144274115562439,0.0,-207.6617431640625,56.96183776855469,0.19531655311584473,492.0,-0.017084602266550064,492.0,2.8831608295440674,192.91461181640625,193.9751739501953,1.1926202774047852,9072.508891820908,783.8707996721934,0.4159921407699585,54.229762226361686
493000,0.6585297584533691,0.0,493.0,493,575.7557627407114,171.45375061035156,210.250244140625,1.0,1000.0,973.6624270058562,1.1593389511108398,893.9126387425553,0.7678388953208923,0.0,-207.73118591308594,72.0983657836914,0.1954052597284317,493.0,-0.016893576830625534,493.0,2.8831191062927246,192.4046630859375,193.9322509765625,1.2582824230194092,9091.256569385529,785.756742769874,0.294516384601593,54.22792726586986
494000,0.6584771275520325,0.0,494.0,494,576.327047503728,171.53271484375,211.1549072265625,1.0,1000.0,1084.2907288388578,0.8683896660804749,895.8225761538197,0.7423287034034729,0.0,-208.12451171875,49.93589782714844,0.19546464085578918,494.0,-0.01680018939077854,494.0,2.883352518081665,192.19186401367188,193.40115356445312,1.0242767333984375,9109.984040498734,787.0965369414639,0.4236186742782593,54.22622013429516
495000,0.6584657430648804,0.0,495.0,495,576.9318805482262,171.6106719970703,210.7176971435547,1.0,1000.0,1083.461069049385,0.9623122811317444,896.6679981240549,0.7474034428596497,0.0,-207.71224975585938,37.15292739868164,0.19554376602172852,495.0,-0.016579514369368553,495.0,2.883448362350464,191.37037658691406,192.64703369140625,0.9874823689460754,9128.699307441711,788.3373148603232,0.4399772584438324,54.22459249988399
496000,0.6584007740020752,0.0,496.0,496,577.7486279909715,171.6891632080078,210.31820678710938,1.0,1000.0,1031.7927456593516,1.3553385734558105,897.4422673231419,0.8185089826583862,0.0,-207.31488037109375,51.25798034667969,0.1955776810646057,496.0,-0.016679972410202026,496.0,2.883471727371216,192.7777099609375,193.80047607421875,1.6207002401351929,9147.499792575836,789.3164913851115,0.38197624683380127,54.222466383935476
497000,0.658414900302887,0.0,497.0,497,577.6173896794418,171.7615203857422,208.53294372558594,1.0,1000.0,841.1337463197751,1.0253654718399048,897.427954580352,0.8254937529563904,0.0,-206.55747985839844,43.608402252197266,0.19558212161064148,497.0,-0.016826704144477844,497.0,2.8838889598846436,195.0756378173828,196.23709106445312,1.0642106533050537,9166.25942158699,787.0006766133955,0.4059859812259674,54.22059066204701
498000,0.6584311723709106,0.0,498.0,498,577.9533789039509,171.83370971679688,207.87977600097656,1.0,1000.0,1101.243727713208,0.6724900007247925,898.5597604740228,0.8448730111122131,0.0,-205.72906494140625,29.966428756713867,0.19562919437885284,498.0,-0.016751468181610107,498.0,2.8846914768218994,194.63278198242188,195.79725646972656,0.9959498047828674,9185.089291334152,786.3754790759853,0.4267503321170807,54.21830797767503
499000,0.6583904027938843,0.0,499.0,499,578.1308193290103,171.90362548828125,207.8158416748047,1.0,1000.0,992.3136623384056,1.0517889261245728,899.1164226925617,0.8375029563903809,0.0,-205.0153350830078,55.942291259765625,0.19560158252716064,499.0,-0.016972092911601067,499.0,2.885094165802002,194.39576721191406,195.17579650878906,1.572713851928711,9203.820079803467,785.4550641365988,0.40667644143104553,54.21661828168368
500000,0.6583057641983032,0.0,500.0,500,578.9043658869593,171.97311401367188,206.88543701171875,1.0,1000.0,964.4993713928521,1.1049795150756836,899.3436494208668,0.8447942733764648,0.0,-204.10650634765625,22.749719619750977,0.1956455260515213,500.0,-0.01703467406332493,500.0,2.8852171897888184,190.4991455078125,191.49917602539062,0.8861806392669678,9222.519367456436,785.9734593277951,0.29620155692100525,54.21512062792226
501000,0.6583018898963928,0.0,501.0,501,579.5790726222124,172.0409698486328,205.57992553710938,1.0,1000.0,739.5064861478833,1.0127731561660767,896.2670653494553,0.7238438129425049,0.0,-203.4654083251953,42.60076141357422,0.19565480947494507,501.0,-0.01715601049363613,501.0,2.884977102279663,189.2550048828125,190.17074584960938,1.096336841583252,9241.217460870743,784.9870465570415,0.49810275435447693,54.213636041067026
502000,0.6583492159843445,0.0,502.0,502,579.8613207536735,172.10757446289062,205.87171936035156,1.0,1000.0,938.7188987697875,1.0305489301681519,898.0187033403656,0.8525695204734802,0.0,-203.4282989501953,62.601139068603516,0.1957349181175232,502.0,-0.016892822459340096,502.0,2.8855531215667725,190.7178955078125,192.1693572998047,1.2647666931152344,9259.921021461487,784.4021121177875,0.15266303718090057,54.21212544216384
503000,0.6583276391029358,0.0,503.0,503,579.9868453324515,172.172119140625,206.53561401367188,1.0,1000.0,1069.1995541909225,1.1100716590881348,899.4370214299956,0.8251991868019104,0.0,-203.62420654296875,32.07245635986328,0.19579021632671356,503.0,-0.01673390157520771,503.0,2.88580322265625,192.39010620117188,194.02476501464844,1.0757304430007935,9278.61379122734,783.3309032738747,0.3035203814506531,54.21068397906289
504000,0.6583492159843445,0.0,504.0,504,580.3064657482068,172.2373504638672,205.8087921142578,1.0,1000.0,915.9024317335877,0.875922679901123,901.513676671398,0.8488888144493103,0.0,-203.82742309570312,36.03852081298828,0.19584472477436066,504.0,-0.016690727323293686,504.0,2.8857884407043457,193.1558074951172,194.00791931152344,0.80760657787323,9297.356239318848,782.4383515115744,0.24630343914031982,54.20895865736178
505000,0.6583690643310547,0.0,505.0,505,580.4800042733605,172.30181884765625,206.35064697265625,1.0,1000.0,998.7586964597829,1.3062620162963867,903.5992616656544,0.8378410935401917,0.0,-203.67369079589844,36.3784294128418,0.19585929811000824,505.0,-0.016713298857212067,505.0,2.886160373687744,191.60256958007812,193.2765655517578,0.9360069632530212,9316.063701629639,781.6914278302028,0.3218514025211334,54.20744384902193
506000,0.6583470702171326,0.0,506.0,506,581.1518313985541,172.36819458007812,206.3377685546875,1.0,1000.0,865.1230854227084,1.329663634300232,904.8291353319961,0.7545429468154907,0.0,-203.91082763671875,23.719993591308594,0.19586598873138428,506.0,-0.01694633439183235,506.0,2.8862922191619873,191.758544921875,192.2709197998047,1.2601195573806763,9334.881955623627,783.310775181342,0.4526309072971344,54.20529176538432
507000,0.6583754420280457,0.0,507.0,507,581.3092657314838,172.4302978515625,206.49749755859375,1.0,1000.0,793.9332980457394,1.0865709781646729,903.4076293892701,0.8311346769332886,0.0,-203.8778076171875,49.50631332397461,0.1958893984556198,507.0,-0.016902631148695946,507.0,2.8865151405334473,187.96026611328125,189.39715576171875,0.9217758178710938,9353.575914859772,782.0748827901889,0.1179414615035057,54.20386861826212
508000,0.6583325266838074,0.0,508.0,508,581.4212260678955,172.4962158203125,206.20205688476562,1.0,1000.0,735.3224615989072,1.232344150543213,902.6298572948944,0.8621710538864136,0.0,-204.22886657714844,68.67739868164062,0.19594959914684296,508.0,-0.016680551692843437,508.0,2.886662244796753,187.99746704101562,189.4026641845703,1.203080654144287,9372.359112977982,780.4228522411353,0.022872844710946083,54.201935059932595
509000,0.6583099365234375,0.0,509.0,509,581.5833191491963,172.56211853027344,207.3796844482422,1.0,1000.0,978.3626719115518,2.096620798110962,902.791648043912,0.8781037330627441,0.0,-204.35964965820312,36.35917282104492,0.19591182470321655,509.0,-0.016951361671090126,509.0,2.886333703994751,188.83602905273438,190.64602661132812,2.5615830421447754,9391.097369909286,779.9483973907662,0.14747337996959686,54.20026861087872
510000,0.6582241654396057,0.0,510.0,510,582.0345003702504,172.62875366210938,206.924072265625,1.0,1000.0,863.917101426349,2.522850751876831,904.1441900244134,0.9225336313247681,0.0,-204.3765106201172,51.39897537231445,0.19595254957675934,510.0,-0.016842881217598915,510.0,2.8860020637512207,190.91131591796875,192.50045776367188,3.1392548084259033,9409.806784391403,780.3729386113675,0.0496763177216053,54.1987749255348
511000,0.6581669449806213,0.0,511.0,511,582.5665950634676,172.69485473632812,207.1865234375,1.0,1000.0,989.9962506400564,1.265268087387085,903.7086042787176,0.8767527341842651,0.0,-204.61627197265625,55.614112854003906,0.19599299132823944,511.0,-0.016767149791121483,511.0,2.885622978210449,188.758544921875,190.0623016357422,1.5642962455749512,9428.51288151741,782.9138553950542,0.11529954522848129,54.197306237095624
512000,0.6580546498298645,0.0,512.0,512,582.869712191459,172.76072692871094,206.0363311767578,1.0,1000.0,634.460844902402,2.1624913215637207,900.7224507604027,0.8968697786331177,0.0,-205.0011749267578,17.45297622680664,0.196023628115654,512.0,-0.0167655348777771,512.0,2.8859641551971436,190.65240478515625,191.97940063476562,2.2895283699035645,9447.231238126755,783.334463719555,0.14434267580509186,54.19577303598657
513000,0.6581143736839294,0.0,513.0,513,582.9065856422202,172.82437133789062,206.2651824951172,1.0,1000.0,806.8210502213209,2.3312268257141113,898.0494896289853,0.8668699264526367,0.0,-205.56834411621094,49.69987487792969,0.1961226612329483,513.0,-0.016265714541077614,513.0,2.886281967163086,192.4173583984375,193.76852416992188,2.3822238445281982,9465.98451256752,781.8760140597981,0.3091970384120941,54.194045988445815
514000,0.6580287218093872,0.0,514.0,514,583.0022912715007,172.88902282714844,207.67324829101562,1.0,1000.0,994.5650601979903,2.7099382877349854,898.2614771019199,0.8758254051208496,0.0,-205.6021728515625,16.337995529174805,0.19610445201396942,514.0,-0.01642608642578125,514.0,2.886178493499756,192.18896484375,193.3572540283203,2.6102519035339355,9484.743374347687,779.7251461058939,0.30241596698760986,54.19229384636359
515000,0.6579187512397766,0.0,515.0,515,583.4849374526392,172.95506286621094,206.7589569091797,1.0,1000.0,799.4417620363529,1.3234705924987793,897.3977597465138,0.8346043825149536,0.0,-205.47926330566406,37.37209701538086,0.19610917568206787,515.0,-0.016547489911317825,515.0,2.8862364292144775,190.8972625732422,192.18228149414062,1.357354998588562,9503.435282230377,780.9737608941854,0.29179587960243225,54.19093040628712
516000,0.6577966809272766,0.0,516.0,516,584.1154791726149,173.02239990234375,207.8531494140625,1.0,1000.0,888.6032429880843,1.7438100576400757,897.0578046695196,0.8423889875411987,0.0,-205.4217529296875,43.47418975830078,0.1961507499217987,516.0,-0.01648690365254879,516.0,2.886239767074585,190.84707641601562,191.91873168945312,1.895516276359558,9522.150424480438,781.7934406805999,0.24718691408634186,54.18944009468898
517000,0.6577067375183105,0.0,517.0,517,584.5619378226372,173.0895538330078,207.04006958007812,1.0,1000.0,954.3227253210104,1.1379319429397583,897.1349146207627,0.7472500205039978,0.0,-205.4590301513672,43.6352653503418,0.19618640840053558,517.0,-0.01644918881356716,517.0,2.8865253925323486,188.73614501953125,189.49371337890625,1.076805830001831,9540.912004947662,782.4869963290981,0.5376272201538086,54.187691882274734
518000,0.6576567888259888,0.0,518.0,518,584.9002710206207,173.15475463867188,207.85084533691406,1.0,1000.0,981.5922604645745,1.4617868661880493,897.2963625243428,0.7788277864456177,0.0,-205.14373779296875,60.477203369140625,0.19626155495643616,518.0,-0.01615332067012787,518.0,2.886218786239624,188.28721618652344,189.44361877441406,1.2686468362808228,9559.841941356659,780.3709412793106,0.3908737599849701,54.18499627688295
519000,0.6575965881347656,0.0,519.0,519,584.9504452343798,173.21873474121094,207.8582305908203,1.0,1000.0,759.8733773311963,1.025084137916565,895.5129961844628,0.7665042281150818,0.0,-205.06842041015625,43.504966735839844,0.1963159143924713,519.0,-0.015950847417116165,519.0,2.885998249053955,190.87779235839844,191.8076171875,1.0731959342956543,9578.675919055939,778.9466556658491,0.35561037063598633,54.18285412156965
520000,0.6574769616127014,0.0,520.0,520,585.2390506754358,173.28375244140625,208.0126190185547,1.0,1000.0,1024.153886727584,1.1411052942276,896.4134994027258,0.7542301416397095,0.0,-205.1102294921875,56.926719665527344,0.1963425874710083,520.0,-0.016000114381313324,520.0,2.885939359664917,189.43447875976562,190.35781860351562,1.0704848766326904,9597.478248357773,776.9375555455142,0.46115314960479736,54.18089903865918
521000,0.6574016213417053,0.0,521.0,521,585.6499265682468,173.34783935546875,207.76593017578125,1.0,1000.0,1072.7808527873851,1.1047226190567017,898.1325942317084,0.7409871220588684,0.0,-204.90931701660156,56.47563171386719,0.196353480219841,521.0,-0.016109822317957878,521.0,2.88586688041687,190.74984741210938,191.8531951904297,1.0364677906036377,9616.239513635635,776.8952832500505,0.521275520324707,54.17918296036953
522000,0.6573704481124878,0.0,522.0,522,585.8952385117447,173.41131591796875,207.1490936279297,1.0,1000.0,920.8881643373558,0.9250198602676392,898.2354089261635,0.6343802213668823,0.0,-205.0623779296875,43.38924789428711,0.19644203782081604,522.0,-0.015805134549736977,522.0,2.8858482837677,190.38168334960938,191.28677368164062,0.8407619595527649,9635.023177146912,775.2681764685543,0.6442278027534485,54.17734762051426
523000,0.6572617888450623,0.0,523.0,523,586.5067408577057,173.47616577148438,208.478271484375,1.0,1000.0,922.7327033644385,0.782288134098053,899.7399380729731,0.7135525345802307,0.0,-205.3630828857422,47.22441864013672,0.19648557901382446,523.0,-0.015823306515812874,523.0,2.8858730792999268,190.13027954101562,191.2747344970703,0.9031847715377808,9653.844544172287,776.2238341817896,0.4823110103607178,54.175307837924336
524000,0.6572256684303284,0.0,524.0,524,586.801043979594,173.54124450683594,208.60780334472656,1.0,1000.0,1014.5650215291637,1.3478448390960693,901.4805672501202,0.7565425038337708,0.0,-205.83055114746094,30.197538375854492,0.19651004672050476,524.0,-0.015798378735780716,524.0,2.8855271339416504,189.20553588867188,190.2108154296875,1.2962042093276978,9672.577189922333,775.0633418845686,0.3983270823955536,54.173772895391856
525000,0.6571977734565735,0.0,525.0,525,587.0679397963017,173.60589599609375,208.7157440185547,1.0,1000.0,992.2652608058137,1.1844760179519653,902.2860993369859,0.7179630398750305,0.0,-205.8775634765625,36.68626403808594,0.1964847892522812,525.0,-0.016011519357562065,525.0,2.884873628616333,188.70172119140625,189.9430694580078,1.3797696828842163,9691.384459495544,774.8273004238612,0.4831467568874359,54.171826759551266
526000,0.6570383310317993,0.0,526.0,526,587.5407992759002,173.6719970703125,209.4566650390625,1.0,1000.0,1020.0653276762368,1.0699272155761719,902.3855520276735,0.7475705146789551,0.0,-206.53684997558594,29.754610061645508,0.19649966061115265,526.0,-0.016169222071766853,526.0,2.884580373764038,189.29916381835938,190.57073974609375,1.3904988765716553,9710.15845131874,777.1792510188628,0.46310296654701233,54.170073808482876
527000,0.6569098830223083,0.0,527.0,527,587.9688990960898,173.73886108398438,206.8289794921875,1.0,1000.0,679.7786013116453,1.1210652589797974,899.8865739582586,0.754341721534729,0.0,-207.05747985839844,50.75492858886719,0.19655506312847137,527.0,-0.016078250482678413,527.0,2.884866714477539,191.65602111816406,192.96507263183594,1.1345500946044922,9729.026716709137,779.8629717688017,0.5567767024040222,54.1678027355915
528000,0.6569254398345947,0.0,528.0,528,588.4407472236732,173.80613708496094,208.51040649414062,1.0,1000.0,761.5225220029498,0.9402744174003601,898.7001341019977,0.6987698674201965,0.0,-207.9058837890625,37.12432098388672,0.19657258689403534,528.0,-0.016155002638697624,528.0,2.8848559856414795,192.3916015625,193.74624633789062,1.1353129148483276,9747.81437921524,779.7377463436388,0.6462583541870117,54.16598833948121
529000,0.6569474935531616,0.0,529.0,529,588.9304321623842,173.87442016601562,210.531005859375,1.0,1000.0,882.0537526556318,1.8959009647369385,897.744042541164,0.7522671818733215,0.0,-208.12542724609375,47.261531829833984,0.19659854471683502,529.0,-0.016236014664173126,529.0,2.8848133087158203,195.6238555908203,196.02508544921875,1.6776775121688843,9766.57670211792,780.8537600464584,0.3901482820510864,54.164321454136974
530000,0.6568706035614014,0.0,530.0,530,588.8254304612637,173.94020080566406,211.46420288085938,1.0,1000.0,963.6081153884752,1.4994193315505981,897.9034183556611,0.8607560396194458,0.0,-208.6210174560547,30.880176544189453,0.19657419621944427,530.0,-0.016419215127825737,530.0,2.8844263553619385,195.94830322265625,197.45057678222656,1.6071622371673584,9785.311978816986,778.1792361563054,0.20792727172374725,54.16281066432338
531000,0.6567960977554321,0.0,531.0,531,589.2189406943043,174.0096893310547,209.452392578125,1.0,1000.0,582.4428487579034,1.3551933765411377,893.4214159837762,0.8566059470176697,0.0,-209.02706909179688,50.85763168334961,0.19660180807113647,531.0,-0.0164771880954504,531.0,2.884474039077759,194.2197265625,196.0570068359375,1.282051920890808,9804.036604642868,777.8067033273023,0.18262797594070435,54.16136448822885
532000,0.6566340923309326,0.0,532.0,532,589.7414372255864,174.07920837402344,211.36314392089844,1.0,1000.0,809.7760672321537,1.4589487314224243,892.3838184367055,0.8361483812332153,0.0,-209.0864715576172,27.1645565032959,0.19662247598171234,532.0,-0.01653086580336094,532.0,2.8842501640319824,193.95034790039062,195.63941955566406,1.9620229005813599,9822.78646159172,776.7374253966425,0.30464595556259155,54.15978470876713
533000,0.6566759943962097,0.0,533.0,533,590.0976053138199,174.14785766601562,211.97982788085938,1.0,1000.0,994.6941225538388,1.3199125528335571,894.2240925083618,0.8396360874176025,0.0,-209.41343688964844,16.45660972595215,0.19658908247947693,533.0,-0.016802754253149033,533.0,2.8839805126190186,194.580322265625,195.81222534179688,1.4081188440322876,9841.49834227562,776.8909729977894,0.23459561169147491,54.15841993392604
534000,0.6565933227539062,0.0,534.0,534,590.740153664667,174.2187042236328,211.63565063476562,1.0,1000.0,914.1307951884537,1.1128642559051514,893.8688492042133,0.852502703666687,0.0,-209.52218627929688,17.086406707763672,0.1966320127248764,534.0,-0.016837071627378464,534.0,2.8840160369873047,194.26882934570312,195.63876342773438,1.3035889863967896,9860.169991493225,779.0103875557456,0.13992996513843536,54.15728131063702
535000,0.6565552949905396,0.0,535.0,535,591.1755171879466,174.28831481933594,212.6350555419922,1.0,1000.0,984.2270808258038,1.1121243238449097,897.7277990752887,0.7569968700408936,0.0,-209.33738708496094,53.26225280761719,0.19665293395519257,535.0,-0.016923993825912476,535.0,2.8838865756988525,194.95501708984375,196.16302490234375,1.187840461730957,9878.9252846241,778.3639284673482,0.37884125113487244,54.15568845658672
536000,0.6565342545509338,0.0,536.0,536,590.8761530174561,174.35372924804688,210.37657165527344,1.0,1000.0,698.9868282621774,0.9555881023406982,894.7880816289778,0.7947252988815308,0.0,-209.18136596679688,24.216672897338867,0.19670161604881287,536.0,-0.016666177660226822,536.0,2.884735584259033,195.85183715820312,196.93020629882812,0.8766579627990723,9897.635978460312,775.1759546776105,0.38747477531433105,54.1543456605666
537000,0.656552255153656,0.0,537.0,537,590.937386902365,174.4205780029297,209.0459747314453,1.0,1000.0,604.5058473281226,0.6588314175605774,892.3976495795999,0.7760139107704163,0.0,-208.89913940429688,51.37239074707031,0.19674773514270782,537.0,-0.016559304669499397,537.0,2.885228395462036,195.74148559570312,196.97775268554688,0.7255030274391174,9916.592752695084,774.2440647376684,0.3249530494213104,54.15166412415764
