rollout/episodes,train/loss_critic,rollout/return_history,reference_perturbed_action_std,total/steps_per_second,rollout/Q_mean,train/param_noise_distance,param_noise_stddev,rollout/episode_steps,reference_action_mean,rollout/return,reference_actor_Q_std,eval/return,total/epochs,rollout/actions_std,reference_Q_mean,obs_rms_mean,reference_action_std,ret_rms_std,reference_actor_Q_mean,total/episodes,rollout/actions_mean,reference_Q_std,ret_rms_mean,eval/Q,total/steps,eval/episodes,train/loss_actor,total/duration,obs_rms_std,reference_perturbed_action_mean,eval/return_history
88.0,3.0362417697906494,68.57246193341066,0.5037484169006348,89.96874656040836,19.71230125427246,0.23312774300575256,0.03142349394213421,124.0909090909091,0.5999061465263367,68.57246193341066,25.746427536010742,214.4235999986529,11,0.4486580491065979,22.603679656982422,-0.003047483740374446,0.5968911647796631,1.0,24.36029624938965,88.0,0.6657274961471558,25.358707427978516,0.0,49.57415771484375,11000,11.0,-35.6668701171875,122.26467990875244,1.1595760583877563,0.6602092981338501,170.39070539456384
93.0,4.010006427764893,73.96257414645159,0.6045478582382202,88.62653788311174,22.16053581237793,0.1755014806985855,0.03142349394213421,128.56989247311827,0.628078043460846,73.96257414645159,27.930614471435547,716.8720548535083,12,0.4452270269393921,25.59441375732422,0.0038878514897078276,0.6192572116851807,1.0,27.174850463867188,93.0,0.6685388684272766,27.667112350463867,0.0,68.16576385498047,12000,12.0,-39.373600006103516,135.3996250629425,1.1692532300949097,0.664158284664154,215.93081784947586
98.0,4.954564094543457,85.47791183287397,0.6117591857910156,88.41318104090308,26.59587287902832,0.19200646877288818,0.03019736003336582,130.94897959183675,0.5519304275512695,85.47791183287397,28.68024253845215,449.02318281696563,13,0.43750593066215515,23.93596839904785,0.02098429948091507,0.6606621146202087,1.0,25.962738037109375,98.0,0.669433057308197,28.016687393188477,0.0,68.2694091796875,13000,13.0,-42.66415023803711,147.0368993282318,1.1522002220153809,0.5873222351074219,233.86099977005202
103.0,6.052361488342285,97.2861858610606,0.6498844623565674,88.5560603098285,29.387222290039062,0.19823187589645386,0.028447279136688076,135.09708737864077,0.5531253814697266,94.49640563277755,30.652128219604492,355.6430874917856,14,0.43995946645736694,24.985427856445312,0.025524158030748367,0.6481003165245056,1.0,27.15927505493164,103.0,0.6686393022537231,29.900999069213867,0.0,87.38291931152344,14000,14.0,-47.143680572509766,158.09194707870483,1.1911511421203613,0.5638918280601501,242.5597203216044
108.0,7.155655384063721,112.89548069686928,0.7241290211677551,88.72425177835021,33.15422821044922,0.20090827345848083,0.02733727610437334,138.05555555555554,0.4238514006137848,104.13422151073767,33.39518356323242,39.073343414580265,15,0.44346123933792114,29.379568099975586,0.03300752863287926,0.7361946105957031,1.0,32.41941833496094,108.0,0.6642208099365234,32.24338150024414,0.0,49.30546951293945,15000,15.0,-54.38731002807617,169.0631332397461,1.1957629919052124,0.42195749282836914,228.99396186113614
110.0,8.548599243164062,122.33842800346684,0.649896502494812,88.5547331287149,34.771080017089844,0.20753701031208038,0.02575295069895359,142.72727272727272,0.5059167742729187,110.70436025015145,37.175323486328125,414.5137531405047,16,0.45013365149497986,33.820350646972656,0.03053520992398262,0.6421828269958496,1.0,36.34941864013672,110.0,0.6577824354171753,36.17502212524414,0.0,72.00507354736328,16000,16.0,-60.61680603027344,180.6792187690735,1.2499665021896362,0.5133624076843262,240.58894881609666
112.0,11.92277717590332,127.86236841054902,0.5657436847686768,88.24679703266558,36.54561233520508,0.21829046308994293,0.024748079434129402,150.13392857142858,0.5120665431022644,113.60160747478143,42.0788459777832,275.3692205803714,17,0.4454134404659271,36.99309539794922,0.0352957509458065,0.6514348387718201,1.0,39.634605407714844,112.0,0.658423662185669,41.29019546508789,0.0,76.56336975097656,17000,17.0,-65.58283996582031,192.64155268669128,1.2299995422363281,0.5967483520507812,242.63484715517166
115.0,9.172492980957031,140.10714737878868,0.7521878480911255,88.42719927793765,39.91191482543945,0.1984504610300064,0.025245515830755405,155.55652173913043,0.33582639694213867,121.05605799618412,41.30048370361328,181.10557796828093,18,0.44904574751853943,38.66193771362305,0.03637052699923515,0.7603253126144409,1.0,41.44655990600586,115.0,0.6583597660064697,40.89119338989258,0.0,84.25640106201172,18000,18.0,-71.52928924560547,203.55727815628052,1.259877324104309,0.34097564220428467,239.21655442256665
119.0,8.009507179260254,157.00997559124136,0.781458854675293,88.45682281051377,43.537933349609375,0.1970045566558838,0.024748079434129402,158.54621848739495,0.2522466480731964,130.96197849325455,41.12759780883789,371.26752299959014,19,0.44753098487854004,41.27919006347656,0.04333033040165901,0.7785428166389465,1.0,44.20764923095703,119.0,0.6578081846237183,40.84661102294922,0.0,111.64497375488281,19000,19.0,-76.83517456054688,214.79405879974365,1.2454848289489746,0.3113360106945038,246.16660540030472
124.0,11.176958084106445,174.25680872634337,0.7910016179084778,87.89883635897749,47.48493576049805,0.2510095238685608,0.023782417899897774,160.78225806451613,0.24000881612300873,141.6236747704019,39.864646911621094,743.0491492316214,20,0.4454495310783386,44.89609146118164,0.05099901556968689,0.8016806244850159,1.0,48.390235900878906,124.0,0.6606628894805908,40.045631408691406,0.0,117.894775390625,20000,20.0,-84.93095397949219,227.53429770469666,1.2301841974258423,0.2671206295490265,271.0107325918706
125.0,9.135475158691406,184.40666750902113,0.7748918533325195,88.06759667303068,50.77872085571289,0.1931985765695572,0.021962663920618616,167.496,0.30220410227775574,148.36186456990328,40.367515563964844,-7.513476538965847,21,0.44309645891189575,50.77004623413086,0.05505961552262306,0.7599918246269226,1.0,53.67157745361328,125.0,0.6665737628936768,40.38759231567383,0.0,66.06187438964844,21000,21.0,-91.37682342529297,238.45319724082947,1.203991413116455,0.25369396805763245,257.74767501421167
128.0,10.411931037902832,194.9349419109463,0.7241748571395874,88.1751950718787,54.121192932128906,0.2203248292207718,0.02152991267583435,168.8125,0.3440089225769043,154.8255471470843,42.16809844970703,420.8848267854749,22,0.44489341974258423,51.05437469482422,0.057319071143865585,0.7578660845756531,1.0,54.04071044921875,128.0,0.6657819747924805,41.82622146606445,0.0,137.8607177734375,22000,22.0,-95.9468765258789,249.50327563285828,1.2087124586105347,0.33967724442481995,265.16300009472366
132.0,9.791108131408691,212.6541483391499,0.7801591753959656,88.26624973818471,57.6746940612793,0.1897924542427063,0.02152991267583435,173.42424242424244,0.30527204275131226,165.15420685834596,43.204383850097656,270.98888213286784,23,0.44486722350120544,55.04436492919922,0.06173929572105408,0.7646872401237488,1.0,58.45536422729492,132.0,0.6686403751373291,42.80043411254883,0.0,122.77922821044922,23000,23.0,-102.78730773925781,260.5752489566803,1.1979570388793945,0.3845319449901581,265.4162993137734
137.0,8.33796501159668,226.36072297580003,0.731508731842041,88.30620662536616,61.46953201293945,0.19382260739803314,0.02152991267583435,174.3941605839416,0.3857511281967163,174.01586990205578,45.76053237915039,470.4300375120715,24,0.4454551637172699,57.4431266784668,0.06757758557796478,0.7706573009490967,1.0,61.323020935058594,137.0,0.6686291694641113,45.084346771240234,0.0,146.48606872558594,24000,24.0,-108.02117156982422,271.78157591819763,1.1882431507110596,0.47605180740356445,273.9585384053691
142.0,13.289926528930664,236.07189409900343,0.7332877516746521,88.37143622660096,64.90235137939453,0.21525846421718597,0.021962663920618616,175.04225352112675,0.3699464499950409,181.85338000545642,47.510257720947266,445.84911284252473,25,0.4460454285144806,59.96757888793945,0.07253335416316986,0.7531567215919495,1.0,63.657432556152344,142.0,0.6689600348472595,47.21736526489258,0.0,152.07606506347656,25000,25.0,-115.30847930908203,282.8968393802643,1.1820281744003296,0.42457905411720276,280.83416138285537
147.0,9.999584197998047,245.36583135793092,0.7115389704704285,88.46387096782044,67.81676483154297,0.1900821477174759,0.020282151651708893,176.44897959183675,0.35823798179626465,185.72220098836405,49.928688049316406,428.96610605743246,26,0.4481503665447235,64.51728820800781,0.07502559572458267,0.7419036030769348,1.0,68.59324645996094,147.0,0.6667159199714661,49.61669158935547,0.0,160.7206268310547,26000,26.0,-124.23426818847656,293.9052939414978,1.1914877891540527,0.4039117395877838,286.5315438703391
151.0,21.563400268554688,257.40359962594846,0.7110925912857056,88.57785288037216,70.95489501953125,0.20677872002124786,0.019882513137642284,176.7682119205298,0.24434949457645416,190.34574395735842,52.01215362548828,-66.19711954405328,27,0.4505843222141266,69.08047485351562,0.07820473611354828,0.7890289425849915,1.0,72.77340698242188,151.0,0.6642770171165466,51.865596771240234,0.0,87.69969940185547,27000,27.0,-127.72245025634766,304.81660056114197,1.1964205503463745,0.32540440559387207,273.4675192994357
157.0,17.765588760375977,255.43021060474442,0.6787983775138855,88.60976204497655,72.71583557128906,0.21298600733280182,0.020689822899908242,177.68789808917197,0.4434325397014618,190.61867000758363,54.76322555541992,378.05466789105174,28,0.4569166898727417,71.03472900390625,0.07622502744197845,0.7188369631767273,1.0,75.05608367919922,157.0,0.6599182486534119,54.62004470825195,0.0,181.86866760253906,28000,28.0,-132.78427124023438,315.9922716617584,1.2221866846084595,0.4392906725406647,277.2027746062791
163.0,10.988302230834961,273.9865818611377,0.6532286405563354,88.66331783833056,76.15465545654297,0.18223625421524048,0.02240411346542305,177.90184049079755,0.44801512360572815,195.1897485776991,56.19059371948242,436.8434135953281,29,0.45798078179359436,73.209228515625,0.07973607629537582,0.7019699215888977,1.0,76.58726501464844,163.0,0.6587691903114319,56.37607192993164,0.0,174.39035034179688,29000,29.0,-137.0753936767578,327.08002257347107,1.2198350429534912,0.5830838084220886,282.7076242265911
167.0,15.986564636230469,284.53879390818656,0.6769773960113525,88.75670689353595,78.83335876464844,0.1705462485551834,0.020282151651708893,179.37724550898204,0.5128392577171326,198.75416449004632,59.00668716430664,319.5840725065596,30,0.45861345529556274,75.33879089355469,0.08190281689167023,0.6655023694038391,1.0,78.96778106689453,167.0,0.6578205823898315,59.127933502197266,0.0,191.9381103515625,30000,30.0,-138.64358520507812,338.0026259422302,1.2195478677749634,0.5137835144996643,283.93683916925676
171.0,14.886414527893066,303.6909680421226,0.7437552213668823,88.79732338014352,81.9103775024414,0.2667156159877777,0.020282151651708893,180.8830409356725,0.42285823822021484,204.17430574783654,60.419273376464844,443.5601721569592,31,0.45845088362693787,78.07881164550781,0.08522617071866989,0.7329801917076111,1.0,82.07295989990234,171.0,0.6569039225578308,60.32363510131836,0.0,176.95162963867188,31000,31.0,-145.5377960205078,349.10962200164795,1.2135400772094727,0.4410797655582428,289.08597894305365
