obs_rms_std,eval/episodes,total/epochs,rollout/actions_std,reference_Q_mean,rollout/return_history,ret_rms_mean,obs_rms_mean,total/episodes,rollout/episodes,reference_actor_Q_std,reference_action_std,rollout/episode_steps,ret_rms_std,reference_actor_Q_mean,rollout/return,reference_perturbed_action_mean,eval/Q,train/loss_critic,reference_action_mean,total/steps,reference_Q_std,eval/return,train/param_noise_distance,total/steps_per_second,rollout/actions_mean,train/loss_actor,param_noise_stddev,rollout/Q_mean,reference_perturbed_action_std,total/duration,eval/return_history
0.35505449771881104,328.0,328,0.6308497190475464,197.2432861328125,-139.95983957426716,0.0,0.024773068726062775,419.0,419.0,14.746012687683105,0.4187777638435364,781.2696897374701,1.0,198.0982666015625,-464.77616491289416,-0.038472309708595276,215.2180938720703,50.856082916259766,-0.1862591952085495,328000,14.99970817565918,399.7680755082679,0.19511274993419647,66.93971821223091,-0.01949957013130188,-126.05078887939453,0.01335415235733134,143.83892822265625,0.4963546693325043,4899.9309940338135,28.912427037390707
0.3550131022930145,329.0,329,0.6303151249885559,197.03604125976562,-139.58770908439735,0.0,0.024755854159593582,420.0,420.0,14.395880699157715,0.5390128493309021,781.7904761904762,1.0,198.315185546875,-462.55401108599096,-0.21117398142814636,211.47344970703125,74.94872283935547,-0.12937121093273163,329000,14.440606117248535,405.177612728843,0.21108461916446686,66.93163848367932,-0.01969016343355179,-116.86188507080078,0.01335415235733134,144.07850646972656,0.5475536584854126,4915.46311211586,29.76749989976254
0.35490792989730835,330.0,330,0.6297584772109985,198.2696533203125,-138.07517777949775,0.0,0.02473609149456024,421.0,421.0,14.135038375854492,0.6074181795120239,782.3087885985748,1.0,200.03140258789062,-461.17254676596764,-0.2523319721221924,195.11386108398438,70.327392578125,-0.10703174769878387,330000,14.66820240020752,47.192999289353374,0.16242851316928864,66.96169232973706,-0.01986265555024147,-119.9741439819336,0.012580215599082718,144.3454132080078,0.4968439042568207,4928.190858364105,39.21593875398597
0.35485902428627014,331.0,331,0.6293141841888428,199.14173889160156,-134.50397277465498,0.0,0.024759871885180473,422.0,422.0,14.460698127746582,0.5029527544975281,782.824644549763,1.0,199.6343536376953,-459.24166687106134,-0.004885450005531311,226.87408447265625,108.79435729980469,-0.1770862638950348,331000,14.432890892028809,247.3941119530526,0.19671018421649933,66.96638942389998,-0.019595501944422722,-116.2114486694336,0.0136225708197137,144.5506134033203,0.6414068341255188,4942.778053998947,44.55148078931892
0.35479938983917236,332.0,332,0.628871500492096,196.69308471679688,-132.53090813396958,0.0,0.02475597709417343,423.0,423.0,14.587554931640625,0.5055495500564575,783.338061465721,1.0,198.51898193359375,-457.71738781782057,-0.2818082273006439,222.4342803955078,57.474830627441406,-0.055809587240219116,332000,14.73813247680664,547.2263153981969,0.2011968195438385,66.97229149851891,-0.019673671573400497,-117.5296859741211,0.0136225708197137,144.76803588867188,0.5054614543914795,4957.274009466171,53.62333348948962
0.35493919253349304,333.0,333,0.6287183165550232,198.02194213867188,-136.1635771512829,0.0,0.024772724136710167,424.0,424.0,13.969747543334961,0.5679165124893188,783.8490566037735,1.0,199.18341064453125,-456.7529889214354,0.09691550582647324,142.78602600097656,32.98344802856445,0.0032279789447784424,333000,14.15802001953125,-69.12151011549061,0.2259335070848465,66.96299031613296,-0.0193808414041996,-122.77295684814453,0.0136225708197137,144.82449340820312,0.649783194065094,4972.896198749542,61.68185987806568
0.3549938499927521,334.0,334,0.628328800201416,197.0637664794922,-142.4535702542412,0.0,0.024763096123933792,425.0,425.0,14.215310096740723,0.3991594612598419,783.88,1.0,197.7930908203125,-456.2664362706422,-0.05306427925825119,227.90711975097656,63.4094123840332,-0.09674431383609772,334000,14.387805938720703,265.8855622337692,0.16641609370708466,66.95134959800832,-0.01934284344315529,-124.22534942626953,0.013896384493189945,144.96534729003906,0.6242095232009888,4988.697046518326,64.02392233007915
0.35492637753486633,335.0,335,0.6278281807899475,196.50161743164062,-140.76317146709903,0.0,0.024813488125801086,426.0,426.0,14.200016021728516,0.6079354286193848,784.387323943662,1.0,197.6929473876953,-454.81383010931813,-0.036891572177410126,190.4007568359375,53.8665657043457,-0.23648689687252045,335000,14.617899894714355,103.84274416948767,0.19391562044620514,66.94169451160758,-0.019120603799819946,-119.52070617675781,0.01335415235733134,145.1739044189453,0.41984835267066956,5004.354945659637,63.29680496452258
0.35483843088150024,336.0,336,0.627289891242981,194.6307830810547,-135.76124729161168,0.0,0.02483770251274109,427.0,427.0,13.98289680480957,0.6180429458618164,784.8922716627635,1.0,195.51931762695312,-452.7812305899244,-0.27116137742996216,206.17333984375,99.97160339355469,-0.3157452344894409,336000,14.288989067077637,261.88675661130156,0.2721543610095978,66.94294243295914,-0.019306739792227745,-124.23759460449219,0.0136225708197137,145.4163055419922,0.537502646446228,5019.199751138687,89.6072856893442
0.35484588146209717,337.0,337,0.6268690824508667,194.71987915039062,-131.80905041423148,0.0,0.02480022795498371,428.0,428.0,14.000199317932129,0.5784927010536194,785.3948598130842,1.0,196.07533264160156,-450.8400624512839,-0.35797780752182007,28.132177352905273,52.160926818847656,-0.14496451616287231,337000,14.150726318359375,-985.8410781611076,0.1751178354024887,66.93824380814044,-0.019782820716500282,-118.75135803222656,0.014175701821503062,145.5625762939453,0.5262981057167053,5034.491209030151,96.49410583901583
