ret_rms_mean,total/duration,reference_perturbed_action_std,reference_actor_Q_std,train/param_noise_distance,reference_action_mean,reference_action_std,train/loss_actor,reference_actor_Q_mean,reference_Q_mean,ret_rms_std,obs_rms_mean,eval/Q,reference_Q_std,rollout/episodes,reference_perturbed_action_mean,param_noise_stddev,rollout/actions_std,total/episodes,eval/episodes,eval/return,train/loss_critic,rollout/episode_steps,obs_rms_std,total/epochs,rollout/return,rollout/actions_mean,rollout/return_history,rollout/Q_mean,total/steps_per_second,eval/return_history,total/steps
0.0,1762.8237826824188,0.612820565700531,5.371218204498291,0.21755004674196243,-0.12171465158462524,0.6126666069030762,-174.29380798339844,178.8212127685547,177.37869262695312,1.0,0.030549196526408195,183.75021362304688,5.317477226257324,50.0,-0.1830480545759201,0.017297050171870294,0.6682438850402832,50.0,50.0,41.14176344219669,37.189491271972656,1000.0,2.0840697288513184,50,0.06401668009142426,-0.04461343586444855,0.06401668009142426,131.43255615234375,28.36358375192612,97.82406446357052,50000
0.0,1798.1411671638489,0.5606008768081665,4.821277141571045,0.20078042894601822,-0.1993924379348755,0.5358734130859375,-177.87506103515625,180.2165069580078,179.03469848632812,1.0,0.030270934104919434,189.9047393798828,4.833437919616699,51.0,-0.1104152575135231,0.017644720880324885,0.6676701903343201,51.0,51.0,1116.3319334272269,25.240406036376953,1000.0,2.0888819694519043,51,13.061303313722481,-0.04520145803689957,13.061303313722481,132.47093200683594,28.362622986069933,117.79480699226966,51000
0.0,1833.543711900711,0.5845220685005188,3.983478307723999,0.19218577444553375,-0.21680645644664764,0.5841044783592224,-180.9302215576172,181.36322021484375,180.0716094970703,1.0,0.0333186499774456,195.74497985839844,3.991821050643921,52.0,-0.2063038945198059,0.018361167303396805,0.668407678604126,52.0,52.0,1308.3923500061774,15.395532608032227,1000.0,2.0831377506256104,52,11.289360631927165,-0.039247989654541016,11.289360631927165,133.4717559814453,28.360381954622238,140.69091358869096,52000
0.0,1868.8495788574219,0.5474615693092346,3.8969900608062744,0.19357473403215408,-0.3004054129123688,0.5751677751541138,-183.17906188964844,180.5047607421875,179.00489807128906,1.0,0.03270481526851654,196.3702392578125,3.950296640396118,53.0,-0.3847756087779999,0.017999379770019416,0.6675815582275391,53.0,53.0,915.6086672697404,23.582382202148438,1000.0,2.0889267921447754,53,27.886949942215733,-0.04232920706272125,27.886949942215733,134.61277770996094,28.359692828998664,155.31200328078623,53000
0.0,1904.134407043457,0.6311559081077576,5.04783296585083,0.1916152760386467,-0.10714265704154968,0.6277360916137695,-185.5995635986328,178.95127868652344,178.00564575195312,1.0,0.03171682730317116,198.69775390625,4.846282005310059,54.0,-0.05901942029595375,0.017297050171870294,0.6672537922859192,54.0,54.0,894.4079705808439,33.86248016357422,1000.0,2.0992586612701416,54,46.06902815832692,-0.047599826008081436,46.06902815832692,135.79647827148438,28.35934259695754,168.9989656381947,54000
0.0,1939.5145123004913,0.745448112487793,6.428131580352783,0.20436356961727142,0.1031024381518364,0.7430940270423889,-188.62933349609375,179.37261962890625,177.4727020263672,1.0,0.03097422607243061,204.03758239746094,6.442591667175293,55.0,0.07074669003486633,0.017999379770019416,0.6663320660591125,55.0,55.0,1033.8660409286106,41.9756965637207,1000.0,2.1093719005584717,55,59.74032199176535,-0.04922616109251976,59.74032199176535,136.9620361328125,28.357611995779067,184.7238215525659,55000
0.0,1974.8979234695435,0.7383242249488831,7.9193315505981445,0.21970034390687943,0.05129596218466759,0.7284595966339111,-191.41287231445312,179.73382568359375,178.1221923828125,1.0,0.030024806037545204,205.90945434570312,7.876277923583984,56.0,0.12595027685165405,0.017999379770019416,0.6650999784469604,56.0,56.0,907.2371850519003,20.117177963256836,1000.0,2.120131015777588,56,71.73842491001781,-0.052209530025720596,71.73842491001781,138.12933349609375,28.355895934924064,197.62584590076827,56000
0.0,2010.2516040802002,0.7306156754493713,8.635820388793945,0.1978321447968483,-0.02473370172083378,0.7473369240760803,-194.9749755859375,181.09756469726562,179.81744384765625,1.0,0.029135320335626602,209.00057983398438,8.551436424255371,57.0,-0.0999428853392601,0.017999379770019416,0.6657708287239075,57.0,57.0,859.3213970161991,18.060272216796875,1000.0,2.129762649536133,57,82.68315817322554,-0.054117392748594284,82.68315817322554,139.3157501220703,28.354659627833307,209.23453977998636,57000
0.0,2045.6393992900848,0.7450366616249084,8.332939147949219,0.2180965691804886,0.05172988772392273,0.7573215365409851,-198.6362762451172,185.09112548828125,183.4710235595703,1.0,0.02838858775794506,210.93699645996094,8.364017486572266,58.0,0.03449161723256111,0.018730226766195082,0.6648947596549988,58.0,58.0,717.3358724994212,25.949499130249023,1000.0,2.138010025024414,58,86.31625691727666,-0.0564657486975193,86.31625691727666,140.41143798828125,28.352993210889572,217.99490758549385,58000
0.0,2081.0315709114075,0.7930737137794495,6.856963634490967,0.18359317630529404,0.03564842417836189,0.7693412899971008,-201.7895965576172,190.475341796875,188.68304443359375,1.0,0.027832599356770515,214.12440490722656,6.961471080780029,59.0,0.03009551204741001,0.018361167303396805,0.6644561886787415,59.0,59.0,888.7125134615042,23.557937622070312,1000.0,2.1470234394073486,59,97.18603899771949,-0.0565277524292469,97.18603899771949,141.6183319091797,28.351323845683126,229.36300260034147,59000
0.0,2116.359498977661,0.7679110765457153,7.369205474853516,0.18740621954202652,0.04244906082749367,0.759756863117218,-204.32778930664062,192.24835205078125,190.75601196289062,1.0,0.027027418836951256,216.37777709960938,7.388574123382568,60.0,0.03566985949873924,0.017297050171870294,0.6637123227119446,60.0,60.0,816.32124578574,24.925704956054688,1000.0,2.15484619140625,60,104.7948503924146,-0.05743250995874405,104.7948503924146,142.79298400878906,28.35057088787793,239.1456399867648,60000
0.0,2151.782544851303,0.7633575201034546,6.688648700714111,0.2123057246208191,0.010900318622589111,0.7668355107307434,-207.02264404296875,195.31729125976562,193.74862670898438,1.0,0.026343777775764465,218.76315307617188,6.727291584014893,61.0,0.05854833126068115,0.017999379770019416,0.664374589920044,61.0,61.0,689.3258642193625,41.49797439575195,1000.0,2.1613850593566895,61,109.29281310450638,-0.05864870920777321,109.29281310450638,143.9483184814453,28.34858947339186,246.52564366270903,61000
0.0,2187.276295900345,0.7847273349761963,7.073498725891113,0.21975372731685638,-0.06335387378931046,0.7761472463607788,-209.2886962890625,197.07568359375,196.17221069335938,1.0,0.0251760296523571,218.96192932128906,6.735955238342285,62.0,-0.020262936130166054,0.018361167303396805,0.6635805368423462,62.0,62.0,551.1427069125772,39.54884719848633,1000.0,2.1612040996551514,62,117.07032135863818,-0.06315182149410248,117.07032135863818,145.16827392578125,28.345755913968357,251.438822102223,62000
0.0,2222.737533569336,0.7730746865272522,7.163815498352051,0.19930356740951538,0.08052435517311096,0.78530353307724,-212.51251220703125,200.39227294921875,199.31039428710938,1.0,0.023971885442733765,220.26226806640625,6.905625820159912,63.0,0.13373471796512604,0.017999379770019416,0.6637207865715027,63.0,63.0,328.1727545386771,43.92196273803711,1000.0,2.164468288421631,63,120.66712666615742,-0.06636668741703033,120.66712666615742,146.32154846191406,28.343427439600926,252.6568210297858,63000
0.0,2257.948163986206,0.7639411091804504,7.665128707885742,0.18731120228767395,0.09895479679107666,0.7656172513961792,-213.91726684570312,200.86314392089844,199.33200073242188,1.0,0.02298877388238907,225.02064514160156,7.576681613922119,64.0,0.14477695524692535,0.017644720880324885,0.6635589003562927,64.0,64.0,759.3079367506482,30.872791290283203,1000.0,2.166264295578003,64,127.94330685969851,-0.06986965239048004,127.94330685969851,147.5249481201172,28.344317651213796,260.5732447129243,64000
