reference_action_std,eval/return,reference_actor_Q_std,total/epochs,ret_rms_mean,rollout/Q_mean,eval/Q,total/episodes,reference_Q_std,rollout/return_history,obs_rms_std,train/loss_critic,reference_actor_Q_mean,train/param_noise_distance,rollout/return,eval/episodes,total/steps_per_second,total/duration,reference_perturbed_action_mean,rollout/actions_mean,rollout/episode_steps,total/steps,param_noise_stddev,reference_perturbed_action_std,reference_action_mean,reference_Q_mean,rollout/actions_std,rollout/episodes,obs_rms_mean,eval/return_history,train/loss_actor,ret_rms_std
0.6141149401664734,-347.5880618681333,0.8479310870170593,1,0.0,0.4083714783191681,-1.9134918451309204,1.0,0.8759209513664246,-106.69297196369187,1.6468952894210815,0.062001246958971024,1.4078540802001953,0.28869038820266724,-106.69297196369187,1.0,76.84844397577335,13.012625217437744,0.19711486995220184,-0.18701745569705963,1000.0,1000,0.16720346283821505,0.6508349776268005,0.46104463934898376,1.0247310400009155,0.6290444135665894,1.0,-0.037491850554943085,-347.5880618681333,-1.1419850587844849,1.0
0.6638016104698181,-243.6250467536439,1.2238543033599854,2,0.0,0.9156741499900818,0.9780738353729248,2.0,1.4518110752105713,-197.18575811575343,1.4041378498077393,0.09553632885217667,3.5943069458007812,0.8659675717353821,-197.18575811575343,2.0,77.6781012958848,25.74728226661682,-0.05426714941859245,0.009184204041957855,1000.0,2000,0.1370306733903066,0.754606306552887,0.013913829810917377,2.841146945953369,0.6598343253135681,2.0,-0.010243132710456848,-295.6065543108886,-2.6619112491607666,1.0
0.6007509827613831,-265.5787478053351,1.1721272468566895,3,0.0,1.2248834371566772,6.122954845428467,3.0,1.418524146080017,-214.1505151521657,1.245355486869812,0.11502450704574585,6.903013229370117,0.4300890564918518,-214.1505151521657,3.0,78.13391726720855,38.39561748504639,-0.07407654076814651,0.00587012292817235,1000.0,3000,0.11230273064362171,0.6110042333602905,-0.3582829535007477,6.176949977874756,0.6764592528343201,3.0,0.0016751461662352085,-285.59728547570415,-4.7989726066589355,1.0
0.6510524153709412,524.5213103441611,1.090606451034546,4,0.0,3.0664570331573486,10.2305908203125,4.0,1.2203493118286133,-55.01278506043457,1.2776415348052979,0.10234128683805466,9.371879577636719,0.5840503573417664,-55.01278506043457,4.0,78.47577120642075,50.97114610671997,-0.3107832670211792,-0.019676918163895607,1000.0,4000,0.09203708190275892,0.5950110554695129,-0.13045793771743774,8.75279712677002,0.6603227257728577,4.0,0.005824683699756861,-83.06763652073784,-7.697117805480957,1.0
0.6734881401062012,-171.245495225753,1.2716232538223267,5,0.0,4.198081970214844,10.195897102355957,5.0,1.3980885744094849,-57.31109021457341,1.2089166641235352,0.15636800229549408,11.859254837036133,0.6020882725715637,-57.31109021457341,5.0,78.60141862991308,63.612083435058594,-0.13919757306575775,-0.08680275082588196,1000.0,5000,0.07542848153938683,0.5579241514205933,-0.1365416795015335,11.321667671203613,0.6568832993507385,5.0,-0.007476243190467358,-100.70320826174085,-10.07228946685791,1.0
0.7301146984100342,27.984373886983498,1.2220330238342285,6,0.0,4.654886245727539,13.219193458557129,6.0,1.324710488319397,-188.34695361072673,1.5381566286087036,0.17860141396522522,13.917706489562988,0.37817150354385376,-188.34695361072673,6.0,78.71290224275852,76.22638511657715,-0.22498194873332977,-0.09013812988996506,1000.0,6000,0.06181699495154324,0.7221981883049011,-0.14798235893249512,13.41453742980957,0.6466875672340393,6.0,-0.015535648912191391,-79.25527790362013,-11.564064025878906,1.0
0.7613754272460938,201.58001482900988,1.3219819068908691,7,0.0,5.256513595581055,16.716230392456055,7.0,1.3913589715957642,-217.71602618005548,1.4715557098388672,0.33960965275764465,15.869396209716797,0.368809312582016,-217.71602618005548,7.0,78.7892218939716,88.84463930130005,0.21579338610172272,-0.09933849424123764,1000.0,7000,0.05066177638540577,0.8197547197341919,-0.021456390619277954,15.428983688354492,0.6764328479766846,7.0,-0.008278482593595982,-39.13595037038727,-12.509232521057129,1.0
0.6485297679901123,-522.5227352090844,1.4172635078430176,8,0.0,5.992291450500488,5.643189430236816,8.0,1.5242873430252075,-235.7545640652147,1.403009295463562,0.4208916127681732,18.232593536376953,0.2969786822795868,-235.7545640652147,8.0,78.81994331619092,101.49715495109558,0.11188792437314987,-0.0555056557059288,1000.0,8000,0.04151957869412388,0.5082148313522339,0.12765224277973175,17.64075469970703,0.7000048756599426,8.0,0.0004972720053046942,-99.55929847522441,-14.044841766357422,1.0
0.6085109710693359,-350.6755464360449,1.7019330263137817,9,0.0,7.6613664627075195,8.232044219970703,9.0,1.766474723815918,-129.83457636269316,1.4956417083740234,0.35115566849708557,21.202129364013672,0.25478872656822205,-129.83457636269316,9.0,78.85606043530295,114.1320013999939,-0.004910945892333984,-0.05014170706272125,1000.0,9000,0.034027141129503384,0.6064924001693726,0.1837877780199051,20.19534683227539,0.6859675645828247,9.0,0.0052332691848278046,-127.46110380420447,-16.75278091430664,1.0
0.714451253414154,-75.84886188578916,2.2407548427581787,10,0.0,7.612693786621094,15.055912971496582,10.0,2.3151652812957764,-145.38934978357705,1.461163878440857,0.5136836171150208,23.8006591796875,0.19077351689338684,-145.38934978357705,10.0,78.8304970237893,126.85445833206177,0.043915729969739914,-0.06333940476179123,1000.0,10000,0.030804326970036475,0.7105360627174377,-0.005399147514253855,22.86296272277832,0.6921995282173157,10.0,0.008060010150074959,-122.29987961236293,-18.398189544677734,1.0
