total/steps,rollout/actions_std,ret_rms_mean,total/episodes,total/epochs,rollout/return,rollout/Q_mean,eval/Q,ret_rms_std,rollout/episode_steps,eval/return,reference_Q_std,eval/return_history,reference_action_std,train/param_noise_distance,train/loss_actor,train/loss_critic,obs_rms_mean,rollout/episodes,rollout/actions_mean,eval/episodes,obs_rms_std,reference_Q_mean,reference_actor_Q_mean,reference_actor_Q_std,total/duration,rollout/return_history,reference_action_mean,total/steps_per_second
176000,0.6915693283081055,0.0,176.0,176,1140.8991659364024,267.3680725097656,453.1393127441406,1.0,1000.0,2890.237163465918,5.6188225746154785,1692.5125552227148,0.7606064081192017,0.0,-432.4803161621094,194.2873992919922,0.0801684781908989,176.0,0.022483939304947853,176.0,2.3128316402435303,414.541259765625,417.5667419433594,5.590132236480713,2297.2778174877167,1320.8911443272837,0.10225752741098404,76.61241433675275
177000,0.6914806365966797,0.0,177.0,177,1148.0726144649007,268.4061584472656,452.18603515625,1.0,1000.0,2670.465243158089,4.760336875915527,1708.3061261085998,0.8177914023399353,0.0,-432.9794921875,268.53448486328125,0.08042744547128677,177.0,0.02206350490450859,177.0,2.3144190311431885,413.6740417480469,417.33233642578125,4.856414318084717,2310.3037543296814,1332.176494201763,0.08660233020782471,76.61330232801154
178000,0.6919535994529724,0.0,178.0,178,1148.0987783181229,269.34649658203125,454.36895751953125,1.0,1000.0,2980.2282371828246,5.375795364379883,1725.367504630292,0.6689706444740295,0.0,-434.3207092285156,195.1864471435547,0.08033434301614761,178.0,0.021138319745659828,178.0,2.3155648708343506,416.69989013671875,418.9655456542969,5.368270397186279,2323.350610733032,1332.3545486388507,0.14476823806762695,76.61349052429063
179000,0.6920517683029175,0.0,179.0,179,1155.5244663084554,270.37127685546875,452.9574890136719,1.0,1000.0,2352.534871358792,5.4989914894104,1733.608981168656,0.7288726568222046,0.0,-436.1879577636719,100.12395477294922,0.08063941448926926,179.0,0.020826449617743492,179.0,2.319685459136963,416.8505859375,420.5718688964844,5.86631441116333,2336.4585065841675,1347.4741079103167,0.14746275544166565,76.6116751038274
180000,0.6917740106582642,0.0,180.0,180,1156.8521086320566,271.3181457519531,455.92535400390625,1.0,1000.0,2783.294407137867,5.9473724365234375,1745.6064469399807,0.7727442383766174,0.0,-436.6192321777344,315.4290771484375,0.08067035675048828,180.0,0.021210618317127228,180.0,2.321291446685791,419.1565856933594,422.3403015136719,5.980489730834961,2349.4917986392975,1351.953335179302,0.09650971740484238,76.61231254531153
181000,0.6918352246284485,0.0,181.0,181,1163.0010121836897,272.3165588378906,455.9267578125,1.0,1000.0,2340.2693222987223,6.171018123626709,1754.8606939936863,0.7659587860107422,0.0,-439.13409423828125,134.33285522460938,0.0809946358203888,181.0,0.021348053589463234,181.0,2.3234825134277344,421.7109375,425.283447265625,5.987528324127197,2362.5558540821075,1364.3664403773264,0.17380104959011078,76.6119453587782
182000,0.6926376819610596,0.0,182.0,182,1156.1543984427103,273.0714111328125,457.4103088378906,1.0,1000.0,2725.8132218318797,6.314894199371338,1762.4927239589897,0.727608323097229,0.0,-440.1336669921875,218.11000061035156,0.08116255700588226,182.0,0.021553315222263336,182.0,2.3222925662994385,422.3862609863281,425.30340576171875,6.47464656829834,2375.626577615738,1345.900131919892,0.1416020542383194,76.61136717146076
183000,0.6927965879440308,0.0,183.0,183,1155.853523542944,273.9277648925781,453.7564392089844,1.0,1000.0,2182.880597561774,7.133353233337402,1774.9604443847782,0.7194409370422363,0.0,-440.2485046386719,75.70266723632812,0.08144436031579971,183.0,0.022466549649834633,183.0,2.3215725421905518,423.52423095703125,426.8560791015625,7.04642391204834,2388.808019399643,1354.885171346206,0.025242706760764122,76.60724449761003
184000,0.6929998397827148,0.0,184.0,184,1152.823529933677,274.75274658203125,455.1648864746094,1.0,1000.0,2184.962363537034,7.549886703491211,1788.9804094158662,0.7414819002151489,0.0,-441.9970703125,11.966002464294434,0.08161361515522003,184.0,0.0231659933924675,184.0,2.3213343620300293,424.6976318359375,428.18902587890625,7.732563495635986,2402.179890394211,1351.459569965543,0.09047333151102066,76.59709447064125
185000,0.6932955384254456,0.0,185.0,185,1155.5574305489138,275.707763671875,458.2839050292969,1.0,1000.0,2361.3868178099237,6.437480926513672,1797.2609890602298,0.7057232856750488,0.0,-443.3092041015625,17.165451049804688,0.08159802109003067,185.0,0.022543201223015785,185.0,2.3215842247009277,425.62237548828125,428.575927734375,6.568779945373535,2415.3062064647675,1354.212035478411,0.12330657243728638,76.59484313203525
186000,0.69361811876297,0.0,186.0,186,1158.7062991046137,276.6507873535156,460.9907531738281,1.0,1000.0,2658.978908466453,6.8747639656066895,1809.4388697180123,0.7255197763442993,0.0,-443.44757080078125,229.0428924560547,0.0815843716263771,186.0,0.022030549123883247,186.0,2.324085235595703,426.546630859375,429.265380859375,6.583775043487549,2428.3687765598297,1365.0617545481964,0.06550069898366928,76.59462672860526
187000,0.6935904026031494,0.0,187.0,187,1162.9013551671542,277.6074523925781,464.46868896484375,1.0,1000.0,3009.3277248998343,6.6014404296875,1823.3679856721417,0.6909259557723999,0.0,-445.4067077636719,122.72327423095703,0.08184213936328888,187.0,0.022220348939299583,187.0,2.326228618621826,427.4258728027344,429.48370361328125,6.778411865234375,2441.4462628364563,1376.0272997152495,0.22604256868362427,76.59394468209373
188000,0.6936735510826111,0.0,188.0,188,1167.3985717883309,278.5560607910156,463.1726989746094,1.0,1000.0,2462.497191158778,8.159581184387207,1831.3694593376295,0.7967456579208374,0.0,-446.1342468261719,182.3050537109375,0.08208028972148895,188.0,0.02209981344640255,188.0,2.329807758331299,424.044189453125,427.32452392578125,8.743937492370605,2454.4712557792664,1380.200660836671,0.13283701241016388,76.59490798979112
189000,0.6937442421913147,0.0,189.0,189,1169.4156094924156,279.484130859375,465.4058532714844,1.0,1000.0,2813.265822454057,7.813914775848389,1842.1852093504538,0.7717133164405823,0.0,-446.7381591796875,86.27157592773438,0.08205114305019379,189.0,0.021591607481241226,189.0,2.331319808959961,426.59759521484375,430.4959716796875,7.4501190185546875,2467.5649292469025,1386.3604161057674,0.04279662296175957,76.59372921047412
190000,0.6939815878868103,0.0,190.0,190,1167.8194597675563,280.29144287109375,461.07293701171875,1.0,1000.0,2131.246105406229,6.999901294708252,1842.139488197392,0.761853039264679,0.0,-447.4301452636719,256.11236572265625,0.08227618783712387,190.0,0.02217571623623371,190.0,2.3330771923065186,428.72833251953125,431.880126953125,6.8812665939331055,2480.6690666675568,1393.3503905878483,0.053129542618989944,76.5922397924844
191000,0.6942768692970276,0.0,191.0,191,1170.5130461465665,281.21429443359375,468.0029602050781,1.0,1000.0,2953.3499871014697,6.941409587860107,1850.8439034928347,0.7906933426856995,0.0,-449.1827392578125,138.11227416992188,0.08241146802902222,191.0,0.02233014814555645,191.0,2.335615873336792,429.1121826171875,432.1235656738281,6.952043056488037,2493.764928340912,1394.6108264039326,-0.03337497636675835,76.59102019975526
192000,0.6944031119346619,0.0,192.0,192,1173.1068830752658,282.13836669921875,466.0567626953125,1.0,1000.0,2374.9588519692725,7.483392715454102,1855.5789952513012,0.7655639052391052,0.0,-449.18414306640625,314.8036804199219,0.08248434960842133,192.0,0.0220672395080328,192.0,2.337663173675537,428.80340576171875,433.556396484375,6.986517429351807,2506.863951444626,1407.0711992254728,-0.03452901169657707,76.5897167611974
193000,0.6945938467979431,0.0,193.0,193,1178.081308008288,283.0896301269531,469.5205078125,1.0,1000.0,2754.956129332384,8.05724811553955,1860.131033709128,0.7547828555107117,0.0,-451.1031188964844,297.53692626953125,0.08265531808137894,193.0,0.02172957919538021,193.0,2.3397817611694336,431.79248046875,435.28985595703125,7.466853141784668,2519.9704377651215,1412.017580391783,0.03045853041112423,76.58820004696774
194000,0.6951223015785217,0.0,194.0,194,1176.5842980301375,283.8797607421875,468.51666259765625,1.0,1000.0,2529.323740123297,7.202157020568848,1873.6183670812397,0.7489065527915955,0.0,-451.8138732910156,292.47955322265625,0.08282628655433655,194.0,0.02172021195292473,194.0,2.340911388397217,435.4111328125,439.00762939453125,7.356705188751221,2533.1271426677704,1410.1633432109309,0.07649079710245132,76.58518071686221
195000,0.6953278183937073,0.0,195.0,195,1178.0736594047628,284.70556640625,414.661865234375,1.0,1000.0,133.7214495693179,8.290009498596191,1859.1264316922907,0.680266797542572,0.0,-452.7264099121094,191.92893981933594,0.0830855667591095,195.0,0.022199075669050217,195.0,2.3435115814208984,436.8800354003906,439.4097900390625,8.021063804626465,2546.3047502040863,1410.92353548061,-0.03536732867360115,76.58156392488792
196000,0.6952789425849915,0.0,196.0,196,1182.2188873871748,285.6256408691406,470.0820007324219,1.0,1000.0,2301.237490121631,8.85970687866211,1866.6547431781346,0.8152989745140076,0.0,-453.0613708496094,151.6413116455078,0.0833253562450409,196.0,0.022312002256512642,196.0,2.345933675765991,437.1142578125,441.5654296875,9.282315254211426,2559.371915102005,1419.294416906205,0.026793986558914185,76.5812888871168
197000,0.6953058838844299,0.0,197.0,197,1179.9897974575365,286.4721374511719,471.5874938964844,1.0,1000.0,2381.824459707431,10.30169677734375,1871.0182351217468,0.7765374183654785,0.0,-455.4398498535156,15.980873107910156,0.08303998410701752,197.0,0.021519513800740242,197.0,2.3465192317962646,440.4292297363281,444.3426208496094,9.835662841796875,2572.6080071926117,1411.2417839566997,0.026638010516762733,76.57598804373563
198000,0.6953541040420532,0.0,198.0,198,1181.823170132384,287.3384704589844,471.7992858886719,1.0,1000.0,2235.1889607486182,9.522733688354492,1876.5864270382297,0.7038500905036926,0.0,-455.5448303222656,312.98431396484375,0.0834193080663681,198.0,0.022307557985186577,198.0,2.348252296447754,440.68914794921875,443.978759765625,9.177244186401367,2585.710779905319,1414.5699578363578,0.03146611526608467,76.57468945821162
199000,0.6950625777244568,0.0,199.0,199,1185.0523479847525,288.2518005371094,473.7596435546875,1.0,1000.0,2855.096898047363,10.195868492126465,1886.3051230441167,0.7394547462463379,0.0,-456.2088623046875,343.0022277832031,0.08347915858030319,199.0,0.02189740538597107,199.0,2.349011182785034,441.31976318359375,444.5213928222656,9.656298637390137,2598.823263168335,1414.8052339101748,-0.00604856014251709,76.57311784926488
200000,0.6950747966766357,0.0,200.0,200,1186.4965098210216,289.1343994140625,472.7087097167969,1.0,1000.0,2198.1120404227354,9.984088897705078,1892.9666006077416,0.8060532808303833,0.0,-455.8719482421875,261.3196105957031,0.08342460542917252,200.0,0.021308375522494316,200.0,2.350982189178467,442.7386779785156,446.2659606933594,9.820671081542969,2611.885842561722,1415.011658653496,0.003182917833328247,76.57302503077287
201000,0.694965124130249,0.0,201.0,201,1189.9247673086202,290.02423095703125,475.3747863769531,1.0,1000.0,2757.6289686433893,11.88436508178711,1904.2915718548618,0.7151536345481873,0.0,-457.2234802246094,147.84988403320312,0.08358780294656754,201.0,0.02153922989964485,201.0,2.3536324501037598,441.61712646484375,445.2702331542969,11.082541465759277,2624.9681799411774,1417.1482387253047,-0.02575043775141239,76.57235677596069
202000,0.6950331926345825,0.0,202.0,202,1194.1562725253925,290.92266845703125,453.8710021972656,1.0,1000.0,1494.4785909834457,10.34163761138916,1901.0492767508745,0.6896860599517822,0.0,-457.22210693359375,79.51762390136719,0.0839066207408905,202.0,0.0223770160228014,202.0,2.3553102016448975,442.98516845703125,446.60089111328125,9.939167976379395,2638.0602786540985,1425.229768190914,-0.02274426817893982,76.57141181893599
203000,0.6953346729278564,0.0,203.0,203,1194.1158094169323,291.7057189941406,473.939697265625,1.0,1000.0,2250.6721690874674,11.832054138183594,1906.3516351201908,0.7608228325843811,0.0,-459.426513671875,228.94361877441406,0.08401364833116531,203.0,0.022424833849072456,203.0,2.3565995693206787,443.4339599609375,448.08306884765625,11.256278038024902,2651.1747846603394,1418.9889732072513,-0.0010323822498321533,76.56982903373824
204000,0.6955463290214539,0.0,204.0,204,1197.6539660293063,292.59930419921875,475.9981994628906,1.0,1000.0,2316.354264258295,13.27701473236084,1912.7708635666108,0.6816152930259705,0.0,-459.8507385253906,213.1099395751953,0.08410236239433289,204.0,0.02271733060479164,204.0,2.357229709625244,446.4031982421875,449.5885925292969,12.992417335510254,2664.252690076828,1424.0987687874006,0.07722712308168411,76.56931369903856
205000,0.69548100233078,0.0,205.0,205,1200.9782212384712,293.4848327636719,476.02093505859375,1.0,1000.0,2324.063785949207,11.987743377685547,1915.5881955712714,0.7251831293106079,0.0,-459.34649658203125,283.09075927734375,0.08413812518119812,205.0,0.022051824256777763,205.0,2.358278274536133,446.50750732421875,449.26251220703125,11.216876029968262,2677.3257694244385,1445.0022402369627,0.049022044986486435,76.56894141950836
