total/epochs,reference_actor_Q_std,rollout/actions_std,train/loss_critic,param_noise_stddev,reference_Q_std,obs_rms_mean,reference_action_std,total/steps,total/episodes,ret_rms_mean,rollout/return,reference_perturbed_action_mean,total/steps_per_second,obs_rms_std,total/duration,eval/Q,eval/return_history,rollout/return_history,ret_rms_std,train/loss_actor,reference_Q_mean,eval/return,rollout/episodes,rollout/episode_steps,train/param_noise_distance,reference_perturbed_action_std,eval/episodes,reference_actor_Q_mean,reference_action_mean,rollout/Q_mean,rollout/actions_mean
800,64.46797943115234,0.616227924823761,419.1980895996094,0.018730226766195082,64.02034759521484,0.07506013661623001,0.897406816482544,800000,800.0,0.0,1992.3224373173903,-0.1407344788312912,74.43001186479968,2.1513962745666504,10748.352444887161,609.580078125,2888.5670829047212,2501.3993897824876,1.0,-588.1408081054688,442.3228454589844,3274.452028694124,800.0,1000.0,0.1790255755186081,0.8841497898101807,800.0,444.58453369140625,-0.15092597901821136,443.94140625,-0.294319748878479
801,65.78385162353516,0.6161923408508301,125.45451354980469,0.018361167303396805,65.6848373413086,0.07513333857059479,0.8757820129394531,801000,801.0,0.0,1993.7377342194843,-0.1938430815935135,74.42734084631162,2.151989459991455,10762.174100160599,607.1884765625,2883.48617472868,2498.8171334051044,1.0,-589.6472778320312,441.60791015625,2996.0325477360034,801.0,1000.0,0.20803387463092804,0.8225134015083313,801.0,444.7599792480469,-0.10411403328180313,444.1469421386719,-0.29435136914253235
802,65.76641845703125,0.6162097454071045,616.7742919921875,0.018730226766195082,66.61643981933594,0.07519346475601196,0.8871924877166748,802000,802.0,0.0,1994.6287565651655,-0.19237001240253448,74.423877649477,2.1525330543518066,10776.111448764801,610.7072143554688,2884.6456200602274,2492.942437695714,1.0,-590.1697998046875,438.1539001464844,3127.905263976893,802.0,1000.0,0.20206718146800995,0.8857271671295166,802.0,442.4753723144531,-0.20424747467041016,444.3473815917969,-0.2943098843097687
803,64.76345825195312,0.6161320209503174,235.84767150878906,0.019106704324195603,64.98377990722656,0.07524288445711136,0.8970655202865601,803000,803.0,0.0,1996.185129118995,-0.1823030263185501,74.42029107102965,2.152705669403076,10790.0679833889,609.39501953125,2882.7309734624096,2506.8914075391867,1.0,-592.1672973632812,439.1756591796875,3146.846060038534,803.0,1000.0,0.20653600990772247,0.907097339630127,803.0,442.82659912109375,-0.18075217306613922,444.5538330078125,-0.29440802335739136
804,65.29847717285156,0.6161677241325378,15.631175994873047,0.018361167303396805,66.31258392333984,0.07525035738945007,0.8767462968826294,804000,804.0,0.0,1996.7507985116206,0.05240201950073242,74.41763872904826,2.15290904045105,10803.890229940414,608.811279296875,2883.2153764456057,2504.629361344184,1.0,-591.8795776367188,438.9300842285156,3079.777699679594,804.0,1000.0,0.20377850532531738,0.8941912651062012,804.0,443.02581787109375,0.045837242156267166,444.75250244140625,-0.2945210933685303
805,65.23551177978516,0.6161633729934692,355.677734375,0.019490749081111935,65.94786834716797,0.07525651156902313,0.8945791125297546,805000,805.0,0.0,1997.8138263197936,0.06950271129608154,74.41521685466691,2.153409004211426,10817.679958820343,605.8192138671875,2886.501992739702,2507.4654762615105,1.0,-593.2627563476562,439.35107421875,2973.0775996602792,805.0,1000.0,0.18226374685764313,0.8932991623878479,805.0,443.6270446777344,-0.06130639836192131,444.9546203613281,-0.29455339908599854
806,67.4692153930664,0.6162129640579224,357.29766845703125,0.019882513137642284,68.16063690185547,0.07530368119478226,0.8972689509391785,806000,806.0,0.0,1998.4899263933946,0.09332585334777832,74.41215127999799,2.154165267944336,10831.564282655716,609.0667114257812,2893.563076127741,2510.1478090275177,1.0,-592.3107299804688,438.35076904296875,3066.6679239943055,806.0,1000.0,0.2170819342136383,0.8997411727905273,806.0,442.34326171875,0.08263808488845825,445.1410827636719,-0.2945263981819153
807,68.39637756347656,0.6167951822280884,238.31097412109375,0.020282151651708893,68.31951141357422,0.07543826103210449,0.879023551940918,807000,807.0,0.0,1995.8690554018021,-0.13437104225158691,74.40900864076957,2.1543421745300293,10845.460983037949,609.1439819335938,2891.296220921805,2479.3468495901952,1.0,-593.1149291992188,437.5137634277344,3056.2479138426634,807.0,1000.0,0.19725656509399414,0.8774219751358032,807.0,441.1114501953125,-0.15947748720645905,445.1181640625,-0.2941226363182068
808,67.63578033447266,0.6168486475944519,130.90771484375,0.019882513137642284,67.34107208251953,0.07551193982362747,0.8720230460166931,808000,808.0,0.0,1997.0065961924915,-0.11783493310213089,74.40586590625401,2.155120611190796,10859.358871221542,612.5208740234375,2893.0438089925906,2494.8261075142914,1.0,-593.1121826171875,439.57080078125,3272.2341644892017,808.0,1000.0,0.1747947782278061,0.8848791718482971,808.0,442.5143737792969,-0.19653232395648956,445.32000732421875,-0.2941080927848816
809,67.73876953125,0.6169074773788452,348.2253112792969,0.020689822899908242,67.61467742919922,0.07555485516786575,0.9110458493232727,809000,809.0,0.0,1997.561205502715,-0.037695545703172684,74.40287691250525,2.155733585357666,10873.235465765,610.7498168945312,2898.9554721581244,2491.76050070081,1.0,-593.4646606445312,438.3778991699219,3038.1923263639683,809.0,1000.0,0.1945585459470749,0.9113960266113281,809.0,441.7029113769531,-0.021968265995383263,445.5036315917969,-0.2941327691078186
810,66.75524139404297,0.616966187953949,241.04425048828125,0.019106704324195603,66.6209945678711,0.07559806108474731,0.8916285634040833,810000,810.0,0.0,1998.902957181259,-0.10189193487167358,74.39932776421202,2.1561977863311768,10887.19514465332,609.8286743164062,2896.3169134474756,2494.9521953678773,1.0,-591.5408325195312,441.9387512207031,2868.1059802139844,810.0,1000.0,0.22980307042598724,0.8680634498596191,810.0,444.540283203125,-0.0009080569143407047,445.70855712890625,-0.2941681444644928
811,66.77225494384766,0.6170894503593445,245.61439514160156,0.018361167303396805,66.6896743774414,0.07565384358167648,0.8708057403564453,811000,811.0,0.0,1999.9620542616185,-0.1788727194070816,74.395962141746,2.1570801734924316,10901.12926363945,612.8162841796875,2900.710786117503,2507.3848273559393,1.0,-593.1729125976562,440.83587646484375,3396.7525869076417,811.0,1000.0,0.24968795478343964,0.8807104825973511,811.0,443.78912353515625,-0.18748407065868378,445.9080810546875,-0.2940724194049835
812,68.18376922607422,0.6170770525932312,141.55369567871094,0.019106704324195603,68.22552490234375,0.07571328431367874,0.8747785091400146,812000,812.0,0.0,2001.2901638539313,-0.2958538830280304,74.39339095461324,2.157371997833252,10914.948083162308,609.9545288085938,2900.843223929191,2510.940414606589,1.0,-592.2220458984375,438.36572265625,3021.9896090164702,812.0,1000.0,0.19735702872276306,0.8514100313186646,812.0,442.14892578125,-0.25676536560058594,446.11376953125,-0.29408586025238037
813,70.09538269042969,0.6171143054962158,119.96788787841797,0.019106704324195603,69.9629898071289,0.07574404776096344,0.8760439157485962,813000,813.0,0.0,2001.5386056598093,-0.19003070890903473,74.39060511631067,2.1577107906341553,10928.799392461777,615.0548706054688,2902.476236431637,2504.452905180411,1.0,-594.1943969726562,434.272216796875,3399.358241299256,813.0,1000.0,0.21001626551151276,0.8703843951225281,813.0,437.34210205078125,-0.10112413018941879,446.29986572265625,-0.294061541557312
814,68.38400268554688,0.6171586513519287,593.980712890625,0.019490749081111935,68.65282440185547,0.07584784924983978,0.8855172395706177,814000,814.0,0.0,2003.4613733084009,0.0008087555761449039,74.38855501651868,2.158543825149536,10942.543511152267,612.1477661132812,2903.326152422474,2509.83088991804,1.0,-593.2633056640625,435.6232604980469,3193.675455647671,814.0,1000.0,0.20689930021762848,0.8838396668434143,814.0,440.09600830078125,0.05291702225804329,446.50830078125,-0.29405856132507324
815,69.56130981445312,0.6171966195106506,453.9710998535156,0.020689822899908242,68.88402557373047,0.07589352130889893,0.9047578573226929,815000,815.0,0.0,2004.5182539194257,0.009786565788090229,74.38640264881153,2.158851385116577,10956.303450345993,615.0352172851562,2908.252533708963,2518.01942362437,1.0,-593.8973388671875,435.4305419921875,3550.9698411695267,815.0,1000.0,0.17578618228435516,0.8951799273490906,815.0,438.3912658691406,-0.03798776865005493,446.7095642089844,-0.294079065322876
816,68.65457916259766,0.6171941161155701,170.6798095703125,0.019882513137642284,68.00324249267578,0.07596272230148315,0.9101670980453491,816000,816.0,0.0,2006.0699243529411,-0.11160186678171158,74.3837771015251,2.1592769622802734,10970.133970022202,615.8248291015625,2914.4114982018496,2528.1832930955115,1.0,-592.5670166015625,435.2066345214844,3475.97958704479,816.0,1000.0,0.23622813820838928,0.88168865442276,816.0,437.9201965332031,-0.08636852353811264,446.91552734375,-0.2941800355911255
817,66.23003387451172,0.6171737313270569,441.66229248046875,0.019882513137642284,66.50245666503906,0.07606314867734909,0.8672212362289429,817000,817.0,0.0,2008.082113899022,-0.18117403984069824,74.381456873289,2.159794569015503,10983.920379400253,612.33447265625,2915.0245863062614,2537.162156798364,1.0,-592.3867797851562,435.9088134765625,3278.4609792128404,817.0,1000.0,0.18760567903518677,0.8765544891357422,817.0,439.32586669921875,-0.21819515526294708,447.121337890625,-0.294276624917984
818,68.0245132446289,0.6172549724578857,231.21197509765625,0.019490749081111935,67.24287414550781,0.07616418600082397,0.879143476486206,818000,818.0,0.0,2009.431023274935,-0.10117105394601822,74.37886175481769,2.1605947017669678,10997.748294353485,617.1386108398438,2921.207891970567,2540.652901056796,1.0,-594.5675659179688,436.3421325683594,3705.477185506159,818.0,1000.0,0.21805021166801453,0.9058312177658081,818.0,438.9105224609375,-0.12429052591323853,447.3226318359375,-0.2942018210887909
819,68.56697845458984,0.6172760725021362,441.1941833496094,0.020689822899908242,67.76652526855469,0.07627833634614944,0.858317494392395,819000,819.0,0.0,2011.1087568254657,-0.16025309264659882,74.37603249344212,2.1611568927764893,11011.61183977127,613.6749267578125,2920.4322534267576,2543.9222672623196,1.0,-594.265625,433.93731689453125,3145.744324376631,819.0,1000.0,0.24147416651248932,0.8757015466690063,819.0,436.5773010253906,-0.1994873732328415,447.5284729003906,-0.29431381821632385
820,69.66154479980469,0.6172767877578735,469.829833984375,0.019882513137642284,68.25331115722656,0.07631415128707886,0.8511596322059631,820000,820.0,0.0,2012.0454449136732,-0.16130083799362183,74.37345986644839,2.1613762378692627,11025.438395261765,616.9447021484375,2925.5434415293967,2542.1549044801604,1.0,-595.75537109375,433.45721435546875,3741.678250623998,820.0,1000.0,0.2554585039615631,0.8593284487724304,820.0,435.37774658203125,-0.1454194039106369,447.7267150878906,-0.2942763566970825
821,69.85667419433594,0.6172497272491455,247.03736877441406,0.020282151651708893,69.32319641113281,0.07634727656841278,0.8491859436035156,821000,821.0,0.0,2013.2800195754962,-0.1952289342880249,74.3712476754219,2.161637783050537,11039.212406158447,614.955322265625,2926.386716298926,2548.9475205690715,1.0,-596.33740234375,435.83984375,3199.7890622514087,821.0,1000.0,0.16098502278327942,0.8548450469970703,821.0,439.30657958984375,-0.11452295631170273,447.92913818359375,-0.2943490147590637
822,71.99026489257812,0.6173115372657776,362.1706237792969,0.019490749081111935,71.9400863647461,0.0763547271490097,0.8488439917564392,822000,822.0,0.0,2014.0046427920186,0.04203762486577034,74.36854748381039,2.162109136581421,11053.059765338898,616.847900390625,2925.747132734817,2547.641539650502,1.0,-596.846923828125,434.9356384277344,3227.553078503931,822.0,1000.0,0.1801322102546692,0.8501920700073242,822.0,438.68548583984375,-0.1741718053817749,448.1269836425781,-0.29432180523872375
823,77.66752624511719,0.6172695755958557,422.3810119628906,0.019490749081111935,78.59729766845703,0.07633178681135178,0.9086569547653198,823000,823.0,0.0,2013.8678227359674,-0.04679208993911743,74.36581880177035,2.162130355834961,11066.912369966507,618.1724853515625,2929.2300894108544,2535.0979663774606,1.0,-597.7869262695312,424.40582275390625,3394.7902175450654,823.0,1000.0,0.18270093202590942,0.897920548915863,823.0,429.47650146484375,-0.04385284706950188,448.3158264160156,-0.294251024723053
824,75.04280853271484,0.6173028945922852,241.24130249023438,0.019882513137642284,75.03401947021484,0.07627711445093155,0.8621987700462341,824000,824.0,0.0,2013.3573183591373,-0.07607278227806091,74.36279629483718,2.1622655391693115,11080.809773921967,618.6053466796875,2931.6736667049327,2522.799369323266,1.0,-597.8663940429688,432.0968017578125,3335.5546076983323,824.0,1000.0,0.17478497326374054,0.8770090341567993,824.0,435.35992431640625,-0.22043006122112274,448.49945068359375,-0.294148713350296
825,79.50994110107422,0.6172933578491211,433.317626953125,0.018361167303396805,82.08042907714844,0.0763842910528183,0.8684753179550171,825000,825.0,0.0,2015.2286928794852,-0.19745634496212006,74.3599615912576,2.162837505340576,11094.680286884308,615.3450927734375,2924.926326199705,2532.2592443465687,1.0,-598.8541870117188,419.7364807128906,2935.4718839559,825.0,1000.0,0.17638728022575378,0.8610799312591553,825.0,427.2113037109375,-0.23598812520503998,448.7059020996094,-0.294164776802063
826,72.41609954833984,0.6173291206359863,217.64691162109375,0.019106704324195603,73.74066925048828,0.0764588937163353,0.9122990965843201,826000,826.0,0.0,2017.3945846665704,0.017450466752052307,74.35695269059187,2.163851499557495,11108.57788157463,618.6964721679688,2926.6236079576793,2537.7166175339426,1.0,-599.8032836914062,434.3058166503906,3330.393154358426,826.0,1000.0,0.19862183928489685,0.9029619097709656,826.0,439.900146484375,-0.10922979563474655,448.9145812988281,-0.2942180037498474
827,66.11185455322266,0.6173799633979797,119.9284439086914,0.019106704324195603,66.10628509521484,0.07657987624406815,0.8648406863212585,827000,827.0,0.0,2018.75560288463,-0.2835392653942108,74.35351664651238,2.1642680168151855,11122.54049706459,622.07373046875,2931.373739528141,2539.041326111491,1.0,-599.1383056640625,447.0835876464844,3754.8984689264444,827.0,1000.0,0.1794271618127823,0.8594982624053955,827.0,450.6995544433594,-0.19878263771533966,449.1177062988281,-0.29414811730384827
828,64.77220916748047,0.6173512935638428,369.6418762207031,0.018730226766195082,66.10323333740234,0.07663144171237946,0.8949174284934998,828000,828.0,0.0,2019.900141424156,-0.07343373447656631,74.34886881626744,2.1643662452697754,11136.685913085938,620.4215698242188,2934.343751433087,2536.4341476164177,1.0,-598.7119750976562,446.0688781738281,3579.1799046210012,828.0,1000.0,0.18871548771858215,0.893754780292511,828.0,450.9801025390625,-0.06351123750209808,449.3202209472656,-0.2941526174545288
829,62.84228515625,0.617327868938446,351.49176025390625,0.019490749081111935,63.99262237548828,0.07663190364837646,0.8765162229537964,829000,829.0,0.0,2020.5127701530457,0.12249565124511719,74.34406578120416,2.164544105529785,11150.856376886368,621.0430297851562,2938.4846030503545,2535.107492658173,1.0,-596.6504516601562,450.1138916015625,3514.008225255658,829.0,1000.0,0.22304381430149078,0.8871191143989563,829.0,454.56890869140625,0.06630025804042816,449.5179748535156,-0.2941664457321167
830,60.106842041015625,0.6173598170280457,244.9190673828125,0.019882513137642284,60.75609588623047,0.07662708312273026,0.8660874366760254,830000,830.0,0.0,2020.6059575584004,-0.05322753265500069,74.33932130729595,2.164274215698242,11165.019876480103,621.7234497070312,2949.1650527472066,2526.445236838938,1.0,-598.5278930664062,453.9208679199219,4185.912817548992,830.0,1000.0,0.2529698610305786,0.8661261200904846,830.0,458.0816345214844,-0.04056316986680031,449.7054443359375,-0.2942432463169098
831,58.98479080200195,0.6173471212387085,572.1900634765625,0.019882513137642284,59.106510162353516,0.07673143595457077,0.8537989258766174,831000,831.0,0.0,2022.95504808434,0.03747161105275154,74.33370218040405,2.1650235652923584,11179.316724777222,621.1773681640625,2961.3799406438193,2538.416380044911,1.0,-597.4679565429688,455.0030822753906,3851.9132531455775,831.0,1000.0,0.1969248354434967,0.8501425385475159,831.0,458.5704345703125,0.01805819384753704,449.9120788574219,-0.29422977566719055
832,57.955474853515625,0.6174207925796509,214.40554809570312,0.018730226766195082,57.658363342285156,0.07686862349510193,0.8568100929260254,832000,832.0,0.0,2024.7403279898977,-0.1058027446269989,74.32842807086642,2.166046619415283,11193.563776254654,619.8933715820312,2963.3809350404163,2540.706794857123,1.0,-597.23583984375,457.3458251953125,3420.469310485673,832.0,1000.0,0.218994140625,0.8451329469680786,832.0,460.44183349609375,-0.08877340704202652,450.1142578125,-0.29412248730659485
833,58.89152908325195,0.6174088716506958,243.88946533203125,0.018730226766195082,58.65098190307617,0.07695884257555008,0.7705509662628174,833000,833.0,0.0,2026.240576632071,-0.2849107086658478,74.32581126091462,2.166569709777832,11207.412147521973,619.5491943359375,2965.4320610437385,2543.7566181989187,1.0,-596.6231079101562,454.9345703125,3550.7824565802716,833.0,1000.0,0.23220950365066528,0.8283601403236389,833.0,457.5966796875,-0.41177287697792053,450.31451416015625,-0.29406270384788513
834,57.52505874633789,0.6174351572990417,249.95687866210938,0.018361167303396805,56.87291717529297,0.07703185081481934,0.8424795866012573,834000,834.0,0.0,2027.7518542275025,-0.18118196725845337,74.32327521044319,2.166959047317505,11221.249300956726,621.0009155273438,2967.6730061565527,2549.5818835163104,1.0,-596.2614135742188,457.708984375,3770.729780131106,834.0,1000.0,0.21418647468090057,0.8319721221923828,834.0,460.3090515136719,-0.1535298079252243,450.5168762207031,-0.29414042830467224
835,58.94906234741211,0.6174666285514832,354.6242980957031,0.017999379770019416,59.673221588134766,0.07704488188028336,0.851170003414154,835000,835.0,0.0,2028.7285354095914,-0.11654200404882431,74.3202751738038,2.167295455932617,11235.157540082932,621.7012939453125,2971.8415816484135,2549.5890705824077,1.0,-597.1670532226562,448.13177490234375,3751.090095967146,835.0,1000.0,0.2139681875705719,0.8728333115577698,835.0,452.62591552734375,-0.20555250346660614,450.71337890625,-0.2943373918533325
836,52.470550537109375,0.6174205541610718,464.5439453125,0.018730226766195082,52.76365661621094,0.07707575708627701,0.8546836972236633,836000,836.0,0.0,2029.7772634886821,-0.1147770881652832,74.31768928198666,2.167600393295288,11249.004215240479,617.173828125,2968.7466188938097,2547.1037732663895,1.0,-598.6406860351562,461.50140380859375,2985.407095819879,836.0,1000.0,0.283735990524292,0.8434035181999207,836.0,465.40899658203125,-0.0873231589794159,450.9109802246094,-0.29438114166259766
837,47.34693145751953,0.6173855662345886,560.0513916015625,0.019490749081111935,47.227378845214844,0.07711560279130936,0.8666015267372131,837000,837.0,0.0,2030.9508305724005,0.00029806295060552657,74.3147861333532,2.1679270267486572,11262.899936199188,622.011474609375,2973.990462714299,2552.570853864837,1.0,-599.2808837890625,471.9308166503906,3661.3036678631884,837.0,1000.0,0.17808295786380768,0.8822280764579773,837.0,475.0743713378906,-0.002613465068861842,451.11077880859375,-0.294370174407959
838,44.64448547363281,0.6173938512802124,138.8758544921875,0.018730226766195082,43.920326232910156,0.07717287540435791,0.8699745535850525,838000,838.0,0.0,2032.5497407572564,0.002387816784903407,74.31161538719734,2.168617010116577,11276.837350845337,621.9091796875,2979.9438668130338,2557.6164419197803,1.0,-599.447998046875,477.34228515625,3624.1358209930027,838.0,1000.0,0.20046775043010712,0.8734835982322693,838.0,480.25335693359375,0.004876235965639353,451.3118896484375,-0.29446303844451904
839,47.12042999267578,0.6173641085624695,17.249576568603516,0.019106704324195603,46.991668701171875,0.07718586176633835,0.8529288172721863,839000,839.0,0.0,2033.1305236918863,0.173319473862648,74.30778155320957,2.1687443256378174,11290.876708507538,623.50439453125,2985.519828261629,2555.015635741855,1.0,-602.4830932617188,476.1612854003906,3647.0907473040875,839.0,1000.0,0.20994803309440613,0.8729643821716309,839.0,479.6697692871094,0.09659021347761154,451.50616455078125,-0.29453471302986145
840,49.573509216308594,0.6173290610313416,485.116943359375,0.019106704324195603,49.230369567871094,0.07721765339374542,0.8859356045722961,840000,840.0,0.0,2033.8196353328808,0.11614176630973816,74.30476579830132,2.168802499771118,11304.793050289154,617.72119140625,2981.392902818825,2549.865826332609,1.0,-602.0745849609375,471.3168029785156,2823.7927353674554,840.0,1000.0,0.21987290680408478,0.8799008131027222,840.0,474.88568115234375,0.17397110164165497,451.7010192871094,-0.29456010460853577
841,54.69755554199219,0.6173059344291687,588.09326171875,0.019490749081111935,54.0284423828125,0.0771961659193039,0.8083821535110474,841000,841.0,0.0,2034.2363025737593,0.15839414298534393,74.30165002294947,2.1687068939208984,11318.725758314133,623.8521118164062,2984.5594562902556,2543.9198559596516,1.0,-602.4714965820312,464.822509765625,3541.841482687689,841.0,1000.0,0.2271457314491272,0.8244447708129883,841.0,467.91217041015625,0.3359166085720062,451.8940734863281,-0.2946460545063019
842,56.94974899291992,0.6172865033149719,17.248432159423828,0.019490749081111935,56.630088806152344,0.07724533975124359,0.8915038108825684,842000,842.0,0.0,2035.5204082060557,0.17236290872097015,74.29770936073386,2.168999671936035,11332.785455226898,624.6156616210938,2985.0918943972038,2542.280952701607,1.0,-602.58203125,461.1766662597656,3636.32599509237,842.0,1000.0,0.17972330749034882,0.8936046361923218,842.0,464.73443603515625,0.17191678285598755,452.09625244140625,-0.2947240173816681
843,57.7290153503418,0.6173198819160461,242.11285400390625,0.019882513137642284,57.20094680786133,0.07728899270296097,0.8339771032333374,843000,843.0,0.0,2036.876345514842,-0.11889341473579407,74.29481700451196,2.1694979667663574,11346.686538696289,619.3416748046875,2977.318433834622,2539.243094230192,1.0,-602.6715698242188,461.29083251953125,2727.010181478813,843.0,1000.0,0.21290211379528046,0.8657501339912415,843.0,464.31915283203125,0.14218544960021973,452.2960205078125,-0.2948105037212372
844,58.657470703125,0.6172871589660645,360.9026184082031,0.019106704324195603,58.3160400390625,0.07731351256370544,0.8235285878181458,844000,844.0,0.0,2037.8010114040094,0.3699399530887604,74.29224518845668,2.169626235961914,11360.53968834877,625.440185546875,2982.173729494852,2554.2631531978204,1.0,-604.5629272460938,457.87384033203125,3757.66212665806,844.0,1000.0,0.16252808272838593,0.8020875453948975,844.0,461.11285400390625,0.2469101995229721,452.4950256347656,-0.2949065566062927
845,59.39862060546875,0.617347002029419,246.16815185546875,0.018730226766195082,59.67403793334961,0.07742854952812195,0.8224233984947205,845000,845.0,0.0,2039.6625756814772,0.2521803677082062,74.28875801568029,2.17026686668396,11374.533947944641,623.369384765625,2978.5285828485976,2574.2438515636513,1.0,-605.2562255859375,457.6711730957031,2904.4577466243227,845.0,1000.0,0.2010263353586197,0.8451046347618103,845.0,461.57177734375,0.2872406542301178,452.7008056640625,-0.29487961530685425
846,61.46474838256836,0.6173655390739441,249.6154327392578,0.019490749081111935,61.694576263427734,0.07748349010944366,0.8648468852043152,846000,846.0,0.0,2041.001451116225,0.0703202486038208,74.28575029374454,2.170639991760254,11388.456018209457,620.4182739257812,2966.4688831800954,2580.9205884572643,1.0,-605.8848266601562,454.2526550292969,2458.894619996484,846.0,1000.0,0.2101876437664032,0.8582055568695068,846.0,458.1141357421875,0.09876388311386108,452.90618896484375,-0.29489848017692566
847,59.380855560302734,0.6174114942550659,246.9901123046875,0.019106704324195603,58.92426300048828,0.07755008339881897,0.8663804531097412,847000,847.0,0.0,2042.236607623297,0.10912245512008667,74.28363421645321,2.171029806137085,11402.24235033989,627.3757934570312,2962.3019689707908,2586.4857049729185,1.0,-605.8021240234375,459.7420654296875,3470.4317087320246,847.0,1000.0,0.18863756954669952,0.8746281266212463,847.0,462.798828125,0.07529687881469727,453.1093444824219,-0.29488733410835266
848,60.87954330444336,0.6174243092536926,374.75799560546875,0.019490749081111935,59.560646057128906,0.07760801166296005,0.8589328527450562,848000,848.0,0.0,2043.3613632568517,-0.07127264887094498,74.28081156754486,2.1712920665740967,11416.138059139252,627.4505004882812,2958.799742267912,2583.0226517111996,1.0,-604.6135864257812,454.0928955078125,3466.3849920147054,848.0,1000.0,0.16489675641059875,0.8451006412506104,848.0,455.53936767578125,0.019732395187020302,453.30987548828125,-0.29486751556396484
849,64.77165222167969,0.617398738861084,661.4031372070312,0.019490749081111935,64.31349182128906,0.07758709043264389,0.88010174036026,849000,849.0,0.0,2044.216597069365,-0.1707495003938675,74.27864804850782,2.171300172805786,11429.933396816254,624.9769897460938,2953.072340030458,2582.8436610324793,1.0,-605.6642456054688,445.60321044921875,3055.4790201451624,849.0,1000.0,0.198362797498703,0.8663256168365479,849.0,448.9128112792969,-0.09078798443078995,453.5096435546875,-0.295016348361969
850,63.42091751098633,0.6173813343048096,21.254247665405273,0.019106704324195603,62.45148468017578,0.07763143628835678,0.8602132797241211,850000,850.0,0.0,2045.2228462471624,0.18668478727340698,74.27617068382,2.171365261077881,11443.77789235115,629.61376953125,2955.5267914056626,2573.4978868669514,1.0,-606.3923950195312,452.28253173828125,3633.720301168977,850.0,1000.0,0.17648103833198547,0.8335496187210083,850.0,455.2148132324219,0.00926248263567686,453.7104797363281,-0.29502010345458984
851,61.61301803588867,0.6173290610313416,445.1180725097656,0.019490749081111935,61.11732864379883,0.07760311663150787,0.8591392040252686,851000,851.0,0.0,2045.222813946042,0.08610132336616516,74.27359209971486,2.171037435531616,11457.638925790787,626.8604736328125,2946.3020522226493,2561.2063461656035,1.0,-606.63818359375,452.28472900390625,2930.0839225261475,851.0,1000.0,0.2220323383808136,0.8659998178482056,851.0,455.480224609375,0.11795439571142197,453.8997802734375,-0.295132577419281
852,65.54155731201172,0.617310106754303,423.7903137207031,0.019106704324195603,65.3672866821289,0.07762900739908218,0.865057647228241,852000,852.0,0.0,2046.1433813740002,-0.1991921216249466,74.27054437808121,2.1711089611053467,11471.573382616043,623.9844360351562,2940.1397641300678,2558.750398345023,1.0,-605.8695068359375,445.52313232421875,2825.1384007428283,852.0,1000.0,0.19159303605556488,0.8487311601638794,852.0,448.92779541015625,-0.0831882581114769,454.1024169921875,-0.2951800525188446
853,62.91042709350586,0.6172583103179932,479.576904296875,0.019490749081111935,62.2749137878418,0.07761567831039429,0.8760262727737427,853000,853.0,0.0,2046.4601100379748,0.04278640076518059,74.26752950284654,2.1708662509918213,11485.503903388977,626.93798828125,2936.962852864077,2550.063762095825,1.0,-606.3908081054688,453.405517578125,3154.87073870575,853.0,1000.0,0.20412316918373108,0.8748720288276672,853.0,456.27691650390625,0.022768935188651085,454.2947998046875,-0.2952536642551422
854,60.815425872802734,0.6172807812690735,322.72784423828125,0.020282151651708893,60.369789123535156,0.07763833552598953,0.8371118903160095,854000,854.0,0.0,2047.3592315098406,-0.20164640247821808,74.26367590853908,2.17105770111084,11499.565427541733,627.8237915039062,2948.9608957306486,2545.195622501067,1.0,-608.2487182617188,453.9442138671875,3293.308288839885,854.0,1000.0,0.21488206088542938,0.8676868081092834,854.0,457.7663879394531,-0.02815985679626465,454.4934387207031,-0.2953079342842102
855,61.57274627685547,0.6173545718193054,409.101318359375,0.020282151651708893,61.079219818115234,0.07771049439907074,0.8726352453231812,855000,855.0,0.0,2048.190045565473,0.25401952862739563,74.2598499860621,2.1713693141937256,11513.62412071228,628.5355224609375,2943.542777886199,2539.794912217562,1.0,-608.2628784179688,453.2479248046875,3185.9862394656243,855.0,1000.0,0.1782175898551941,0.8729574084281921,855.0,457.038330078125,0.2022739201784134,454.6907043457031,-0.2951681911945343
856,61.73423767089844,0.6173628568649292,360.118408203125,0.0211056883401964,61.33404541015625,0.07774639129638672,0.7891741991043091,856000,856.0,0.0,2048.675393079198,0.19896471500396729,74.25693795035075,2.171412467956543,11527.542390346527,631.0657348632812,2942.8890012346383,2533.0305853906107,1.0,-609.9107055664062,457.43994140625,3329.7697154139437,856.0,1000.0,0.23113645613193512,0.8646200299263,856.0,461.21563720703125,0.3933509886264801,454.886962890625,-0.295017272233963
857,60.06710433959961,0.6174113154411316,329.6630859375,0.0211056883401964,59.68980407714844,0.07777921110391617,0.8280705213546753,857000,857.0,0.0,2049.4706905189455,0.43928346037864685,74.25448013792096,2.1716151237487793,11541.391151189804,631.7688598632812,2955.4250188022575,2523.065321485601,1.0,-610.5621337890625,461.707275390625,3308.5318329107977,857.0,1000.0,0.1974496990442276,0.7593640685081482,857.0,465.04583740234375,0.32397618889808655,455.0885009765625,-0.29504233598709106
