total/steps_per_second,reference_Q_mean,train/param_noise_distance,obs_rms_mean,param_noise_stddev,rollout/return,eval/episodes,train/loss_critic,rollout/return_history,ret_rms_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_std,eval/Q,rollout/actions_mean,eval/return,reference_Q_std,ret_rms_mean,total/duration,rollout/Q_mean,obs_rms_std,eval/return_history,reference_action_mean,total/steps,rollout/episodes,total/episodes,total/epochs,train/loss_actor,rollout/actions_std,rollout/episode_steps,reference_perturbed_action_mean,reference_action_std
84.16698664287573,470.0989990234375,0.208727166056633,0.08287522941827774,0.0156587938752642,1457.6622650424895,591.0,261.83819580078125,2556.3637879469625,1.0,474.1412353515625,90.40640258789062,0.7270524501800537,537.9210205078125,-0.09800123423337936,2882.1028401712633,91.3963851928711,0.0,7021.755483627319,309.096923828125,2.49300217628479,2779.9431773850397,-0.32621538639068604,591000,591.0,591.0,591,-500.3600769042969,0.6370639801025391,1000.0,-0.2739242613315582,0.7159833312034607
84.15319921858125,470.6025695800781,0.18708260357379913,0.0830649733543396,0.0156587938752642,1460.1729371086888,592.0,277.86578369140625,2556.9576105520614,1.0,474.67266845703125,91.89960479736328,0.699442446231842,536.601806640625,-0.09818009287118912,2639.0781088705417,92.66552734375,0.0,7034.788997888565,309.4840393066406,2.4944827556610107,2784.5423841742463,-0.2287457436323166,592000,592.0,592.0,592,-500.61651611328125,0.6372594833374023,1000.0,-0.2906121015548706,0.7094106674194336
84.14169553537698,472.9208984375,0.24790216982364655,0.08313294500112534,0.0156587938752642,1461.8108247584457,593.0,13.464594841003418,2556.4231499627426,1.0,476.48760986328125,91.06884765625,0.6810834407806396,541.8043212890625,-0.09835708886384964,3138.3417869505147,91.7990951538086,0.0,7047.635494232178,309.8675537109375,2.495206594467163,2787.093632894444,-0.26036927103996277,593000,593.0,593.0,593,-501.68719482421875,0.6374542117118835,1000.0,-0.18168650567531586,0.6468205451965332
84.13901663240512,474.21923828125,0.2147810459136963,0.08330624550580978,0.015047793132436803,1463.887931745175,594.0,277.67333984375,2552.2177975179466,1.0,477.77874755859375,91.48309326171875,0.6906887888908386,540.3381958007812,-0.09842570126056671,3015.3339694711644,92.20401763916016,0.0,7059.744976520538,310.2535400390625,2.496141195297241,2793.7510861693277,-0.1739814132452011,594000,594.0,594.0,594,-499.7475280761719,0.6376321911811829,1000.0,-0.08324006199836731,0.6984295845031738
84.13206302390293,473.9969177246094,0.17194701731204987,0.08344688266515732,0.014751292160020392,1465.7101900483312,595.0,350.60858154296875,2547.6196475344495,1.0,478.15252685546875,92.1622085571289,0.6873161792755127,539.2719116210938,-0.09840041399002075,2746.28294133318,92.66121673583984,0.0,7072.214547157288,310.6337585449219,2.4977974891662598,2793.889614951144,-0.18887114524841309,595000,595.0,595.0,595,-502.2314147949219,0.6378952860832214,1000.0,-0.25578591227531433,0.7124009132385254
84.1275628589872,474.588134765625,0.19554567337036133,0.08363426476716995,0.015350253774398782,1468.6081338364327,596.0,258.7191162109375,2558.4546874150064,1.0,478.55523681640625,93.10733795166016,0.6719372272491455,537.932373046875,-0.09854026138782501,2757.83881343063,93.51941680908203,0.0,7084.479565858841,311.0210876464844,2.4993648529052734,2795.655603474015,-0.22511295974254608,596000,596.0,596.0,596,-499.9574890136719,0.638129711151123,1000.0,-0.28089675307273865,0.693078339099884
84.1228128596713,476.40386962890625,0.17760521173477173,0.0838380828499794,0.016294603698363365,1470.6303470776904,597.0,12.796599388122559,2564.0520501953433,1.0,479.94146728515625,92.85240936279297,0.6738221049308777,541.6538696289062,-0.0984126478433609,2849.252940489813,93.37627410888672,0.0,7096.766973257065,311.3832702636719,2.500539541244507,2791.5721352979454,-0.34208953380584717,597000,597.0,597.0,597,-502.61846923828125,0.6383979320526123,1000.0,-0.3466634750366211,0.6636985540390015
84.11629455003475,476.5916442871094,0.2533101737499237,0.08393967151641846,0.0156587938752642,1471.996137965183,598.0,526.8174438476562,2558.5952158789573,1.0,479.679931640625,92.01689910888672,0.714055597782135,541.5465087890625,-0.09850742667913437,2948.8522896153563,93.03241729736328,0.0,7109.205216407776,311.76031494140625,2.501716136932373,2787.190042726236,-0.2696892321109772,598000,598.0,598.0,598,-499.697509765625,0.6386712789535522,1000.0,-0.21905088424682617,0.7083039283752441
84.11211745330478,474.2200012207031,0.21346820890903473,0.08406050503253937,0.015047793132436803,1473.8691899724643,599.0,104.10236358642578,2557.154620363198,1.0,478.3027648925781,92.6219711303711,0.6913973689079285,539.6948852539062,-0.0984974056482315,2786.8088398647824,93.75116729736328,0.0,7121.447160482407,312.1394958496094,2.502291202545166,2784.734683895587,-0.13159500062465668,599000,599.0,599.0,599,-501.1760559082031,0.6389135718345642,1000.0,-0.10220038890838623,0.7129467129707336
84.10776905404911,474.9677734375,0.2355939894914627,0.08414840698242188,0.0156587938752642,1475.088618303839,600.0,183.25238037109375,2550.073439211791,1.0,478.5657043457031,94.05863952636719,0.6946439146995544,543.2047729492188,-0.098410964012146,3090.7827117489587,95.1924819946289,0.0,7133.704849720001,312.5064697265625,2.5038702487945557,2786.9877893583853,-0.13528935611248016,600000,600.0,600.0,600,-504.0240478515625,0.6391401886940002,1000.0,-0.0952417328953743,0.7180027365684509
