total/episodes,reference_action_mean,rollout/actions_std,train/param_noise_distance,ret_rms_std,obs_rms_std,reference_actor_Q_mean,reference_actor_Q_std,param_noise_stddev,total/epochs,ret_rms_mean,reference_perturbed_action_mean,train/loss_actor,rollout/actions_mean,rollout/episode_steps,eval/return_history,eval/episodes,reference_Q_mean,rollout/episodes,reference_perturbed_action_std,total/steps_per_second,rollout/return_history,rollout/Q_mean,obs_rms_mean,eval/Q,train/loss_critic,reference_action_std,eval/return,total/duration,rollout/return,reference_Q_std,total/steps
171.0,0.06138010695576668,0.6943902969360352,0.17405666410923004,1.0,2.2467715740203857,475.9341735839844,3.332927703857422,0.017644720880324885,171,0.0,0.07703960686922073,-470.46453857421875,-0.07283230870962143,1000.0,1138.5116806362466,171.0,473.14764404296875,171.0,0.7218849658966064,45.16843024373472,1039.4777140420133,345.60308837890625,0.060291241854429245,472.85595703125,251.2733612060547,0.7132834792137146,1105.090492414471,3785.8300383090973,769.5975588245403,3.472489356994629,171000
172.0,-0.0488806776702404,0.6964529752731323,0.2286711186170578,1.0,2.2511143684387207,477.26373291015625,3.5138676166534424,0.017644720880324885,172,0.0,-0.0102046774700284,-470.83514404296875,-0.06972838938236237,1000.0,1121.838165232451,172.0,474.587646484375,172.0,0.7114579677581787,45.16139624695976,1031.3215139038332,345.35931396484375,0.06151249259710312,352.1971130371094,159.60418701171875,0.7046657800674438,-18.219085745492443,3808.5624957084656,763.3247402811145,3.510976552963257,172000
173.0,-0.09577033668756485,0.6975803971290588,0.21441125869750977,1.0,2.2551684379577637,476.94781494140625,3.3639888763427734,0.01695622994987775,173,0.0,0.020602798089385033,-468.58905029296875,-0.06803517788648605,1000.0,1107.6655609583606,173.0,474.34521484375,173.0,0.7417793273925781,45.155512399746364,1016.4708432805085,345.4673156738281,0.06214967370033264,334.7286376953125,150.02378845214844,0.7156155109405518,-29.386891949827053,3831.2044489383698,758.6852980154234,3.8807413578033447,173000
174.0,-0.11645499616861343,0.6992467641830444,0.18006131052970886,1.0,2.2636473178863525,477.6410217285156,3.383453845977783,0.01695622994987775,174,0.0,-0.1034885048866272,-465.4775085449219,-0.06524275988340378,1000.0,1095.411942673805,174.0,474.0224609375,174.0,0.6874626874923706,45.149019744972705,998.9883984936012,345.2491760253906,0.06316232681274414,413.1251525878906,230.3754119873047,0.6951041221618652,441.8459247631989,3853.9042704105377,752.677887820692,3.5364952087402344,174000
175.0,-0.0455201119184494,0.6987906098365784,0.15077830851078033,1.0,2.265648365020752,477.6835021972656,3.4580113887786865,0.01695622994987775,175,0.0,-0.11786147952079773,-467.7969055175781,-0.06606356799602509,1000.0,1074.3403250438955,175.0,475.3402099609375,175.0,0.7330235242843628,45.14433640901308,1000.9627926178084,346.1880798339844,0.06319843232631683,295.4512939453125,214.66876220703125,0.7193456292152405,-339.20752914414226,3876.4552526474,758.1074493864629,3.6593427658081055,175000
176.0,-0.12615840137004852,0.6988427639007568,0.22410649061203003,1.0,2.2714924812316895,480.8161315917969,3.6691534519195557,0.016294603698363365,176,0.0,-0.17401693761348724,-469.4388732910156,-0.06724299490451813,1000.0,1070.250700647972,176.0,477.7734375,176.0,0.7099930644035339,45.14358531437309,1007.5122618065811,347.10711669921875,0.06320999562740326,510.24639892578125,205.11483764648438,0.7004008889198303,1491.429787759971,3898.6712901592255,762.2881022717688,3.6533761024475098,176000
177.0,-0.00850339699536562,0.6984753608703613,0.222335085272789,1.0,2.272451639175415,481.68572998046875,3.6228597164154053,0.017297050171870294,177,0.0,0.02246180735528469,-471.511962890625,-0.06886550039052963,1000.0,1057.569662986036,177.0,478.940185546875,177.0,0.7101729512214661,45.14375009480163,1002.0244250726042,348.0387268066406,0.06314552575349808,383.9045104980469,234.48330688476562,0.6938276290893555,583.3835151862947,3920.808520078659,766.5830480893745,4.405135631561279,177000
178.0,0.04170374944806099,0.6997823715209961,0.23299682140350342,1.0,2.2796666622161865,480.719482421875,3.5933446884155273,0.01662212523270047,178,0.0,0.06024303659796715,-467.1671447753906,-0.06637205928564072,1000.0,1057.8457075711785,178.0,477.1629638671875,178.0,0.7182070016860962,45.14321046810192,980.4134946685173,347.81500244140625,0.06405175477266312,511.7824401855469,265.800048828125,0.7127509117126465,1677.9491525146018,3943.007113456726,761.3426399408618,3.7283596992492676,178000
179.0,0.025027478113770485,0.6994526386260986,0.1863085776567459,1.0,2.282186508178711,482.22418212890625,3.209956645965576,0.01662212523270047,179,0.0,-0.021977707743644714,-469.2637023925781,-0.0672433003783226,1000.0,1051.3037980650306,179.0,478.70440673828125,179.0,0.6226999759674072,45.14311459956303,980.8124927849116,348.7333984375,0.06411644071340561,478.5044860839844,163.3037567138672,0.6797016859054565,965.550517337427,3965.167259454727,767.1251893177105,3.78202486038208,179000
180.0,0.03030475042760372,0.7001240849494934,0.2252383828163147,1.0,2.2870774269104004,482.6825866699219,3.1694321632385254,0.01695622994987775,180,0.0,0.048873405903577805,-468.214111328125,-0.06571336835622787,1000.0,1050.6857411419944,180.0,480.40338134765625,180.0,0.6700923442840576,45.14437662781655,967.4519371784187,348.7853698730469,0.06469381600618362,501.58160400390625,149.580322265625,0.6979109644889832,1695.7308146316984,3987.20756483078,765.3859735665671,3.6388745307922363,180000
181.0,-0.007290276233106852,0.7005523443222046,0.2259698063135147,1.0,2.2919962406158447,479.9159240722656,3.8617513179779053,0.01662212523270047,181,0.0,-0.0133081478998065,-464.9613952636719,-0.06490958482027054,1000.0,1033.686431003328,181.0,477.1423034667969,181.0,0.6993712186813354,45.14539757154001,958.6483482445365,349.0709533691406,0.06510632485151291,367.84136962890625,334.7699890136719,0.704796314239502,292.4045330655115,4009.2680480480194,765.2055414862823,4.216518402099609,181000
182.0,-0.06797265261411667,0.7017328143119812,0.1850927770137787,1.0,2.2985622882843018,480.934814453125,3.4877448081970215,0.017644720880324885,182,0.0,-0.05527639389038086,-463.590087890625,-0.06312254071235657,1000.0,1011.7585324479475,182.0,478.414794921875,182.0,0.6944596767425537,45.14583107768538,940.5129502683427,348.7179260253906,0.06589745730161667,269.2294921875,192.41592407226562,0.6956799626350403,-195.17502951661376,4031.3799891471863,761.6020630345515,3.5188698768615723,182000
