rollout/episode_steps,total/duration,rollout/return_history,total/epochs,reference_perturbed_action_mean,train/loss_critic,total/steps,reference_action_std,reference_perturbed_action_std,reference_actor_Q_mean,eval/return,eval/episodes,train/loss_actor,total/episodes,reference_Q_mean,param_noise_stddev,rollout/actions_std,reference_action_mean,reference_Q_std,obs_rms_std,obs_rms_mean,eval/Q,eval/return_history,rollout/return,ret_rms_mean,reference_actor_Q_std,ret_rms_std,train/param_noise_distance,rollout/actions_mean,total/steps_per_second,rollout/Q_mean,rollout/episodes
222.2520661157025,503.4903860092163,320.6842291733515,54,0.432553768157959,30.348039627075195,54000,0.4841882884502411,0.5917065143585205,211.56533813476562,121.26345495112545,54.0,-244.99148559570312,242.0,203.00917053222656,0.026270585008002553,0.500837504863739,0.5961012244224548,108.97217559814453,1.2919509410858154,0.07614777237176895,198.76914978027344,284.44154687922986,257.88340704457863,0.0,105.92996978759766,1.0,0.23366963863372803,0.5662632584571838,107.25130310434872,142.50523376464844,242.0
222.85365853658536,512.9161276817322,316.78856852399343,55,0.6146675944328308,28.75894546508789,55000,0.5030311942100525,0.514934241771698,217.20712280273438,462.4838474513348,55.0,-238.45994567871094,246.0,207.802978515625,0.027337276104373337,0.5007418394088745,0.5715977549552917,107.4893569946289,1.2913122177124023,0.07589458674192429,243.6475372314453,287.6786796169045,258.304268788758,0.0,103.0402603149414,1.0,0.2234696000814438,0.5662274956703186,107.23000707462226,143.8101043701172,246.0
222.76095617529882,522.2631855010986,314.24474933802094,56,0.5527994632720947,85.41302490234375,56000,0.5638332366943359,0.5555251836776733,217.0194549560547,433.0249046617132,56.0,-242.58187866210938,251.0,207.88238525390625,0.02788675535407124,0.501986563205719,0.5168828964233398,110.22607421875,1.289233922958374,0.07637485861778259,243.9433135986328,290.2741479212761,259.43918525064396,0.0,106.20449829101562,1.0,0.1733962744474411,0.5660333633422852,107.22563174019126,145.254638671875,251.0
222.8740157480315,531.6620712280273,307.7633433323738,57,0.5156979560852051,31.5140323638916,57000,0.5895922780036926,0.6057491898536682,215.34725952148438,473.0227238461266,57.0,-243.1788330078125,254.0,205.40762329101562,0.029019069447335507,0.5011274814605713,0.5372610092163086,111.70569610595703,1.2902402877807617,0.07595892995595932,237.3833770751953,293.4802632883787,257.4612565655521,0.0,107.35895538330078,1.0,0.21363504230976105,0.5670536756515503,107.2109580214026,146.4641876220703,254.0
224.0968992248062,540.5682163238525,310.62619703269803,58,0.4664207994937897,87.42250061035156,58000,0.5780040621757507,0.6560641527175903,213.4650115966797,199.2929582314984,58.0,-245.6802215576172,258.0,205.10269165039062,0.028447279136688073,0.5035489201545715,0.5357987880706787,113.26946258544922,1.2960537672042847,0.07523980736732483,252.90664672851562,291.8563442356739,260.77968215401006,0.0,110.26653289794922,1.0,0.19676868617534637,0.5653386116027832,107.29450649990196,148.20343017578125,258.0
223.46212121212122,550.2340140342712,308.36338162508633,59,0.5254696011543274,75.54718780517578,59000,0.584800124168396,0.6003411412239075,217.5736083984375,595.9385112436559,59.0,-243.88526916503906,264.0,207.17510986328125,0.029019069447335507,0.5055204629898071,0.5242454409599304,111.70428466796875,1.3021323680877686,0.07433667033910751,250.445068359375,297.0102792697075,261.14529427510865,0.0,106.67708587646484,1.0,0.2253614068031311,0.5644082427024841,107.22710427771773,149.38143920898438,264.0
226.3924528301887,559.8297049999237,317.16422209731724,60,0.6144843101501465,67.87676239013672,60000,0.5660741925239563,0.5253974199295044,220.64288330078125,465.54660292712407,60.0,-249.11605834960938,265.0,209.5491943359375,0.027337276104373337,0.5043853521347046,0.5758764147758484,109.5534439086914,1.2936198711395264,0.07427921146154404,246.88421630859375,299.81921799733107,264.1098424359515,0.0,103.86724090576172,1.0,0.21140208840370178,0.5646936893463135,107.1754490055296,151.87643432617188,265.0
226.71641791044777,569.074615240097,319.1357881231346,61,0.5764221549034119,56.202484130859375,61000,0.5346355438232422,0.5573078393936157,220.96148681640625,334.7612515872124,61.0,-251.31341552734375,268.0,211.13255310058594,0.028447279136688073,0.5051172375679016,0.5333976745605469,109.41020202636719,1.2972522974014282,0.07343592494726181,252.82945251464844,300.39203822011604,264.1114555066855,0.0,104.4073715209961,1.0,0.1960342675447464,0.5639534592628479,107.1915674436886,153.21055603027344,268.0
226.72426470588235,578.6559426784515,307.15223466022337,62,0.5202252268791199,34.936885833740234,62000,0.5964571833610535,0.5832480192184448,220.42906188964844,414.9785878708634,62.0,-249.12326049804688,272.0,210.9268341064453,0.028447279136688073,0.5062488913536072,0.4946635961532593,109.43214416503906,1.2990862131118774,0.07249346375465393,255.64427185058594,302.24020837577325,264.4944789054634,0.0,104.83069610595703,1.0,0.2579391300678253,0.5630749464035034,107.1448427765517,154.779541015625,272.0
227.24542124542126,590.6890661716461,309.1874798767339,63,0.5439401268959045,57.06281661987305,63000,0.5661099553108215,0.5658323168754578,218.31130981445312,1082.0976743145925,63.0,-254.2460174560547,273.0,208.12832641601562,0.02788675535407124,0.5048796534538269,0.5845575928688049,113.32205200195312,1.2933504581451416,0.07162921875715256,303.9545593261719,314.61889831131003,265.4813482673095,0.0,108.06647491455078,1.0,0.17896568775177002,0.5627422332763672,106.65509759358414,157.22573852539062,273.0
230.06569343065692,600.2455966472626,316.58164900378097,64,0.6095522046089172,34.10221862792969,64000,0.5456636548042297,0.5375109910964966,214.62034606933594,485.55705379014915,64.0,-253.2467803955078,274.0,205.9840087890625,0.029019069447335507,0.5066660642623901,0.5710679292678833,116.449462890625,1.288533329963684,0.07139955461025238,236.1826171875,317.28980699066693,268.028763034654,0.0,112.39737701416016,1.0,0.20880551636219025,0.5625173449516296,106.62302290508919,159.34432983398438,274.0
232.41304347826087,610.4506769180298,328.5541430335717,65,0.5744698643684387,73.06097412109375,65000,0.6087049841880798,0.568351686000824,228.40966796875,563.3023544583739,65.0,-259.1678771972656,276.0,216.91497802734375,0.028447279136688073,0.5061036944389343,0.5254797339439392,109.22518920898438,1.2852085828781128,0.06964553892612457,284.77850341796875,321.07461541324705,270.67030105578704,0.0,102.96664428710938,1.0,0.1899736076593399,0.5619166493415833,106.47870902226566,161.53858947753906,276.0
235.375,620.305691242218,349.39131991092165,66,0.4663853645324707,68.46082305908203,66000,0.6310334801673889,0.6506908535957336,225.46453857421875,391.9681027989396,66.0,-254.3892822265625,280.0,215.20956420898438,0.02788675535407124,0.5095360279083252,0.4473040997982025,112.47924041748047,1.2816474437713623,0.06844653934240341,293.566650390625,322.1487591615151,274.42576944313976,0.0,107.1258544921875,1.0,0.1964128464460373,0.55954509973526,106.39915275939039,162.72885131835938,280.0
234.5719298245614,629.5546164512634,335.8175868596401,67,0.5936924815177917,64.6119155883789,67000,0.5826475024223328,0.5779485702514648,222.02175903320312,87.62978654393828,67.0,-257.132568359375,285.0,212.03829956054688,0.026270585008002553,0.5112339854240417,0.5407906174659729,112.79217529296875,1.2935428619384766,0.06680972129106522,268.087158203125,318.64847598811843,274.3527312576951,0.0,107.60489654541016,1.0,0.2036982625722885,0.5582478642463684,106.4244439627372,163.85691833496094,285.0
