total/steps,reference_actor_Q_std,reference_actor_Q_mean,ret_rms_mean,reference_Q_mean,obs_rms_std,param_noise_stddev,reference_Q_std,eval/return_history,eval/return,obs_rms_mean,total/episodes,train/loss_actor,rollout/actions_std,reference_action_mean,eval/episodes,train/param_noise_distance,reference_perturbed_action_std,reference_perturbed_action_mean,ret_rms_std,total/steps_per_second,rollout/actions_mean,rollout/episodes,train/loss_critic,reference_action_std,eval/Q,rollout/return,rollout/episode_steps,rollout/return_history,rollout/Q_mean,total/epochs,total/duration
895000,2.446453094482422,333.87750244140625,0.0,330.57318115234375,2.622356653213501,0.014175701821503062,3.321895122528076,1717.8465127581098,1694.328260266815,0.18866297602653503,895.0,-331.75469970703125,0.6899501085281372,0.28802207112312317,895.0,0.16984480619430542,0.6382805109024048,0.3210359811782837,1.0,24.599439679061106,0.10443717241287231,895.0,135.54452514648438,0.662600576877594,351.4330139160156,1062.0583276334776,1000.0,1699.8149723920633,247.56773376464844,895,36382.94252538681
896000,2.2336976528167725,335.0845947265625,0.0,332.0024719238281,2.622386932373047,0.013091022799070031,2.515906572341919,1717.7996518875393,1560.953523765828,0.18870390951633453,896.0,-331.50469970703125,0.6899656653404236,0.2445499151945114,896.0,0.1977788656949997,0.6577988862991333,0.16901104152202606,1.0,24.59903322807344,0.10428012162446976,896.0,110.28365325927734,0.6803646087646484,335.5960388183594,1063.0057669116584,1000.0,1702.3862963633976,247.6848602294922,896,36424.19568657875
897000,1.8841933012008667,337.16473388671875,0.0,334.28973388671875,2.62227725982666,0.0136225708197137,2.5003528594970703,1719.1429259993893,1597.5049017786373,0.18870411813259125,897.0,-333.880126953125,0.6900030374526978,0.45164549350738525,897.0,0.18032914400100708,0.6608500480651855,0.389712929725647,1.0,24.598709217973866,0.10402654856443405,897.0,121.71563720703125,0.6361445784568787,352.300537109375,1063.59846318608,1000.0,1702.6344268919763,247.79945373535156,897,36465.32799959183
898000,1.9205379486083984,336.3150634765625,0.0,333.6540832519531,2.6222667694091797,0.014460633428115275,2.102815866470337,1720.0013920880076,1691.158636292291,0.1887102574110031,898.0,-332.5738220214844,0.6900737881660461,0.50274258852005,898.0,0.2030792310833931,0.5682774782180786,0.5428256392478943,1.0,24.59847481637041,0.10382863879203796,898.0,103.34880828857422,0.6040932536125183,353.1116027832031,1064.1411388096774,1000.0,1704.4069470030422,247.91552734375,898,36506.32840871811
899000,1.8894213438034058,336.2523498535156,0.0,333.326171875,2.6220498085021973,0.014460633428115275,3.0536630153656006,1719.9321329826055,1872.2177919822843,0.18872112035751343,899.0,-331.615234375,0.6901242733001709,0.4276384115219116,899.0,0.15499374270439148,0.6227527856826782,0.46263572573661804,1.0,24.59816313288061,0.10356384515762329,899.0,150.8356475830078,0.6152498126029968,353.6229553222656,1064.9213364830364,1000.0,1700.8245595415874,248.0333709716797,899,36547.44442272186
900000,2.1822826862335205,335.0908508300781,0.0,332.2298278808594,2.62178897857666,0.014751292160020392,2.4431142807006836,1716.7658372556468,1734.3946719151088,0.18873845040798187,900.0,-332.2119140625,0.6901463866233826,0.41216620802879333,900.0,0.19102773815393448,0.606797993183136,0.41251757740974426,1.0,24.597755349879943,0.103290855884552,900.0,135.0804443359375,0.6264556646347046,351.56201171875,1065.8514646537335,1000.0,1700.8438208550165,248.15115356445312,900,36588.704424381256
901000,1.9516125917434692,335.20672607421875,0.0,332.08660888671875,2.6216189861297607,0.0136225708197137,2.642695426940918,1718.722217469252,1914.2682829078797,0.1887567639350891,901.0,-329.2366027832031,0.690165102481842,0.29829779267311096,901.0,0.1722344607114792,0.651097297668457,0.2950281500816345,1.0,24.596987648655457,0.10306654870510101,901.0,74.75496673583984,0.6192375421524048,352.3235168457031,1066.7194558669953,1000.0,1700.903701954548,248.26638793945312,901,36630.501786231995
902000,1.952832818031311,333.96380615234375,0.0,331.22479248046875,2.6216025352478027,0.014751292160020392,2.453183889389038,1720.7375754052596,1931.1593442877613,0.18876032531261444,902.0,-329.4766845703125,0.6901315450668335,0.24003565311431885,902.0,0.22424496710300446,0.6005814671516418,0.2860775887966156,1.0,24.59617754991248,0.10289943963289261,902.0,158.4367218017578,0.6544041633605957,351.40618896484375,1067.0909044242505,1000.0,1697.122591680124,248.3773193359375,902,36672.36497092247
903000,2.315851926803589,332.6576843261719,0.0,328.8388977050781,2.6216745376586914,0.014751292160020392,3.396608591079712,1724.9274082662355,1898.1410619082835,0.18879204988479614,903.0,-328.05487060546875,0.6901211142539978,0.3807063102722168,903.0,0.17618470638990402,0.6162774562835693,0.3469320833683014,1.0,24.5957414955221,0.10282832384109497,903.0,106.587158203125,0.6029703617095947,349.5452880859375,1068.1002538817656,1000.0,1701.1732532515837,248.49058532714844,903,36713.67257475853
904000,1.8848373889923096,331.29400634765625,0.0,328.3424072265625,2.62172269821167,0.014460633428115275,2.5094099044799805,1726.984885779358,1931.7974609030625,0.18886840343475342,904.0,-327.8453369140625,0.6900796890258789,0.2349161058664322,904.0,0.2615426555275917,0.7259011268615723,0.2516968250274658,1.0,24.595276464341293,0.1028008759021759,904.0,110.46442413330078,0.7181110382080078,349.61090087890625,1069.161741902415,1000.0,1707.3709274891319,248.60354614257812,904,36755.02494597435
905000,2.1027963161468506,331.8480224609375,0.0,328.25567626953125,2.6220009326934814,0.013896384493189945,2.578611135482788,1729.0044062304546,1708.1948669999103,0.18889567255973816,905.0,-328.4804382324219,0.6900884509086609,0.1939624547958374,905.0,0.25279368460178375,0.7419246435165405,0.22137625515460968,1.0,24.59493714229298,0.10262949019670486,905.0,95.46493530273438,0.7392505407333374,348.0357360839844,1070.1970335434094,1000.0,1709.432702865314,248.71531677246094,905,36796.190808057785
906000,2.0166473388671875,331.74365234375,0.0,328.9541320800781,2.6217994689941406,0.014460633428115275,2.3427815437316895,1730.782688779516,2019.5343164566634,0.18890218436717987,906.0,-328.7706298828125,0.6901381611824036,0.4050918519496918,906.0,0.21330683678388596,0.6253942251205444,0.41922295093536377,1.0,24.594097371482764,0.102289117872715,906.0,175.30490112304688,0.653603732585907,350.3919982910156,1071.1145228378302,1000.0,1714.0012026506377,248.8272247314453,906,36838.1073846817
907000,1.8480392694473267,332.85986328125,0.0,329.79248046875,2.621859312057495,0.0156587938752642,2.1467816829681396,1737.1223360871527,2019.1556664926052,0.18895603716373444,907.0,-329.71307373046875,0.6901708245277405,0.33650708198547363,907.0,0.21503496170043945,0.7481786608695984,0.30888858437538147,1.0,24.593228130590912,0.10208901762962341,907.0,113.74230194091797,0.7325478196144104,351.47100830078125,1072.1870545550416,1000.0,1717.0664219729492,248.9398651123047,907,36880.07101726532
908000,1.829093098640442,332.48046875,0.0,329.3871154785156,2.622023582458496,0.014460633428115275,2.209489107131958,1734.1003259049255,1500.8552707307551,0.1889844685792923,908.0,-329.4429931640625,0.6902788281440735,0.23754727840423584,908.0,0.2108379825949669,0.770350456237793,0.25371813774108887,1.0,24.592799191337175,0.10188150405883789,908.0,100.15240478515625,0.7667255401611328,280.74725341796875,1073.0844950182666,1000.0,1719.6102538674334,249.05226135253906,908,36921.37657594681
909000,1.8138726949691772,332.6435546875,0.0,329.15411376953125,2.6220648288726807,0.0136225708197137,2.4517340660095215,1735.3517716454494,2031.9334336071493,0.1889999806880951,909.0,-330.5477294921875,0.6903733611106873,0.29226282238960266,909.0,0.22955623269081116,0.7679612040519714,0.2870114743709564,1.0,24.592334796404252,0.10156820714473724,909.0,177.39096069335938,0.786096453666687,351.4053039550781,1074.0904053522574,1000.0,1720.8854895589645,249.16629028320312,909,36962.736865997314
910000,1.7824245691299438,334.8782958984375,0.0,331.33111572265625,2.6222589015960693,0.0136225708197137,2.1132984161376953,1735.6332148120068,1756.7992464040376,0.189036563038826,910.0,-329.508544921875,0.690375566482544,0.27677807211875916,910.0,0.19641215354204178,0.767566442489624,0.26865819096565247,1.0,24.591985189296086,0.10144827514886856,910.0,109.7527847290039,0.7565574645996094,349.9150390625,1075.077659084703,1000.0,1721.4963180203372,249.27850341796875,910,37003.92599439621
911000,1.798452377319336,334.02703857421875,0.0,330.8587646484375,2.6223652362823486,0.013896384493189945,2.6182429790496826,1739.096090542196,2015.5580427563432,0.1890336275100708,911.0,-331.067138671875,0.6904377341270447,0.284297913312912,911.0,0.2006508708000183,0.7780677676200867,0.25538328289985657,1.0,24.59173396624244,0.10124573856592178,911.0,156.90931701660156,0.7871426343917847,352.31695556640625,1075.584938079772,1000.0,1719.9630669273547,249.38743591308594,911,37044.96808767319
912000,2.055988073348999,332.8321533203125,0.0,330.064453125,2.6227192878723145,0.015047793132436803,2.1510236263275146,1739.965054015528,1864.6604195264802,0.18906083703041077,912.0,-330.5064697265625,0.6904779672622681,0.31071218848228455,912.0,0.18966078013181686,0.7277751564979553,0.2421359419822693,1.0,24.591351439632078,0.10107811540365219,912.0,117.80154418945312,0.7108738422393799,349.6251525878906,1076.6711712003732,1000.0,1729.3363485245654,249.5001678466797,912,37086.209037303925
913000,2.1496198177337646,330.1540222167969,0.0,327.2726745605469,2.622837781906128,0.015047793132436803,2.5887277126312256,1738.1054911449883,1726.6003592784084,0.1890750527381897,913.0,-329.8905029296875,0.6905275583267212,0.3919028043746948,913.0,0.1902913749217987,0.6646534204483032,0.4042263925075531,1.0,24.590979450234208,0.10092638432979584,913.0,107.14356231689453,0.6334083676338196,352.0816345214844,1077.394106692219,1000.0,1730.7815998012695,249.6103515625,913,37127.43536090851
914000,2.59098744392395,332.4342346191406,0.0,328.348876953125,2.6229419708251953,0.015047793132436803,3.263216257095337,1740.8086493681465,1938.288741732346,0.1891031563282013,914.0,-331.21990966796875,0.6906033158302307,0.28191056847572327,914.0,0.22549088299274445,0.6459755301475525,0.26009097695350647,1.0,24.590083817859075,0.10077598690986633,914.0,151.5344696044922,0.6676629781723022,353.55853271484375,1078.3202185428936,1000.0,1732.4780088935931,249.72349548339844,914,37169.45443415642
915000,2.201592206954956,334.82562255859375,0.0,331.46490478515625,2.6229894161224365,0.014751292160020392,2.5986521244049072,1740.3122663058791,1795.658340535117,0.18913474678993225,915.0,-332.57440185546875,0.6906930804252625,0.3003639578819275,915.0,0.23158837854862213,0.7046177387237549,0.3093266189098358,1.0,24.58949228275897,0.10062385350465775,915.0,113.18661499023438,0.7320986390113831,353.6262512207031,1078.9812606918965,1000.0,1731.6674063972316,249.83541870117188,915,37211.01637554169
916000,1.9362914562225342,336.0211181640625,0.0,332.80108642578125,2.622915267944336,0.014175701821503062,2.4276392459869385,1739.0748117152534,1725.0119351985315,0.18914221227169037,916.0,-332.1015625,0.690746545791626,0.23297958076000214,916.0,0.20627935975790024,0.6996179819107056,0.3327271640300751,1.0,24.589233998542266,0.10042187571525574,916.0,103.16175842285156,0.7274014353752136,353.2433166503906,1079.588544756945,1000.0,1732.5406726459034,249.9471435546875,916,37252.075443029404
917000,2.0277512073516846,336.62921142578125,0.0,333.1398010253906,2.622915029525757,0.015047793132436803,3.0845839977264404,1739.6173172124652,1623.4886534145567,0.18917295336723328,917.0,-331.22015380859375,0.6907980442047119,0.41166266798973083,917.0,0.1912960708141327,0.6565672159194946,0.3273671865463257,1.0,24.58888761678506,0.10030899196863174,917.0,105.9043197631836,0.5935166478157043,328.08074951171875,1080.4016979399062,1000.0,1733.7106189950289,250.0601806640625,917,37293.26898765564
918000,2.0673792362213135,337.38250732421875,0.0,334.00238037109375,2.622568368911743,0.014175701821503062,3.0106658935546875,1744.5209791598927,1882.4385948831036,0.18915167450904846,918.0,-332.4150085449219,0.690817654132843,0.24181754887104034,918.0,0.14931242167949677,0.7137161493301392,0.19700799882411957,1.0,24.588584558014905,0.10006140917539597,918.0,128.4104766845703,0.6995582580566406,354.87725830078125,1080.9596016248677,1000.0,1734.379617855571,250.17201232910156,918,37334.39791274071
919000,1.9932396411895752,336.6515197753906,0.0,334.0667724609375,2.6221792697906494,0.014751292160020392,2.439321517944336,1743.6105138126763,1629.197048730836,0.1891290545463562,919.0,-333.6683654785156,0.6909283995628357,0.38041627407073975,919.0,0.19098196923732758,0.6491026282310486,0.2663101851940155,1.0,24.58830167163878,0.09971009194850922,919.0,145.2067413330078,0.5623235702514648,353.43756103515625,1081.774518320754,1000.0,1735.9758974117806,250.2860107421875,919,37375.497188568115
920000,2.0405473709106445,336.36724853515625,0.0,333.6492614746094,2.621910572052002,0.013896384493189945,3.6143290996551514,1745.6130601955383,2007.7857013939974,0.1891089528799057,920.0,-332.3907775878906,0.6910040974617004,0.39668259024620056,920.0,0.21298494935035706,0.5781804919242859,0.4158870279788971,1.0,24.587959461648975,0.09937130659818649,920.0,114.25907135009766,0.5956915020942688,356.72210693359375,1082.4582569007518,1000.0,1737.5243465325173,250.39950561523438,920,37416.687685489655
921000,2.164870023727417,335.1986083984375,0.0,332.24285888671875,2.6221487522125244,0.015047793132436803,3.253420114517212,1747.6110157657886,1934.1642209609704,0.18914446234703064,921.0,-333.1743469238281,0.691014289855957,0.29232028126716614,921.0,0.1839013397693634,0.7213614583015442,0.11735695600509644,1.0,24.587598517898137,0.09936730563640594,921.0,153.5462646484375,0.6315531730651855,354.612548828125,1083.509559862411,1000.0,1740.2651902322834,250.51486206054688,921,37457.90786886215
922000,1.9636261463165283,337.36627197265625,0.0,334.697998046875,2.621886730194092,0.014460633428115275,2.759209156036377,1747.192706816941,1777.9080525259305,0.18913812935352325,922.0,-334.0345764160156,0.6909960508346558,0.2662225067615509,922.0,0.23790574818849564,0.6892029047012329,0.31649741530418396,1.0,24.587202720910234,0.0992642492055893,922.0,92.92047119140625,0.6751961708068848,356.6861877441406,1084.2868334033458,1000.0,1741.000161068613,250.62953186035156,922,37499.18241882324
923000,2.381854772567749,336.94183349609375,0.0,334.12469482421875,2.6211507320404053,0.015047793132436803,3.0220305919647217,1754.0601106543047,1617.2310779707655,0.1891922503709793,923.0,-330.5177307128906,0.6913315653800964,0.2679966390132904,923.0,0.195070318877697,0.6554946303367615,0.269721657037735,1.0,24.586806141873126,0.09946498274803162,923.0,115.07247161865234,0.6443339586257935,353.3677978515625,1082.7717054452903,1000.0,1720.4295551682208,250.29608154296875,923,37540.459491729736
924000,2.5558571815490723,335.0614013671875,0.0,332.4668884277344,2.6211941242218018,0.014175701821503062,2.425312042236328,1750.892733936387,1046.1616238446616,0.1891617774963379,924.0,-331.9878845214844,0.6913918852806091,0.3563880920410156,924.0,0.20906741172075272,0.6697812676429749,0.3564740717411041,1.0,24.58649983815981,0.0991801843047142,924.0,127.2414779663086,0.66020268201828,237.3144073486328,1083.118357957022,1000.0,1716.4356451791748,250.4048614501953,924,37581.599905729294
925000,1.835245966911316,339.53350830078125,0.0,336.6666259765625,2.6214804649353027,0.014751292160020392,2.56603741645813,1735.2772324597345,-146.20167216918202,0.18917791545391083,925.0,-333.8115539550781,0.6914247870445251,0.352274626493454,925.0,0.21504903584718704,0.6353529691696167,0.36480507254600525,1.0,24.58617261369345,0.09901547431945801,925.0,99.84984588623047,0.6399247050285339,11.158783912658691,1083.8406368167057,1000.0,1720.8604855843932,250.5171356201172,925,37622.77335858345
926000,2.522066116333008,336.2466125488281,0.0,333.27996826171875,2.6212542057037354,0.015047793132436803,2.8782975673675537,1738.4362470506626,2026.62048005103,0.189161479473114,926.0,-335.1954345703125,0.6914212703704834,0.49789151549339294,926.0,0.19569268822669983,0.605813205242157,0.47348690032958984,1.0,24.585739930346183,0.098909892141819,926.0,107.21463012695312,0.5682597160339355,358.0060119628906,1084.4533121553263,1000.0,1722.0957496993426,250.63023376464844,926,37664.10946440697
927000,2.307079553604126,340.027587890625,0.0,337.1358947753906,2.621212959289551,0.0156587938752642,2.7191524505615234,1740.1773896743048,1963.6907804934988,0.18919537961483002,927.0,-337.31231689453125,0.6914390325546265,0.40486574172973633,927.0,0.2111140638589859,0.6809365153312683,0.38474974036216736,1.0,24.58539024037048,0.09869182854890823,927.0,97.95783233642578,0.6599192023277283,359.65618896484375,1085.3523870518593,1000.0,1724.6981732700192,250.74603271484375,927,37705.31974220276
928000,2.2586112022399902,339.8356018066406,0.0,336.79620361328125,2.621072769165039,0.014460633428115275,2.9262166023254395,1746.062025002548,1900.6196463103192,0.18921314179897308,928.0,-337.5550537109375,0.6914868354797363,0.3389599323272705,928.0,0.16190281510353088,0.630081295967102,0.386248916387558,1.0,24.585064525439837,0.09852631390094757,928.0,79.96211242675781,0.6529580354690552,359.8368225097656,1085.9868004370412,1000.0,1722.2487750310956,250.85989379882812,928,37746.49438238144
929000,2.34238862991333,340.34478759765625,0.0,337.28509521484375,2.620807647705078,0.015047793132436803,2.4545180797576904,1750.2863986088248,1972.125807915195,0.18925903737545013,929.0,-336.66973876953125,0.6915284395217896,0.3480224609375,929.0,0.1826123669743538,0.6631135940551758,0.3086227476596832,1.0,24.58463532881485,0.09859095513820648,929.0,150.7811737060547,0.6628406047821045,360.3901062011719,1086.9343045375133,1000.0,1729.7600666957762,250.978759765625,929,37787.829169511795
930000,2.3592967987060547,341.62408447265625,0.0,338.79632568359375,2.620620012283325,0.014175701821503062,2.1433138847351074,1757.7703708792455,1973.3763561602955,0.18925075232982635,930.0,-337.2865905761719,0.6915965676307678,0.3126644194126129,930.0,0.2099028006196022,0.656562089920044,0.39701223373413086,1.0,24.584263911871343,0.09827148169279099,930.0,84.33903503417969,0.7077412605285645,361.79974365234375,1087.7119988761062,1000.0,1732.8122299636398,251.0960235595703,930,37829.07649111748
931000,2.6975996494293213,342.5006408691406,0.0,339.4317626953125,2.620591640472412,0.0136225708197137,2.8574719429016113,1761.7181605547316,2005.8186768107091,0.18928557634353638,931.0,-337.2942199707031,0.6916412115097046,0.590368390083313,931.0,0.2134121060371399,0.6058951616287231,0.5235103964805603,1.0,24.583472239301308,0.09824144840240479,931.0,138.2228240966797,0.5147733688354492,362.6655578613281,1088.4824963829435,1000.0,1738.435279975327,251.2144775390625,931,37870.972454071045
932000,2.2107291221618652,342.80657958984375,0.0,339.8666076660156,2.6206400394439697,0.014175701821503062,2.6620986461639404,1768.9772583375734,2178.258684480151,0.18933634459972382,932.0,-340.5660095214844,0.6916202902793884,0.5735334753990173,932.0,0.23317469656467438,0.5612094402313232,0.5511559844017029,1.0,24.58248257695268,0.09819506853818893,932.0,116.02891540527344,0.5559757947921753,364.31842041015625,1089.5617911218594,1000.0,1746.809121130948,251.33558654785156,932,37913.17646956444
933000,1.9319279193878174,344.97216796875,0.0,342.17779541015625,2.62089467048645,0.0136225708197137,2.420545816421509,1771.954449502456,1943.438321517556,0.1893938183784485,933.0,-341.303955078125,0.69161057472229,0.4516201913356781,933.0,0.17912588268518448,0.6587861776351929,0.35179758071899414,1.0,24.582233665852364,0.09813394397497177,933.0,166.9027557373047,0.6448625922203064,363.5523376464844,1090.882146129734,1000.0,1755.6575050072631,251.45816040039062,933,37954.2401509285
934000,1.88005793094635,345.54595947265625,0.0,342.93865966796875,2.620626926422119,0.012833077932624282,2.2435054779052734,1773.6563032540143,1614.9067545234743,0.18938621878623962,934.0,-341.0162048339844,0.6916364431381226,0.390342116355896,934.0,0.19380182772874832,0.7179726958274841,0.3701479434967041,1.0,24.581985260846864,0.09801886975765228,934.0,187.54115295410156,0.7017390727996826,362.6579895019531,1091.418631694716,1000.0,1755.0309866384102,251.57716369628906,934,37995.3038816452
935000,2.1620616912841797,344.23980712890625,0.0,341.52197265625,2.620283603668213,0.013896384493189945,2.8048412799835205,1776.7217691071994,2069.522641337405,0.1893814206123352,935.0,-341.3974304199219,0.6916904449462891,0.6517181396484375,935.0,0.22473957389593124,0.4695507884025574,0.6257957816123962,1.0,24.581521545765465,0.09779301285743713,935.0,110.80943298339844,0.44544652104377747,364.1249694824219,1092.1298230955751,1000.0,1757.8358449391856,251.6969451904297,935,38036.70160365105
936000,1.9114888906478882,343.0458984375,0.0,340.4555969238281,2.620145320892334,0.013896384493189945,2.3663926124572754,1780.0864258339593,2204.428182929491,0.1894177496433258,936.0,-339.6084899902344,0.6917295455932617,0.5879015326499939,936.0,0.25487691164016724,0.5120396018028259,0.5506417751312256,1.0,24.581218696720622,0.09754549711942673,936.0,127.01060485839844,0.5084546804428101,364.0401916503906,1093.171650229645,1000.0,1764.8190299561088,251.8157196044922,936,38077.851694345474
937000,2.0602734088897705,342.04229736328125,0.0,339.86663818359375,2.6202447414398193,0.014175701821503062,2.210035800933838,1777.4418197505051,1504.5641700852982,0.18943868577480316,937.0,-338.5394592285156,0.6917397975921631,0.45257458090782166,937.0,0.19693578034639359,0.5044512748718262,0.5154048800468445,1.0,24.580925406361217,0.09732552617788315,937.0,109.9565658569336,0.5891411304473877,360.5457458496094,1094.13411370109,1000.0,1767.7999543363173,251.93275451660156,937,38118.9879758358
938000,1.9388625621795654,342.0771484375,0.0,339.32452392578125,2.6201388835906982,0.013896384493189945,2.4423463344573975,1777.5135837430666,1988.359634667196,0.18941175937652588,938.0,-339.244873046875,0.6917905211448669,0.5561671853065491,938.0,0.1965012550354004,0.5850356221199036,0.5385037064552307,1.0,24.580592380789835,0.09722378849983215,938.0,86.16936492919922,0.5661658048629761,363.0508117675781,1094.5763706645737,1000.0,1765.6279990450455,252.0482177734375,938,38160.18692588806
939000,2.1899588108062744,342.3852844238281,0.0,339.44873046875,2.6200098991394043,0.014175701821503062,2.9161949157714844,1776.649384265796,1934.7808044465237,0.18942463397979736,939.0,-339.7063293457031,0.6918579339981079,0.45425036549568176,939.0,0.1755799800157547,0.5694633722305298,0.47446689009666443,1.0,24.580220831419318,0.0971032977104187,939.0,62.49351119995117,0.5900909304618835,363.60235595703125,1095.3859272613672,1000.0,1764.302045392235,252.16561889648438,939,38201.44686412811
940000,2.4457268714904785,340.70977783203125,0.0,336.72076416015625,2.6199285984039307,0.013091022799070031,4.824074745178223,1773.5465896436112,1764.7948008996398,0.1894383728504181,940.0,-338.557861328125,0.6919388771057129,0.362632155418396,940.0,0.2194875329732895,0.6387397646903992,0.3931063711643219,1.0,24.57989681240853,0.09685041010379791,940.0,219.23898315429688,0.6435583233833313,361.07220458984375,1096.455853804978,1000.0,1764.4127421827466,252.28489685058594,940,38242.63409948349
941000,2.3311243057250977,343.7705383300781,0.0,341.06866455078125,2.619699001312256,0.0136225708197137,2.624371290206909,1772.1745734471456,1834.6235242296157,0.18941326439380646,941.0,-341.8583679199219,0.6920616626739502,0.631191074848175,941.0,0.17542079836130142,0.44546377658843994,0.6412877440452576,1.0,24.579572887780202,0.09644227474927902,941.0,109.73332977294922,0.447429358959198,363.37701416015625,1097.1245298685037,1000.0,1762.6778174082667,252.40235900878906,941,38283.82227373123
942000,2.7568671703338623,345.076416015625,0.0,342.402099609375,2.6196563243865967,0.0136225708197137,2.703521728515625,1770.4535593213648,1270.2737159590029,0.1894032508134842,942.0,-340.8282470703125,0.692083477973938,0.5917118191719055,942.0,0.23400960862636566,0.5021992921829224,0.5284137725830078,1.0,24.57924393151772,0.09613358974456787,942.0,133.92245483398438,0.49353140592575073,361.9222412109375,1097.788676831547,1000.0,1759.1794216778205,252.519287109375,942,38325.01937913895
943000,2.449028730392456,345.71856689453125,0.0,342.6828308105469,2.6192193031311035,0.014175701821503062,2.792133331298828,1775.3200711301638,1911.9001322187269,0.1893264353275299,943.0,-342.1845703125,0.6921829581260681,0.4956332743167877,943.0,0.20381581038236618,0.5271875262260437,0.46869516372680664,1.0,24.5788610985346,0.09590840339660645,943.0,151.90805053710938,0.5445473194122314,366.8070983886719,1097.6863486121358,1000.0,1751.8472630218132,252.6338653564453,943,38366.30168581009
944000,2.399080991744995,347.9158020019531,0.0,344.9208984375,2.6190032958984375,0.014751292160020392,2.6816463470458984,1780.0211296241437,2066.2450515693995,0.18934427201747894,944.0,-344.05804443359375,0.6921765208244324,0.6416707038879395,944.0,0.19432872533798218,0.4453008472919464,0.6980827450752258,1.0,24.578426374005403,0.09567547589540482,944.0,133.21685791015625,0.5013077855110168,368.2108459472656,1098.8265601106912,1000.0,1758.1546959737782,252.75682067871094,944,38407.666367053986
945000,2.0287528038024902,347.38507080078125,0.0,344.50543212890625,2.6192739009857178,0.015973535632157008,2.631716012954712,1786.5037758975022,1873.6695882014908,0.189388707280159,945.0,-343.8315734863281,0.6921800971031189,0.5476702451705933,945.0,0.21518990397453308,0.5087404251098633,0.5365972518920898,1.0,24.578196584425807,0.09559725224971771,945.0,183.16441345214844,0.5127430558204651,367.6000061035156,1099.816250084188,1000.0,1759.053173455523,252.8783416748047,945,38448.7119204998
946000,2.1597256660461426,346.09295654296875,0.0,343.4031982421875,2.618887186050415,0.01662212523270047,3.0074985027313232,1790.0118278389366,1863.1939255997665,0.1893848031759262,946.0,-344.02496337890625,0.692216694355011,0.5466668605804443,946.0,0.18881571292877197,0.5540087223052979,0.5370564460754395,1.0,24.577841848504807,0.09521881490945816,946.0,117.0930404663086,0.523964524269104,368.2170715332031,1100.7101393192834,1000.0,1763.3674655888199,253.00001525878906,946,38489.95391178131
947000,2.123539924621582,347.66192626953125,0.0,345.3310546875,2.618703603744507,0.014460633428115275,2.075272560119629,1796.4036032584834,2151.720687458934,0.18939460813999176,947.0,-344.05303955078125,0.6921941041946411,0.41962769627571106,947.0,0.18315643072128296,0.6152979135513306,0.3674750030040741,1.0,24.577535956550342,0.09515946358442307,947.0,150.01768493652344,0.6196727156639099,369.7315368652344,1101.5979093318074,1000.0,1765.6786428063688,253.1215057373047,947,38531.120518922806
948000,2.0273995399475098,347.9783935546875,0.0,344.852294921875,2.618022918701172,0.014751292160020392,2.8226232528686523,1795.071253081961,1803.6827633015178,0.18941152095794678,948.0,-344.25653076171875,0.692192554473877,0.4734165668487549,948.0,0.22951894998550415,0.6680768132209778,0.43408122658729553,1.0,24.577169439695332,0.0952533483505249,948.0,132.5995635986328,0.6555993556976318,366.05682373046875,1102.3241484450843,1000.0,1767.0256224698671,253.24278259277344,948,38572.38329768181
949000,2.1388120651245117,347.596923828125,0.0,345.0479736328125,2.617767095565796,0.015350253774398782,2.2658183574676514,1797.005167246164,1883.9589535074108,0.18943020701408386,949.0,-344.6718444824219,0.6922045946121216,0.4549337923526764,949.0,0.1643330603837967,0.699039876461029,0.42054930329322815,1.0,24.576836314553425,0.0950857624411583,949.0,181.4530029296875,0.6565561294555664,367.06634521484375,1103.0382068010288,1000.0,1766.6793331106455,253.36257934570312,949,38613.59484410286
950000,2.1376614570617676,345.65631103515625,0.0,342.7919921875,2.6177165508270264,0.01695622994987775,2.503403663635254,1798.8323761397194,1837.8601338439803,0.18946680426597595,950.0,-342.43316650390625,0.692203938961029,0.5759691596031189,950.0,0.18017467111349106,0.5278768539428711,0.5920748114585876,1.0,24.576479325980085,0.09504412114620209,950.0,169.71063232421875,0.5348288416862488,366.6463623046875,1103.9139663367534,1000.0,1767.360893233281,253.48191833496094,950,38654.845041036606
951000,2.494144916534424,346.029541015625,0.0,342.9091796875,2.6172122955322266,0.015973535632157008,2.8387398719787598,1803.015143480477,2118.1267900126536,0.1894931197166443,951.0,-345.35687255859375,0.6921805739402771,0.6650949120521545,951.0,0.2653436064720154,0.48008468747138977,0.6794004440307617,1.0,24.5761494339938,0.09499869495630264,951.0,100.17682647705078,0.46410632133483887,369.8437805175781,1104.5551209083928,1000.0,1767.5792806104216,253.59988403320312,951,38696.05377173424
952000,1.9448868036270142,348.7585754394531,0.0,346.3885192871094,2.6168575286865234,0.015350253774398782,2.251605749130249,1802.502253314368,1739.6622479052214,0.18949811160564423,952.0,-345.35980224609375,0.6921849846839905,0.6300724148750305,952.0,0.18063154816627502,0.41544830799102783,0.6319354176521301,1.0,24.575894995507472,0.0948198065161705,952.0,172.7779541015625,0.4178225100040436,338.6073913574219,1105.5592485272464,1000.0,1769.3953594236539,253.7219696044922,952,38737.14467668533
