total/steps,train/param_noise_distance,rollout/return_history,eval/return,rollout/Q_mean,rollout/actions_mean,total/epochs,reference_actor_Q_std,rollout/actions_std,reference_actor_Q_mean,total/duration,reference_Q_std,train/loss_actor,reference_action_std,eval/return_history,obs_rms_mean,ret_rms_mean,reference_action_mean,rollout/episodes,ret_rms_std,train/loss_critic,total/steps_per_second,total/episodes,obs_rms_std,reference_Q_mean,eval/episodes,rollout/episode_steps,rollout/return,eval/Q
726000,0.0,750.252662197071,1056.6035394842183,231.0344696044922,0.09151564538478851,726,146.52468872070312,0.6602252721786499,130.4231719970703,31753.204929351807,145.37332153320312,-223.91641235351562,0.7657093405723572,953.8177630314925,0.14702412486076355,0.0,0.02730434387922287,726.0,1.0,37.217926025390625,22.863833796156595,726.0,2.4126949310302734,128.8934783935547,726.0,1000.0,561.1449850682396,248.73660278320312
727000,0.0,740.8763459456319,1001.191861288244,230.73019409179688,0.09154290705919266,727,146.2239227294922,0.6605541110038757,130.1339569091797,31799.243408203125,145.6035614013672,-222.79673767089844,0.7814764380455017,953.5566456210269,0.14706532657146454,0.0,0.0810336247086525,727.0,1.0,74.38253784179688,22.86217916154756,727.0,2.411984920501709,128.82391357421875,727.0,1000.0,560.1224205718061,247.71185302734375
728000,0.0,740.9468022136068,903.332002858732,230.75254821777344,0.09143427014350891,728,147.044677734375,0.6605069041252136,130.1450958251953,31844.01820039749,145.804931640625,-223.24447631835938,0.7421475648880005,953.0335100176703,0.1470712572336197,0.0,0.015433025546371937,728.0,1.0,62.87559127807617,22.86143650021255,728.0,2.4119763374328613,128.67996215820312,728.0,1000.0,560.518668284353,246.97991943359375
729000,0.0,739.9027024657806,1046.0951722609204,230.77308654785156,0.09160871803760529,729,152.4638671875,0.6604405045509338,124.96224212646484,31889.454788208008,151.1329803466797,-222.13250732421875,0.7550098896026611,955.5229607780144,0.14711357653141022,0.0,0.03112711012363434,729.0,1.0,100.6806411743164,22.860221500857,729.0,2.4121131896972656,123.57742309570312,729.0,1000.0,560.6338505592437,246.39622497558594
730000,0.0,743.0396299904897,712.692439524743,230.79478454589844,0.09167357534170151,730,154.7202606201172,0.6603604555130005,124.40892028808594,31935.77031993866,153.8895721435547,-220.94677734375,0.7599378824234009,953.8050646362237,0.14715926349163055,0.0,0.1341034173965454,730.0,1.0,32.573482513427734,22.858380827727665,730.0,2.412243366241455,123.26495361328125,730.0,1000.0,561.1248364560279,222.54530334472656
731000,0.0,742.2296455748358,1049.3928825610642,230.8143310546875,0.09174942970275879,731,153.4105987548828,0.6603195667266846,122.96370697021484,31981.9009912014,152.90724182128906,-221.80072021484375,0.7506007552146912,955.2081872198406,0.14717602729797363,0.0,0.04759684205055237,731.0,1.0,53.639251708984375,22.85667760028107,731.0,2.412435531616211,121.78581237792969,731.0,1000.0,561.2841138939228,246.80172729492188
732000,0.0,741.129127214599,924.8287137328887,230.83285522460938,0.09167914092540741,732,152.10716247558594,0.6602784395217896,125.22869110107422,32032.26172399521,151.24029541015625,-220.95376586914062,0.7398276925086975,954.1572549547111,0.14715628325939178,0.0,0.14050175249576569,732.0,1.0,35.4158821105957,22.851961135534253,732.0,2.4117982387542725,123.78864288330078,732.0,1000.0,561.4664936059114,245.68492126464844
733000,0.0,739.7762992727222,952.9907126951366,230.85182189941406,0.09174584597349167,733,149.2499237060547,0.6602829098701477,126.54107666015625,32080.862259864807,148.51226806640625,-221.41610717773438,0.7868456840515137,953.9680330714083,0.14720508456230164,0.0,-0.08377531170845032,733.0,1.0,74.02098846435547,22.84851305000706,733.0,2.4120261669158936,125.13351440429688,733.0,1000.0,561.7900967277438,245.83700561523438
734000,0.0,740.9906737607274,1084.904600137791,230.87274169921875,0.09165360778570175,734,147.05142211914062,0.6603109836578369,127.2885971069336,32130.61600637436,146.14761352539062,-220.4902801513672,0.7803975343704224,955.2768357997725,0.14723758399486542,0.0,-0.2118820697069168,734.0,1.0,53.699684143066406,22.844255455742974,734.0,2.412609815597534,126.13432312011719,734.0,1000.0,562.4136172533542,246.1866455078125
735000,0.0,741.5742622489697,996.2430215519865,230.89271545410156,0.09171634912490845,735,146.9650115966797,0.660321056842804,127.72427368164062,32175.90215444565,145.8746795654297,-219.58900451660156,0.7728608250617981,956.7293905951924,0.14730021357536316,0.0,-0.10428762435913086,735.0,1.0,80.6968994140625,22.843182344102424,735.0,2.413224697113037,126.60266876220703,735.0,1000.0,562.9403792599727,245.85455322265625
736000,0.0,738.4631013390617,970.0872900528077,230.90826416015625,0.09190017729997635,736,146.07351684570312,0.6602209210395813,127.61785125732422,32221.28962278366,145.0199432373047,-220.36538696289062,0.7835094332695007,957.8829007372643,0.1472986340522766,0.0,-0.003705409588292241,736.0,1.0,34.05765151977539,22.842040421609155,736.0,2.4128901958465576,126.29849243164062,736.0,1000.0,562.7872327928369,244.77432250976562
737000,0.0,740.3910788703573,1037.2867371727514,230.92657470703125,0.09183724224567413,737,147.1867218017578,0.6601673364639282,124.9842758178711,32266.121077299118,146.36077880859375,-219.74392700195312,0.7869896292686462,959.5643109506385,0.14731982350349426,0.0,-0.07603592425584793,737.0,1.0,48.12309265136719,22.84129530892133,737.0,2.413174867630005,123.78678131103516,737.0,1000.0,563.2650136926076,245.1804962158203
738000,0.0,739.628251143424,1018.7468289469045,230.94375610351562,0.0919639989733696,738,146.14085388183594,0.6601049304008484,126.08418273925781,32310.96068096161,145.5452423095703,-220.53627014160156,0.7741048336029053,959.313612301969,0.1473243683576584,0.0,-0.08800850063562393,738.0,1.0,41.57020950317383,22.840546503306143,738.0,2.413294792175293,125.078857421875,738.0,1000.0,563.4583842717421,245.47935485839844
739000,0.0,735.9704749899045,908.0068470460661,230.96151733398438,0.09177044779062271,739,148.7784423828125,0.660024881362915,127.81263732910156,32357.26143860817,147.6200408935547,-221.3098602294922,0.7715903520584106,957.9574288831059,0.1472165882587433,0.0,-0.14671869575977325,739.0,1.0,56.55925750732422,22.838768398311885,739.0,2.4129891395568848,126.23233795166016,739.0,1000.0,563.2958235276487,246.02137756347656
740000,0.0,734.2553029166666,1006.5145652606016,230.98159790039062,0.0919024869799614,740,148.8697967529297,0.6600145697593689,127.35885620117188,32402.81680560112,147.92515563964844,-222.46755981445312,0.7492835521697998,957.8690412205506,0.14724120497703552,0.0,-0.20125873386859894,740.0,1.0,53.068119049072266,22.837520714312845,740.0,2.412654161453247,125.97627258300781,740.0,1000.0,563.4901698422505,247.874267578125
741000,0.0,733.706538893387,889.1837795592598,231.00267028808594,0.09188476204872131,741,147.53604125976562,0.6599920988082886,129.7875518798828,32447.547189712524,146.51358032226562,-222.53826904296875,0.7618476748466492,956.732513508836,0.14728088676929474,0.0,-0.11254516988992691,741.0,1.0,60.50981521606445,22.83685714878731,741.0,2.412806749343872,128.463134765625,741.0,1000.0,563.8557220890141,247.0071563720703
742000,0.0,733.9556117186127,1043.0124659328599,231.02420043945312,0.0920296311378479,742,147.14683532714844,0.6599211692810059,128.652587890625,32492.21591114998,146.2501220703125,-223.00592041015625,0.710735559463501,958.8012731294019,0.14734382927417755,0.0,-0.23447473347187042,742.0,1.0,46.27714920043945,22.83623874804354,742.0,2.412738561630249,126.98771667480469,742.0,1000.0,564.1536714327461,248.5492706298828
743000,0.0,733.5538081570332,913.013694710287,231.04469299316406,0.092085100710392,743,146.51670837402344,0.6598188877105713,129.9053192138672,32536.8049929142,145.96322631835938,-223.02474975585938,0.736423909664154,958.1217565620606,0.14736385643482208,0.0,-0.22427284717559814,743.0,1.0,64.05207061767578,22.83567793954597,743.0,2.4124324321746826,129.01409912109375,743.0,1000.0,564.4282601132046,247.3125457763672
744000,0.0,731.1065177344789,909.7742135413024,231.06497192382812,0.09194791316986084,744,145.41323852539062,0.6597678065299988,129.06878662109375,32581.321446418762,144.81503295898438,-222.2774200439453,0.7185271978378296,958.4835445121919,0.14734746515750885,0.0,-0.24390049278736115,744.0,1.0,49.866336822509766,22.835169568660273,744.0,2.4118947982788086,127.83666229248047,744.0,1000.0,564.3930351982547,247.12652587890625
745000,0.0,729.9189033299274,975.0352903249784,231.0834503173828,0.09200652688741684,745,147.9042510986328,0.6597132682800293,129.4407958984375,32625.89296412468,146.89291381835938,-222.91624450683594,0.7720538377761841,958.2278561733644,0.1473870575428009,0.0,0.003856855211779475,745.0,1.0,67.15126037597656,22.834624045974756,745.0,2.4119222164154053,127.86891174316406,745.0,1000.0,564.4903458274316,247.5738525390625
746000,0.0,729.64890978294,1071.0078981617305,231.104736328125,0.09199980646371841,746,146.8011932373047,0.659640908241272,130.59207153320312,32670.3269405365,145.8694610595703,-224.9310760498047,0.7702914476394653,959.1991995240437,0.14740632474422455,0.0,-0.006829629186540842,746.0,1.0,29.138870239257812,22.83417614270589,746.0,2.411942481994629,129.0025177001953,746.0,1000.0,564.82749534391,248.29981994628906
747000,0.0,731.0135337639031,969.9617085306414,231.12667846679688,0.09197059273719788,747,144.70156860351562,0.6595584750175476,130.59515380859375,32714.852850198746,143.5276336669922,-224.51925659179688,0.7913169264793396,958.7671220106696,0.147410050034523,0.0,-0.018751703202724457,747.0,1.0,74.95535278320312,22.83366529021273,747.0,2.4117915630340576,129.00892639160156,747.0,1000.0,565.2159456836217,248.07400512695312
748000,0.0,730.7203006586248,946.0966599751055,231.14894104003906,0.09191620349884033,748,145.047607421875,0.6594815254211426,131.69427490234375,32759.268434286118,144.28733825683594,-224.57952880859375,0.7756282687187195,959.0319109143156,0.14742307364940643,0.0,-0.06725665181875229,748.0,1.0,88.34549713134766,22.833232723143997,748.0,2.411532402038574,130.2529296875,748.0,1000.0,565.5382106456602,247.65919494628906
749000,0.0,730.6533351679412,973.6310901758601,231.1690216064453,0.09227412194013596,749,143.7620849609375,0.6594567894935608,134.72091674804688,32803.8081741333,142.7720184326172,-225.3860321044922,0.7958419322967529,959.5840908937035,0.14749738574028015,0.0,-0.017140910029411316,749.0,1.0,51.602561950683594,22.832714909929482,749.0,2.411480665206909,133.41455078125,749.0,1000.0,565.598382113676,248.9302978515625
750000,0.0,728.7244780061726,1015.0678847286797,231.18751525878906,0.09219866245985031,750,141.70484924316406,0.6594706773757935,135.10519409179688,32848.68587207794,140.70489501953125,-224.9071807861328,0.765961229801178,961.2258021500357,0.1474885493516922,0.0,-0.030457891523838043,750.0,1.0,65.01500701904297,22.83196359576489,750.0,2.4110002517700195,133.56912231445312,750.0,1000.0,565.5812776115334,247.5605926513672
751000,0.0,726.9011056634732,1077.5625219514761,231.2050018310547,0.09219591319561005,751,142.4384765625,0.6594777703285217,134.9088592529297,32893.267196416855,141.1627960205078,-224.0615234375,0.7873642444610596,963.2982595840792,0.1475096046924591,0.0,-0.0029992659110575914,751.0,1.0,34.305747985839844,22.831420044580074,751.0,2.410916566848755,133.26040649414062,751.0,1000.0,565.5475786077133,248.5464324951172
752000,0.0,729.7443295783727,992.5289678590946,231.22630310058594,0.09232766926288605,752,143.64488220214844,0.6594289541244507,133.5164794921875,32937.88627934456,142.83937072753906,-224.87498474121094,0.7451847195625305,964.5127305464134,0.14758193492889404,0.0,-0.1257621943950653,752.0,1.0,57.672603607177734,22.83085179244126,752.0,2.4109058380126953,132.4813690185547,752.0,1000.0,566.0138909906841,248.64865112304688
753000,0.0,730.3584255629756,1063.5039523052658,231.24842834472656,0.09240057319402695,753,140.3220672607422,0.6593777537345886,135.83834838867188,32982.49806857109,139.52090454101562,-224.6945343017578,0.7803184390068054,965.2552551483751,0.1476227343082428,0.0,-0.06493532657623291,753.0,1.0,70.29695129394531,22.83029012643318,753.0,2.4109206199645996,134.2714385986328,753.0,1000.0,566.394284205134,248.3387451171875
754000,0.0,730.5498404350603,995.8048199528305,231.27166748046875,0.09242165088653564,754,141.1685333251953,0.6593396067619324,136.246337890625,33027.02667784691,140.62049865722656,-226.6589813232422,0.758338212966919,966.8195601730548,0.14766369760036469,0.0,-0.005998348351567984,754.0,1.0,75.12480926513672,22.829787475411777,754.0,2.410776138305664,134.9586181640625,754.0,1000.0,566.7738950308543,248.96725463867188
755000,0.0,730.5338569162116,1082.918530143764,231.29393005371094,0.09244659543037415,755,141.6403350830078,0.6592991948127747,137.61392211914062,33071.59044909477,140.71551513671875,-227.64935302734375,0.8077116012573242,969.6487688462673,0.14769192039966583,0.0,-0.011942461133003235,755.0,1.0,56.078826904296875,22.82926190568696,755.0,2.410845994949341,135.99412536621094,755.0,1000.0,566.9800951236311,250.60325622558594
756000,0.0,734.2230645868127,1064.5929941999213,231.3174591064453,0.09248979389667511,756,137.6390380859375,0.6592029333114624,138.67628479003906,33117.02990412712,136.7284393310547,-226.8272705078125,0.7989972829818726,977.7223922084165,0.1477041244506836,0.0,-0.07918030023574829,756.0,1.0,56.356475830078125,22.828134110715816,756.0,2.4106948375701904,137.15626525878906,756.0,1000.0,567.3662360177832,249.86680603027344
757000,0.0,732.161256086654,895.8302645902613,231.33905029296875,0.09256366640329361,757,137.68240356445312,0.6591730117797852,139.74771118164062,33164.72978234291,136.6925048828125,-227.66015625,0.77854323387146,976.1610837155885,0.14764833450317383,0.0,-0.03202169016003609,757.0,1.0,84.77752685546875,22.82545357577528,757.0,2.4101920127868652,138.54632568359375,757.0,1000.0,567.2272263922322,249.8992462158203
758000,0.0,730.2018188602659,1071.4625497081242,231.36070251464844,0.09273098409175873,758,140.05072021484375,0.6591978073120117,139.9495849609375,33212.84557533264,138.7755584716797,-228.97132873535156,0.7601892352104187,977.661431106377,0.14768420159816742,0.0,-0.015648221597075462,758.0,1.0,58.419952392578125,22.82249493740972,758.0,2.410832643508911,138.91305541992188,758.0,1000.0,567.392601258122,252.26275634765625
759000,0.0,728.0009946223992,572.1894228579501,231.38623046875,0.09279955923557281,759,139.9884033203125,0.6591706275939941,140.36962890625,33259.62745952606,139.2845458984375,-228.87474060058594,0.7387449741363525,973.4952484101552,0.1477101743221283,0.0,-0.08912283182144165,759.0,1.0,89.68846893310547,22.820460058478822,759.0,2.4108104705810547,138.98065185546875,759.0,1000.0,567.4705237905891,198.6580810546875
760000,0.0,728.4264264779781,728.0548703684169,231.41354370117188,0.09283531457185745,760,144.04957580566406,0.6590975522994995,138.5234375,33305.799785614014,142.93785095214844,-229.78543090820312,0.7528029680252075,970.7992228626692,0.14774298667907715,0.0,-0.16783209145069122,760.0,1.0,56.747127532958984,22.818848515635153,760.0,2.4108409881591797,137.42913818359375,760.0,1000.0,567.9684263866532,251.52589416503906
761000,0.0,728.5680450172129,1147.421824335141,231.44113159179688,0.0928340032696724,761,141.95501708984375,0.6590620279312134,138.19656372070312,33350.82201337814,140.88833618164062,-229.62432861328125,0.6921193599700928,971.9827259242634,0.14776848256587982,0.0,-0.2501124441623688,761.0,1.0,66.6317138671875,22.818028284122565,761.0,2.4110684394836426,136.57923889160156,761.0,1000.0,568.4536872538514,253.1165008544922
762000,0.0,732.0268665089216,1072.994979041749,231.4683837890625,0.09271169453859329,762,141.56222534179688,0.659004807472229,137.64285278320312,33395.84923839569,140.49908447265625,-228.9945068359375,0.7618964910507202,972.7161903573458,0.14779093861579895,0.0,-0.23800964653491974,762.0,1.0,69.38591003417969,22.817206849883537,762.0,2.411332130432129,136.5008544921875,762.0,1000.0,569.0081812049203,252.07350158691406
763000,0.0,739.8127635970419,1137.3861962987526,231.49334716796875,0.09283778071403503,763,141.98936462402344,0.6588977575302124,136.9383544921875,33440.81529402733,141.17648315429688,-228.89186096191406,0.7586799263954163,973.8640937778347,0.14782004058361053,0.0,-0.08402305841445923,763.0,1.0,73.35215759277344,22.8164293630806,763.0,2.4111647605895996,135.85519409179688,763.0,1000.0,569.3982143450972,252.5146026611328
764000,0.0,741.3764344315985,1082.6162267566735,231.51724243164062,0.09290320426225662,764,141.65438842773438,0.6588492393493652,138.12423706054688,33486.13526368141,141.08924865722656,-227.0848388671875,0.7782784104347229,974.2779987404995,0.1478721797466278,0.0,-0.03372574597597122,764.0,1.0,45.43544006347656,22.81541282635335,764.0,2.411175489425659,136.44354248046875,764.0,1000.0,569.7096394340498,252.1083526611328
765000,0.0,743.468314844562,968.0722793862333,231.54237365722656,0.09288927912712097,765,139.7079315185547,0.6587997078895569,138.46482849121094,33531.46220421791,138.79612731933594,-228.30548095703125,0.8157603144645691,975.1056269393644,0.1478901356458664,0.0,-0.0350625142455101,765.0,1.0,69.63146209716797,22.81439429455513,765.0,2.410916328430176,137.0839080810547,765.0,1000.0,569.9796711173783,251.68272399902344
766000,0.0,744.1142832900365,972.2997716390248,231.56735229492188,0.09271430969238281,766,138.69215393066406,0.6587088704109192,139.96917724609375,33576.388798713684,137.4889678955078,-230.35491943359375,0.7778249979019165,976.4735064866092,0.1478687971830368,0.0,-0.02851291187107563,766.0,1.0,43.53866195678711,22.81365052662678,766.0,2.410444736480713,138.14117431640625,766.0,1000.0,570.1830324946291,252.45867919921875
767000,0.0,748.7900311746193,859.1011402682356,231.59304809570312,0.09276037663221359,767,140.95184326171875,0.658560037612915,138.02015686035156,33621.19107413292,140.2681121826172,-229.39817810058594,0.772522509098053,975.700231853096,0.14787906408309937,0.0,-0.07837813347578049,767.0,1.0,50.11347961425781,22.812993100357634,767.0,2.409945011138916,136.69630432128906,767.0,1000.0,570.525409054164,250.72219848632812
768000,0.0,744.8350274799989,1064.9455243939694,231.61508178710938,0.0928424596786499,768,141.76974487304688,0.6585119366645813,137.58773803710938,33666.047197818756,140.8277130126953,-227.7816925048828,0.7642294764518738,977.1443325329523,0.1478634923696518,0.0,-0.05386301502585411,768.0,1.0,41.42924499511719,22.81230093593403,768.0,2.4093031883239746,136.22119140625,768.0,1000.0,570.3845179074559,251.39515686035156
769000,0.0,742.2555726798769,1024.7900848200425,231.6374053955078,0.0927635133266449,769,141.68838500976562,0.6583893895149231,136.92733764648438,33710.91314649582,140.84884643554688,-227.11346435546875,0.7753874063491821,980.4132874360184,0.14785069227218628,0.0,-0.03983430191874504,769.0,1.0,41.4973258972168,22.811603965107544,769.0,2.4087026119232178,135.52545166015625,769.0,1000.0,570.3954844654195,250.2187957763672
770000,0.0,743.6694538599977,1100.3586879140441,231.6583709716797,0.09300108253955841,770,141.15570068359375,0.658288300037384,136.41629028320312,33755.967689991,140.39881896972656,-227.6239776611328,0.722959578037262,982.6400349800778,0.1478816121816635,0.0,-0.19433222711086273,770.0,1.0,47.425350189208984,22.810781402315218,770.0,2.4084436893463135,135.45904541015625,770.0,1000.0,570.5351986144167,249.60060119628906
771000,0.0,743.9647749538954,1246.7740469790165,231.67947387695312,0.09317569434642792,771,140.84617614746094,0.6582037210464478,135.41714477539062,33800.87625026703,140.24081420898438,-224.61077880859375,0.7654865980148315,985.3957002206562,0.14792604744434357,0.0,-0.12328208237886429,771.0,1.0,82.71940612792969,22.81005954672282,771.0,2.408888578414917,134.37022399902344,771.0,1000.0,570.8937034896757,249.11936950683594
772000,0.0,746.9120727941514,1139.155174406446,231.7012481689453,0.09312209486961365,772,141.25584411621094,0.6581020355224609,135.43472290039062,33845.75811100006,140.681884765625,-224.537109375,0.7478572130203247,988.77423767387,0.14795467257499695,0.0,-0.0259071197360754,772.0,1.0,47.51289367675781,22.809357600091566,772.0,2.409104347229004,134.16265869140625,772.0,1000.0,571.4857784748024,249.23448181152344
773000,0.0,746.5913729630349,1143.641971597668,231.72344970703125,0.09318935126066208,773,144.40760803222656,0.658017635345459,133.03892517089844,33890.748064517975,143.719970703125,-227.0543212890625,0.7607830166816711,990.4666363646852,0.14801141619682312,0.0,-0.00029355412698350847,773.0,1.0,47.92131423950195,22.80858476562501,773.0,2.409092426300049,131.68869018554688,773.0,1000.0,572.0147577527591,250.00540161132812
774000,0.0,746.8371976932368,1088.1334741875175,231.7451171875,0.0933142900466919,774,142.3373565673828,0.6579334735870361,134.24790954589844,33935.527403354645,141.4771270751953,-225.30303955078125,0.7543057203292847,990.2664689185071,0.14804629981517792,0.0,-0.12253957241773605,774.0,1.0,42.60898971557617,22.807955532863986,774.0,2.409224271774292,132.6443328857422,774.0,1000.0,572.4331415176774,249.7584228515625
775000,0.0,747.3981400713423,947.4495853336982,231.7672119140625,0.09327767789363861,775,139.64443969726562,0.6578306555747986,137.45455932617188,33980.54545760155,138.92881774902344,-226.58714294433594,0.7305105328559875,989.4412996456127,0.14807088673114777,0.0,-0.1707562655210495,775.0,1.0,52.30531692504883,22.80716773563828,775.0,2.409111738204956,136.13037109375,775.0,1000.0,572.838038992724,249.28309631347656
776000,0.0,747.427316699094,1064.2469035868103,231.78921508789062,0.09331949800252914,776,139.56143188476562,0.6577714085578918,136.44903564453125,34025.33410024643,138.64041137695312,-227.0519561767578,0.7590181827545166,990.5170844865623,0.14812076091766357,0.0,-0.05847613140940666,776.0,1.0,75.10101318359375,22.806535792234286,776.0,2.4092934131622314,135.18338012695312,776.0,1000.0,573.2398109916606,249.79652404785156
777000,0.0,744.657994775474,1101.9948568782695,231.8113555908203,0.09327076375484467,777,141.68373107910156,0.6576966047286987,135.14718627929688,34070.06830382347,140.9217529296875,-227.57537841796875,0.7510517835617065,990.7442145761695,0.1481371819972992,0.0,0.06844266504049301,777.0,1.0,47.850181579589844,22.805941950894244,777.0,2.4092984199523926,133.81393432617188,777.0,1000.0,573.5491800187411,249.93785095214844
778000,0.0,746.0390510717966,1059.1555017669943,231.83460998535156,0.09341457486152649,778,140.73890686035156,0.6576554775238037,137.80001831054688,34115.91321969032,139.66192626953125,-228.4368133544922,0.7750810980796814,989.5955932223006,0.14820192754268646,0.0,0.0035309221129864454,778.0,1.0,52.663387298583984,22.804607192838382,778.0,2.4091131687164307,136.31475830078125,778.0,1000.0,573.9507762783721,250.80270385742188
779000,0.0,748.7338503456505,1064.0519461094743,231.8585662841797,0.09333460032939911,779,145.34112548828125,0.6575605273246765,135.17477416992188,34163.46456217766,144.6603546142578,-227.11427307128906,0.7566163539886475,988.7232902237452,0.14822277426719666,0.0,-0.14755547046661377,779.0,1.0,60.21683120727539,22.80213701927732,779.0,2.409331798553467,134.18875122070312,779.0,1000.0,574.4769876273875,250.5968475341797
780000,0.0,748.9957480280005,1076.3033395482912,231.88143920898438,0.09342269599437714,780,143.5759735107422,0.6574777960777283,134.42605590820312,34208.97820901871,142.9362335205078,-226.6182861328125,0.7657256126403809,990.7909933082743,0.14827466011047363,0.0,-0.1656135469675064,780.0,1.0,52.884830474853516,22.801031800311538,780.0,2.4094409942626953,133.4999542236328,780.0,1000.0,574.8660781627276,249.4185028076172
781000,0.0,750.3093550041896,1144.760966948977,231.9034881591797,0.09323032200336456,781,142.9630126953125,0.6574581265449524,135.43028259277344,34256.99176573753,142.1104736328125,-226.15187072753906,0.7552202343940735,994.6944201407407,0.14825807511806488,0.0,-0.17252737283706665,781.0,1.0,61.4913444519043,22.798265689549684,781.0,2.4093761444091797,134.20262145996094,781.0,1000.0,575.1377729833158,249.89599609375
782000,0.0,750.5873487062224,979.3067468352046,231.92617797851562,0.09339479357004166,782,143.25595092773438,0.657390296459198,134.5352783203125,34302.48079943657,142.1445770263672,-227.00726318359375,0.7844710946083069,994.7178867980208,0.1483190506696701,0.0,-0.14582732319831848,782.0,1.0,85.29360961914062,22.797184978319255,782.0,2.4095637798309326,133.21739196777344,782.0,1000.0,575.5571519717322,250.34449768066406
783000,0.0,753.0083298410595,1008.5060508152015,231.94813537597656,0.09353423118591309,783,142.9891815185547,0.657326877117157,135.0241241455078,34347.39505815506,142.34205627441406,-227.51596069335938,0.7783970236778259,994.4449608695639,0.1483621746301651,0.0,-0.15299184620380402,783.0,1.0,69.1354751586914,22.796488603408463,783.0,2.409639358520508,133.82090759277344,783.0,1000.0,575.864418802414,249.54608154296875
784000,0.0,751.8332956410711,889.5701067673484,231.9678497314453,0.09368535131216049,784,143.6574249267578,0.657302975654602,135.56910705566406,34393.35871767998,142.67770385742188,-225.72140502929688,0.7706214189529419,993.1746265001904,0.14838813245296478,0.0,-0.12218207120895386,784.0,1.0,67.14798736572266,22.795098508276343,784.0,2.4097344875335693,133.81483459472656,784.0,1000.0,575.9439811624102,248.8191680908203
785000,0.0,751.6933757754504,942.2106017352837,231.9896697998047,0.09365572780370712,785,142.8577423095703,0.6572950482368469,135.41476440429688,34440.48672533035,142.01377868652344,-225.54010009765625,0.8010110855102539,993.9077943633924,0.14841967821121216,0.0,-0.032318100333213806,785.0,1.0,53.017417907714844,22.79294152433237,785.0,2.409738540649414,133.87477111816406,785.0,1000.0,576.3406309388492,249.3384246826172
786000,0.0,750.3176308598527,1108.7461368957427,232.00946044921875,0.09374849498271942,786,139.66836547851562,0.6572861671447754,136.23681640625,34487.53342747688,138.93080139160156,-227.4566192626953,0.7798818349838257,995.2294966246233,0.1484457552433014,0.0,-0.17211054265499115,786.0,1.0,39.454898834228516,22.790844165555157,786.0,2.4096641540527344,134.89987182617188,786.0,1000.0,576.4781116754314,248.55880737304688
787000,0.0,741.9713229107701,935.1756259531061,231.7071075439453,0.09369222819805145,787,138.92762756347656,0.6576526761054993,136.37774658203125,34535.4135453701,137.86944580078125,-227.3555908203125,0.7692619562149048,995.5328457520632,0.14848968386650085,0.0,0.08610748499631882,787.0,1.0,71.5474624633789,22.788202578379348,787.0,2.4087958335876465,135.3328399658203,787.0,1000.0,575.2355349038356,248.16554260253906
788000,0.0,742.9263611218047,1062.4964847181068,231.72657775878906,0.09369668364524841,788,138.0749969482422,0.6575906276702881,137.96017456054688,34581.30718541145,137.4927978515625,-226.7138671875,0.807256817817688,997.6733872135155,0.14849765598773956,0.0,-0.018325261771678925,788.0,1.0,46.06025695800781,22.786877192786612,788.0,2.4089221954345703,136.43026733398438,788.0,1000.0,575.4729150049458,249.29934692382812
789000,0.0,742.5324672764721,1176.5536221779862,231.74734497070312,0.09371238946914673,789,138.81788635253906,0.6575608849525452,137.15357971191406,34629.11992120743,138.2511444091797,-226.06512451171875,0.796991229057312,1000.4437933488858,0.14854305982589722,0.0,-0.09045764058828354,789.0,1.0,55.413063049316406,22.78429257790071,789.0,2.4090678691864014,136.12945556640625,789.0,1000.0,575.861150391598,249.08242797851562
790000,0.0,748.2671659111439,1156.3061472071572,231.76878356933594,0.09369473159313202,790,139.25701904296875,0.6575220823287964,135.73110961914062,34674.111793756485,138.5507354736328,-225.38909912109375,0.780392587184906,1003.2267872908205,0.1485765129327774,0.0,-0.049914777278900146,790.0,1.0,40.887786865234375,22.78356846453525,790.0,2.409452199935913,134.85081481933594,790.0,1000.0,576.4148001556968,248.7165069580078
791000,0.0,754.9303404826638,945.9725182596645,231.79022216796875,0.09364212304353714,791,138.76364135742188,0.6574479341506958,135.2650146484375,34721.11731171608,138.13084411621094,-224.9327392578125,0.774487316608429,1003.1511823370644,0.14858973026275635,0.0,-0.05983387306332588,791.0,1.0,65.65869903564453,22.78152494053208,791.0,2.4095349311828613,133.94473266601562,791.0,1000.0,577.0397424577247,248.34930419921875
792000,0.0,754.0183764814814,1083.0095547430533,231.80921936035156,0.09351015836000443,792,138.98843383789062,0.6574821472167969,136.54286193847656,34768.10964298248,138.1412353515625,-227.37045288085938,0.7878112196922302,1004.6218885490385,0.1485704630613327,0.0,-0.25303366780281067,792.0,1.0,40.1503791809082,22.7794955818041,792.0,2.4093499183654785,135.489501953125,792.0,1000.0,577.1212428370837,248.7313690185547
793000,0.0,753.7291404988921,1173.0607430170621,231.83035278320312,0.09342528134584427,793,139.5841522216797,0.657477080821991,136.94891357421875,34814.59637093544,138.82720947265625,-225.42308044433594,0.7731795310974121,1006.9507297324365,0.14859095215797424,0.0,-0.20965676009655,793.0,1.0,64.59696197509766,22.777802492693173,793.0,2.409832715988159,135.79714965820312,793.0,1000.0,577.7007446451909,249.08999633789062
