eval/episodes,rollout/episode_steps,total/steps_per_second,total/episodes,reference_actor_Q_mean,train/param_noise_distance,total/steps,obs_rms_std,train/loss_critic,reference_Q_std,param_noise_stddev,reference_actor_Q_std,ret_rms_mean,reference_action_mean,rollout/episodes,ret_rms_std,rollout/return,eval/return_history,train/loss_actor,total/epochs,reference_action_std,obs_rms_mean,rollout/actions_mean,eval/return,reference_Q_mean,rollout/Q_mean,rollout/actions_std,reference_perturbed_action_mean,total/duration,eval/Q,reference_perturbed_action_std,rollout/return_history
847.0,838.139603960396,65.447005590883,1010.0,149.13429260253906,0.2518561780452728,847000,0.36629536747932434,15.690557479858398,29.931812286376953,0.03684651794543578,28.483535766601562,0.0,0.15250106155872345,1010.0,1.0,199.62479035889731,553.9694833762281,-139.45419311523438,847,0.3570255935192108,0.024833697825670242,0.04940549284219742,-457.8159692598174,147.83404541015625,143.52000427246094,0.4431113600730896,0.05681697279214859,12941.768570661545,101.0785903930664,0.3822159767150879,434.47919741216805
848.0,838.299703264095,65.43946827398177,1011.0,150.3970947265625,0.22355081140995026,848000,0.3662804067134857,30.721899032592773,24.26322364807129,0.03684651794543578,22.79204559326172,0.0,0.10725712776184082,1011.0,1.0,200.00817527590945,555.4571179772066,-139.9808349609375,848,0.3227308392524719,0.024824315682053566,0.04936135187745094,667.6444738056917,149.1388397216797,143.5334930419922,0.4430079460144043,-0.13090990483760834,12958.540501117706,153.56179809570312,0.3587198853492737,435.57065982395756
849.0,837.8292201382034,65.43204714958598,1013.0,149.6050262451172,0.18516100943088531,849000,0.36627694964408875,22.683805465698242,25.180709838867188,0.035408779508197145,22.508712768554688,0.0,-0.018790731206536293,1013.0,1.0,200.30276268075423,555.047303564613,-139.9870147705078,849,0.40218979120254517,0.024815982207655907,0.04931558296084404,527.6030864087245,147.95664978027344,143.54685974121094,0.4429042935371399,0.05094650015234947,12975.293254375458,152.5966796875,0.39831167459487915,432.75058048985017
850.0,837.9891518737672,65.42928053761916,1014.0,150.6425323486328,0.19066113233566284,850000,0.36625710129737854,18.59388542175293,22.014047622680664,0.035408779508197145,19.422605514526367,0.0,-0.0066405534744262695,1014.0,1.0,200.85297680824965,548.0025557100656,-139.2561492919922,850,0.3541945219039917,0.024832597002387047,0.049455367028713226,-42.65596026078209,149.13775634765625,143.56153869628906,0.4427785277366638,0.1567806899547577,12991.12557888031,106.35922241210938,0.3736881911754608,435.14511234779036
851.0,838.1487684729065,65.42133233093396,1015.0,150.0189208984375,0.20215152204036713,851000,0.3662358224391937,11.12716293334961,25.79329490661621,0.03684651794543578,24.935035705566406,0.0,0.05083061009645462,1015.0,1.0,201.16461233283644,547.2789249015182,-140.06033325195312,851,0.4235530197620392,0.024847162887454033,0.04967562481760979,550.5112010360048,148.76345825195312,143.57408142089844,0.4427033066749573,0.1181241124868393,13007.989438295364,150.71546936035156,0.45898139476776123,434.1005574415707
852.0,838.3080708661417,65.41330925779359,1016.0,150.67649841308594,0.1835198998451233,852000,0.3661571145057678,33.077392578125,25.528810501098633,0.03684651794543578,22.569400787353516,0.0,0.10347458720207214,1016.0,1.0,201.188469136488,545.9973735114866,-137.69760131835938,852,0.38719168305397034,0.024841226637363434,0.04971415549516678,638.8269983808079,149.04916381835938,143.5688018798828,0.442751407623291,0.02104892022907734,13024.872303009033,152.83822631835938,0.385397732257843,431.77906310105476
853.0,838.4670599803343,65.40623477422304,1017.0,151.31906127929688,0.18502049148082733,853000,0.3661065399646759,31.590078353881836,19.20674705505371,0.03335667202186391,16.816970825195312,0.0,0.07624709606170654,1017.0,1.0,200.69189992716363,549.7964678525508,-139.02886962890625,853,0.341216117143631,0.02484855428338051,0.04975954070687294,862.500841392153,149.88836669921875,143.57891845703125,0.4428360164165497,0.11349678784608841,13041.570164442062,155.94471740722656,0.36892127990722656,423.23227509385737
854.0,838.6257367387034,65.39876584462263,1018.0,150.34461975097656,0.21102383732795715,854000,0.366085946559906,19.964380264282227,23.530542373657227,0.03402714112950338,21.08246421813965,0.0,-0.028845082968473434,1018.0,1.0,201.12850066781212,550.0686129268588,-139.14186096191406,854,0.34335842728614807,0.0248643197119236,0.04969758540391922,732.2623035245898,148.48233032226562,143.58712768554688,0.44270551204681396,0.04512227326631546,13058.35039806366,154.00721740722656,0.3269941210746765,426.7945787062202
855.0,838.784102060844,65.39188049471473,1019.0,149.85421752929688,0.19072404503822327,855000,0.36609405279159546,31.22266387939453,23.236957550048828,0.03402714112950338,21.219635009765625,0.0,0.08912838995456696,1019.0,1.0,201.5172621342298,548.3047029934157,-137.46128845214844,855,0.3987758457660675,0.024863485246896744,0.04974295571446419,391.64087379548334,148.768798828125,143.59808349609375,0.44262978434562683,0.17662787437438965,13075.01777791977,153.9302978515625,0.4182794392108917,427.37650155285695
856.0,838.9421568627452,65.38493393325419,1020.0,148.51409912109375,0.19728298485279083,856000,0.36606162786483765,14.96040153503418,28.888343811035156,0.0347110866662064,27.115095138549805,0.0,0.09350854903459549,1020.0,1.0,201.74655639077451,550.260753390842,-139.68263244628906,856,0.32147106528282166,0.024875734001398087,0.04988957941532135,755.090128010029,147.0153350830078,143.6095428466797,0.4425516128540039,0.1602085530757904,13091.700924158096,152.42591857910156,0.3894825577735901,429.3864477462268
857.0,839.0999020568071,65.37802403309854,1021.0,149.6429901123047,0.173646479845047,857000,0.36601755023002625,31.97026824951172,25.09817886352539,0.0320551061703711,22.87116241455078,0.0,0.024169452488422394,1021.0,1.0,201.93970847744205,554.2588491645832,-139.37901306152344,857,0.34893134236335754,0.024885443970561028,0.050032589584589005,758.7488725073664,147.97500610351562,143.62265014648438,0.44249746203422546,0.06522971391677856,13108.380264997482,153.1404571533203,0.3485237956047058,428.23182848597855
858.0,839.2573385518591,65.37170928143065,1022.0,149.91526794433594,0.2066826969385147,858000,0.36600929498672485,33.24311828613281,25.344402313232422,0.0314234939421342,22.28476333618164,0.0,0.09746827930212021,1022.0,1.0,202.4645925388197,555.2883179705173,-137.2421875,858,0.3842831254005432,0.024897972121834755,0.05009247362613678,633.970998195776,148.19924926757812,143.6129150390625,0.44245535135269165,0.14367571473121643,13124.943640470505,150.55548095703125,0.39862969517707825,430.70951589396157
859.0,839.4144672531769,65.36647269868305,1023.0,149.3924560546875,0.21159373223781586,859000,0.36595359444618225,22.219961166381836,27.58159065246582,0.03335667202186391,24.590381622314453,0.0,-0.04889897257089615,1023.0,1.0,200.2590937006328,555.9564565266257,-137.8142547607422,859,0.3652981221675873,0.024906666949391365,0.05008396878838539,510.54160870346294,147.50904846191406,143.44505310058594,0.44313064217567444,0.13568107783794403,13141.293457269669,153.34718322753906,0.35937219858169556,403.9091132945983
860.0,839.5712890625,65.35810784963047,1024.0,149.20693969726562,0.18801632523536682,860000,0.36594119668006897,15.618141174316406,30.086809158325195,0.03335667202186391,25.77973175048828,0.0,0.05146981403231621,1024.0,1.0,200.38109944645066,548.4814552905418,-138.3718719482422,860,0.3869084119796753,0.02491706609725952,0.05022341385483742,-166.20184902527433,146.91485595703125,143.4577178955078,0.4430423974990845,0.0750860720872879,13158.275664567947,153.4021759033203,0.41319507360458374,403.42452508545387
861.0,839.7278048780488,65.35062606827152,1025.0,150.5030517578125,0.23186519742012024,861000,0.36593183875083923,14.430628776550293,23.53289222717285,0.0320551061703711,18.539060592651367,0.0,0.07711544632911682,1025.0,1.0,200.81447810641706,549.0518368482269,-139.32957458496094,861,0.41591230034828186,0.024924051016569138,0.050275061279535294,680.7423574557819,148.47525024414062,143.471435546875,0.4429222047328949,0.08103287220001221,13175.084185123444,152.21435546875,0.4475194811820984,404.8868331813576
862.0,839.8840155945419,65.3434578274926,1026.0,150.26260375976562,0.21064090728759766,862000,0.365990549325943,56.456905364990234,23.729360580444336,0.0314234939421342,17.743228912353516,0.0,-0.026473049074411392,1026.0,1.0,201.14058169366368,548.9347579733146,-138.62237548828125,862,0.39707639813423157,0.024907074868679047,0.050220198929309845,631.2678679797422,147.93661499023438,143.47731018066406,0.44281691312789917,-0.02001170441508293,13191.833255529404,150.28204345703125,0.3771970272064209,404.8308004272481
863.0,840.0399221032133,65.33618243087257,1027.0,152.25192260742188,0.1652914136648178,863000,0.3660043478012085,26.05622100830078,21.66586685180664,0.03269941380439556,14.009564399719238,0.0,-0.0076974742114543915,1027.0,1.0,201.708698835957,548.9519336595811,-137.3604736328125,863,0.4598558843135834,0.024905670434236526,0.05013713240623474,597.9673393135955,149.74557495117188,143.48875427246094,0.44272303581237793,-0.09543047100305557,13208.607664108276,152.2025909423828,0.5145783424377441,407.2567470851133
864.0,840.1955252918287,65.32951057410564,1028.0,152.22500610351562,0.19759105145931244,864000,0.3660189211368561,32.78678894042969,18.519290924072266,0.0320551061703711,11.702298164367676,0.0,-0.05294276773929596,1028.0,1.0,201.66789795321597,551.6656203536876,-139.0535888671875,864,0.3789833188056946,0.02490210346877575,0.050019629299640656,831.5951654321361,149.9844207763672,143.49851989746094,0.44272035360336304,-0.037447985261678696,13225.263627529144,153.63690185546875,0.4444713592529297,403.3354170323603
865.0,840.3508260447036,65.32336942712054,1029.0,150.17816162109375,0.2449129968881607,865000,0.36607566475868225,39.52717971801758,26.062692642211914,0.03402714112950338,19.313682556152344,0.0,0.04721364006400108,1029.0,1.0,202.14957297936573,552.380005329689,-137.83517456054688,865,0.33090740442276,0.024902615696191788,0.05000442638993263,685.8810177448803,147.99209594726562,143.5111083984375,0.44260960817337036,0.07956650853157043,13241.81541132927,150.93350219726562,0.36564281582832336,403.51396557004466
866.0,840.5058252427184,65.32142464285775,1030.0,150.859130859375,0.21113771200180054,866000,0.36609724164009094,47.64528274536133,22.17371940612793,0.03269941380439556,15.699812889099121,0.0,-0.031427063047885895,1030.0,1.0,202.55662329877418,555.2668859902536,-136.42572021484375,866,0.3387088179588318,0.024914370849728584,0.05009174719452858,769.1881708290153,148.56570434570312,143.52127075195312,0.44251182675361633,0.09379594027996063,13257.518566608429,154.4703369140625,0.38031652569770813,406.88244451479943
867.0,839.8003875968992,65.31583139725345,1032.0,151.3971405029297,0.20551587641239166,867000,0.36610546708106995,22.255403518676758,19.219480514526367,0.03269941380439556,13.783700942993164,0.0,-0.004777976311743259,1032.0,1.0,202.85731511223145,558.6988920040527,-138.55648803710938,867,0.3444298505783081,0.024931201711297035,0.05021506920456886,790.0579179962203,149.35638427734375,143.53440856933594,0.4423929750919342,0.10974782705307007,13273.964082717896,151.05528259277344,0.3578213155269623,402.16120651588216
868.0,839.9554695062924,65.30898820598962,1033.0,149.66171264648438,0.18849265575408936,868000,0.3660997152328491,48.10456085205078,24.347957611083984,0.0347110866662064,19.68612289428711,0.0,0.05756222456693649,1033.0,1.0,203.29214015452823,557.726107689661,-137.5045928955078,868,0.324921190738678,0.024945804849267006,0.05029141902923584,588.708176077751,147.80697631835938,143.54063415527344,0.44226086139678955,0.05625603720545769,13290.666780233383,152.547119140625,0.37924882769584656,404.00218766062875
869.0,840.110251450677,65.30209571540293,1034.0,149.4603271484375,0.25032126903533936,869000,0.3660758137702942,24.573009490966797,25.078418731689453,0.0320551061703711,21.315811157226562,0.0,0.03582547605037689,1034.0,1.0,203.67770047756343,557.5083846935814,-137.52796936035156,869,0.3758685886859894,0.024947645142674446,0.050236474722623825,591.4677381295288,147.67654418945312,143.5481719970703,0.4421527087688446,0.07949168980121613,13307.383024692535,150.58920288085938,0.4473799169063568,404.9403704019702
870.0,840.2647342995169,65.29906220735883,1035.0,148.63320922851562,0.23653942346572876,870000,0.366054505109787,20.01830291748047,28.3179988861084,0.0320551061703711,24.764850616455078,0.0,0.10543380677700043,1035.0,1.0,203.800034341453,552.472808062222,-137.49632263183594,870,0.3030850887298584,0.024960212409496307,0.05025983229279518,192.5459274452547,147.06210327148438,143.55670166015625,0.44209444522857666,0.14932474493980408,13323.315382957458,136.17869567871094,0.35883137583732605,403.1781333422563
871.0,840.418918918919,65.29732001364674,1036.0,150.00218200683594,0.22604064643383026,871000,0.366047203540802,32.77595520019531,22.99609375,0.03335667202186391,17.848711013793945,0.0,-0.00859391875565052,1036.0,1.0,204.0081654275187,548.4075834834085,-136.91839599609375,871,0.31332501769065857,0.02495432086288929,0.050256576389074326,252.1446642085188,148.01974487304688,143.5606231689453,0.44201093912124634,-0.12246056646108627,13338.985425710678,143.3600311279297,0.3143373727798462,401.9942843578821
872.0,840.572806171649,65.29506798393892,1037.0,151.71615600585938,0.16988515853881836,872000,0.3660534620285034,18.09687042236328,13.844095230102539,0.03402714112950338,8.045562744140625,0.0,0.013983916491270065,1037.0,1.0,204.32726595128287,547.1136662187213,-136.64854431152344,872,0.3311648964881897,0.024920254945755005,0.05002113804221153,454.36101410444127,149.73599243164062,143.56561279296875,0.441942036151886,-0.04091732203960419,13354.760580301285,146.1652069091797,0.32699236273765564,402.93156472248137
873.0,840.7263969171483,65.29250216221624,1038.0,148.20428466796875,0.20749440789222717,873000,0.3660702407360077,22.770435333251953,28.12345314025879,0.035408779508197145,24.366853713989258,0.0,0.05093930661678314,1038.0,1.0,203.58884915900424,547.5151978124088,-137.46395874023438,873,0.34280189871788025,0.024913396686315536,0.04996807500720024,443.331831319006,146.49258422851562,143.4966278076172,0.44223180413246155,-0.13868823647499084,13370.601081132889,149.9008331298828,0.39245936274528503,393.66987857967894
874.0,840.8796920115495,65.28661047609518,1039.0,146.8876190185547,0.17340408265590668,874000,0.36606672406196594,22.012645721435547,31.405508041381836,0.035408779508197145,28.873620986938477,0.0,-0.006420932710170746,1039.0,1.0,203.81264676104158,548.1704447218366,-135.8745574951172,874,0.32641035318374634,0.024915404617786407,0.049898844212293625,556.2826000452823,145.328125,143.50527954101562,0.4421808421611786,0.2115378975868225,13387.124766111374,151.82363891601562,0.37348201870918274,393.45601495129864
875.0,841.0326923076923,65.28023794259676,1040.0,146.89720153808594,0.1517118215560913,875000,0.3660602271556854,30.335771560668945,30.687950134277344,0.03402714112950338,28.215473175048828,0.0,-0.069073386490345,1040.0,1.0,204.08707950483603,538.3648746966762,-137.9630126953125,875,0.32900163531303406,0.024921083822846413,0.04987573251128197,-432.4932034088089,145.51260375976562,143.51193237304688,0.44210681319236755,-0.08599569648504257,13403.750163555145,123.39656066894531,0.3461054563522339,391.70333766818584
876.0,841.1853986551392,65.27436592521877,1041.0,147.76707458496094,0.19304358959197998,876000,0.36605292558670044,17.284805297851562,26.787321090698242,0.03335667202186391,23.493717193603516,0.0,0.12721537053585052,1041.0,1.0,203.97091034559037,538.8531265117971,-137.67300415039062,876,0.294753760099411,0.02490510605275631,0.04960896074771881,704.7516099951647,146.2530975341797,143.522705078125,0.4421374201774597,0.14470675587654114,13420.275901317596,146.5558624267578,0.3639649450778961,387.27423300210995
877.0,840.9193857965452,65.26882357195626,1042.0,146.2521514892578,0.17744842171669006,877000,0.36602848768234253,29.65841293334961,31.546571731567383,0.03269941380439556,27.103857040405273,0.0,0.0513560026884079,1042.0,1.0,204.01689752553594,540.2141556122983,-136.7086181640625,877,0.320482462644577,0.02490953914821148,0.049578629434108734,682.4257608394607,143.9408721923828,143.5316925048828,0.4420227110385895,0.012475356459617615,13436.736745119095,147.4112548828125,0.3197830617427826,384.2117721484707
878.0,841.071907957814,65.26692735744945,1043.0,146.2093963623047,0.17718273401260376,878000,0.3660406172275543,33.591888427734375,33.77091979980469,0.03335667202186391,27.33558464050293,0.0,-0.0030054068192839622,1043.0,1.0,204.49385405628055,536.021365790731,-136.23802185058594,878,0.32127347588539124,0.024911511689424515,0.0495343916118145,162.65501075899127,143.68426513671875,143.5374755859375,0.44189006090164185,0.006106261163949966,13452.448821306229,139.1808624267578,0.34053894877433777,385.1297537818069
879.0,841.2241379310345,65.26044858618378,1044.0,146.59326171875,0.1944192796945572,879000,0.3660280406475067,14.865530014038086,33.38835906982422,0.03402714112950338,26.780668258666992,0.0,-0.004605451598763466,1044.0,1.0,204.81187457766856,535.0870205744563,-137.66407775878906,879,0.35281693935394287,0.024916937574744225,0.049671538174152374,468.54890722785376,143.9283447265625,143.5494384765625,0.44180694222450256,0.17520290613174438,13469.107538223267,151.5634307861328,0.35358986258506775,386.3309103519578
880.0,841.3760765550239,65.25877201599455,1045.0,147.08682250976562,0.2597486078739166,880000,0.3660247027873993,19.371129989624023,31.861330032348633,0.03335667202186391,25.775733947753906,0.0,0.08215633779764175,1045.0,1.0,205.10279355188715,535.0580797226652,-137.17567443847656,880,0.3245256543159485,0.024905424565076828,0.049676600843667984,584.2410268659144,144.68133544921875,143.5608673095703,0.4417213797569275,0.0065782517194747925,13484.777184963226,153.8113555908203,0.38017207384109497,388.2614350015172
881.0,841.5277246653919,65.2525812311143,1046.0,147.55775451660156,0.188459575176239,881000,0.366024374961853,16.93901824951172,32.743072509765625,0.03612049597631191,27.679685592651367,0.0,-0.08008302748203278,1046.0,1.0,205.52199288452223,536.2530262937712,-138.59938049316406,881,0.40264010429382324,0.024882707744836807,0.04961659759283066,670.1419032201355,145.15670776367188,143.56512451171875,0.4415857493877411,0.017811739817261696,13501.381606340408,148.90460205078125,0.3484218716621399,392.161231511978
882.0,841.6790830945558,65.24639528412591,1047.0,146.65264892578125,0.1703038066625595,882000,0.3660195767879486,35.28583526611328,33.55244064331055,0.0347110866662064,28.893028259277344,0.0,0.007535608485341072,1047.0,1.0,206.00168388318824,536.5168100085874,-136.91009521484375,882,0.36683034896850586,0.024854836985468864,0.04944302886724472,700.0791889889495,144.32284545898438,143.57052612304688,0.4415184259414673,-0.11984900385141373,13517.988176345825,149.73831176757812,0.39937451481819153,402.63526102877125
883.0,841.8301526717557,65.23986629443895,1048.0,148.04051208496094,0.22837162017822266,883000,0.36604300141334534,32.93637466430664,31.276920318603516,0.035408779508197145,26.646472930908203,0.0,0.09827739000320435,1048.0,1.0,206.18244552233065,535.4961195054799,-135.72723388671875,883,0.36740782856941223,0.02484298311173916,0.04933148995041847,505.03957722955977,146.00100708007812,143.5792999267578,0.44141626358032227,0.016516579315066338,13534.66906285286,151.95057678222656,0.3644459843635559,404.70798542448165
884.0,841.9809342230695,65.23275948957038,1049.0,147.85787963867188,0.25986775755882263,884000,0.3660321533679962,24.445772171020508,32.111785888671875,0.03402714112950338,28.277324676513672,0.0,0.09967775642871857,1049.0,1.0,206.75110106755045,534.8626197098488,-137.4508819580078,884,0.36611396074295044,0.024839594960212708,0.04950287565588951,600.3846135452097,145.87503051757812,143.5896759033203,0.44142627716064453,0.28845033049583435,13551.473322868347,148.21444702148438,0.3971034288406372,406.78041787739926
885.0,842.1314285714286,65.22691217936467,1050.0,147.34642028808594,0.1905663162469864,885000,0.3660287857055664,48.57402038574219,30.505355834960938,0.0347110866662064,26.881092071533203,0.0,0.07191816717386246,1050.0,1.0,206.64407927410207,539.3174735843868,-137.03140258789062,885,0.32104063034057617,0.024840617552399635,0.04955851286649704,863.4013975214768,145.69252014160156,143.59796142578125,0.4413619041442871,0.020214779302477837,13568.019248962402,154.42001342773438,0.3637155294418335,402.8420523565833
886.0,842.2816365366318,65.22043870104022,1051.0,147.88409423828125,0.15545357763767242,886000,0.36603084206581116,35.31577682495117,30.598012924194336,0.0347110866662064,26.315711975097656,0.0,0.17206868529319763,1051.0,1.0,206.91256393731103,539.3258573156247,-136.2941436767578,886,0.3157367408275604,0.024847717955708504,0.04960344359278679,677.6626860285812,145.90762329101562,143.6096649169922,0.4412415027618408,0.09299236536026001,13584.698564529419,154.4165496826172,0.3373744487762451,400.64424500817165
887.0,842.4315589353612,65.21354613459759,1052.0,147.30694580078125,0.28907516598701477,887000,0.3660242557525635,51.31364440917969,32.794273376464844,0.03402714112950338,28.5674991607666,0.0,0.14828787744045258,1052.0,1.0,207.33878736772047,539.5636797670843,-138.99618530273438,887,0.3283168375492096,0.02484842762351036,0.049599163234233856,729.0446496766667,145.23751831054688,143.62139892578125,0.44111764430999756,0.01905553974211216,13601.468599319458,152.02963256835938,0.3374641537666321,403.82049179756535
888.0,842.5811965811965,65.20689979801926,1053.0,148.52822875976562,0.16025753319263458,888000,0.3659874200820923,36.108646392822266,29.906124114990234,0.03335667202186391,24.420473098754883,0.0,0.16532477736473083,1053.0,1.0,207.84710055605856,539.5191829796424,-137.74771118164062,888,0.3177415132522583,0.02483847551047802,0.04928774759173393,690.449969558292,146.25338745117188,143.55303955078125,0.44161927700042725,0.16971993446350098,13618.19075512886,153.563232421875,0.3662204444408417,410.37422976241453
889.0,842.73055028463,65.20041335785136,1054.0,148.64346313476562,0.22335386276245117,889000,0.36592531204223633,45.65046310424805,25.79907989501953,0.03269941380439556,20.97719955444336,0.0,0.05886130779981613,1054.0,1.0,205.77464272676127,540.9909296375369,-136.32383728027344,889,0.3310752511024475,0.024854430928826332,0.04924628138542175,791.0901372386621,146.4076690673828,143.53318786621094,0.44173911213874817,0.11232253909111023,13634.882882118225,151.69094848632812,0.3034772574901581,385.34002943433285
890.0,842.8796208530806,65.19421345292778,1055.0,147.86898803710938,0.175548255443573,890000,0.3659028708934784,39.63045883178711,28.442710876464844,0.0347110866662064,24.86846923828125,0.0,0.09232960641384125,1055.0,1.0,206.33308374533667,541.7707275690967,-135.95375061035156,890,0.3397073745727539,0.02486463077366352,0.04926212131977081,826.4696175726406,146.0504150390625,143.54562377929688,0.4416079819202423,0.0587545707821846,13651.518330574036,151.96749877929688,0.3561934232711792,394.47995213227523
891.0,843.0284090909091,65.18845048328838,1056.0,147.67776489257812,0.20234498381614685,891000,0.36587750911712646,33.641605377197266,30.99016761779785,0.03402714112950338,26.57030487060547,0.0,0.09836011379957199,1056.0,1.0,206.80748018296066,544.7402759655897,-135.61721801757812,891,0.29391294717788696,0.024875961244106293,0.04924791306257248,843.7622337382667,145.72039794921875,143.5545654296875,0.44148457050323486,0.05774303525686264,13668.065330505371,152.45542907714844,0.34686264395713806,401.93684851036943
892.0,843.1769157994323,65.18234095208017,1057.0,148.20068359375,0.21595986187458038,892000,0.36583584547042847,27.358131408691406,26.13460922241211,0.03269941380439556,22.16119384765625,0.0,0.1124287024140358,1057.0,1.0,207.2229120640282,547.8348523251092,-136.96282958984375,892,0.30272310972213745,0.02489493042230606,0.049329955130815506,845.6601739297785,146.26339721679688,143.56448364257812,0.44135037064552307,0.10969255119562149,13684.688014745712,151.42727661132812,0.3136381506919861,401.612008541738
893.0,843.3251417769376,65.17647013127949,1058.0,148.03485107421875,0.22061075270175934,893000,0.36580419540405273,35.17912673950195,28.520435333251953,0.0347110866662064,25.059606552124023,0.0,-0.06241191178560257,1058.0,1.0,207.68347977544406,550.2628532629277,-136.07275390625,893,0.3454810380935669,0.02489304542541504,0.04928828403353691,744.2213977638403,146.37051391601562,143.5755157470703,0.44124287366867065,-0.05603514239192009,13701.263633966446,156.74359130859375,0.3612115979194641,407.0054076543521
894.0,843.4730878186969,65.17000070856226,1059.0,148.54144287109375,0.1873597949743271,894000,0.3657589554786682,31.620559692382812,24.253814697265625,0.035408779508197145,18.886600494384766,0.0,0.10584098100662231,1059.0,1.0,208.02940422903185,551.6762270340924,-135.89755249023438,894,0.3306572735309601,0.024917110800743103,0.04946719855070114,715.2691818372367,146.6351776123047,143.58753967285156,0.4412069320678711,0.28108033537864685,13717.968241214752,153.90023803710938,0.3311963975429535,407.3913003205917
895.0,843.6207547169811,65.1651367086744,1060.0,148.0518798828125,0.2196846753358841,895000,0.3657652735710144,21.982738494873047,27.017696380615234,0.035408779508197145,22.917020797729492,0.0,-0.007768664509057999,1060.0,1.0,208.0060321178803,552.282715096902,-136.99525451660156,895,0.3761211633682251,0.024911336600780487,0.04943276196718216,616.0187235604045,146.10043334960938,143.5975341796875,0.4411734342575073,0.09506692737340927,13734.337794780731,155.3499298095703,0.4249916076660156,407.59731892354694
896.0,843.7681432610744,65.15875851905326,1061.0,148.3297576904297,0.24505536258220673,896000,0.36574506759643555,23.737346649169922,24.539024353027344,0.03612049597631191,20.370759963989258,0.0,0.04637279361486435,1061.0,1.0,208.17507031348427,555.59352800071,-137.46099853515625,896,0.3484020233154297,0.02490060217678547,0.04927414283156395,724.2327854010616,146.26043701171875,143.6079864501953,0.4410942792892456,-0.042139872908592224,13751.029337644577,155.48324584960938,0.36613303422927856,408.4497651478973
897.0,843.2455315145813,65.15234639750128,1063.0,147.6995391845703,0.16004391014575958,897000,0.3657606542110443,16.836023330688477,27.85588836669922,0.0347110866662064,23.877765655517578,0.0,0.15327922999858856,1063.0,1.0,208.3978572361193,554.8370151540573,-136.18917846679688,897,0.3534468114376068,0.024889521300792694,0.04919949918985367,597.5435022874298,145.86776733398438,143.618408203125,0.44099292159080505,0.10696472227573395,13767.731318950653,157.2174530029297,0.38017553091049194,404.04418876267897
898.0,843.3928571428571,65.14619959750063,1064.0,146.06085205078125,0.2037511169910431,898000,0.36577802896499634,31.443021774291992,32.86223602294922,0.035408779508197145,29.193294525146484,0.0,-0.00878184661269188,1064.0,1.0,208.76027452729554,556.7933386954463,-136.37332153320312,898,0.3517773151397705,0.024876916781067848,0.04915720969438553,626.437726509702,144.00135803222656,143.62818908691406,0.4408784508705139,0.06102175638079643,13784.380448102951,153.36712646484375,0.36375001072883606,407.09214854994485
899.0,843.5399061032864,65.14017388006572,1065.0,148.36663818359375,0.2188512235879898,899000,0.36578449606895447,30.269197463989258,28.67064094543457,0.0320551061703711,23.167781829833984,0.0,0.12969347834587097,1065.0,1.0,209.13568339099055,558.2897512434776,-135.92904663085938,899,0.36760902404785156,0.02485516481101513,0.04900992289185524,681.4506862576155,146.24111938476562,143.6339569091797,0.440824955701828,0.07332793623209,13801.007066011429,156.3979949951172,0.4379050135612488,407.95498680186734
900.0,843.6866791744841,65.13410779681655,1066.0,149.66098022460938,0.19034308195114136,900000,0.36574679613113403,43.9444465637207,20.657699584960938,0.03335667202186391,16.79265594482422,0.0,-0.032956697046756744,1066.0,1.0,209.30514018115574,559.9762363549453,-136.2754669189453,900,0.3405205309391022,0.024856114760041237,0.04895200580358505,767.0763536309942,147.89163208007812,143.64767456054688,0.44074589014053345,0.11030036956071854,13817.645323514938,154.7288055419922,0.35737287998199463,413.8511634767713
901.0,843.8331771321463,65.12844364623285,1067.0,148.8543701171875,0.19755658507347107,901000,0.36574211716651917,45.187767028808594,26.874711990356445,0.0314234939421342,23.98181915283203,0.0,0.07446935772895813,1067.0,1.0,209.82762228229416,564.509601903732,-136.0096435546875,901,0.33516496419906616,0.02484976127743721,0.048915423452854156,995.7681682869901,147.27159118652344,143.66192626953125,0.4406313896179199,-0.021760471165180206,13834.201303720474,160.60934448242188,0.386761873960495,421.29146700214255
902.0,843.9794007490636,65.12218876086357,1068.0,148.35797119140625,0.15248467028141022,902000,0.3656955659389496,48.2717170715332,27.657207489013672,0.0314234939421342,23.237628936767578,0.0,0.09849472343921661,1068.0,1.0,210.29882102939462,560.5358953185204,-136.7817840576172,902,0.3954560458660126,0.02484363131225109,0.04876653105020523,128.1439878491675,146.4878387451172,143.67361450195312,0.4405536651611328,-0.08788430690765381,13850.885806560516,133.5708465576172,0.36731818318367004,424.79597633145875
903.0,844.1253507951357,65.11569635858791,1069.0,148.87884521484375,0.19318947196006775,903000,0.36564862728118896,41.19240188598633,25.367570877075195,0.03335667202186391,22.040386199951172,0.0,0.254334956407547,1069.0,1.0,210.51294276439228,557.5578962979192,-137.3854522705078,903,0.3759622275829315,0.024843869730830193,0.048688340932130814,369.8801579275008,147.35818481445312,143.68356323242188,0.44052454829216003,0.3090316951274872,13867.624098300934,153.3744659423828,0.39330849051475525,425.13195597092584
