eval/episodes,rollout/Q_mean,rollout/return_history,ret_rms_std,reference_perturbed_action_mean,train/loss_actor,eval/Q,ret_rms_mean,rollout/actions_mean,reference_perturbed_action_std,param_noise_stddev,total/steps,eval/return,rollout/actions_std,train/param_noise_distance,reference_action_std,reference_Q_mean,total/episodes,rollout/episodes,total/steps_per_second,total/duration,rollout/return,reference_actor_Q_std,total/epochs,rollout/episode_steps,obs_rms_mean,obs_rms_std,reference_actor_Q_mean,reference_Q_std,eval/return_history,reference_action_mean,train/loss_critic
25.0,-0.17067672312259674,-350.2487175448948,1.0,0.028949052095413208,-25.679615020751953,31.88043785095215,0.0,0.18264737725257874,0.7023442387580872,0.02733727610437334,25000,379.44294470158707,0.8548740148544312,0.22695258259773254,0.67214035987854,23.269927978515625,25.0,25.0,32.69528801920185,764.6361758708954,-350.2487175448948,1.7337110042572021,25,1000.0,0.05062786489725113,1.61601984500885,24.645240783691406,1.9352648258209229,-293.1597832320573,0.07965429872274399,0.42883506417274475
26.0,1.0298951864242554,-331.5962081195303,1.0,0.09314173460006714,-28.505840301513672,34.22335433959961,0.0,0.18286532163619995,0.703923225402832,0.02575295069895359,26000,502.2630499999059,0.8512005805969238,0.17998404800891876,0.6658177971839905,26.300594329833984,26.0,26.0,32.684525597448754,795.4834749698639,-331.5962081195303,1.7148098945617676,26,1000.0,0.05034942552447319,1.6055554151535034,27.576887130737305,1.867573618888855,-262.56659733852024,0.18604151904582977,1.33445405960083
27.0,2.316192150115967,-303.63083168176786,1.0,0.21583761274814606,-31.755237579345703,37.911624908447266,0.0,0.18206213414669037,0.6496356725692749,0.025245515830755405,27000,479.3216321973615,0.845693826675415,0.1880495697259903,0.6579846143722534,28.853694915771484,27.0,27.0,32.55209993031013,829.4395771026611,-303.63083168176786,1.8933753967285156,27,1000.0,0.050275638699531555,1.598974347114563,30.31861686706543,2.0194590091705322,-235.08925550385794,0.2675245404243469,1.3588500022888184
28.0,3.602616310119629,-281.9526888023348,1.0,0.06170971319079399,-35.753814697265625,38.989376068115234,0.0,0.17813894152641296,0.7371619343757629,0.025245515830755405,28000,62.548267907491244,0.8390202522277832,0.22548891603946686,0.7198194861412048,31.4085693359375,28.0,28.0,32.5408796953561,860.456148147583,-281.9526888023348,2.17240571975708,28,1000.0,0.0499960258603096,1.6137313842773438,32.8759765625,2.2434709072113037,-224.45934395345262,0.10928571224212646,1.2879716157913208
29.0,4.921970844268799,-268.2190534191467,1.0,0.3199586570262909,-40.2158317565918,41.47567367553711,0.0,0.1769174039363861,0.6913084983825684,0.024748079434129402,29000,-52.037130316761605,0.8306458592414856,0.22926725447177887,0.7540054321289062,35.121273040771484,29.0,29.0,32.51877793436527,891.7924301624298,-268.2190534191467,2.1326560974121094,29,1000.0,0.0496755950152874,1.615160346031189,36.745399475097656,2.258476972579956,-218.5137503797736,0.052870314568281174,2.1840250492095947
30.0,5.795610427856445,-267.9117705824348,1.0,0.22091050446033478,-44.14866256713867,40.908416748046875,0.0,0.16173599660396576,0.7539796829223633,0.022854436146078055,30000,-232.0827609242261,0.8284318447113037,0.224446102976799,0.7619059085845947,39.73736572265625,30.0,30.0,32.47828787008801,923.6940112113953,-267.9117705824348,2.4806981086730957,30,1000.0,0.04993733763694763,1.6018704175949097,41.08186340332031,2.6072685718536377,-218.96605073125536,0.14157254993915558,4.014074325561523
31.0,6.59739351272583,-275.38753300780263,1.0,-0.1020493283867836,-47.48456954956055,49.7413330078125,0.0,0.13753831386566162,0.8522806167602539,0.021962663920618616,31000,-119.33102324997951,0.8360610008239746,0.17807410657405853,0.8525720834732056,44.034095764160156,31.0,31.0,32.49582130662842,953.9688105583191,-275.38753300780263,2.162409543991089,31,1000.0,0.049732059240341187,1.5989514589309692,45.78114318847656,2.3232316970825195,-215.7520175866981,-0.02061701938509941,3.9434974193573
32.0,7.985709190368652,-271.59182043490046,1.0,-0.08877577632665634,-49.87236022949219,55.095157623291016,0.0,0.13373149931430817,0.8495428562164307,0.023782417899897774,32000,204.61139676663151,0.832449734210968,0.1707923263311386,0.8664363026618958,46.94770050048828,32.0,32.0,32.57104493492076,982.4677121639252,-271.59182043490046,2.277761697769165,32,1000.0,0.049029815942049026,1.5909621715545654,48.3929443359375,2.2879385948181152,-202.61566088815653,-0.05433718487620354,2.422497510910034
33.0,9.384138107299805,-265.51264605827373,1.0,-0.09113303571939468,-52.7056999206543,56.810306549072266,0.0,0.1334323137998581,0.8953774571418762,0.023313810312614227,33000,49.999104024396786,0.8282489776611328,0.2448323667049408,0.8834984302520752,48.347564697265625,33.0,33.0,32.71387365687282,1008.7463302612305,-265.51264605827373,2.5646510124206543,33,1000.0,0.049031373113393784,1.587204933166504,49.71392059326172,2.643465757369995,-194.96066801201854,-0.07238640636205673,3.9285476207733154
34.0,10.827835083007812,-251.08758483392126,1.0,-0.07367398589849472,-54.958011627197266,57.96260070800781,0.0,0.13888338208198547,0.8538929224014282,0.02240411346542305,34000,219.71039079944225,0.8211929798126221,0.20899048447608948,0.8732231259346008,50.237709045410156,34.0,34.0,32.79413150484508,1036.7708623409271,-251.08758483392126,3.009827136993408,34,1000.0,0.0499381497502327,1.5804414749145508,51.336029052734375,2.8733432292938232,-182.76446039991674,-0.013932832516729832,3.0782079696655273
35.0,12.300536155700684,-229.81747432882437,1.0,-0.017997829243540764,-57.333641052246094,48.41487503051758,0.0,0.1404217630624771,0.87715083360672,0.021962663920618616,35000,-403.66944803710777,0.8172571063041687,0.18871940672397614,0.8796611428260803,52.563385009765625,35.0,35.0,32.87670545427565,1064.5835559368134,-229.81747432882437,2.7250282764434814,35,1000.0,0.0509248748421669,1.5748553276062012,53.694366455078125,2.783539295196533,-189.07603147526507,-0.033512044697999954,6.119244575500488
36.0,13.140101432800293,-238.94234918007226,1.0,0.2026376873254776,-58.52249526977539,49.54478073120117,0.0,0.13639263808727264,0.8280938267707825,0.02240411346542305,36000,-228.56187094083958,0.822944700717926,0.21354076266288757,0.8235787749290466,53.67736053466797,36.0,36.0,33.02232189219501,1090.1716759204865,-238.94234918007226,2.9488041400909424,36,1000.0,0.05366750434041023,1.5707483291625977,55.11622619628906,2.894871234893799,-190.17286034930882,0.24748212099075317,3.6803393363952637
37.0,14.550594329833984,-220.80749905215697,1.0,0.2924762964248657,-60.264408111572266,47.11568069458008,0.0,0.1340101808309555,0.7970516681671143,0.02152991267583435,37000,-326.8425476619482,0.8194597363471985,0.2910952568054199,0.8332512378692627,55.799102783203125,37.0,37.0,33.210852283628284,1114.0936608314514,-220.80749905215697,2.4085586071014404,37,1000.0,0.05275154486298561,1.573853850364685,57.27750778198242,2.5843238830566406,-193.86663568208286,0.2663823366165161,2.5263993740081787
38.0,15.915033340454102,-207.07441273155632,1.0,0.23168905079364777,-62.27680969238281,55.89539337158203,0.0,0.13605284690856934,0.8320221304893494,0.023313810312614227,38000,-38.49113464782657,0.8161380887031555,0.2337162047624588,0.8138348460197449,57.64070510864258,38.0,38.0,33.25130890287741,1142.8121554851532,-207.07441273155632,2.0820956230163574,38,1000.0,0.052896350622177124,1.577049970626831,58.939064025878906,2.215519905090332,-189.77780670749715,0.30109357833862305,3.6605923175811768
39.0,16.647457122802734,-214.98032432889036,1.0,0.2985035479068756,-64.17378234863281,56.89670181274414,0.0,0.12425718456506729,0.8003914952278137,0.021962663920618616,39000,-445.25529344399604,0.821543276309967,0.18947824835777283,0.7708362340927124,59.09290313720703,39.0,39.0,33.35437537118291,1169.261890411377,-214.98032432889036,2.368652105331421,39,1000.0,0.054075367748737335,1.577270269393921,60.49712371826172,2.476353406906128,-196.32851149561253,0.3440244495868683,2.055441379547119
40.0,17.200916290283203,-221.72889365911306,1.0,0.4171193540096283,-64.72344970703125,56.739532470703125,0.0,0.11792852729558945,0.7148500680923462,0.020689822899908242,40000,-459.0654082150636,0.8253021836280823,0.22645977139472961,0.6232161521911621,61.254329681396484,40.0,40.0,33.347716342673614,1199.4824349880219,-221.72889365911306,2.3433279991149902,40,1000.0,0.05588505044579506,1.5784194469451904,62.788455963134766,2.4942498207092285,-202.8969339135988,0.5514048933982849,2.284390687942505
41.0,18.024913787841797,-229.17441817590907,1.0,0.4418603479862213,-65.6187973022461,40.939125061035156,0.0,0.11376873403787613,0.7371134161949158,0.020282151651708893,41000,-555.5271792752136,0.8275813460350037,0.18931341171264648,0.7054380774497986,62.087646484375,41.0,41.0,33.37973418835897,1228.290188550949,-229.17441817590907,2.532033681869507,41,1000.0,0.057041484862565994,1.591515064239502,63.37526321411133,2.615293264389038,-211.4976716053455,0.4602428674697876,8.053796768188477
42.0,18.55118751525879,-236.15476160980268,1.0,0.45241546630859375,-65.8868637084961,66.14330291748047,0.0,0.11118476837873459,0.7252309918403625,0.02152991267583435,42000,135.85393958904226,0.8312727212905884,0.1846025288105011,0.7043794989585876,63.06981658935547,42.0,42.0,33.39261981746774,1257.762949705124,-236.15476160980268,2.863276958465576,42,1000.0,0.05911872535943985,1.5864911079406738,63.953094482421875,2.7857465744018555,-203.22739514833626,0.4892787039279938,5.503034591674805
43.0,18.91236114501953,-242.82647166681534,1.0,0.3900775611400604,-65.59501647949219,29.603525161743164,0.0,0.11595752090215683,0.753278374671936,0.021962663920618616,43000,-586.2482904439522,0.8342779874801636,0.19008637964725494,0.8026099801063538,63.76539611816406,43.0,43.0,33.48671296359453,1284.0913960933685,-242.82647166681534,2.633913040161133,43,1000.0,0.06252332031726837,1.5792269706726074,65.20712280273438,2.7695388793945312,-212.13485782962968,0.3153877854347229,5.158595561981201
44.0,19.18659019470215,-249.72505813899727,1.0,0.06022806838154793,-64.66192626953125,77.03662109375,0.0,0.12004097551107407,0.8398672938346863,0.0211056883401964,44000,315.2708629408195,0.8371577262878418,0.15560516715049744,0.8486419916152954,65.22093963623047,44.0,44.0,33.63687587267962,1308.0881876945496,-249.72505813899727,2.851060152053833,44,1000.0,0.07003877311944962,1.582120418548584,66.78384399414062,2.922785520553589,-200.14836417575586,0.0864439383149147,6.867661952972412
45.0,19.523393630981445,-254.32548871725112,1.0,0.0859159305691719,-64.86156463623047,70.67396545410156,0.0,0.11092369258403778,0.830043613910675,0.02240411346542305,45000,93.63082436043483,0.840811014175415,0.23539303243160248,0.8401896357536316,67.36479949951172,45.0,45.0,33.7852933542218,1331.9404845237732,-254.32548871725112,3.042804718017578,45,1000.0,0.0739976242184639,1.5882477760314941,68.4594955444336,2.8923652172088623,-193.6199377638405,0.1372978538274765,4.195866584777832
46.0,19.832340240478516,-259.3011701496209,1.0,0.25450578331947327,-63.509185791015625,79.77294158935547,0.0,0.09875258803367615,0.8221394419670105,0.02152991267583435,46000,425.46405362136073,0.8437647819519043,0.21653158962726593,0.8218564391136169,67.13594055175781,46.0,46.0,33.80127829122755,1360.8952775001526,-259.3011701496209,3.2633237838745117,46,1000.0,0.07338611781597137,1.5844804048538208,68.43600463867188,3.120363473892212,-180.16159012503178,0.19998490810394287,2.8386731147766113
47.0,21.049659729003906,-251.17273600013206,1.0,0.16527383029460907,-64.8472671508789,81.51990509033203,0.0,0.10287311673164368,0.8654735684394836,0.022854436146078055,47000,488.32201751238944,0.8406714200973511,0.18550240993499756,0.8624672889709473,67.66529846191406,47.0,47.0,33.79204670366561,1390.8598201274872,-251.17273600013206,3.4566171169281006,47,1000.0,0.07384335994720459,1.5889365673065186,68.81645202636719,3.134537696838379,-165.93853464338451,0.09715189784765244,3.245029926300049
48.0,22.283275604248047,-240.80399716262596,1.0,0.026483828201889992,-66.2151107788086,82.38594055175781,0.0,0.10561344027519226,0.8500912189483643,0.02240411346542305,48000,555.6958197508889,0.8387672305107117,0.22377492487430573,0.8660008907318115,69.29612731933594,48.0,48.0,33.89424488697267,1416.1696228981018,-240.80399716262596,2.875089168548584,48,1000.0,0.0734434649348259,1.594586730003357,71.19893646240234,3.0654101371765137,-150.90448559350375,-0.02568870596587658,6.63535213470459
49.0,23.525449752807617,-226.58739297895775,1.0,0.09761055558919907,-68.73650360107422,84.3868637084961,0.0,0.1051754280924797,0.8199905157089233,0.023782417899897774,49000,531.4411265398129,0.8359740376472473,0.19359713792800903,0.8353129625320435,71.09257507324219,49.0,49.0,33.98900967319095,1441.6424741744995,-226.58739297895775,2.875370740890503,49,1000.0,0.07291994988918304,1.5989370346069336,72.6320571899414,3.232405185699463,-136.97906493772177,0.040666040033102036,6.159862041473389
50.0,24.75090980529785,-210.8224469461767,1.0,0.003882695222273469,-70.02619171142578,86.2192611694336,0.0,0.10396630316972733,0.7968249320983887,0.023313810312614227,50000,493.3093987265376,0.8336555361747742,0.21706867218017578,0.8178927898406982,73.49164581298828,50.0,50.0,34.061634623613394,1467.9272017478943,-210.8224469461767,2.4494309425354004,50,1000.0,0.07223156094551086,1.6125730276107788,75.3628921508789,2.8210763931274414,-124.3732956644366,0.1148504689335823,6.989410400390625
51.0,25.204816818237305,-212.16253695777922,1.0,-0.009622752666473389,-70.76704406738281,88.25581359863281,0.0,0.10081356763839722,0.8284653425216675,0.022854436146078055,51000,531.274791526977,0.8341901302337646,0.20922288298606873,0.8026430606842041,75.59101867675781,51.0,51.0,34.155897989839964,1493.15354013443,-212.16253695777922,2.4529459476470947,51,1000.0,0.07334768772125244,1.6481311321258545,77.29965209960938,2.7411177158355713,-111.51745081754612,-0.016664618626236916,8.05546760559082
52.0,26.428659439086914,-197.68634824895287,1.0,0.09989956766366959,-72.64131927490234,90.97317504882812,0.0,0.10174857825040817,0.7957648634910583,0.022854436146078055,52000,813.6769606839972,0.8324605226516724,0.2066429704427719,0.8102400898933411,75.9658432006836,52.0,52.0,34.21602706144737,1519.7556369304657,-197.68634824895287,3.097003221511841,52,1000.0,0.07336768507957458,1.6526060104370117,77.98313903808594,3.7233314514160156,-93.7252505963626,0.05257744714617729,9.439169883728027
53.0,27.668136596679688,-173.79609641825513,1.0,0.10719235986471176,-74.88839721679688,83.52185821533203,0.0,0.10066507756710052,0.8090381026268005,0.023313810312614227,53000,602.0496705814472,0.8310003280639648,0.20675857365131378,0.8062153458595276,79.57736206054688,53.0,53.0,34.2896170621075,1545.657389640808,-173.79609641825513,2.6075220108032227,53,1000.0,0.07148415595293045,1.6606686115264893,81.29991149902344,2.614346742630005,-80.59742189489448,0.05484923720359802,3.054516077041626
54.0,28.901718139648438,-155.9982959207447,1.0,0.2049129605293274,-76.7054672241211,96.53203582763672,0.0,0.10061212629079819,0.8340225219726562,0.021962663920618616,54000,812.896479835184,0.8284460306167603,0.2380281239748001,0.8488595485687256,82.16187286376953,54.0,54.0,34.36813595837964,1571.2228345870972,-155.9982959207447,2.221842050552368,54,1000.0,0.07147420197725296,1.6675009727478027,83.88153839111328,2.458928108215332,-64.05123852952266,0.14842160046100616,6.199199199676514
55.0,30.155147552490234,-132.9783478458389,1.0,0.22605657577514648,-80.37759399414062,100.02947998046875,0.0,0.100705087184906,0.7850409746170044,0.022854436146078055,55000,1062.0246957978604,0.8276537656784058,0.18429739773273468,0.8005782961845398,83.7430419921875,55.0,55.0,34.42902539079655,1597.4893095493317,-132.9783478458389,2.75947642326355,55,1000.0,0.07118865102529526,1.6843537092208862,85.28825378417969,2.8208749294281006,-43.57713063266115,0.22412149608135223,4.512394905090332
56.0,31.441116333007812,-111.80136743055444,1.0,0.22559787333011627,-83.63208770751953,104.10811614990234,0.0,0.10018696635961533,0.8272610902786255,0.02152991267583435,56000,974.5821424192516,0.8273864984512329,0.19039593636989594,0.8074499368667603,86.92988586425781,56.0,56.0,34.455489369969044,1625.2852890491486,-111.80136743055444,4.0550618171691895,56,1000.0,0.07094521820545197,1.696333885192871,89.41584777832031,4.494661331176758,-25.39571504244845,0.2341027855873108,14.31567096710205
57.0,31.925798416137695,-110.72014551105346,1.0,0.08272237330675125,-85.60343933105469,109.50896453857422,0.0,0.10198169201612473,0.8161864876747131,0.019882513137642284,57000,1200.6101081334516,0.8282881379127502,0.2191794067621231,0.8069748282432556,91.12408447265625,57.0,57.0,34.4801470615029,1653.1251997947693,-110.72014551105346,2.7231693267822266,57,1000.0,0.07261906564235687,1.6959770917892456,92.62208557128906,2.6527035236358643,-3.886840951643188,0.12615780532360077,6.966003894805908
58.0,33.26638412475586,-94.89133824616896,1.0,0.1269604116678238,-89.17760467529297,114.07392120361328,0.0,0.10183963179588318,0.78736412525177,0.02152991267583435,58000,1306.4635915924114,0.8262104988098145,0.21588337421417236,0.7853929400444031,95.22222900390625,58.0,58.0,34.5481582107854,1678.8159775733948,-94.89133824616896,2.7927355766296387,58,1000.0,0.07251755148172379,1.7196226119995117,97.18075561523438,2.7820329666137695,18.70540788532327,0.17546410858631134,5.531196117401123
59.0,34.67057800292969,-72.8315167783136,1.0,0.0749717503786087,-94.0967025756836,118.88655090332031,0.0,0.10007591545581818,0.7773842215538025,0.020689822899908242,59000,1072.5470525076648,0.8261576890945435,0.2229422926902771,0.8069497346878052,100.82642364501953,59.0,59.0,34.614116029468654,1704.506911277771,-72.8315167783136,3.1719894409179688,59,1000.0,0.07200232148170471,1.7319260835647583,102.99298095703125,2.8980586528778076,36.567130675532454,-0.03287382051348686,10.264957427978516
60.0,36.052303314208984,-63.209946360964565,1.0,0.01865672506392002,-99.33785247802734,123.9135971069336,0.0,0.10098710656166077,0.8114789724349976,0.0211056883401964,60000,1070.729624749398,0.8253428936004639,0.18655557930469513,0.7868395447731018,104.14400482177734,60.0,60.0,34.65622341732036,1731.2907779216766,-63.209946360964565,2.9395594596862793,60,1000.0,0.07180514186620712,1.7361664772033691,106.40153503417969,2.8553900718688965,53.80317224343021,0.07584892213344574,10.940168380737305
61.0,37.490203857421875,-48.630574562194795,1.0,-0.010581016540527344,-103.47372436523438,128.2535858154297,0.0,0.10174482315778732,0.8144307136535645,0.02152991267583435,61000,1150.9602777538428,0.8236793279647827,0.19761304557323456,0.8210128545761108,106.47925567626953,61.0,61.0,34.70725756610085,1757.5574758052826,-48.630574562194795,4.095311164855957,61,1000.0,0.07177423685789108,1.7402254343032837,108.64913940429688,4.075422286987305,71.78935430097796,0.023041000589728355,6.59108829498291
62.0,38.990169525146484,-31.14618535747904,1.0,-0.050465598702430725,-109.7186050415039,132.82591247558594,0.0,0.10034269839525223,0.8182407021522522,0.02240411346542305,62000,1281.1831672732535,0.8226167559623718,0.24892310798168182,0.8138136863708496,112.80010986328125,62.0,62.0,34.77256595061476,1783.0148079395294,-31.14618535747904,2.5092411041259766,62,1000.0,0.07167108356952667,1.7437143325805664,114.84754943847656,2.589808702468872,91.29570612311143,0.03201349452137947,5.804057598114014
63.0,40.510841369628906,-13.35334318454437,1.0,0.1416051685810089,-116.01398468017578,137.13375854492188,0.0,0.10010401904582977,0.8315568566322327,0.0211056883401964,63000,1328.3952397058329,0.8210304379463196,0.194061279296875,0.8327324390411377,115.66488647460938,63.0,63.0,34.84721016656668,1807.8922157287598,-13.35334318454437,3.3916962146759033,63,1000.0,0.07155731320381165,1.750663161277771,116.93904876708984,3.1885292530059814,110.93220665617051,0.04789413884282112,18.04193878173828
64.0,42.07160186767578,10.86120553870844,1.0,0.03138442710042,-122.11157989501953,142.7616729736328,0.0,0.10116034746170044,0.8328094482421875,0.020282151651708893,64000,1314.2885446472646,0.8202775716781616,0.2160775363445282,0.8009758591651917,119.00706481933594,64.0,64.0,34.9025485891042,1833.6769831180573,10.86120553870844,3.7732300758361816,64,1000.0,0.07196789979934692,1.7637075185775757,121.32978820800781,3.6964409351348877,129.73464943728135,0.11120796203613281,9.900580406188965
65.0,43.6436767578125,26.39358893966317,1.0,0.07385188341140747,-127.45280456542969,147.77755737304688,0.0,0.10055550932884216,0.8016417026519775,0.020689822899908242,65000,1122.02262811553,0.8197391033172607,0.2494823932647705,0.8055344223976135,126.21392822265625,65.0,65.0,34.96062697395931,1859.2343909740448,26.39358893966317,3.0644309520721436,65,1000.0,0.07211682945489883,1.7725149393081665,128.24539184570312,3.053955554962158,145.00061834002364,0.02543633244931698,22.049671173095703
66.0,45.245574951171875,43.76956318816551,1.0,0.046049535274505615,-133.9877471923828,153.44219970703125,0.0,0.10126695781946182,0.7789114117622375,0.020689822899908242,66000,1302.1326930833523,0.8190559148788452,0.1963566392660141,0.7822864055633545,130.67831420898438,66.0,66.0,35.03282335820353,1883.9475004673004,43.76956318816551,3.9951236248016357,66,1000.0,0.07255464792251587,1.7812035083770752,132.75506591796875,3.655803680419922,162.53292250280134,0.07360116392374039,12.150495529174805
67.0,46.89723587036133,59.197556855172834,1.0,0.03746792674064636,-139.17987060546875,158.50218200683594,0.0,0.10157737880945206,0.7965360879898071,0.0211056883401964,67000,1091.1994962721396,0.8185899257659912,0.25084662437438965,0.7955472469329834,136.76043701171875,67.0,67.0,35.094720137597676,1909.119085073471,59.197556855172834,4.565817832946777,67,1000.0,0.07208897918462753,1.7879689931869507,138.89227294921875,4.022584438323975,176.393617633687,-0.03475809097290039,11.118799209594727
68.0,48.56423568725586,76.55458975077927,1.0,0.11816012859344482,-143.251953125,162.39642333984375,0.0,0.1032492071390152,0.7795562744140625,0.019490749081111935,68000,1115.7392008587797,0.8177443742752075,0.2120511382818222,0.7840416431427002,142.0247344970703,68.0,68.0,35.11766538399248,1936.3473982810974,76.55458975077927,3.2748188972473145,68,1000.0,0.07281173020601273,1.7953203916549683,144.15689086914062,3.014089822769165,190.20752326935013,-0.0048029422760009766,16.336870193481445
69.0,50.195255279541016,87.83468341554892,1.0,0.12214048951864243,-147.4347686767578,166.14190673828125,0.0,0.10200275480747223,0.7621891498565674,0.019490749081111935,69000,785.3104962371938,0.8162076473236084,0.21084292232990265,0.7547364234924316,147.53756713867188,69.0,69.0,35.12668803752873,1964.3184101581573,87.83468341554892,4.011219024658203,69,1000.0,0.07267823070287704,1.8002655506134033,149.83090209960938,3.6986591815948486,198.83220403700005,0.09093404561281204,16.26488494873047
70.0,51.87607955932617,97.50722778967715,1.0,0.0958213210105896,-152.39190673828125,171.79296875,0.0,0.10092974454164505,0.8301743268966675,0.019490749081111935,70000,1133.8233181597948,0.8150308728218079,0.16716504096984863,0.8372059464454651,152.35842895507812,70.0,70.0,35.17884129446338,1989.8324511051178,97.50722778967715,3.2700893878936768,70,1000.0,0.0724315419793129,1.8000648021697998,154.97335815429688,3.374346971511841,212.18921995303998,0.005803694482892752,31.571195602416992
71.0,53.58831787109375,112.70446582800862,1.0,0.025279203429818153,-157.13751220703125,174.6903533935547,0.0,0.10003288090229034,0.8138418197631836,0.019490749081111935,71000,820.9952460077013,0.8151345252990723,0.18750639259815216,0.7795920968055725,155.2264404296875,71.0,71.0,35.237226833180465,2014.9145202636719,112.70446582800862,3.5745532512664795,71,1000.0,0.07222490757703781,1.8045594692230225,157.6255645751953,3.468884229660034,220.76395271437326,0.04325554892420769,22.73596954345703
72.0,55.28874206542969,122.09410158257135,1.0,0.04264548420906067,-160.67054748535156,178.5753631591797,0.0,0.1004738137125969,0.805469810962677,0.019106704324195603,72000,1109.6536239570094,0.8144975304603577,0.19290079176425934,0.808027446269989,160.483154296875,72.0,72.0,35.31396768075752,2038.8533129692078,122.09410158257135,2.992316246032715,72,1000.0,0.07193862646818161,1.8076897859573364,162.755126953125,2.9490671157836914,233.10964259274317,0.0608416311442852,38.93791961669922
73.0,56.98881912231445,131.2801728096589,1.0,-0.07615344971418381,-164.5474853515625,181.99867248535156,0.0,0.10084344446659088,0.7942110300064087,0.019490749081111935,73000,980.3059945702646,0.8137972354888916,0.20177842676639557,0.8053750991821289,164.08651733398438,73.0,73.0,35.38837761409006,2062.824150800705,131.2801728096589,3.1977877616882324,73,1000.0,0.07166971266269684,1.81134033203125,166.99462890625,3.4555978775024414,243.3452090581887,-0.02334286831319332,13.362515449523926
74.0,58.68989181518555,140.938796237442,1.0,-0.027770856395363808,-167.76837158203125,184.36453247070312,0.0,0.09971008449792862,0.7909985780715942,0.020282151651708893,74000,1123.5371658505267,0.8128977417945862,0.16790644824504852,0.7753663659095764,164.9092559814453,74.0,74.0,35.45853063038206,2086.9449095726013,140.938796237442,3.9579296112060547,74,1000.0,0.07100352644920349,1.8136569261550903,166.9199981689453,3.9153358936309814,255.23969496078786,-0.04931418225169182,30.657207489013672
75.0,60.38209915161133,149.66400218618855,1.0,0.14369741082191467,-171.2294158935547,185.95159912109375,0.0,0.09836484491825104,0.8449448943138123,0.019490749081111935,75000,904.1142128487623,0.8124445676803589,0.19326728582382202,0.8429230451583862,168.1880340576172,75.0,75.0,35.53151762460658,2110.802043199539,149.66400218618855,3.9033560752868652,75,1000.0,0.07033941894769669,1.8158197402954102,170.8367919921875,3.460611581802368,263.8913551992942,0.16863222420215607,28.29794692993164
76.0,62.069637298583984,163.18905485315,1.0,0.1897803097963333,-173.54859924316406,190.3302001953125,0.0,0.09922312200069427,0.8524965643882751,0.018361167303396805,76000,1161.2262006711567,0.8116323947906494,0.20777124166488647,0.8319746255874634,172.70941162109375,76.0,76.0,35.59598456596839,2135.072282075882,163.18905485315,3.51507306098938,76,1000.0,0.07061456143856049,1.8200844526290894,175.1236572265625,3.1401312351226807,275.69839263971346,0.14060468971729279,36.48127365112305
77.0,63.37049865722656,151.80999949872498,1.0,-0.0342031829059124,-175.29421997070312,189.16424560546875,0.0,0.10253363102674484,0.7700767517089844,0.017297050171870294,77000,805.068146844009,0.8111101984977722,0.1928059607744217,0.7640121579170227,174.38015747070312,77.0,77.0,35.653549806392505,2159.672751188278,151.80999949872498,4.0564374923706055,77,1000.0,0.07167606055736542,1.8250954151153564,176.41049194335938,3.9234557151794434,282.5733245124965,-0.022859951481223106,19.74491310119629
78.0,65.03142547607422,162.4226897708501,1.0,-0.07859814167022705,-177.82113647460938,189.4162139892578,0.0,0.10116418451070786,0.8309836387634277,0.018361167303396805,78000,916.7667157034782,0.8102043867111206,0.1696561872959137,0.8412570953369141,174.32391357421875,78.0,78.0,35.718094154600365,2183.767131090164,162.4226897708501,3.757323980331421,78,1000.0,0.07129504531621933,1.8277287483215332,176.48916625976562,3.6902053356170654,290.704009014945,-0.04714005067944527,33.11204528808594
79.0,66.55020141601562,169.61807770223706,1.0,-0.13254833221435547,-180.72947692871094,196.8294219970703,0.0,0.10060423612594604,0.7991284132003784,0.018730226766195082,79000,931.4005582541506,0.8102278709411621,0.20902219414710999,0.799390435218811,178.14981079101562,79.0,79.0,35.78258945524012,2207.7776148319244,169.61807770223706,4.152099132537842,79,1000.0,0.07153236865997314,1.838401436805725,180.58425903320312,4.071018695831299,298.81409191670707,-0.13710971176624298,44.573246002197266
80.0,68.19159698486328,177.95255503544794,1.0,-0.057386498898267746,-183.75283813476562,200.3687286376953,0.0,0.09860900789499283,0.8003561496734619,0.019106704324195603,80000,1366.1979799737624,0.8093365430831909,0.2150358259677887,0.8298142552375793,180.94720458984375,80.0,80.0,35.838130048116696,2232.2593252658844,177.95255503544794,3.772625684738159,80,1000.0,0.07099412381649017,1.8434197902679443,183.7207489013672,3.654102087020874,312.15639051742016,0.013000071048736572,27.61313247680664
81.0,69.7412338256836,186.43415399153398,1.0,0.04366040229797363,-186.60830688476562,200.53004455566406,0.0,0.09695274382829666,0.7793658375740051,0.017999379770019416,81000,1095.7818913107808,0.8086994886398315,0.23491539061069489,0.786159336566925,183.88194274902344,81.0,81.0,35.893434493593986,2256.6801183223724,186.43415399153398,5.241240978240967,81,1000.0,0.07086782902479172,1.8525876998901367,185.87890625,5.013018608093262,321.83077941610367,0.09756042808294296,24.850780487060547
