total/epochs,total/steps_per_second,train/loss_critic,rollout/episodes,reference_Q_std,total/episodes,eval/return_history,rollout/return_history,total/duration,eval/Q,rollout/Q_mean,eval/episodes,reference_action_std,reference_perturbed_action_mean,eval/return,obs_rms_std,train/param_noise_distance,rollout/actions_mean,reference_actor_Q_mean,param_noise_stddev,reference_actor_Q_std,train/loss_actor,rollout/actions_std,reference_perturbed_action_std,rollout/episode_steps,total/steps,ret_rms_mean,obs_rms_mean,reference_Q_mean,rollout/return,reference_action_mean,ret_rms_std
861,60.014321625331114,63.47352600097656,1081.0,3.3233799934387207,1081.0,-261.98766826545597,-452.2444381663035,14346.575562000275,25.180858612060547,154.47792053222656,861.0,0.5950405597686768,-0.036946557462215424,-1056.8673904738375,0.3649285137653351,0.23967111110687256,0.03621045500040054,180.146484375,0.0252455158307554,2.973989725112915,-145.20437622070312,0.5223231911659241,0.5808315873146057,796.2812210915819,861000,0.0,0.027459342032670975,179.1540069580078,3.2964586964533553,-0.05759016424417496,1.0
862,60.033476604787744,52.466583251953125,1086.0,3.5248355865478516,1086.0,-269.73872576508006,-411.40364930618404,14358.655349493027,150.46018981933594,154.49278259277344,862.0,0.5720493793487549,0.08005807548761368,-45.164377955383415,0.365085631608963,0.21637071669101715,0.036014389246702194,179.94662475585938,0.0247480794341294,3.138606309890747,-145.59930419921875,0.5224588513374329,0.5568224787712097,793.6988950276243,862000,0.0,0.027449434623122215,178.96966552734375,3.055688433858185,0.1467289924621582,1.0
863,60.04515723160329,37.5434684753418,1090.0,4.400592803955078,1090.0,-279.39010504742436,-400.5888198259586,14372.516282558441,159.8522186279297,154.3363800048828,863.0,0.6462374329566956,-0.014061417430639267,-458.1158495969571,0.3652697801589966,0.20602749288082123,0.03600834310054779,179.93032836914062,0.0247480794341294,3.2796003818511963,-143.19570922851562,0.5229761600494385,0.5708885192871094,790.9990825688074,863000,0.0,0.02743031084537506,178.95840454101562,2.983628138936737,0.02141699194908142,1.0
864,60.05797611439403,25.808151245117188,1092.0,4.311313629150391,1092.0,-287.3219138928487,-408.6724793702051,14386.099164485931,86.84066772460938,154.1708526611328,864.0,0.5830230712890625,0.1427120864391327,-727.3875405990252,0.3653496205806732,0.20071813464164734,0.03591226041316986,179.02684020996094,0.0247480794341294,3.4126081466674805,-144.9384307861328,0.5235381126403809,0.5871200561523438,790.5485347985348,864000,0.0,0.02741118147969246,178.1480712890625,0.8837874165732927,0.16241896152496338,1.0
865,60.07304842686027,51.802574157714844,1093.0,4.319255352020264,1093.0,-293.97236888577913,-428.987869356301,14399.136096000671,55.80119705200195,153.99302673339844,865.0,0.593018651008606,0.26026713848114014,-486.1719075015832,0.36530759930610657,0.19859926402568817,0.03543379530310631,179.142822265625,0.024260444499685715,3.319927930831909,-144.1692352294922,0.5241990685462952,0.5593501925468445,790.740164684355,865000,0.0,0.027392813935875893,178.11227416992188,-1.1389214246504082,0.026923969388008118,1.0
866,60.09275909179719,59.871490478515625,1094.0,3.26203989982605,1094.0,-299.78796760130916,-448.53691824330565,14411.054061889648,170.24185180664062,153.9411163330078,866.0,0.5767571926116943,0.038722097873687744,19.791062720372494,0.3653329312801361,0.20963318645954132,0.03516528755426407,178.790283203125,0.02378241789989777,2.9262502193450928,-144.14212036132812,0.5245956182479858,0.5802203416824341,790.9314442413163,866000,0.0,0.027382157742977142,177.90396118164062,-3.384277234638097,0.048754505813121796,1.0
867,60.1043379794227,83.2923355102539,1098.0,3.445964813232422,1098.0,-298.5726336461742,-441.64353526484746,14424.91555762291,179.5361328125,153.93698120117188,867.0,0.6611957550048828,0.1868426352739334,-137.8958470393495,0.3654264807701111,0.2094402313232422,0.03524012491106987,178.32870483398438,0.02378241789989777,2.989636182785034,-144.03402709960938,0.524766743183136,0.644662618637085,789.4371584699453,867000,0.0,0.027380896732211113,177.36509704589844,-4.295366532345449,0.001671522855758667,1.0
868,60.11609011367945,68.66928100585938,1100.0,4.195563793182373,1100.0,-302.34469109495365,-446.76920690182925,14438.7301030159,178.15411376953125,153.9483184814453,868.0,0.6469125151634216,0.16855187714099884,-547.2022288467617,0.3654952049255371,0.2014484405517578,0.0354144424200058,177.92095947265625,0.02378241789989777,3.131338119506836,-143.6373291015625,0.5250190496444702,0.6395393013954163,788.83,868000,0.0,0.02738085947930813,177.2185516357422,-4.775446007432203,0.11282289028167725,1.0
869,60.12961953645827,60.72990798950195,1101.0,3.6057209968566895,1101.0,-302.1529214030707,-469.0077202422215,14452.112065553665,176.43954467773438,153.9564208984375,869.0,0.6018826961517334,-0.030069585889577866,-215.73212719579382,0.36547327041625977,0.21008068323135376,0.03555889055132866,177.63784790039062,0.02378241789989777,2.7863106727600098,-142.6971435546875,0.5254793763160706,0.6133133769035339,789.0217983651227,869000,0.0,0.027387117967009544,176.64309692382812,-6.7749747260497575,-0.014503538608551025,1.0
870,60.128234388016544,23.152524948120117,1103.0,3.603294610977173,1103.0,-318.9158018950681,-471.25563445137647,14469.076114654541,107.9914779663086,153.98446655273438,870.0,0.6733372807502747,-0.0764593780040741,-2037.6223301442465,0.3654266595840454,0.1923707127571106,0.03525182232260704,179.18026733398438,0.0247480794341294,2.6637179851531982,-144.78500366210938,0.5257818102836609,0.5990740060806274,787.9800543970988,870000,0.0,0.02738255076110363,178.08094787597656,-6.936898295124689,-0.018211185932159424,1.0
871,60.13704426857378,36.93170928955078,1106.0,3.642616033554077,1106.0,-330.4368848232687,-474.89372676953974,14483.585127830505,181.26974487304688,154.013671875,871.0,0.6877819895744324,-0.022415481507778168,-623.8771961273358,0.36543750762939453,0.23368704319000244,0.03503558412194252,179.610107421875,0.023313810312614223,2.8048715591430664,-145.30836486816406,0.5260865688323975,0.6275502443313599,787.0153707052441,871000,0.0,0.027380695566534996,178.23484802246094,-8.156591951226442,0.06363862752914429,1.0
872,60.14737243227844,34.05989456176758,1107.0,3.125457763671875,1107.0,-336.1096029060588,-480.1310357503517,14497.723919391632,179.3094940185547,154.04144287109375,872.0,0.7076300382614136,-0.020975299179553986,-281.72886334502795,0.36542025208473206,0.20702697336673737,0.034845512360334396,180.2673797607422,0.022404113465423047,2.8998701572418213,-145.3192138671875,0.526388943195343,0.7253794074058533,787.2077687443541,872000,0.0,0.027378881350159645,179.10577392578125,-9.532417955115877,-0.004749659448862076,1.0
873,60.1633872877445,41.3065185546875,1115.0,2.9803805351257324,1115.0,-341.0958859556011,-436.989972647832,14510.486183643341,30.674108505249023,154.06248474121094,873.0,0.6018627285957336,0.04615381360054016,-384.61164762558167,0.3655863106250763,0.18476100265979767,0.03485879674553871,178.86257934570312,0.02285443614607805,2.8736379146575928,-144.64968872070312,0.5265217423439026,0.5969489216804504,782.8349775784753,873000,0.0,0.027375010773539543,178.2186279296875,-10.108307834223044,0.06821537762880325,1.0
874,60.165957399526654,30.765459060668945,1116.0,2.9152116775512695,1116.0,-355.8474217137027,-449.47057520236007,14526.487033128738,135.56910705566406,153.97665405273438,874.0,0.6464222073554993,-0.1418364942073822,-1354.0392187116981,0.3655655086040497,0.2070774883031845,0.03522717207670212,179.21987915039062,0.02378241789989777,2.717905282974243,-145.11114501953125,0.5270156264305115,0.608787477016449,783.0295698924731,874000,0.0,0.027397792786359787,178.337646484375,-11.77615746439152,-0.08438370376825333,1.0
875,60.176659415005105,50.535797119140625,1117.0,2.9834816455841064,1117.0,-356.5601612098437,-462.92141982160524,14540.52133345604,156.68846130371094,153.91294860839844,875.0,0.7528296709060669,-0.09415476024150848,-581.7848165640627,0.36553123593330383,0.20852340757846832,0.03500232473015785,178.542724609375,0.0247480794341294,2.719712734222412,-144.9478759765625,0.5276229977607727,0.7480883598327637,783.2238137869293,875000,0.0,0.027385558933019638,177.6468505859375,-13.828287429921506,-0.031695254147052765,1.0
876,60.18216751468805,51.242774963378906,1118.0,2.866717576980591,1118.0,-360.1127431895969,-447.49061560901487,14555.806747674942,177.61004638671875,153.90780639648438,876.0,0.6665668487548828,-0.054543375968933105,-192.9871583577414,0.3655244708061218,0.17899246513843536,0.034863438457250595,178.01431274414062,0.0247480794341294,2.8004891872406006,-145.7039794921875,0.5279024243354797,0.7584940791130066,782.6744186046511,876000,0.0,0.027382060885429382,177.328857421875,-13.848620790197925,0.16691821813583374,1.0
877,60.19207195441176,68.2160415649414,1123.0,2.5349178314208984,1123.0,-364.166303112057,-398.1636365781385,14570.025113344193,92.61260223388672,153.92660522460938,877.0,0.5781685709953308,0.07999914139509201,-513.8405814295339,0.3655323386192322,0.16666415333747864,0.03510653227567673,177.13674926757812,0.02285443614607805,2.4518611431121826,-140.71835327148438,0.528131365776062,0.6421195268630981,780.3873552983081,877000,0.0,0.027398932725191116,176.5287322998047,-14.804459326730882,0.12584340572357178,1.0
878,60.19116218215307,39.68879699707031,1124.0,2.503643274307251,1124.0,-375.96245099846993,-391.23029326249315,14586.859069824219,170.375,153.95037841796875,878.0,0.5975058078765869,0.10174407064914703,-1040.9375328033307,0.36556071043014526,0.21284790337085724,0.03531351312994957,178.6944122314453,0.024260444499685715,2.5012149810791016,-142.0722198486328,0.5283555388450623,0.6715742349624634,780.5827402135232,878000,0.0,0.02741534262895584,177.8468017578125,-15.970199615599826,0.05815133824944496,1.0
879,60.19079290799138,60.15037536621094,1125.0,2.416649341583252,1125.0,-386.3434283581775,-389.46828968468094,14603.56239771843,96.10486602783203,153.84518432617188,879.0,0.5549180507659912,0.10824786871671677,-1587.179045485583,0.3655673861503601,0.20248322188854218,0.035332150757312775,177.91915893554688,0.023313810312614223,2.568300247192383,-143.0564422607422,0.5288568139076233,0.5535129308700562,780.7777777777778,879000,0.0,0.027417654171586037,177.35458374023438,-16.610094441802797,-0.1098797470331192,1.0
880,60.19764923246583,47.293216705322266,1127.0,2.650893449783325,1127.0,-391.95754084222784,-417.3299384622569,14618.511041879654,77.71763610839844,153.7804412841797,880.0,0.6944321990013123,-0.07611167430877686,-1027.9931891218503,0.36555954813957214,0.19095759093761444,0.035226814448833466,177.7683563232422,0.024260444499685715,2.804338216781616,-143.52952575683594,0.529207706451416,0.6261301636695862,780.4383318544809,880000,0.0,0.02741326205432415,177.25758361816406,-19.063820542213445,0.04366331547498703,1.0
881,60.20795010240588,25.605728149414062,1128.0,2.669670581817627,1128.0,-397.9978507614477,-424.7577235030321,14632.619089365005,156.51458740234375,153.7333221435547,881.0,0.5828385949134827,0.019175589084625244,-225.9828665723206,0.3655785024166107,0.2300291508436203,0.03506018593907356,176.96676635742188,0.02378241789989777,2.756953239440918,-141.17587280273438,0.5294913649559021,0.5806939005851746,780.6329787234042,881000,0.0,0.02740469202399254,176.31100463867188,-19.89920710270627,0.0055686794221401215,1.0
882,60.20705337051006,35.3422737121582,1129.0,2.7298471927642822,1129.0,-394.151646182679,-432.36211120685255,14649.446379184723,172.46495056152344,153.68209838867188,882.0,0.6214457750320435,-0.17905059456825256,-376.4108339259748,0.36562490463256836,0.2232658565044403,0.034761033952236176,176.9459686279297,0.024260444499685715,2.825868844985962,-141.66802978515625,0.5297870635986328,0.6398755311965942,780.8272807794508,882000,0.0,0.02738836035132408,175.8851318359375,-20.589818004492866,0.0032057464122772217,1.0
883,60.21058921393082,46.627872467041016,1130.0,2.6986098289489746,1130.0,-405.79582154371724,-453.06949074045775,14665.194470405579,93.9737548828125,153.50816345214844,883.0,0.7259382009506226,0.0432824045419693,-1073.4440198766654,0.3657311797142029,0.1875474750995636,0.034470830112695694,177.13040161132812,0.0247480794341294,2.8585264682769775,-141.1385498046875,0.5303398370742798,0.5994040369987488,781.0212389380531,883000,0.0,0.02736816182732582,175.99095153808594,-22.407432448013584,0.058873191475868225,1.0
884,60.20892887797244,30.6283016204834,1131.0,2.617244005203247,1131.0,-423.02541563531304,-463.3334824795378,14682.207713603973,172.66517639160156,153.51658630371094,884.0,0.8039032816886902,0.18508648872375488,-1617.5646649654832,0.3656430244445801,0.22936168313026428,0.034331586211919785,179.03887939453125,0.026270585008002553,2.753800630569458,-142.54159545898438,0.5307241082191467,0.7758640646934509,781.2148541114059,884000,0.0,0.027370793744921684,177.956298828125,-23.603544685098697,0.13668659329414368,1.0
885,60.211949678857664,30.224365234375,1133.0,2.3998568058013916,1133.0,-428.7219690605653,-484.547753475899,14698.079114198685,178.12026977539062,153.53684997558594,885.0,0.5208611488342285,0.2020311951637268,-323.59012274309066,0.36562684178352356,0.2402026206254959,0.03454942628741264,177.85806274414062,0.024260444499685715,2.2957499027252197,-142.87437438964844,0.5310599207878113,0.5301079154014587,780.9973521624007,885000,0.0,0.02738559991121292,177.18934631347656,-25.44844028338099,0.2444995641708374,1.0
886,60.222909811401074,54.90419006347656,1135.0,2.4395010471343994,1135.0,-435.4883121859808,-467.47719865126214,14712.009146928787,173.48289489746094,153.55108642578125,886.0,0.5618680715560913,0.18793761730194092,-31.841120358708217,0.36573901772499084,0.19597555696964264,0.034826602786779404,177.15084838867188,0.023313810312614223,2.5266737937927246,-140.08126831054688,0.5311182141304016,0.6165880560874939,780.5136563876652,886000,0.0,0.027395302429795265,176.52011108398438,-25.68100496459645,0.30284953117370605,1.0
887,60.23706842257133,50.03765106201172,1136.0,2.655550956726074,1136.0,-437.3586013845227,-470.4695717680116,14725.152189970016,167.04647827148438,153.5625,887.0,0.5649805068969727,0.26534122228622437,8.578658928006245,0.3657892048358917,0.17882531881332397,0.035004545003175735,176.05047607421875,0.023313810312614223,2.5125300884246826,-141.48861694335938,0.5312093496322632,0.6074351072311401,780.6672535211268,887000,0.0,0.027401484549045563,175.34030151367188,-25.980258564810867,0.15110352635383606,1.0
888,60.247725223269825,65.44713592529297,1137.0,2.6467015743255615,1137.0,-446.29016696436963,-471.3125113679414,14739.14569735527,109.78105163574219,153.58920288085938,888.0,0.6604891419410706,0.2645552158355713,-391.28599674624877,0.36581555008888245,0.20426242053508759,0.035279929637908936,175.49652099609375,0.02378241789989777,2.7044615745544434,-139.66697692871094,0.5312827825546265,0.5870015025138855,780.8601583113457,888000,0.0,0.02741244249045849,174.84104919433594,-26.05001488835188,0.13456864655017853,1.0
889,60.24772859009744,55.65365219116211,1138.0,2.6178998947143555,1138.0,-461.21462345996656,-485.0615448277237,14755.74300980568,121.37348175048828,153.53175354003906,889.0,0.7034616470336914,0.042064547538757324,-1408.3772227502855,0.36585521697998047,0.22883376479148865,0.03527704253792763,175.08755493164062,0.022404113465423047,2.666271924972534,-136.2624053955078,0.5316230654716492,0.7264485955238342,781.0527240773287,889000,0.0,0.02740606479346752,174.35877990722656,-27.271051178421036,-0.06466206163167953,1.0
890,60.25292119138751,85.9195327758789,1139.0,2.703664541244507,1139.0,-473.6781145274609,-498.0182710875166,14771.068064451218,107.01265716552734,153.55271911621094,890.0,0.5680103898048401,-0.09576089680194855,-1053.619082975081,0.36579495668411255,0.19756416976451874,0.03515014797449112,172.69119262695312,0.023313810312614223,2.692854166030884,-137.62030029296875,0.5319475531578064,0.6370300054550171,781.2449517120281,890000,0.0,0.027398595586419106,172.09213256835938,-28.394846777052475,-0.1286213994026184,1.0
891,60.261222459811705,65.23947143554688,1140.0,2.7751669883728027,1140.0,-475.41188303306313,-499.8607308815668,14785.627699375153,135.2880859375,153.5281524658203,891.0,0.5805177688598633,-0.10851410031318665,-340.690519363112,0.3657473623752594,0.1797785460948944,0.03514134883880615,173.08175659179688,0.024260444499685715,2.6364386081695557,-139.14732360839844,0.5323183536529541,0.5832759141921997,780.7263157894737,891000,0.0,0.02741130068898201,172.2455291748047,-28.374580582056545,-0.07318778336048126,1.0
892,60.26792322639414,34.054744720458984,1141.0,2.7220919132232666,1141.0,-478.449557276583,-515.2993191420686,14800.576363801956,168.12901306152344,153.47811889648438,892.0,0.5539996027946472,-0.09933581948280334,-220.4749406397279,0.3657635450363159,0.22731803357601166,0.035218339413404465,173.32940673828125,0.024260444499685715,2.694544553756714,-137.9962615966797,0.5326098203659058,0.570324182510376,780.9184925503944,892000,0.0,0.027414407581090927,172.58816528320312,-29.72923783256644,-0.021120890974998474,1.0
893,60.275158172367426,27.04012680053711,1143.0,2.592266082763672,1143.0,-480.6175195641717,-510.7773437472299,14815.390404224396,147.607666015625,153.3555450439453,893.0,0.5697515606880188,0.017386002466082573,-495.63949773943233,0.36581653356552124,0.20032455027103424,0.035127319395542145,173.34503173828125,0.024260444499685715,2.5502140522003174,-135.56298828125,0.5330209136009216,0.5676809549331665,780.6132983377078,893000,0.0,0.027401616796851158,172.69737243652344,-30.936790724397124,0.21278072893619537,1.0
894,60.27804702895543,40.158077239990234,1147.0,2.7169063091278076,1147.0,-476.7007908085411,-513.2014843815525,14831.270156621933,171.1631622314453,153.3069305419922,894.0,0.6328147053718567,-0.26409128308296204,-62.88186511557615,0.36585280299186707,0.18230818212032318,0.03516591340303421,172.5787353515625,0.0247480794341294,2.5462934970855713,-137.1957550048828,0.533209502696991,0.6252099871635437,779.357454228422,894000,0.0,0.02739652618765831,171.69659423828125,-32.82939079867883,-0.10166312754154205,1.0
895,60.27732909602754,66.71509552001953,1148.0,2.531977415084839,1148.0,-474.56411229591026,-522.8403006818763,14848.036789655685,169.22927856445312,153.30528259277344,895.0,0.6230324506759644,0.07794281840324402,-352.55237260325845,0.36580103635787964,0.18217749893665314,0.034911952912807465,172.2012939453125,0.022404113465423047,2.569821357727051,-133.6084747314453,0.53340744972229,0.6111152172088623,779.5496515679442,895000,0.0,0.027398545295000076,171.53268432617188,-33.48074757721246,0.05458696559071541,1.0
896,60.28313464338022,60.86772537231445,1149.0,2.9248406887054443,1149.0,-470.44414206508395,-538.9419553830619,14863.1952419281,146.09329223632812,153.16819763183594,896.0,0.6501558423042297,-0.04213570058345795,-423.8789933825921,0.3658295273780823,0.18148644268512726,0.03485932946205139,171.34646606445312,0.023313810312614223,2.770061492919922,-137.50445556640625,0.5338009595870972,0.6380224227905273,779.7415143603133,896000,0.0,0.02738303318619728,170.63478088378906,-34.88481169897239,0.029487382620573044,1.0
897,60.28305606935637,73.65454864501953,1150.0,2.9393575191497803,1150.0,-475.2906728144833,-542.6040906449963,14879.803024053574,164.64654541015625,153.17242431640625,897.0,0.7106730341911316,-0.020231641829013824,-284.0700070066074,0.36585092544555664,0.1750902533531189,0.03478500619530678,170.3700408935547,0.02285443614607805,2.824910879135132,-133.11734008789062,0.5339049100875854,0.7094553709030151,779.9330434782609,897000,0.0,0.02738470770418644,169.490234375,-35.3235938583158,-0.0006538964807987213,1.0
898,60.28149139684628,56.80747985839844,1152.0,3.031735897064209,1152.0,-487.4391671691845,-522.0847405358453,14896.7780854702,162.5354461669922,153.18539428710938,898.0,0.6880046725273132,0.09239286184310913,-1105.490271704108,0.365892231464386,0.19570286571979523,0.03489329665899277,170.06536865234375,0.02378241789989777,3.0581929683685303,-132.4764404296875,0.5339637994766235,0.6670371294021606,779.4809027777778,898000,0.0,0.027385814115405083,169.3467254638672,-35.49096330094396,0.1052715927362442,1.0
899,60.284949857526826,48.83061599731445,1153.0,3.0989480018615723,1153.0,-491.77511609959527,-531.2604274416476,14912.511366844177,161.5595245361328,153.19749450683594,899.0,0.6796867847442627,-0.08469775319099426,-685.7305260342537,0.3658682405948639,0.18492768704891205,0.034975603222846985,169.50985717773438,0.0252455158307554,3.078678846359253,-131.87339782714844,0.5341424345970154,0.675258219242096,779.6721595836947,899000,0.0,0.027390142902731895,168.9929962158203,-36.19311165639298,-0.06755618751049042,1.0
900,60.28820579275157,70.58125305175781,1154.0,3.0076892375946045,1154.0,-501.303621472815,-551.1876002782286,14928.292991399765,58.6922721862793,153.0428466796875,900.0,0.7215389609336853,0.25475019216537476,-1105.8818674271638,0.36590006947517395,0.2044445127248764,0.034661665558815,168.1648406982422,0.024260444499685715,3.122384548187256,-135.78192138671875,0.5346437096595764,0.6891099214553833,779.8630849220104,900000,0.0,0.02738039940595627,167.4817657470703,-37.854810945414634,0.14813467860221863,1.0
901,60.28865914889133,40.39714431762695,1155.0,2.8298611640930176,1155.0,-506.4062060528182,-560.6557018947293,14944.76760172844,151.1953125,153.05694580078125,901.0,0.783339262008667,-0.13261932134628296,-620.0990612010835,0.36582085490226746,0.17356614768505096,0.03494710102677345,167.9229278564453,0.02378241789989777,2.8022093772888184,-132.76731872558594,0.5348173379898071,0.7613192796707153,780.0536796536796,901000,0.0,0.027406929060816765,167.02206420898438,-38.610004638927116,-0.12218178808689117,1.0
902,60.287737538530266,43.4921760559082,1156.0,2.883587121963501,1156.0,-514.8029074816109,-565.7219299329342,14961.583181381226,170.61111450195312,153.06307983398438,902.0,0.8688411712646484,-0.05026286840438843,-1129.2780530178482,0.3658234775066376,0.17305663228034973,0.03492245078086853,169.4038543701172,0.025752950698953586,2.788975238800049,-130.16778564453125,0.534953773021698,0.8376195430755615,779.993079584775,902000,0.0,0.0274044182151556,168.1290283203125,-38.96789897434437,-0.07550296187400818,1.0
903,60.29453658341278,42.996307373046875,1157.0,2.4784011840820312,1157.0,-517.7164413353199,-575.0109546188659,14976.48130607605,151.67958068847656,153.08090209960938,903.0,0.6525212526321411,-0.05827982723712921,-596.2279730750838,0.3657783269882202,0.22497466206550598,0.035076774656772614,167.6081085205078,0.026798623766663403,2.4782779216766357,-133.01612854003906,0.5351871252059937,0.8494516611099243,780.1832324978392,903000,0.0,0.0274240393191576,167.42251586914062,-39.73895673086222,0.21266630291938782,1.0
904,60.293255289827904,41.216949462890625,1158.0,2.5305349826812744,1158.0,-525.7711310781175,-581.6059538880406,14993.385174751282,166.57241821289062,153.07980346679688,904.0,0.7036630511283875,0.14997729659080505,-982.2076207270533,0.36579325795173645,0.20272637903690338,0.035373151302337646,167.5479278564453,0.025752950698953586,2.6114330291748047,-131.46231079101562,0.5353327393531799,0.6365714073181152,779.9689119170985,904000,0.0,0.027437664568424225,167.002685546875,-40.263014740168316,0.053703635931015015,1.0
905,60.29896357889015,57.57768630981445,1159.0,2.5765912532806396,1159.0,-540.9683748870954,-587.9737637655389,15008.549837112427,123.02530670166016,153.0865020751953,905.0,0.6408678293228149,-0.017059072852134705,-770.3801370775152,0.3657646179199219,0.23473861813545227,0.0353454165160656,167.31857299804688,0.0252455158307554,2.6198644638061523,-132.0288543701172,0.5355557799339294,0.7303178906440735,780.1587575496118,905000,0.0,0.027439743280410767,166.70179748535156,-40.748502143490356,-0.19440126419067383,1.0
906,60.31146561088283,33.88289260864258,1160.0,2.6303458213806152,1160.0,-552.2161418976577,-578.7763646445916,15022.01929306984,58.246681213378906,152.97462463378906,906.0,0.6836242079734802,-0.27588072419166565,-561.0814210273822,0.36584413051605225,0.1936095952987671,0.03507542237639427,166.68539428710938,0.02285443614607805,2.664504289627075,-129.43487548828125,0.5360076427459717,0.5798562169075012,780.3482758620689,906000,0.0,0.027417073026299477,166.24851989746094,-41.629809243744525,0.08392971754074097,1.0
907,60.31743508279921,33.81655502319336,1161.0,2.6843698024749756,1161.0,-559.0764509206246,-597.6692191426954,15037.111554145813,157.68614196777344,152.80189514160156,907.0,0.6786026954650879,-0.004326522350311279,-506.4104375028016,0.36589786410331726,0.20558492839336395,0.034718167036771774,165.8867950439453,0.022404113465423047,2.7458395957946777,-131.5831298828125,0.5365514755249023,0.7010599374771118,780.5374677002584,907000,0.0,0.027388809248805046,165.29640197753906,-43.293329987130434,0.19244922697544098,1.0
908,60.31735542742695,30.78302574157715,1163.0,2.619952440261841,1163.0,-566.8522146553014,-618.855365772086,15053.710388422012,166.85177612304688,152.78013610839844,908.0,0.7095757126808167,0.22844286262989044,-578.9778535482508,0.3659030497074127,0.2131919264793396,0.03481338545680046,166.03497314453125,0.02378241789989777,2.67594051361084,-130.07530212402344,0.5367035865783691,0.5777509212493896,780.1762682717111,908000,0.0,0.027392903342843056,165.04071044921875,-45.02729556607407,0.14082974195480347,1.0
909,60.31542370519743,51.735530853271484,1164.0,2.8754682540893555,1164.0,-575.7047294519965,-621.1202706044736,15070.772020816803,151.9740447998047,152.7977752685547,909.0,0.7187018990516663,0.09119229018688202,-751.9770662329648,0.3658616840839386,0.19934281706809998,0.0351220928132534,165.74160766601562,0.024260444499685715,2.9416232109069824,-132.8109588623047,0.5368227958679199,0.7603877782821655,780.365120274914,909000,0.0,0.027408458292484283,165.22317504882812,-45.339396925658946,0.03054257482290268,1.0
910,60.32142789671231,45.77889633178711,1165.0,2.910975456237793,1165.0,-577.3038183466512,-628.8845341164638,15085.8497838974,85.2225112915039,152.74899291992188,910.0,0.5242571830749512,-0.05422666668891907,-827.5371900228793,0.365921288728714,0.21382789313793182,0.03526575490832329,164.63827514648438,0.02285443614607805,2.9641690254211426,-131.2548828125,0.5370645523071289,0.6590851545333862,780.5536480686695,910000,0.0,0.027407430112361908,164.29730224609375,-46.0104026174999,-0.1759289652109146,1.0
911,60.31877557616736,38.18092727661133,1166.0,2.7035720348358154,1166.0,-586.0214715271488,-633.3919844606093,15103.091720581055,100.9277114868164,152.57696533203125,911.0,0.7795674204826355,-0.09255580604076385,-1556.2266183507627,0.36603543162345886,0.1977078765630722,0.035457707941532135,164.9451446533203,0.023313810312614223,2.7966294288635254,-130.9400177001953,0.5375586748123169,0.6033339500427246,780.7418524871355,911000,0.0,0.027387503534555435,164.00506591796875,-47.33951572990028,-0.09593044221401215,1.0
912,60.3178058933745,48.77027893066406,1167.0,2.477968215942383,1167.0,-595.237713814347,-653.8037574483567,15119.913373708725,102.01480102539062,152.42999267578125,912.0,0.7116153836250305,0.05300550162792206,-1269.7426773705713,0.3660852313041687,0.20365697145462036,0.03540879487991333,164.2317352294922,0.02285443614607805,2.596691370010376,-131.9206085205078,0.5380160808563232,0.7509525418281555,780.9297343616109,912000,0.0,0.02736821211874485,163.8485870361328,-49.04635661868189,-0.005531296133995056,1.0
913,60.32579221532615,50.25974655151367,1168.0,2.6295671463012695,1168.0,-592.2471299837075,-674.6979425048415,15134.48835849762,40.35598373413086,152.34671020507812,913.0,0.6726260185241699,0.16291649639606476,-1087.47552568174,0.36603838205337524,0.20509564876556396,0.03509947285056114,163.90078735351562,0.023313810312614223,2.6572155952453613,-131.2760009765625,0.5384195446968079,0.6748235821723938,781.117294520548,913000,0.0,0.02736031450331211,163.613525390625,-50.77658432093406,0.12857677042484283,1.0
914,60.32508008565059,33.53253936767578,1171.0,2.6066672801971436,1171.0,-591.9697063525533,-680.943958517154,15151.243872404099,167.0674285888672,152.33445739746094,914.0,0.5515881180763245,0.49952489137649536,-907.3148487470067,0.3660551905632019,0.20481377840042114,0.03506184741854668,164.18983459472656,0.024260444499685715,2.596996545791626,-132.14697265625,0.5386384725570679,0.5617365837097168,780.4978650725875,914000,0.0,0.027362290769815445,163.6302947998047,-52.165475496077924,0.4829216003417969,1.0
915,60.32838138199286,60.07619094848633,1173.0,2.4370877742767334,1173.0,-594.3906384909882,-687.7411915006193,15166.990710496902,165.89932250976562,152.34649658203125,915.0,0.6134774684906006,0.48874348402023315,-873.315091763078,0.3660765290260315,0.21967899799346924,0.0355597548186779,164.7663116455078,0.025752950698953586,2.340503692626953,-132.2559814453125,0.5388669371604919,0.5165332555770874,779.9121909633419,915000,0.0,0.027377979829907417,164.44839477539062,-53.018507105354914,0.3631367087364197,1.0
916,60.33660743933299,43.690757751464844,1174.0,2.3727519512176514,1174.0,-602.6724284834542,-699.348546734039,15181.496588468552,87.6684341430664,152.3617706298828,916.0,0.6639857292175293,0.178218275308609,-792.8035139314851,0.366074800491333,0.17294344305992126,0.03610587120056152,163.5677947998047,0.02378241789989777,2.369424819946289,-133.1285400390625,0.5390507578849792,0.6307246685028076,780.0996592844974,916000,0.0,0.027400441467761993,163.09800720214844,-53.891743131602496,0.26323676109313965,1.0
