reference_Q_mean,total/steps,total/episodes,ret_rms_mean,reference_actor_Q_std,obs_rms_mean,reference_action_std,rollout/actions_std,total/epochs,train/loss_actor,rollout/actions_mean,reference_actor_Q_mean,eval/Q,train/loss_critic,eval/return_history,total/steps_per_second,eval/return,total/duration,rollout/return_history,rollout/return,eval/episodes,obs_rms_std,reference_Q_std,rollout/episodes,ret_rms_std,rollout/episode_steps,train/param_noise_distance,reference_action_mean,rollout/Q_mean
380.3447265625,182000,182.0,0.0,2.4753127098083496,0.05761542171239853,0.6592258214950562,0.6912050247192383,182,-376.3937072753906,-0.0222896970808506,382.064697265625,397.70111083984375,151.9969940185547,1775.5389803814428,93.11169365509872,1856.2571240560912,1954.6417088508606,1158.4139370346877,1130.9273916862985,182.0,2.152242660522461,1.9824762344360352,182.0,1.0,1000.0,0.0,0.21093589067459106,281.3227844238281
379.45684814453125,183000,183.0,0.0,3.119185209274292,0.05754474923014641,0.6822226047515869,0.6912787556648254,183,-377.1990966796875,-0.02254658192396164,380.865966796875,396.5899353027344,199.3491973876953,1779.6472370348038,93.10732655245326,1889.1161604001256,1965.473682641983,1157.5409577354505,1132.8053386324157,183.0,2.1530327796936035,2.6578359603881836,183.0,1.0,1000.0,0.0,0.1640012115240097,281.94366455078125
377.99298095703125,184000,184.0,0.0,3.04951810836792,0.05759871378540993,0.6137382388114929,0.691188633441925,184,-374.9495849609375,-0.021996373310685158,379.544921875,398.82763671875,149.95822143554688,1783.9241344996224,93.10568201746003,2029.202235044674,1976.2488820552826,1157.4637826748942,1133.866040005183,184.0,2.1539478302001953,2.526489019393921,184.0,1.0,1000.0,0.0,0.3132735788822174,282.5409851074219
375.82635498046875,185000,185.0,0.0,3.9949121475219727,0.057690758258104324,0.6104897260665894,0.6915223002433777,185,-375.8045959472656,-0.021767424419522285,377.27508544921875,395.259033203125,145.1280059814453,1792.1127269405451,93.10302110885394,1829.5835119580242,1987.0461537837982,1159.7313069838713,1135.378363514614,185.0,2.155550241470337,3.6286160945892334,185.0,1.0,1000.0,0.0,0.3199673593044281,283.1361389160156
377.3061218261719,186000,186.0,0.0,2.6693477630615234,0.05750412866473198,0.607676088809967,0.6916051506996155,186,-374.3384094238281,-0.022124363109469414,378.9254150390625,395.88323974609375,167.87779235839844,1811.1779933961889,93.10066837839025,1538.6438920940484,1997.837429523468,1162.63698292696,1133.9830339698299,186.0,2.1548891067504883,3.1101367473602295,186.0,1.0,1000.0,0.0,0.2524873614311218,283.705322265625
376.9077453613281,187000,187.0,0.0,2.452878952026367,0.05750024691224098,0.6297791004180908,0.6915817260742188,187,-375.2606201171875,-0.022776329889893532,378.71429443359375,397.64300537109375,65.97262573242188,1812.7205184359236,93.09857366322318,1986.0511352948706,2008.6236839294434,1183.3461583876744,1136.8821392398086,187.0,2.1561849117279053,2.369281768798828,187.0,1.0,1000.0,0.0,0.32205089926719666,284.3060302734375
377.69482421875,188000,188.0,0.0,1.7122477293014526,0.05764082074165344,0.6631152033805847,0.6916064023971558,188,-373.71051025390625,-0.022879093885421753,379.97344970703125,395.97479248046875,149.38356018066406,1812.4537435050777,93.09525016945675,1717.881798106807,2019.4370782375336,1190.594235953876,1140.0962420865203,188.0,2.1574859619140625,1.7242329120635986,188.0,1.0,1000.0,0.0,0.2775958478450775,284.90130615234375
378.4412841796875,189000,189.0,0.0,1.7199782133102417,0.057277828454971313,0.6726701259613037,0.6914399266242981,189,-374.45098876953125,-0.024352042004466057,379.88299560546875,384.02435302734375,151.1786651611328,1799.8609438973779,93.09043958214849,308.971042772763,2030.2836773395538,1200.9741859952164,1137.9446623976917,189.0,2.1564714908599854,1.6493945121765137,189.0,1.0,1000.0,0.0,-0.04577859863638878,285.4467468261719
377.9934387207031,190000,190.0,0.0,1.8952257633209229,0.057298675179481506,0.6725652813911438,0.6911542415618896,190,-374.8665771484375,-0.024268440902233124,379.7907409667969,398.4620056152344,70.80437469482422,1804.85194973167,93.08768708411881,1924.6766696767634,2041.0862698554993,1209.167625602626,1139.354854178278,190.0,2.1565239429473877,1.3038897514343262,190.0,1.0,1000.0,0.0,0.09808403998613358,286.0141906738281
378.0758972167969,191000,191.0,0.0,1.9694830179214478,0.05734999105334282,0.673971951007843,0.6910892128944397,191,-374.7362365722656,-0.024187473580241203,379.6439208984375,397.84698486328125,245.01800537109375,1805.401139770981,93.08572190430327,1887.4914590952708,2051.8721463680267,1213.091205676188,1142.5057183793797,191.0,2.1571004390716553,1.719004511833191,191.0,1.0,1000.0,0.0,0.19402386248111725,286.5941162109375
378.15625,192000,192.0,0.0,2.3797411918640137,0.057362478226423264,0.6119310259819031,0.6909974813461304,192,-374.2089538574219,-0.024233024567365646,379.8355712890625,399.57159423828125,170.8988800048828,1803.6277055123348,93.08197554747956,2166.046024793277,2062.6979484558105,1216.9322043052844,1144.9865862607774,192.0,2.157540798187256,2.046818494796753,192.0,1.0,1000.0,0.0,0.2764851152896881,287.15850830078125
379.1785888671875,193000,193.0,0.0,2.094439744949341,0.05752271041274071,0.5952137112617493,0.6912673711776733,193,-375.6973571777344,-0.02360296994447708,380.3807373046875,397.2906799316406,60.120662689208984,1800.5781471420225,93.07967289751645,1748.9807885789626,2073.4924607276917,1223.3993398822424,1148.5125004203635,193.0,2.1585147380828857,2.662869453430176,193.0,1.0,1000.0,0.0,0.1526113897562027,287.722900390625
379.5931396484375,194000,194.0,0.0,2.0919992923736572,0.05755243077874184,0.6291476488113403,0.6913056373596191,194,-373.3672180175781,-0.022859744727611542,380.58416748046875,400.1376647949219,74.792724609375,1802.6099348503287,93.07641068900291,2118.5897345830826,2084.30899477005,1225.26080718678,1149.580800563339,194.0,2.1599538326263428,2.1348137855529785,194.0,1.0,1000.0,0.0,0.09618336707353592,288.25836181640625
378.672607421875,195000,195.0,0.0,2.341623067855835,0.05727991461753845,0.6958293318748474,0.6911914348602295,195,-376.36834716796875,-0.023775363340973854,380.1820373535156,399.0694885253906,165.84872436523438,1803.806487434494,93.07098291626262,2034.7348575549888,2095.1750361919403,1217.3145697888854,1147.9502350149203,195.0,2.15950608253479,1.9058036804199219,195.0,1.0,1000.0,0.0,0.11726155877113342,288.76763916015625
