total/epochs,total/episodes,train/loss_actor,eval/episodes,obs_rms_mean,reference_actor_Q_std,rollout/episode_steps,reference_actor_Q_mean,total/duration,total/steps_per_second,rollout/return,rollout/Q_mean,rollout/return_history,rollout/actions_mean,obs_rms_std,total/steps,eval/return_history,train/param_noise_distance,train/loss_critic,rollout/actions_std,reference_action_mean,ret_rms_std,ret_rms_mean,reference_perturbed_action_std,param_noise_stddev,reference_action_std,eval/Q,reference_Q_std,rollout/episodes,reference_Q_mean,eval/return,reference_perturbed_action_mean
903,2244.0,-804.0239868164062,903.0,-0.05495623126626015,300.4541931152344,402.3070409982175,571.9028930664062,11733.517166376114,76.95902151041815,860.5030413332553,612.2528686523438,1635.19272967358,0.3471452593803406,1.9646520614624023,903000,2090.2224937395795,0.19167061150074005,1231.7314453125,0.6376234292984009,0.5011696219444275,1.0,0.0,0.6755131483078003,0.015047793132436803,0.6620640754699707,744.3502197265625,318.3736877441406,2244.0,540.591796875,1011.4138219299246,0.4909072816371918
904,2247.0,-803.52880859375,904.0,-0.0550251230597496,295.1112365722656,402.2772585669782,578.9208984375,11747.215647697449,76.95440580229678,860.7524075318069,612.333251953125,1605.2737518154506,0.34704503417015076,1.9648913145065308,904000,2064.9127411480117,0.20928247272968292,336.7650146484375,0.6377272605895996,0.5289425253868103,1.0,0.0,0.6339998841285706,0.014175701821503062,0.6368878483772278,758.8844604492188,310.3487243652344,2247.0,550.43603515625,1076.307725966308,0.4638746678829193
905,2252.0,-809.8552856445312,905.0,-0.05518019571900368,297.0108337402344,401.85035523978684,579.4261474609375,11760.604811429977,76.9518247157189,859.896619868707,612.522705078125,1560.1923025395706,0.34691181778907776,1.965643286705017,905000,2043.61146773732,0.18476232886314392,812.650634765625,0.6377774477005005,0.4313323199748993,1.0,0.0,0.681124746799469,0.014751292160020392,0.6924173831939697,764.75,312.3257141113281,2252.0,550.7479858398438,963.2341297137891,0.4628118574619293
906,2254.0,-809.0075073242188,906.0,-0.05523880198597908,312.734619140625,401.84560780834073,553.33740234375,11774.55661034584,76.94557255803021,860.1610987840919,612.7210693359375,1564.0146709402602,0.3467472195625305,1.9661892652511597,906000,2026.1648894798213,0.20216530561447144,305.95916748046875,0.6378933787345886,0.516179621219635,1.0,0.0,0.6676880121231079,0.015047793132436803,0.6776237487792969,845.3809814453125,329.7637023925781,2254.0,522.53955078125,1735.6859278395962,0.4911864101886749
907,2256.0,-808.220458984375,907.0,-0.055168237537145615,300.8935241699219,401.92907801418437,572.20947265625,11789.668612480164,76.93176371724978,860.9708694762157,612.9386596679688,1559.6505042953745,0.3465561270713806,1.9661359786987305,907000,2022.0045778917306,0.20032748579978943,471.0194091796875,0.6380658149719238,0.5587427020072937,1.0,0.0,0.6386361122131348,0.015047793132436803,0.6454336643218994,910.1346435546875,318.9235534667969,2256.0,538.3746948242188,2658.632153089721,0.5550875663757324
908,2258.0,-800.2566528320312,908.0,-0.05510544404387474,306.6247253417969,401.8954827280779,572.001220703125,11804.373121500015,76.92064548063166,861.2024077698416,613.1687622070312,1528.7899141912558,0.3464258015155792,1.9662363529205322,908000,2016.218660595867,0.19697575271129608,974.1054077148438,0.6381654143333435,0.5048975348472595,1.0,0.0,0.6811262965202332,0.015350253774398782,0.6715983152389526,866.8789672851562,324.7996520996094,2258.0,541.738525390625,2337.2480617303963,0.5178370475769043
909,2259.0,-805.9530639648438,909.0,-0.05505279079079628,296.20379638671875,402.0314298362107,580.6548461914062,11818.407924890518,76.91391309023722,861.929666214504,613.4585571289062,1543.6051131808947,0.34622466564178467,1.96615731716156,909000,1998.8177499884087,0.20587611198425293,364.4785461425781,0.6382818222045898,0.5347052216529846,1.0,0.0,0.6844155192375183,0.014751292160020392,0.6939338445663452,847.1484375,312.33038330078125,2259.0,545.941162109375,1922.8977223338175,0.5006598830223083
910,2261.0,-799.1574096679688,910.0,-0.05497744679450989,300.4158020019531,402.3241928350287,576.4949951171875,11832.130688667297,76.9092248847107,863.4781058806695,613.7413330078125,1586.6431756260001,0.34606438875198364,1.966167688369751,910000,1982.5670968681452,0.1773964762687683,1406.809326171875,0.6383790373802185,0.4486165940761566,1.0,0.0,0.5919589400291443,0.015047793132436803,0.6935663223266602,852.3381958007812,316.5484619140625,2261.0,544.5919799804688,1545.0920805729706,0.5679948329925537
911,2262.0,-802.8009643554688,911.0,-0.05485956743359566,294.29144287109375,402.58841732979664,587.4608154296875,11845.436218976974,76.90725636093781,864.6966173685173,614.1065063476562,1619.661167231321,0.34590986371040344,1.965958595275879,911000,1964.1215915847781,0.19749189913272858,441.5675048828125,0.6384372115135193,0.5013625621795654,1.0,0.0,0.6641747951507568,0.015350253774398782,0.6930455565452576,764.0177001953125,309.1267395019531,2262.0,555.4730834960938,1220.2110028827321,0.5032302737236023
912,2263.0,-804.0491333007812,912.0,-0.054875101894140244,298.76007080078125,402.82147591692444,575.7772216796875,11859.546520233154,76.9000735773555,865.6972292161588,614.3906860351562,1615.1697272865888,0.34568312764167786,1.9660568237304688,912000,1979.803084487454,0.18370386958122253,844.5953979492188,0.6386431455612183,0.47152113914489746,1.0,0.0,0.6024167537689209,0.015973535632157008,0.658438503742218,840.4087524414062,314.86627197265625,2263.0,545.0123291015625,1970.3048251428495,0.582391619682312
913,2266.0,-805.445068359375,913.0,-0.05483517050743103,303.6918029785156,402.8976169461606,567.5648193359375,11873.795832157135,76.89200765330438,866.7140431759698,614.6098022460938,1619.5930459713113,0.3455302119255066,1.9661414623260498,913000,1964.0516664497163,0.1912601888179779,327.3863525390625,0.638812780380249,0.5088246464729309,1.0,0.0,0.6578684449195862,0.015973535632157008,0.6405579447746277,840.0188598632812,321.8810729980469,2266.0,537.7611083984375,1929.7771472001361,0.4886995255947113
914,2267.0,-802.9470825195312,914.0,-0.05478388071060181,296.1090393066406,403.1151301279224,578.9677734375,11888.570526838303,76.88056338957288,867.7721836865302,614.915283203125,1637.455625677818,0.3453024923801422,1.9661366939544678,914000,1985.1067729475722,0.17751462757587433,1146.9757080078125,0.6389874815940857,0.4457821846008301,1.0,0.0,0.6557531356811523,0.015047793132436803,0.6760021448135376,883.3494873046875,314.4884338378906,2267.0,546.4556274414062,2613.98876318115,0.47410282492637634
915,2269.0,-804.5283813476562,915.0,-0.0547618642449379,291.3979797363281,403.1432349052446,584.7427978515625,11902.068590164185,76.87739262031744,868.2498762226896,615.1528930664062,1599.8190146891698,0.3451830744743347,1.966339111328125,915000,1988.1527070819172,0.20600883662700653,849.5156860351562,0.6390939950942993,0.4124484956264496,1.0,0.0,0.7199806571006775,0.015350253774398782,0.7089951634407043,775.7311401367188,306.2737121582031,2269.0,555.910400390625,1185.7615953363033,0.4251255989074707
916,2271.0,-806.5382080078125,916.0,-0.054647307842969894,297.8424072265625,403.2457067371202,574.5797119140625,11916.356198072433,76.86913556244403,869.0436330140265,615.4979248046875,1597.3617378120503,0.34506478905677795,1.9665244817733765,916000,1990.70168392085,0.23850096762180328,307.8827819824219,0.6391323208808899,0.5148760676383972,1.0,0.0,0.7274259924888611,0.015047793132436803,0.6658980846405029,877.9652099609375,314.7855529785156,2271.0,543.3092651367188,2127.66099180336,0.434408575296402
917,2272.0,-815.1038208007812,917.0,-0.05455222725868225,305.14697265625,403.5083626760563,567.6122436523438,11928.256798744202,76.87627919752207,870.3838196113071,615.8081665039062,1623.4383367071039,0.3448244631290436,1.966528296470642,917000,1982.6234257611268,0.22257518768310547,369.67303466796875,0.6393345594406128,0.48623451590538025,1.0,0.0,0.6121625900268555,0.015350253774398782,0.6773330569267273,793.74755859375,320.9643249511719,2272.0,539.2531127929688,18.253025248508386,0.5750910639762878
918,2276.0,-810.0245971679688,918.0,-0.054776228964328766,316.0007019042969,403.292618629174,556.185302734375,11941.692717075348,76.87352385875394,869.7106860980474,615.8297119140625,1534.682248638942,0.3448431193828583,1.967482566833496,918000,1982.9567811870247,0.20247294008731842,587.899169921875,0.639398992061615,0.49423304200172424,1.0,0.0,0.6854415535926819,0.014751292160020392,0.6835207343101501,835.9849243164062,329.0096740722656,2276.0,526.4249267578125,1219.0837436854283,0.5234810709953308
919,2277.0,-809.2284545898438,919.0,-0.054574962705373764,311.0813293457031,403.5546772068511,565.4169921875,11955.445278167725,76.86873877280166,870.8632370669253,616.1974487304688,1554.6704715456144,0.34470319747924805,1.9672811031341553,919000,1985.7253422124286,0.23233303427696228,729.2757568359375,0.6395722031593323,0.5321125388145447,1.0,0.0,0.6336600184440613,0.015350253774398782,0.6457030773162842,890.2079467773438,326.85614013671875,2277.0,532.0487060546875,2020.862208583179,0.5593900084495544
920,2278.0,-810.5094604492188,920.0,-0.05456482619047165,310.4429931640625,403.5908691834943,566.8819580078125,11967.40391778946,76.8754866402083,871.2867390045508,616.42138671875,1540.2166894488003,0.3446076810359955,1.9673337936401367,920000,1974.702409577091,0.22603605687618256,323.6130676269531,0.63974529504776,0.47717198729515076,1.0,0.0,0.6900625824928284,0.015350253774398782,0.6918456554412842,808.2622680664062,326.72113037109375,2278.0,533.51806640625,22.285251876964217,0.47868871688842773
921,2280.0,-807.172119140625,921.0,-0.054471373558044434,314.6932678222656,403.7171052631579,550.4207763671875,11980.765975236893,76.8732151102542,871.759877450691,616.7578125,1521.2785153946868,0.3444819450378418,1.9672503471374512,921000,1973.0655393745976,0.19728071987628937,788.64892578125,0.6399288177490234,0.5477964878082275,1.0,0.0,0.6750866174697876,0.015047793132436803,0.5795943737030029,802.9423217773438,332.02825927734375,2280.0,520.0506591796875,1397.675416844915,0.5217654705047607
922,2282.0,-806.9364624023438,922.0,-0.054364681243896484,293.1785888671875,403.93689745836986,571.1290283203125,11993.540142059326,76.87471664573008,873.0987927247994,617.0421752929688,1536.5888962630352,0.34432655572891235,1.9670991897583008,922000,1981.791098851506,0.18886694312095642,937.4202270507812,0.6400777101516724,0.5695955157279968,1.0,0.0,0.5306936502456665,0.015047793132436803,0.565070390701294,767.4797973632812,309.7033996582031,2282.0,539.1516723632812,871.2866180174753,0.6104276180267334
923,2288.0,-813.0449829101562,923.0,-0.054531391710042953,287.2507019042969,403.31031468531467,584.2359619140625,12007.208829641342,76.87048781240945,871.9711752886275,617.1771240234375,1451.1526436189158,0.3442217707633972,1.9674514532089233,923000,1970.4678286638564,0.17532694339752197,398.8579406738281,0.640188455581665,0.5071253776550293,1.0,0.0,0.5853064656257629,0.014751292160020392,0.6524901986122131,839.1700439453125,300.8807373046875,2288.0,551.1348876953125,1638.2321239565422,0.5195885300636292
924,2292.0,-807.4288940429688,924.0,-0.05460384860634804,282.0775451660156,403.0680628272251,584.4112548828125,12019.38049030304,76.87584237352849,871.8374749488587,617.3203125,1405.1524265398784,0.34403976798057556,1.9676294326782227,924000,1941.0611852812103,0.2244233787059784,623.0756225585938,0.6403352618217468,0.5454346537590027,1.0,0.0,0.5856946706771851,0.014460633428115275,0.6057103276252747,847.2549438476562,295.2313232421875,2292.0,553.5755615234375,24.674922598559792,0.5757909417152405
925,2295.0,-806.642822265625,925.0,-0.05454970896244049,283.51422119140625,402.9538126361656,592.1280517578125,12032.67468905449,76.87401379191489,871.9752099032895,617.5175170898438,1389.1931739268693,0.3439290225505829,1.9676536321640015,925000,1916.1424162442008,0.20641100406646729,635.9749755859375,0.6404639482498169,0.553707480430603,1.0,0.0,0.6432440280914307,0.015047793132436803,0.6103025674819946,757.9200439453125,300.3063049316406,2295.0,558.8736572265625,1132.6440684900845,0.5163934826850891
926,2298.0,-804.7535400390625,926.0,-0.05452844500541687,283.96173095703125,402.84943429068755,586.3560791015625,12046.07289981842,76.87152549225884,872.0855024912225,617.7139282226562,1376.3051549032346,0.34387654066085815,1.9676908254623413,926000,1902.8090579772597,0.15662752091884613,630.5120239257812,0.6405631303787231,0.515418291091919,1.0,0.0,0.6150183081626892,0.015047793132436803,0.6156596541404724,786.1633911132812,300.8471374511719,2298.0,556.7632446289062,1522.28448547149,0.5119759440422058
927,2301.0,-812.1405639648438,927.0,-0.054520606994628906,287.286376953125,402.62624945675793,583.0841674804688,12059.981610536575,76.8657888491387,871.6397492133628,617.864990234375,1356.6062669466558,0.343876451253891,1.9678044319152832,927000,1902.6240134717873,0.21384237706661224,597.9075927734375,0.6406355500221252,0.5325695276260376,1.0,0.0,0.5446057915687561,0.015047793132436803,0.602340042591095,844.0576782226562,307.4801940917969,2301.0,552.1109619140625,2022.6411751582793,0.6209306716918945
928,2303.0,-818.2122802734375,928.0,-0.054379113018512726,287.38763427734375,402.852800694746,574.0128784179688,12073.550836801529,76.86222657640639,872.7363844921717,618.1220703125,1354.1826183895378,0.3437427282333374,1.9678122997283936,928000,1889.8996905381255,0.20034487545490265,302.539306640625,0.6407808661460876,0.5439932942390442,1.0,0.0,0.5890392065048218,0.014751292160020392,0.6297643780708313,802.61865234375,305.396728515625,2303.0,543.2276000976562,1641.6985952837665,0.5599766373634338
929,2305.0,-808.4642944335938,929.0,-0.054333943873643875,280.2452697753906,402.92841648590024,582.1416015625,12087.639587640762,76.85536892991695,873.4156160963149,618.3681640625,1380.7773087669518,0.34362679719924927,1.968177080154419,929000,1883.1411715940478,0.17653295397758484,439.1591491699219,0.6408888697624207,0.5241286754608154,1.0,0.0,0.6657093167304993,0.015350253774398782,0.6464452147483826,854.6182250976562,297.1634521484375,2305.0,551.825927734375,2368.877573724147,0.5284292101860046
930,2306.0,-815.33056640625,930.0,-0.05421333760023117,287.395751953125,402.9817866435386,580.20458984375,12101.87985253334,76.84756511653178,873.6384434578125,618.690673828125,1358.2424497811319,0.34349116683006287,1.9679745435714722,930000,1890.516224157377,0.2250879853963852,655.1207885742188,0.6410092115402222,0.48967599868774414,1.0,0.0,0.5982329845428467,0.014751292160020392,0.6673988699913025,904.48388671875,303.81494140625,2306.0,551.5836791992188,2383.551610827095,0.5265491604804993
931,2308.0,-816.155029296875,931.0,-0.05413496121764183,297.8010559082031,403.1221837088388,572.3013916015625,12116.771617412567,76.83564809145153,874.4944108612193,619.0155639648438,1346.6931345414516,0.3433743119239807,1.9682073593139648,931000,1911.1404539815392,0.20765075087547302,863.2254028320312,0.6410916447639465,0.4921432435512543,1.0,0.0,0.6716536283493042,0.014751292160020392,0.6813645958900452,901.0635375976562,316.12646484375,2308.0,541.3614501953125,3232.3198747281444,0.5019630193710327
932,2310.0,-811.4342041015625,932.0,-0.05406741425395012,297.4894714355469,403.33376623376626,576.054931640625,12131.49087524414,76.82485273939952,875.7354135599312,619.3082275390625,1384.8697406015615,0.34321731328964233,1.9685226678848267,932000,1921.8085486979376,0.20118370652198792,1347.7606201171875,0.6411954164505005,0.476045697927475,1.0,0.0,0.6576985120773315,0.015350253774398782,0.5902358293533325,934.9785766601562,317.07965087890625,2310.0,544.3058471679688,2699.2929774391223,0.5404711365699768
933,2313.0,-813.605224609375,933.0,-0.054105889052152634,296.5625305175781,403.22049286640726,579.9595947265625,12146.84920501709,76.81004219716806,875.7220610312104,619.565185546875,1363.359942647094,0.34306347370147705,1.9691559076309204,933000,1930.417945619084,0.20281827449798584,303.9288024902344,0.6412398219108582,0.5052497982978821,1.0,0.0,0.616604208946228,0.0156587938752642,0.6097462773323059,962.231201171875,316.9412841796875,2313.0,547.3017578125,3888.48628270324,0.49606361985206604
934,2316.0,-813.1288452148438,934.0,-0.05406009778380394,303.78900146484375,403.2802245250432,569.3822021484375,12159.88043308258,76.80996578378584,876.4696380753254,619.7765502929688,1373.0469875650333,0.3429253399372101,1.9694137573242188,934000,1928.330784460274,0.18018122017383575,678.050048828125,0.6413302421569824,0.4937405586242676,1.0,0.0,0.5833612084388733,0.014751292160020392,0.6089426279067993,841.8145751953125,321.73919677734375,2316.0,539.529296875,1024.1665909207218,0.5824554562568665
935,2318.0,-819.483642578125,935.0,-0.054047178477048874,297.8287048339844,403.332614322692,583.7940673828125,12173.464453935623,76.80640162363302,877.0533984354088,620.0390625,1366.5528583847693,0.3428710401058197,1.96975839138031,935000,1932.5868486655686,0.17659257352352142,497.068603515625,0.6413934230804443,0.5348720550537109,1.0,0.0,0.66188645362854,0.015350253774398782,0.6519412398338318,861.293701171875,316.361572265625,2318.0,551.2041625976562,1724.2167396655718,0.5457492470741272
936,2323.0,-810.3800659179688,936.0,-0.05407847836613655,291.0482177734375,402.86784330606974,593.287353515625,12185.413872480392,76.81314806334709,876.2640528024449,620.2468872070312,1360.086627153609,0.34286582469940186,1.969983696937561,936000,1907.3338521554158,0.1841759979724884,426.1409912109375,0.641443133354187,0.5811821222305298,1.0,0.0,0.6501060724258423,0.01662212523270047,0.6546083688735962,866.01611328125,314.29986572265625,2323.0,554.1618041992188,16.65280621890644,0.603794515132904
937,2324.0,-816.24462890625,937.0,-0.054004933685064316,300.9662170410156,402.8730636833046,584.806396484375,12199.609369754791,76.80573792165883,876.4502239422923,620.539306640625,1351.1489970854664,0.34273406863212585,1.969944715499878,937000,1909.045578827546,0.24291501939296722,612.2036743164062,0.6415277123451233,0.5244845747947693,1.0,0.0,0.6325423717498779,0.0156587938752642,0.6278926730155945,919.763671875,319.8585510253906,2324.0,553.1112060546875,2319.2046975034796,0.5579715371131897
938,2327.0,-809.4474487304688,938.0,-0.054011065512895584,307.806640625,403.0236355822948,582.4600830078125,12214.601441383362,76.79333660630412,877.5248819163974,620.7954711914062,1375.2487235831018,0.34263876080513,1.970196008682251,938000,1929.0821451328331,0.19624410569667816,567.4148559570312,0.6416040658950806,0.5254687070846558,1.0,0.0,0.5836365818977356,0.016294603698363365,0.6521300077438354,937.8148193359375,326.92510986328125,2327.0,550.8414306640625,3439.834087180491,0.6402712464332581
939,2328.0,-814.1467895507812,939.0,-0.053942155092954636,294.6451110839844,403.055412371134,599.3700561523438,12228.713245630264,76.78649267007195,877.8401323050791,621.0753173828125,1379.1592257335221,0.3424883186817169,1.9701062440872192,939000,1915.147008030055,0.22316232323646545,364.1210632324219,0.6417439579963684,0.5580745339393616,1.0,0.0,0.6004019975662231,0.015350253774398782,0.6147707104682922,940.5389404296875,314.8201904296875,2328.0,564.294921875,2348.1522826419523,0.5441043972969055
940,2330.0,-814.28515625,940.0,-0.05399161949753761,285.7628479003906,403.2751072961373,602.3995361328125,12242.719162225723,76.7803285809513,878.9880297478544,621.2894897460938,1382.9687014404094,0.3422679603099823,1.970526099205017,940000,1909.571615343882,0.19112281501293182,682.6129150390625,0.6419306993484497,0.573148787021637,1.0,0.0,0.6331486701965332,0.015047793132436803,0.597151517868042,860.4744873046875,304.4371032714844,2330.0,568.6447143554688,2128.6663762203325,0.5285255312919617
941,2332.0,-815.3027954101562,941.0,-0.05395807698369026,293.127197265625,403.336192109777,595.4996948242188,12257.837683677673,76.76721003191447,879.439588633841,621.5336303710938,1373.3790148647438,0.34214216470718384,1.9708086252212524,941000,1929.3418709564628,0.19557657837867737,543.0001831054688,0.6420315504074097,0.3924495279788971,1.0,0.0,0.7237193584442139,0.0156587938752642,0.6883516907691956,927.2946166992188,309.9200744628906,2332.0,562.4166259765625,3494.7111033843103,0.35423383116722107
942,2337.0,-816.7128295898438,942.0,-0.054208628833293915,277.4723205566406,403.05733846812154,621.1925048828125,12272.183035373688,76.75895945201864,879.3458893274403,621.6727905273438,1330.8102891775052,0.3419601321220398,1.9718002080917358,942000,1931.467229080339,0.20536573231220245,348.6177062988281,0.6421366930007935,0.5582972168922424,1.0,0.0,0.6077666878700256,0.015047793132436803,0.5956538319587708,901.7171630859375,294.6059875488281,2337.0,589.5936889648438,2594.4157885868485,0.5465618371963501
943,2338.0,-811.00537109375,943.0,-0.054074447602033615,282.0352783203125,403.31266039349873,602.4361572265625,12286.58169221878,76.75039515646664,880.5477340538475,621.9783935546875,1344.5249931741564,0.34185314178466797,1.9718912839889526,943000,1919.739328708094,0.18842899799346924,567.0692749023438,0.6422420740127563,0.5619877576828003,1.0,0.0,0.5711803436279297,0.015047793132436803,0.5600271821022034,790.424072265625,299.2536315917969,2338.0,569.9866943359375,1215.3101336068717,0.5676647424697876
944,2341.0,-819.6361083984375,944.0,-0.05407002568244934,272.7864990234375,403.2187099530115,620.2691040039062,12301.655497074127,76.7376391108111,880.6955570649908,622.1990966796875,1335.0481175354694,0.3417826294898987,1.9721040725708008,944000,1915.3177900237602,0.17571289837360382,558.7349853515625,0.6423315405845642,0.4502783715724945,1.0,0.0,0.6768001317977905,0.015047793132436803,0.6737563014030457,936.314453125,289.9114990234375,2341.0,589.25634765625,3295.469492509258,0.4514199197292328
945,2342.0,-815.30712890625,945.0,-0.05392137169837952,277.5675354003906,403.4735269000854,609.771728515625,12314.547141075134,76.73851008681882,881.9395843918434,622.531982421875,1358.0412400274536,0.3416564464569092,1.9718704223632812,945000,1911.9533278137728,0.20381556451320648,789.661865234375,0.6424819231033325,0.5127186179161072,1.0,0.0,0.7191012501716614,0.015047793132436803,0.6368479132652283,745.861328125,295.2647705078125,2342.0,577.590576171875,607.3527960712942,0.42798662185668945
946,2346.0,-815.8819580078125,946.0,-0.053986698389053345,282.5354919433594,403.12190963341857,593.5554809570312,12328.173936843872,76.73480313031541,881.090143557132,622.708740234375,1330.0055081411533,0.3416164219379425,1.9720196723937988,946000,1904.7185909947032,0.18363654613494873,887.1680297851562,0.6425396800041199,0.5531307458877563,1.0,0.0,0.6079145669937134,0.014460633428115275,0.5621432662010193,810.8933715820312,301.80181884765625,2346.0,564.2405395507812,1675.4968931255924,0.48464730381965637
947,2347.0,-808.4035034179688,947.0,-0.053804829716682434,272.1502990722656,403.3762249680443,595.9856567382812,12342.675078868866,76.72566878320409,882.3904150960609,623.0467529296875,1368.5964450648503,0.34153708815574646,1.9715688228607178,947000,1914.769062432097,0.1868981122970581,614.7119750976562,0.6426358222961426,0.5447584390640259,1.0,0.0,0.5316881537437439,0.015350253774398782,0.5392822623252869,820.1019897460938,289.52081298828125,2347.0,568.5142211914062,1813.331390926534,0.5887799859046936
948,2348.0,-810.4227905273438,948.0,-0.053607963025569916,283.37396240234375,403.63032367972744,582.3889770507812,12355.956839799881,76.72412685567085,883.4828129704329,623.4043579101562,1402.6877109534707,0.3414600193500519,1.9712533950805664,948000,1904.1210759965552,0.2215331494808197,1202.5166015625,0.6426534056663513,0.4859680235385895,1.0,0.0,0.602937638759613,0.015047793132436803,0.6347647309303284,813.3176879882812,300.5936279296875,2348.0,552.6903686523438,1399.1097084286855,0.4954816997051239
949,2350.0,-813.4057006835938,949.0,-0.0535789430141449,283.8841857910156,403.6110638297872,584.8336181640625,12369.866911888123,76.7186912163104,883.783492757957,623.6271362304688,1421.9301452741095,0.341341495513916,1.9716397523880005,949000,1905.0806030880565,0.16277533769607544,462.4610900878906,0.6427368521690369,0.5726890563964844,1.0,0.0,0.6199797987937927,0.014175701821503062,0.594007134437561,863.6154174804688,302.4226379394531,2350.0,554.2534790039062,2027.317171709922,0.5436030030250549
950,2351.0,-806.6847534179688,950.0,-0.05349646881222725,286.6272888183594,403.855806039983,584.771240234375,12383.55116200447,76.71466670358777,885.0096130449137,623.9277954101562,1452.9059467229258,0.3411914110183716,1.9715937376022339,950000,1899.3322664101786,0.13889598846435547,511.9551086425781,0.6428626775741577,0.4823697507381439,1.0,0.0,0.6196593046188354,0.014751292160020392,0.6375492811203003,924.2324829101562,302.24017333984375,2351.0,558.4320068359375,1570.8471685982258,0.4946155846118927
951,2353.0,-817.9373168945312,951.0,-0.05350450053811073,275.3638610839844,404.0518487037824,600.480224609375,12396.578709602356,76.71471478363284,886.0382339606837,624.2202758789062,1478.603160372205,0.34104445576667786,1.9718399047851562,951000,1890.9233770632648,0.1939001828432083,438.4120788574219,0.6429443955421448,0.571209728717804,1.0,0.0,0.701431155204773,0.015350253774398782,0.5660209655761719,758.9884643554688,290.79034423828125,2353.0,570.0059814453125,1016.7388010998617,0.41331949830055237
952,2356.0,-799.5206909179688,952.0,-0.053554851561784744,284.9142150878906,403.92572156196945,590.9547119140625,12411.229511737823,76.7047293017709,886.1138686305854,624.4411010742188,1453.3399295531665,0.34088751673698425,1.9719752073287964,952000,1901.9646540999258,0.1801663637161255,568.8836669921875,0.6430383920669556,0.5429927110671997,1.0,0.0,0.6491891145706177,0.014751292160020392,0.6248171925544739,928.3365478515625,301.9902648925781,2356.0,558.6483154296875,2635.823734628438,0.5021741986274719
953,2360.0,-809.0720825195312,953.0,-0.05361786484718323,281.93341064453125,403.7995762711864,599.5001220703125,12425.16043972969,76.69921081684902,886.383097264072,624.59716796875,1412.1967669024257,0.34078431129455566,1.9723551273345947,953000,1922.3891017933393,0.21435588598251343,302.1003112792969,0.6431828141212463,0.5855840444564819,1.0,0.0,0.6457290649414062,0.016294603698363365,0.5824410319328308,874.447265625,297.96868896484375,2360.0,567.7401123046875,2087.5145555353215,0.5360924005508423
954,2362.0,-812.7548217773438,954.0,-0.05372554436326027,290.308349609375,403.8632514817951,577.5844116210938,12439.386509895325,76.69188502512635,885.8591265765056,624.727294921875,1364.5550848611974,0.34092479944229126,1.9721897840499878,954000,1927.8591172907438,0.2050800770521164,1040.4385986328125,0.6431164741516113,0.5690365433692932,1.0,0.0,0.6125892400741577,0.015350253774398782,0.5969122648239136,857.3566284179688,309.8466491699219,2362.0,546.4061279296875,2052.906977433109,0.568824052810669
955,2363.0,-805.3953247070312,955.0,-0.05364793539047241,285.5871276855469,404.11553110452815,583.5109252929688,12453.59535241127,76.68468205168497,886.6711241172743,624.9918212890625,1361.310365729517,0.34089866280555725,1.9723742008209229,955000,1906.6070609194148,0.22883212566375732,556.9279174804688,0.6431196331977844,0.566429078578949,1.0,0.0,0.6203908920288086,0.015350253774398782,0.6267101764678955,776.716552734375,305.6421813964844,2363.0,549.1611328125,775.6709082756335,0.5534427762031555
956,2366.0,-810.7240600585938,956.0,-0.053654931485652924,283.21197509765625,403.9894336432798,594.44287109375,12466.840209722519,76.68342450193947,886.4320421859977,625.1746826171875,1333.2418997532284,0.34094110131263733,1.9724345207214355,956000,1905.8943205156,0.19383473694324493,620.071044921875,0.6431177258491516,0.5443753600120544,1.0,0.0,0.6011919379234314,0.015047793132436803,0.6579475998878479,816.069091796875,302.42559814453125,2366.0,558.7811279296875,1275.263050938694,0.580965518951416
957,2369.0,-801.0779418945312,957.0,-0.05368196591734886,273.15814208984375,403.8961587167581,598.531005859375,12480.208953142166,76.68140842778551,886.4440114333261,625.341064453125,1299.2689393626688,0.3408064544200897,1.972845196723938,957000,1892.7049687100548,0.21903042495250702,700.9752197265625,0.6432260870933533,0.5156314969062805,1.0,0.0,0.6173701286315918,0.015350253774398782,0.6014290452003479,793.643798828125,288.17852783203125,2369.0,568.6259765625,1068.9716232375126,0.5539495348930359
958,2371.0,-805.3847045898438,958.0,-0.053627438843250275,286.03826904296875,403.89118515394347,585.0132446289062,12495.185986042023,76.66952705387111,886.6800457776085,625.5687255859375,1287.2029796385577,0.34075355529785156,1.9729548692703247,958000,1918.3929740134204,0.23077933490276337,610.1998901367188,0.6432639956474304,0.5339199900627136,1.0,0.0,0.6382070183753967,0.015973535632157008,0.6374062895774841,931.3956298828125,302.6905822753906,2371.0,555.3466796875,3499.01497395268,0.5459584593772888
959,2372.0,-802.2423706054688,959.0,-0.053506381809711456,285.64129638671875,403.9287521079258,590.7705688476562,12510.236604690552,76.65722322473384,887.0292007122986,625.8721923828125,1265.2122593268225,0.34064996242523193,1.972807765007019,959000,1919.1137357632228,0.23406067490577698,943.8568115234375,0.6434032320976257,0.5197879076004028,1.0,0.0,0.6064783334732056,0.015973535632157008,0.6869155764579773,908.4012451171875,302.27325439453125,2372.0,557.8739013671875,3280.7729820640952,0.6097204685211182
