eval/episodes,obs_rms_std,eval/return_history,rollout/episodes,total/steps,rollout/actions_mean,reference_action_std,eval/return,rollout/Q_mean,param_noise_stddev,reference_perturbed_action_std,total/episodes,reference_Q_mean,reference_actor_Q_mean,train/loss_critic,rollout/return,obs_rms_mean,train/loss_actor,ret_rms_mean,total/epochs,reference_action_mean,reference_perturbed_action_mean,rollout/episode_steps,total/steps_per_second,ret_rms_std,total/duration,reference_actor_Q_std,train/param_noise_distance,rollout/actions_std,eval/Q,reference_Q_std,rollout/return_history
518.0,2.163085460662842,900.8422938678325,518.0,518000,0.1830766797065735,0.6809081435203552,1393.796251032409,122.77490997314453,0.026798623766663403,0.7134106159210205,518.0,176.48666381835938,178.0357208251953,55.040706634521484,504.7569025591292,0.16961129009723663,-187.10287475585938,0.0,518,0.3177708387374878,0.2326006442308426,1000.0,87.42593823408036,1.0,5925.015052318573,59.40093994140625,0.22569578886032104,0.6719202399253845,204.97117614746094,59.38788986206055,796.8452705413777
519.0,2.1629624366760254,908.7383448648918,519.0,519000,0.18253101408481598,0.7204101085662842,1676.0753655806816,122.93665313720703,0.02788675535407124,0.7366394996643066,519.0,177.46371459960938,178.85107421875,27.135093688964844,506.42356878172524,0.16955770552158356,-186.58201599121094,0.0,519,0.33258697390556335,0.3064521253108978,1000.0,87.42213632406302,1.0,5936.711476325989,59.89690399169922,0.19430652260780334,0.6719602346420288,207.8316650390625,59.69917297363281,814.209815737249
520.0,2.16266131401062,915.2405686742621,520.0,520000,0.18180598318576813,0.6572699546813965,1574.343430079726,123.09939575195312,0.029019069447335507,0.6374025940895081,520.0,178.07595825195312,179.31845092773438,17.63372230529785,508.37382675307026,0.16954787075519562,-187.5572052001953,0.0,520,0.4224183261394501,0.4387267827987671,1000.0,87.41773557041024,1.0,5948.449666500092,59.965946197509766,0.17264845967292786,0.6720859408378601,208.2943572998047,59.686702728271484,823.6488953897481
521.0,2.162019729614258,921.4948635253845,521.0,521000,0.18200689554214478,0.5840031504631042,1571.9301172810087,123.25999450683594,0.027337276104373337,0.5299859642982483,521.0,177.74755859375,179.34579467773438,68.3036880493164,509.7666286554093,0.169600710272789,-186.15359497070312,0.0,521,0.5554605722427368,0.6546499133110046,1000.0,87.41255479934335,1.0,5960.242223739624,60.27644348144531,0.22295024991035461,0.6721509099006653,208.80125427246094,59.96186447143555,827.3963363740231
522.0,2.1618263721466064,923.1467174998205,522.0,522000,0.1817793995141983,0.7155205011367798,1241.0819339328182,123.42504119873047,0.029019069447335507,0.7001193165779114,522.0,178.30838012695312,179.7563018798828,14.301823616027832,511.84185948762155,0.16964714229106903,-185.74697875976562,0.0,522,0.39291319251060486,0.3864682614803314,1000.0,87.40890316400109,1.0,5971.9317038059235,60.2465934753418,0.184091255068779,0.672049880027771,208.36904907226562,59.914512634277344,835.4844329224859
523.0,2.161452293395996,927.4062020820207,523.0,523000,0.18117137253284454,0.7087358236312866,1204.6636810793402,123.58829498291016,0.028447279136688073,0.6602470278739929,523.0,179.4405059814453,180.8680419921875,28.526872634887695,513.3465754862291,0.16963811218738556,-190.6717529296875,0.0,523,0.38121581077575684,0.41442716121673584,1000.0,87.40594929145233,1.0,5983.5743932724,60.622100830078125,0.21138127148151398,0.6721874475479126,208.1742401123047,60.29619598388672,839.7380907028025
524.0,2.1614863872528076,922.9825697353276,524.0,524000,0.18070006370544434,0.6604542136192322,387.5427345348744,123.75138092041016,0.029019069447335507,0.6818108558654785,524.0,178.17648315429688,179.59095764160156,55.934085845947266,514.6100720767686,0.16964873671531677,-189.98770141601562,0.0,524,0.41655972599983215,0.38088586926460266,1000.0,87.40271690564155,1.0,5995.236973762512,60.690677642822266,0.19264401495456696,0.6722606420516968,89.43020629882812,60.513553619384766,842.9351605958337
525.0,2.162038564682007,928.074864569561,525.0,525000,0.1803300380706787,0.6698600053787231,1351.7709921303888,123.9122543334961,0.02788675535407124,0.6835671067237854,525.0,178.00323486328125,179.67111206054688,29.420608520507812,515.9617443267806,0.1696666181087494,-190.20375061035156,0.0,525,0.43688198924064636,0.42325136065483093,1000.0,87.3991906319166,1.0,6006.920615673065,61.3216667175293,0.18552394211292267,0.6722822189331055,210.03759765625,61.528377532958984,846.9367328965781
526.0,2.1615114212036133,926.0751745696857,526.0,526000,0.18015149235725403,0.6728601455688477,716.2958164430354,124.07830810546875,0.027337276104373337,0.6668382883071899,526.0,178.98887634277344,180.68975830078125,42.023590087890625,517.8709707250403,0.16965599358081818,-190.7223663330078,0.0,526,0.3813988268375397,0.3792123794555664,1000.0,87.39531758797513,1.0,6018.629081249237,60.756256103515625,0.22870458662509918,0.6722438931465149,161.26248168945312,60.614173889160156,853.3147235195303
527.0,2.161142349243164,928.5693118378194,527.0,527000,0.17980754375457764,0.7313164472579956,1265.928024853463,124.0718994140625,0.028447279136688073,0.7414833903312683,527.0,180.46458435058594,181.90036010742188,42.275630950927734,518.1693154940971,0.169670969247818,-191.48304748535156,0.0,527,0.42641711235046387,0.4069686830043793,1000.0,87.39177956335952,1.0,6030.315467119217,60.70035934448242,0.2096070647239685,0.6725102663040161,199.92709350585938,60.46455764770508,850.331939118368
