rollout/episodes,reference_actor_Q_mean,eval/Q,eval/episodes,total/steps,total/episodes,reference_action_std,total/duration,reference_action_mean,train/loss_critic,rollout/actions_mean,obs_rms_mean,rollout/episode_steps,reference_Q_std,rollout/Q_mean,eval/return,rollout/return,total/epochs,train/param_noise_distance,reference_actor_Q_std,rollout/actions_std,obs_rms_std,train/loss_actor,eval/return_history,rollout/return_history,total/steps_per_second,reference_Q_mean,ret_rms_mean,ret_rms_std
883.0,470.7722473144531,549.7322998046875,883.0,883000,883.0,0.7589139938354492,16299.550419569016,0.10159728676080704,250.2906036376953,0.04327287897467613,0.10508378595113754,1000.0,36.6161003112793,400.29876708984375,3615.9684107054127,1839.4161051617368,883,0.0,36.747276306152344,0.6984898447990417,2.6322789192199707,-530.763427734375,3087.3219587295707,2607.9177378689596,54.173273327826415,469.65472412109375,0.0,1.0
884.0,469.54205322265625,557.1203002929688,884.0,884000,884.0,0.723057210445404,16318.62284374237,0.11855294555425644,237.30467224121094,0.04325863718986511,0.1051548644900322,1000.0,35.69251251220703,400.4736022949219,4053.250930365536,1841.028248366108,884,0.0,35.56206512451172,0.698525071144104,2.6328327655792236,-529.238037109375,3098.67692776333,2614.3410929749843,54.171237883531546,467.9064025878906,0.0,1.0
885.0,473.73004150390625,553.7911987304688,885.0,885000,885.0,0.7138291001319885,16337.818638563156,0.0783139243721962,242.92005920410156,0.04317861795425415,0.10521472245454788,1000.0,32.513702392578125,400.64727783203125,3295.5165318815443,1842.308866279702,885,0.0,32.95713806152344,0.6985477209091187,2.6332335472106934,-532.0269775390625,3102.3666328369536,2616.8643399825164,54.16879814732918,472.62744140625,0.0,1.0
886.0,473.07427978515625,557.7714233398438,886.0,886000,886.0,0.7583310604095459,16356.886562347412,0.0026258230209350586,156.9118194580078,0.043193552643060684,0.10528545826673508,1000.0,32.784454345703125,400.82037353515625,3519.371307710747,1843.571357916342,886,0.0,34.71234893798828,0.6986224055290222,2.6339659690856934,-532.2390747070312,3113.589528420701,2620.5471624446236,54.16678758655206,473.5618591308594,0.0,1.0
887.0,470.2284851074219,558.1638793945312,887.0,887000,887.0,0.6750426888465881,16375.834253311157,0.265215128660202,347.3291931152344,0.04323507100343704,0.10539132356643677,1000.0,39.37397003173828,400.9936828613281,3358.5545623284497,1845.0696907403806,887,0.0,39.636444091796875,0.6986802220344543,2.6345226764678955,-534.2952880859375,3118.845093997021,2627.7410834413586,54.165179390518716,468.0261535644531,0.0,1.0
888.0,472.8089599609375,560.5792236328125,888.0,888000,888.0,0.6367222666740417,16394.69524550438,0.37101468443870544,390.3519592285156,0.04329177364706993,0.10548072308301926,1000.0,37.59346389770508,401.1712646484375,3786.690986227859,1846.796456292385,888,0.0,37.98918151855469,0.6987745761871338,2.6353626251220703,-533.6375122070312,3126.674602446294,2636.160746603668,54.1638613406675,471.7928771972656,0.0,1.0
889.0,476.48602294921875,563.0667114257812,889.0,889000,889.0,0.6645393967628479,16413.668231010437,0.44369611144065857,390.16229248046875,0.04319525882601738,0.10552926361560822,1000.0,35.641597747802734,401.3476867675781,4107.828748687769,1848.2146690619752,889,0.0,35.33869171142578,0.6988314986228943,2.6359007358551025,-535.014404296875,3134.227455651793,2639.0851988146437,54.162176759513585,474.19464111328125,0.0,1.0
890.0,479.70477294921875,563.4324951171875,890.0,890000,890.0,0.6545769572257996,16432.61989092827,0.41325822472572327,183.8561553955078,0.04318373277783394,0.10561062395572662,1000.0,33.57563781738281,401.5241394042969,3919.5227590899312,1849.620075027762,890,0.0,33.60902404785156,0.6989250183105469,2.6362977027893066,-537.0167846679688,3143.6776081311414,2645.2624286252912,54.1605663556625,478.056396484375,0.0,1.0
891.0,482.241943359375,561.087158203125,891.0,891000,891.0,0.7912068367004395,16451.485068321228,0.1852095127105713,188.67381286621094,0.04321151226758957,0.1056537926197052,1000.0,32.36854553222656,401.69757080078125,3293.259748562671,1850.6746677802698,891,0.0,31.772571563720703,0.6989256143569946,2.636605978012085,-538.7391357421875,3143.4974578558003,2648.7351018437585,54.15924436607236,479.66876220703125,0.0,1.0
892.0,483.39105224609375,563.173583984375,892.0,892000,892.0,0.8010446429252625,16470.52685403824,0.18137311935424805,232.12709045410156,0.04315769672393799,0.10566703230142593,1000.0,31.2193546295166,401.8748779296875,3784.72390954141,1852.0340052665167,892,0.0,30.86565589904785,0.6989777088165283,2.6368117332458496,-539.7808837890625,3161.049310214693,2653.975395773854,54.15734468635408,480.79620361328125,0.0,1.0
893.0,485.68218994140625,565.6356811523438,893.0,893000,893.0,0.7569143176078796,16489.648644924164,0.20300091803073883,327.6084899902344,0.04311712831258774,0.10569816827774048,1000.0,31.608413696289062,402.0478820800781,3799.5039096536757,1853.0288705118476,893,0.0,31.001155853271484,0.6990047693252563,2.6371545791625977,-541.1337280273438,3170.5308705506745,2653.6754959809555,54.15518664037047,482.68280029296875,0.0,1.0
894.0,493.19244384765625,566.7933959960938,894.0,894000,894.0,0.7836824655532837,16508.731290340424,0.004730552434921265,252.7965087890625,0.0430445596575737,0.10571373254060745,1000.0,28.260982513427734,402.2271728515625,3592.451285667058,1854.3158995060344,894,0.0,27.881195068359375,0.6990912556648254,2.637558937072754,-541.5582275390625,3179.34092156448,2660.1283039328396,54.153162001194886,489.912109375,0.0,1.0
895.0,490.2921142578125,565.4122924804688,895.0,895000,895.0,0.8004881739616394,16527.740202903748,0.045870572328567505,390.9989929199219,0.04294370859861374,0.10573305189609528,1000.0,28.174190521240234,402.408935546875,3243.3093990383477,1855.8602580055347,895,0.0,28.529582977294922,0.6991207003593445,2.6382625102996826,-540.455078125,3179.3224881275078,2672.7855236690416,54.15138361400175,489.99896240234375,0.0,1.0
896.0,486.4957580566406,568.3428955078125,896.0,896000,896.0,0.8136894106864929,16546.80485391617,0.005186066031455994,147.2427978515625,0.04293756186962128,0.1057547777891159,1000.0,30.25104331970215,402.58538818359375,3500.1708669706254,1856.627872075723,896,0.0,29.874160766601562,0.699172854423523,2.6388580799102783,-543.1121215820312,3180.443655967797,2672.356508466833,54.149426908116446,483.7869873046875,0.0,1.0
897.0,487.43292236328125,569.3643798828125,897.0,897000,897.0,0.7534703612327576,16565.86252593994,-0.009917226620018482,208.81028747558594,0.04302632808685303,0.10576770454645157,1000.0,29.404165267944336,402.7649841308594,3660.5628089222496,1857.5658923275546,897,0.0,28.872861862182617,0.6991884708404541,2.6394057273864746,-543.9328002929688,3184.9572647165937,2668.161112115791,54.14749751758576,485.7762145996094,0.0,1.0
898.0,483.97955322265625,564.9190063476562,898.0,898000,898.0,0.7684512734413147,16584.84000301361,0.15395529568195343,254.78443908691406,0.04308538883924484,0.1058364138007164,1000.0,32.96611404418945,402.9478454589844,2732.0876410235232,1858.9904728327533,898,0.0,32.20493698120117,0.6992373466491699,2.6400043964385986,-545.2060546875,3182.2633222450213,2673.9197831052934,54.145834378675076,481.47991943359375,0.0,1.0
899.0,483.67681884765625,570.4531860351562,899.0,899000,899.0,0.6963609457015991,16603.833799123764,0.10512221604585648,542.4673461914062,0.04311029985547066,0.10583743453025818,1000.0,33.91703414916992,403.1259765625,3078.830963743676,1859.6799880957833,899,0.0,32.82773208618164,0.6992801427841187,2.6403110027313232,-544.410400390625,3186.024744706518,2673.505906092816,54.14412182609555,481.66058349609375,0.0,1.0
900.0,480.6535949707031,570.4271240234375,900.0,900000,900.0,0.7714024186134338,16622.81557559967,0.16973018646240234,247.00146484375,0.043243158608675,0.10588440299034119,1000.0,34.51778030395508,403.30841064453125,3342.6413045532017,1860.7040139463052,900,0.0,34.031253814697266,0.6993648409843445,2.640646457672119,-544.63623046875,3191.687764841576,2680.377216411306,54.14245233647985,477.87835693359375,0.0,1.0
901.0,481.9605712890625,570.0996704101562,901.0,901000,901.0,0.8007492423057556,16641.862672567368,0.17442767322063446,163.4782257080078,0.04326875880360603,0.10593252629041672,1000.0,36.879974365234375,403.4927673339844,3471.5698062105607,1861.9970226959936,901,0.0,36.02840042114258,0.6994581818580627,2.6410439014434814,-547.8358764648438,3200.7836451451963,2686.2579436166625,54.140574148903326,478.9833068847656,0.0,1.0
902.0,485.21392822265625,572.6415405273438,902.0,902000,902.0,0.699135959148407,16660.874183416367,0.11098313331604004,342.1294250488281,0.04328155145049095,0.10597994178533554,1000.0,36.815513610839844,403.67535400390625,4064.4007985468,1863.1049794417243,902,0.0,35.725589752197266,0.6994987726211548,2.6413352489471436,-546.631591796875,3209.2596879237044,2687.0593095416702,54.1388158910544,482.62994384765625,0.0,1.0
903.0,488.6613464355469,573.4368286132812,903.0,903000,903.0,0.6564806699752808,16679.908036470413,0.22616855800151825,215.31503295898438,0.04320196062326431,0.10603475570678711,1000.0,33.50794219970703,403.8603515625,3501.311344002456,1864.4694447173342,903,0.0,32.617774963378906,0.6995701789855957,2.6416757106781006,-547.95263671875,3217.5746335356853,2689.084026933351,54.136989126414946,486.2339172363281,0.0,1.0
904.0,495.0796203613281,574.5709228515625,904.0,904000,904.0,0.6851319074630737,16698.97995042801,0.35198891162872314,260.2913818359375,0.0434526689350605,0.106168732047081,1000.0,30.45743751525879,403.7225036621094,3763.933059607544,1863.3450245436804,904,0.0,29.1967830657959,0.6996797919273376,2.642108917236328,-548.3323974609375,3230.4127112596598,2672.367039458231,54.135043139376286,492.31829833984375,0.0,1.0
905.0,498.2919006347656,573.9821166992188,905.0,905000,905.0,0.6474385857582092,16718.010476350784,0.37111160159111023,413.9035949707031,0.04354801028966904,0.10622642189264297,1000.0,28.35904312133789,403.9060974121094,3623.860444458117,1864.5637833703463,905,0.0,27.245830535888672,0.6997195482254028,2.642585515975952,-548.4054565429688,3238.141981163638,2677.861136287943,54.13323560720389,495.62896728515625,0.0,1.0
906.0,494.5145568847656,571.382568359375,906.0,906000,906.0,0.5806301236152649,16737.093684196472,0.4563918113708496,404.9508972167969,0.04352211579680443,0.10622301697731018,1000.0,28.285316467285156,404.08837890625,3348.9852933781076,1865.4686201405896,906,0.0,29.223299026489258,0.699773371219635,2.6428940296173096,-548.192626953125,3245.673905134059,2678.7721979146836,54.13126180057562,493.530517578125,0.0,1.0
907.0,493.66278076171875,575.01123046875,907.0,907000,907.0,0.5358443856239319,16756.10691523552,0.4744950234889984,207.38255310058594,0.04355698078870773,0.10626949369907379,1000.0,29.737703323364258,404.2674255371094,3853.0931122884494,1866.4726706160877,907,0.0,29.8343505859375,0.6998679041862488,2.643190383911133,-547.9942016601562,3253.9999089373946,2680.903711664812,54.12951854438865,491.10833740234375,0.0,1.0
908.0,493.73779296875,576.3287353515625,908.0,908000,908.0,0.6092470288276672,16775.142363786697,0.3441270887851715,181.44073486328125,0.043496470898389816,0.10633474588394165,1000.0,30.489091873168945,404.4541015625,4172.1072104332015,1868.3575019912782,908,0.0,30.19137954711914,0.6999384760856628,2.6439929008483887,-548.29443359375,3265.526036895502,2690.8057620384193,54.12770755139122,492.333740234375,0.0,1.0
909.0,493.3533935546875,576.0692749023438,909.0,909000,909.0,0.519302487373352,16794.146595954895,0.5310476422309875,160.65406799316406,0.04336605593562126,0.10635897517204285,1000.0,30.9473876953125,404.6385803222656,4092.9335915776915,1869.9401844530673,909,0.0,30.995450973510742,0.6999502778053284,2.6445424556732178,-548.06787109375,3277.6997572387254,2697.336497825125,54.1260012711182,491.26177978515625,0.0,1.0
910.0,493.2261962890625,576.1043090820312,910.0,910000,910.0,0.5710113644599915,16813.093440055847,0.44770559668540955,221.2459716796875,0.04331448674201965,0.10641654580831528,1000.0,30.942302703857422,404.8252258300781,4279.0241543458305,1871.9597543844031,910,0.0,29.962247848510742,0.7000262141227722,2.645343065261841,-549.62158203125,3292.1912017789687,2709.0503255669023,54.12448359039021,488.9471435546875,0.0,1.0
911.0,495.1922912597656,576.2340087890625,911.0,911000,911.0,0.7244911789894104,16831.986374378204,0.16699154675006866,261.2210693359375,0.043158575892448425,0.10649015754461288,1000.0,29.92141342163086,405.010009765625,3810.352188952221,1873.601889077649,911,0.0,29.1131534576416,0.7001215815544128,2.6458473205566406,-549.6344604492188,3302.1478551998207,2715.0254649400113,54.12314267237835,491.95831298828125,0.0,1.0
912.0,493.9766845703125,573.722412109375,912.0,912000,912.0,0.7471031546592712,16851.037071466446,0.11312777549028397,362.9891357421875,0.0432487390935421,0.10655040293931961,1000.0,31.599069595336914,405.1819152832031,3458.53388970804,1874.1609884985232,912,0.0,29.388154983520508,0.7001806497573853,2.6461288928985596,-550.5195922851562,3309.938249349789,2713.1261831588945,54.121298062080285,490.413330078125,0.0,1.0
913.0,496.4039306640625,576.1817016601562,913.0,913000,913.0,0.8254928588867188,16870.196111917496,-0.03743796423077583,149.64511108398438,0.043262314051389694,0.10658503323793411,1000.0,30.092140197753906,405.3636474609375,3323.4417996262573,1875.5943262608146,913,0.0,28.919414520263672,0.7002256512641907,2.6467320919036865,-548.8192749023438,3315.837631527139,2724.749369534163,54.11911005320417,493.01837158203125,0.0,1.0
914.0,493.2099304199219,576.7467041015625,914.0,914000,914.0,0.7996971011161804,16889.348993062973,0.06188005581498146,262.6699523925781,0.043146681040525436,0.10661903023719788,1000.0,31.24235725402832,405.5479736328125,3330.136775064098,1876.9464628772748,914,0.0,30.915632247924805,0.7002970576286316,2.647460460662842,-548.68115234375,3317.0377435419055,2730.144513977062,54.11694674409361,490.6608581542969,0.0,1.0
915.0,491.7892150878906,571.1271362304688,915.0,915000,915.0,0.7993828654289246,16908.402065992355,0.2138633280992508,315.5042724609375,0.04320075735449791,0.10668416321277618,1000.0,32.819637298583984,405.7320861816406,3119.330147834103,1878.27419001828,915,0.0,31.836612701416016,0.7003561854362488,2.6478829383850098,-550.2360229492188,3317.893625734324,2732.9986175027466,54.11510776883685,488.56890869140625,0.0,1.0
916.0,492.5313720703125,577.0921020507812,916.0,916000,916.0,0.7413380146026611,16927.49362564087,-0.03699363395571709,371.1650085449219,0.04319179803133011,0.1067110076546669,1000.0,31.73663902282715,405.9164733886719,3373.8651833438353,1879.6661475426092,916,0.0,30.4010009765625,0.7004097700119019,2.6485671997070312,-549.8605346679688,3318.710342596324,2736.1851159536973,54.11314990026,489.3915710449219,0.0,1.0
917.0,493.40399169921875,576.2371826171875,917.0,917000,917.0,0.811678946018219,16946.611330509186,-0.005581696983426809,316.8648681640625,0.04310144856572151,0.10671214014291763,1000.0,31.949626922607422,406.0965270996094,3095.5873736784574,1880.3930866096157,917,0.0,29.74799919128418,0.7004400491714478,2.6487233638763428,-551.8176879882812,3317.252532598777,2742.7134691848296,54.111112960330544,489.35986328125,0.0,1.0
918.0,490.21435546875,576.1597900390625,918.0,918000,918.0,0.7767951488494873,16965.585659980774,0.09274918586015701,161.13999938964844,0.04314238950610161,0.10675185173749924,1000.0,33.56571578979492,406.279541015625,3351.9179954593883,1881.7406407252306,918,0.0,33.53811264038086,0.7005001306533813,2.6493659019470215,-549.3896484375,3316.0262011143136,2749.5968010653974,54.10953788441397,488.1253967285156,0.0,1.0
919.0,489.3407897949219,564.1970825195312,919.0,919000,919.0,0.7905645370483398,16984.593232154846,0.027460455894470215,175.69204711914062,0.043212369084358215,0.1067834421992302,1000.0,34.454925537109375,406.4602355957031,3002.0266510493398,1882.7793693283768,919,0.0,34.05630874633789,0.7005807757377625,2.6497206687927246,-550.5245361328125,3332.8182103940326,2773.269453060335,54.10786042612843,486.65606689453125,0.0,1.0
920.0,488.0688171386719,577.403076171875,920.0,920000,920.0,0.7250484824180603,17003.648656129837,0.20578324794769287,129.44992065429688,0.0432589091360569,0.10683698952198029,1000.0,34.28511428833008,406.6408386230469,3408.573463653435,1883.8211687638097,920,0.0,34.7531852722168,0.7005919814109802,2.6500277519226074,-551.267333984375,3335.0662325431,2805.100189797142,54.106034452102065,485.6002502441406,0.0,1.0
921.0,487.02545166015625,452.1882629394531,921.0,921000,921.0,0.7609795331954956,17022.60786318779,0.010452697984874249,361.5121765136719,0.043167877942323685,0.10687899589538574,1000.0,33.72399139404297,406.8240661621094,2785.4024112645156,1885.2711848104982,921,0.0,34.66518783569336,0.7006072998046875,2.6503894329071045,-549.3244018554688,3331.5858051051746,2808.2804630465944,54.10451837944918,485.83074951171875,0.0,1.0
922.0,486.5872497558594,576.7435302734375,922.0,922000,922.0,0.6620993614196777,17041.727617263794,0.2826366126537323,462.0209655761719,0.04311591759324074,0.10694783926010132,1000.0,35.34650421142578,407.0028991699219,3762.301471127521,1886.62377504503,922,0.0,35.4637565612793,0.7006998062133789,2.6508874893188477,-548.6505737304688,3339.8171699664963,2813.2536310349406,54.10249598555875,485.4029846191406,0.0,1.0
923.0,488.1817626953125,573.6070556640625,923.0,923000,923.0,0.7464654445648193,17060.823244810104,0.12204251438379288,405.8548889160156,0.04314427822828293,0.10702741891145706,1000.0,32.2182502746582,407.1824951171875,3296.727748570832,1887.9043642798092,923,0.0,33.1386833190918,0.7007912993431091,2.651338815689087,-546.9510498046875,3346.1790960289204,2820.453977270384,54.100554630666856,487.71075439453125,0.0,1.0
924.0,489.48822021484375,569.2965698242188,924.0,924000,924.0,0.6998127102851868,17079.823444604874,0.195026233792305,375.1010437011719,0.04318104311823845,0.10707122087478638,1000.0,31.914602279663086,407.3553466796875,3009.794537378693,1888.5579472184604,924,0.0,32.1005744934082,0.7008039951324463,2.6516001224517822,-547.4293212890625,3347.4349084568635,2818.2089815132404,54.09891987448328,486.9112548828125,0.0,1.0
925.0,490.6466369628906,575.9658203125,925.0,925000,925.0,0.7045807242393494,17098.92634010315,0.2607933282852173,325.7036437988281,0.04314279928803444,0.1071024164557457,1000.0,31.322288513183594,407.5291748046875,3832.092575939006,1889.4266652350493,925,0.0,30.815404891967773,0.7008303999900818,2.652066946029663,-548.0147094726562,3356.280154398813,2817.809890629048,54.09696384448077,487.9742431640625,0.0,1.0
926.0,492.9105224609375,574.0228271484375,926.0,926000,926.0,0.7019787430763245,17118.079805374146,0.22304677963256836,369.85968017578125,0.043209146708250046,0.10719825327396393,1000.0,28.75557518005371,407.7070617675781,3465.0429916906382,1890.8290839731194,926,0.0,28.041671752929688,0.7009180784225464,2.652456283569336,-545.0440673828125,3361.6382600344327,2823.157753081662,54.09485237411304,490.3399658203125,0.0,1.0
927.0,497.761962890625,575.0064086914062,927.0,927000,927.0,0.7427412867546082,17137.20549416542,0.2527364492416382,288.26666259765625,0.04328903555870056,0.10727452486753464,1000.0,27.60321807861328,407.8836669921875,3620.4817540129793,1892.03870152005,927,0.0,27.188167572021484,0.7009517550468445,2.6529715061187744,-547.8814086914062,3367.421175636694,2826.2325701915147,54.09283329861505,494.76312255859375,0.0,1.0
928.0,497.8409118652344,578.7988891601562,928.0,928000,928.0,0.7645192742347717,17156.358616113663,0.13498838245868683,309.62969970703125,0.043242793530225754,0.10733126103878021,1000.0,27.401914596557617,408.0608215332031,3910.3719555561484,1893.465077237805,928,0.0,27.076515197753906,0.7010663151741028,2.6535654067993164,-547.2255859375,3378.4469158325683,2829.913465010079,54.09073223314417,495.38818359375,0.0,1.0
929.0,494.4458923339844,580.0418701171875,929.0,929000,929.0,0.7550017237663269,17175.736007213593,0.09634958952665329,407.2732849121094,0.04317223280668259,0.10743262618780136,1000.0,28.77996826171875,408.24322509765625,4203.817691449708,1895.363171824687,929,0.0,28.66476821899414,0.7011709213256836,2.654127836227417,-549.333740234375,3388.4871341204894,2840.896268832844,54.0879296007945,492.88671875,0.0,1.0
930.0,495.75286865234375,578.2318725585938,930.0,930000,930.0,0.795026957988739,17195.14012861252,0.021402766928076744,118.63752746582031,0.04307746887207031,0.10749910771846771,1000.0,31.235639572143555,408.4205627441406,3509.97884031555,1896.6480445046657,930,0.0,31.59992218017578,0.701277494430542,2.6543662548065186,-550.205810546875,3392.2683472491144,2843.9229131740162,54.08504920832198,493.70416259765625,0.0,1.0
931.0,495.78662109375,576.9935302734375,931.0,931000,931.0,0.820866584777832,17214.54696249962,0.09340421110391617,304.69000244140625,0.043034691363573074,0.10754584521055222,1000.0,29.74009132385254,408.5988464355469,3413.4360128537314,1897.8475377442098,931,0.0,30.46501922607422,0.7013758420944214,2.654660224914551,-551.5427856445312,3399.2102937888126,2845.538858332628,54.082166787665216,493.7270812988281,0.0,1.0
932.0,495.8957214355469,578.7048950195312,932.0,932000,932.0,0.8347269296646118,17233.64253139496,-0.056831490248441696,270.0755310058594,0.04289327561855316,0.10753725469112396,1000.0,31.552650451660156,408.7673034667969,3493.270563819415,1898.5793514111206,932,0.0,32.19680404663086,0.7014108896255493,2.654935836791992,-550.427734375,3404.9844030525232,2843.981307720471,54.080267610410985,493.86279296875,0.0,1.0
933.0,490.85968017578125,578.5574951171875,933.0,933000,933.0,0.714727520942688,17252.72048830986,0.28007978200912476,212.84869384765625,0.042927954345941544,0.10755893588066101,1000.0,36.22987365722656,408.9451904296875,3345.1874688142416,1899.67227490791,933,0.0,35.13180923461914,0.7014733552932739,2.6555185317993164,-552.1431884765625,3410.6233570081386,2847.660530878266,54.07842784169513,488.22857666015625,0.0,1.0
934.0,486.8304443359375,580.33740234375,934.0,934000,934.0,0.7099721431732178,17271.75837826729,0.348536878824234,128.46600341796875,0.04287989065051079,0.10761382430791855,1000.0,36.79011917114258,409.126953125,4103.836682949894,1901.4677698306455,934,0.0,36.323123931884766,0.7015565633773804,2.6560885906219482,-551.7579345703125,3421.3216186557484,2852.80985468906,54.0767175839626,484.93890380859375,0.0,1.0
935.0,483.0928955078125,575.6697998046875,935.0,935000,935.0,0.713584303855896,17290.848657131195,0.23865334689617157,206.9171142578125,0.042917560786008835,0.10770541429519653,1000.0,37.84783172607422,409.3070068359375,3370.6112745662294,1902.9603459042419,935,0.0,37.47224426269531,0.7016326785087585,2.6566052436828613,-550.8989868164062,3426.0798912474274,2857.5824903254857,54.074847252473155,481.3006591796875,0.0,1.0
936.0,485.6573791503906,489.7759094238281,936.0,936000,936.0,0.7574750185012817,17309.956666707993,0.2238669991493225,160.0453338623047,0.04286758974194527,0.10779961198568344,1000.0,38.65400314331055,409.48602294921875,3610.6426654458032,1904.6969373940237,936,0.0,38.3212890625,0.701665997505188,2.6572773456573486,-551.6278686523438,3430.3358555948744,2870.7405939400837,54.07292565903393,482.6246643066406,0.0,1.0
937.0,486.1143798828125,584.1182250976562,937.0,937000,937.0,0.841681182384491,17328.995111227036,-0.028323492035269737,262.78997802734375,0.04268784075975418,0.10785479098558426,1000.0,41.64719009399414,409.66998291015625,4092.69498598667,1906.7460687537755,937,0.0,41.66242980957031,0.7017773985862732,2.658193349838257,-552.932373046875,3446.332375008183,2884.3893408209087,54.07122536453025,482.92291259765625,0.0,1.0
938.0,492.30181884765625,509.24835205078125,938.0,938000,938.0,0.7282910346984863,17348.18402004242,0.4145309031009674,372.456298828125,0.04264826327562332,0.10788886994123459,1000.0,40.744319915771484,409.8514404296875,3109.346198999372,1908.372660085794,938,0.0,39.39892578125,0.7018275260925293,2.658977746963501,-553.9096069335938,3451.6950465436803,2892.7957479342112,54.0690598460522,489.68634033203125,0.0,1.0
939.0,490.300048828125,571.466796875,939.0,939000,939.0,0.6570678949356079,17367.211010456085,0.39762815833091736,216.13499450683594,0.04264746606349945,0.10798339545726776,1000.0,38.154449462890625,410.03302001953125,3399.310885557363,1909.994958090072,939,0.0,37.62372970581055,0.7018670439720154,2.6596109867095947,-553.2578735351562,3449.581190262609,2898.3685408246897,54.0674031906831,489.3140563964844,0.0,1.0
940.0,494.34930419921875,528.8605346679688,940.0,940000,940.0,0.5844170451164246,17386.189136743546,0.5366220474243164,460.5644836425781,0.04259690269827843,0.10804004222154617,1000.0,35.500362396240234,410.2122802734375,3318.0071381896173,1911.3446129872164,940,0.0,33.02522659301758,0.7019538283348083,2.6599507331848145,-550.9392700195312,3451.20095061953,2903.783757694173,54.06590211384662,490.0626220703125,0.0,1.0
941.0,495.23809814453125,579.9595947265625,941.0,941000,941.0,0.7696828842163086,17405.245491743088,0.3276560604572296,401.451904296875,0.04248102754354477,0.10809382051229477,1000.0,33.69148635864258,410.3912048339844,3387.761263199157,1912.8043250118797,941,0.0,32.69137954711914,0.7020195126533508,2.660494565963745,-552.0602416992188,3454.133630611975,2914.716686519896,54.06416131541511,491.6394958496094,0.0,1.0
942.0,498.9537658691406,566.0289916992188,942.0,942000,942.0,0.7435399889945984,17424.27522444725,-0.06121113523840904,269.50457763671875,0.04248907044529915,0.10812819004058838,1000.0,29.456457138061523,410.5644226074219,3779.0933151318955,1913.6578202581504,942,0.0,27.230031967163086,0.7020432949066162,2.660738706588745,-552.5271606445312,3464.8043097350537,2914.941590257627,54.06250692587319,494.85980224609375,0.0,1.0
943.0,499.07220458984375,580.310302734375,943.0,943000,943.0,0.6644221544265747,17443.370914697647,0.22716306149959564,285.3778991699219,0.04249552637338638,0.10818655043840408,1000.0,29.412790298461914,410.73980712890625,3599.884739500605,1915.058818718924,943,0.0,27.83572006225586,0.7020816206932068,2.6612915992736816,-552.7901000976562,3469.713737535014,2922.1519370023175,54.060651729043705,495.8075256347656,0.0,1.0
944.0,500.65081787109375,582.5623168945312,944.0,944000,944.0,0.6469064950942993,17462.42095375061,0.26724761724472046,160.1063232421875,0.04235154390335083,0.10819654166698456,1000.0,28.797574996948242,410.9186096191406,3854.9797257041632,1916.463497213049,944,0.0,28.474557876586914,0.7021456360816956,2.661818504333496,-553.2719116210938,3487.009533359714,2932.0708733872184,54.0589419130482,498.7493591308594,0.0,1.0
945.0,497.28961181640625,584.8698120117188,945.0,945000,945.0,0.6405227184295654,17481.59488582611,0.28731098771095276,299.9200134277344,0.04229728505015373,0.1082308292388916,1000.0,33.15202713012695,411.1005859375,4214.242147913407,1918.3286478766042,945,0.0,33.504188537597656,0.7022133469581604,2.6625521183013916,-555.1995849609375,3496.803238566244,2948.2836737140697,54.05685271692206,495.50872802734375,0.0,1.0
946.0,501.420654296875,579.4431762695312,946.0,946000,946.0,0.6979137063026428,17500.742565870285,0.3100091516971588,555.25,0.042348992079496384,0.10831588506698608,1000.0,32.73369216918945,411.2818603515625,3939.2892851751612,1919.9990557928832,946,0.0,30.962825775146484,0.7022591829299927,2.6630406379699707,-555.850830078125,3506.4272628712356,2954.4816809275962,54.05484918364988,496.5589599609375,0.0,1.0
947.0,501.41107177734375,586.25537109375,947.0,947000,947.0,0.7218220829963684,17519.94170475006,0.26315006613731384,228.48207092285156,0.04231403395533562,0.10836780071258545,1000.0,31.15680503845215,411.4599914550781,4152.566340392771,1921.300799919134,947,0.0,30.38670539855957,0.7023694515228271,2.6634600162506104,-557.4657592773438,3514.0133727932493,2959.0803157295977,54.05269126798786,498.42510986328125,0.0,1.0
948.0,501.5256652832031,586.9509887695312,948.0,948000,948.0,0.7063816785812378,17539.12502527237,0.25998714566230774,319.28155517578125,0.04243909567594528,0.10847821086645126,1000.0,29.481414794921875,411.64056396484375,4091.473034956141,1922.705319655622,948,0.0,29.01109504699707,0.702415943145752,2.663682460784912,-556.7556762695312,3520.950755481103,2964.26462451422,54.05058682425797,499.39544677734375,0.0,1.0
949.0,507.1286315917969,587.722900390625,949.0,949000,949.0,0.7121840119361877,17558.144726753235,0.2117195725440979,172.58810424804688,0.04224039986729622,0.10840760916471481,1000.0,28.5131778717041,411.8143310546875,3649.0706079031734,1923.1986085559408,949,0.0,27.620115280151367,0.7024126648902893,2.6638522148132324,-559.4579467773438,3519.3243404621708,2958.626180463546,54.04899064045273,503.755615234375,0.0,1.0
950.0,508.5577392578125,587.9423828125,950.0,950000,950.0,0.6674812436103821,17577.28345656395,0.34886178374290466,276.82208251953125,0.042202580720186234,0.10843297094106674,1000.0,26.685056686401367,411.9967346191406,3755.341002717075,1924.640499994724,950,0.0,26.307004928588867,0.7024592757225037,2.664320945739746,-560.8287353515625,3517.7568996462237,2961.269161856636,54.047031917508164,506.12969970703125,0.0,1.0
