reference_Q_mean,total/steps,param_noise_stddev,total/episodes,reference_perturbed_action_mean,ret_rms_mean,reference_actor_Q_std,obs_rms_mean,reference_action_std,rollout/actions_std,total/epochs,train/loss_actor,rollout/actions_mean,reference_actor_Q_mean,eval/Q,train/loss_critic,eval/return_history,total/steps_per_second,eval/return,total/duration,rollout/return,reference_perturbed_action_std,rollout/return_history,eval/episodes,obs_rms_std,reference_Q_std,rollout/episodes,ret_rms_std,rollout/episode_steps,train/param_noise_distance,reference_action_mean,rollout/Q_mean
1239.4608154296875,2326000,0.010728675346037303,13289.0,0.023171722888946533,0.0,951.5538940429688,1.9318020343780518,0.9340413212776184,0.8414413332939148,2326,-2109.143310546875,0.2088748663663864,1374.762451171875,2080.47119140625,10190.16015625,876.4275119901074,70.98916627138517,1212.2300913567647,32765.563003063202,828.8807452196435,0.936447024345398,774.0210330235034,2326.0,6.722195148468018,973.86376953125,13289.0,1.0,175.02122055835653,0.21154864132404327,0.08796215057373047,2036.317138671875
1283.338623046875,2327000,0.010310046129879225,13294.0,0.06607633084058762,0.0,939.2337036132812,1.9317305088043213,0.9197012186050415,0.8414714336395264,2327,-2089.078125,0.2088218778371811,1410.785400390625,2074.506103515625,11889.4189453125,878.6189385555642,70.98635607143254,873.4848870179461,32780.94733667374,828.9024107761528,0.9408997893333435,794.5572540638553,2327.0,6.722253799438477,965.193115234375,13294.0,1.0,175.02497367233337,0.20038418471813202,0.19040070474147797,2036.3583984375
1285.6728515625,2328000,0.010728675346037303,13303.0,0.17732836306095123,0.0,952.257080078125,1.9316811561584473,0.9208976626396179,0.841498076915741,2328,-2071.71728515625,0.2088131159543991,1412.78955078125,2045.90185546875,9009.9697265625,873.8922431412075,70.98525745340679,411.83720744952643,32795.54210996628,828.7554038574359,0.9202213883399963,786.0152617277291,2328.0,6.722668170928955,973.1636352539062,13303.0,1.0,174.9978952116064,0.20850203931331635,0.16226106882095337,2036.24267578125
1243.849609375,2329000,0.010944321720492653,13311.0,0.2459644377231598,0.0,972.7479248046875,1.9316320419311523,0.9102875590324402,0.8415200114250183,2329,-2087.72802734375,0.20880740880966187,1365.335205078125,2233.462158203125,9738.1552734375,864.461762101479,70.98301095630197,713.460845306213,32810.66791367531,828.5861376790334,0.908565104007721,761.2209773074915,2329.0,6.7226080894470215,988.914794921875,13311.0,1.0,174.96544211554354,0.17899978160858154,0.22983263432979584,2036.24755859375
1250.5386962890625,2330000,0.01185113216358652,13314.0,0.19146056473255157,0.0,970.6520385742188,1.9315924644470215,0.9248611330986023,0.8415458798408508,2330,-2046.814697265625,0.20880116522312164,1368.480224609375,2138.6494140625,8751.52734375,864.7075499987233,70.97971298815938,1165.26369414034,32826.28094577789,828.6727788197629,0.924777626991272,781.1952212881719,2330.0,6.723386764526367,983.8660278320312,13314.0,1.0,174.98460267387713,0.19122561812400818,0.1600300818681717,2036.256103515625
1243.786376953125,2331000,0.01161761804096316,13320.0,0.15774942934513092,0.0,955.5923461914062,1.9315539598464966,0.9264870285987854,0.8415793180465698,2331,-2079.50048828125,0.20875917375087738,1362.9283447265625,1608.515869140625,9114.548828125,859.4320845939493,70.97834056769385,403.2834201684951,32841.00447201729,828.7122351979963,0.9309911131858826,798.1692480518983,2331.0,6.7234368324279785,971.4752807617188,13320.0,1.0,174.99361861861863,0.19377505779266357,0.1633974313735962,2036.2415771484375
1200.317626953125,2332000,0.011388705069074755,13328.0,0.04852055385708809,0.0,956.919189453125,1.9314818382263184,0.9427611827850342,0.8416197299957275,2332,-2081.8212890625,0.2086995393037796,1315.30712890625,1978.93701171875,9610.0224609375,859.2847328319872,70.97636897201973,659.7719592335096,32856.005932331085,828.5463664120688,0.9417334198951721,766.1723260773402,2332.0,6.723771572113037,968.4943237304688,13328.0,1.0,174.96225990396158,0.21587735414505005,0.07707037776708603,2036.21435546875
1221.4263916015625,2333000,0.01161761804096316,13336.0,0.11088678240776062,0.0,954.8388061523438,1.9314552545547485,0.9398955702781677,0.8416585326194763,2333,-2063.3857421875,0.20864512026309967,1347.7889404296875,1915.3692626953125,8496.74609375,857.4170985484541,70.97413575757558,733.8160729074846,32871.12939238548,828.417096559201,0.9344920516014099,757.203405659136,2333.0,6.724338531494141,971.1901245117188,13336.0,1.0,174.9386622675465,0.19983482360839844,0.11463229358196259,2036.129638671875
1219.5177001953125,2334000,0.011388705069074755,13340.0,0.0958322212100029,0.0,945.1087036132812,1.9314428567886353,0.9402368664741516,0.8416844010353088,2334,-2059.38037109375,0.20860253274440765,1343.6455078125,2288.3828125,8776.78515625,866.2885059913496,70.9695935090308,1632.4610544130653,32887.32377624512,828.4952758733476,0.9381424784660339,771.8932491056819,2334.0,6.724235534667969,961.545166015625,13340.0,1.0,174.95607196401798,0.1944764405488968,0.08324528485536575,2036.20751953125
1239.653076171875,2335000,0.01161761804096316,13342.0,0.29246005415916443,0.0,941.9129028320312,1.9313699007034302,0.8952941298484802,0.8417202234268188,2335,-2049.12646484375,0.20854701101779938,1362.856201171875,2076.487548828125,8905.3798828125,870.1643038198598,70.96590326672319,1316.884430428638,32903.12519836426,828.7600114961583,0.9002542495727539,804.8946561101674,2335.0,6.724522590637207,958.7627563476562,13342.0,1.0,175.0090691050817,0.18562082946300507,0.2944372594356537,2036.243896484375
